i,x,y,vx,vy,ax,ay,fx,fy
0,17.827115,7.233976,1.079675,-0.144810,0.044633,-0.066240,0.044633,-0.066240
1,7.685158,1.685560,1.906009,-1.175464,1.837947,1.185102,1.837947,1.185102
2,13.285152,18.209178,0.416749,0.248526,2.055782,-2.330945,2.055782,-2.330945
3,5.469844,2.238377,0.944940,-1.899833,4.470988,-0.978605,4.470988,-0.978605
4,1.336064,13.851224,-1.034803,-0.855216,0.764818,-1.127204,0.764818,-1.127204
5,8.790556,3.204037,-1.521685,-0.812095,2.214627,-0.337448,2.214627,-0.337448
6,9.994077,19.524995,-1.730649,0.095842,-0.011884,-0.199726,-0.011884,-0.199726
7,0.587806,17.194371,0.071209,0.657322,4.332459,0.155173,4.332459,0.155173
8,5.931333,0.466003,1.496728,1.637692,1.834135,-0.103237,1.834135,-0.103237
9,12.103030,2.767773,-1.073069,-0.167720,-1.637735,1.541181,-1.637735,1.541181
10,11.314146,3.732854,0.273881,1.624478,1.680299,-1.636036,1.680299,-1.636036
11,5.473720,3.899431,0.779628,-0.168702,12.823315,1.139287,12.823315,1.139287
12,4.486801,15.863659,0.065705,2.645096,-0.120970,-0.484473,-0.120970,-0.484473
13,2.829004,17.691772,-0.359913,-0.721657,-0.498760,1.721447,-0.498760,1.721447
14,14.771333,14.489151,0.705123,-0.042730,1.663270,-2.216892,1.663270,-2.216892
15,8.471126,17.101866,0.305500,0.261703,-6.505578,-3.481023,-6.505578,-3.481023
16,1.671308,2.242973,1.351861,0.292127,13.604528,-4.623798,13.604528,-4.623798
17,0.367188,7.243723,-0.420566,-0.644652,-0.910507,-1.983520,-0.910507,-1.983520
18,12.333607,18.717070,-0.049679,-1.590897,-3.001663,3.273273,-3.001663,3.273273
19,5.760031,7.528444,-0.623043,-1.297159,-2.568682,0.947481,-2.568682,0.947481
20,6.591102,1.700631,0.735084,-0.232136,-5.428087,2.137470,-5.428087,2.137470
21,19.621257,16.706680,0.543787,0.325772,-4.900393,-10.405410,-4.900393,-10.405410
22,5.486162,12.272886,1.578297,1.786446,-1.096687,-0.216708,-1.096687,-0.216708
23,4.580783,19.099010,1.566126,-0.047718,0.088983,-2.386080,0.088983,-2.386080
24,4.422598,7.701582,0.090801,-0.502628,-1.581049,-1.504609,-1.581049,-1.504609
25,4.915676,16.888889,-2.978111,-0.879493,7.010977,-8.683119,7.010977,-8.683119
26,2.709866,13.998911,0.224911,-0.769120,-0.939242,-0.392400,-0.939242,-0.392400
27,16.517584,9.152208,-0.274621,-0.128413,-0.497243,-0.767809,-0.497243,-0.767809
28,16.337964,18.476531,-0.559820,-0.341918,0.906892,0.990161,0.906892,0.990161
29,4.423352,2.540336,-0.098568,-0.865252,-2.785145,-7.731349,-2.785145,-7.731349
30,1.033619,5.709889,-1.489728,-0.575753,1.006584,-0.584944,1.006584,-0.584944
31,11.926236,10.058009,0.344291,-0.722163,1.414254,-3.546139,1.414254,-3.546139
32,5.990339,17.402820,0.787701,-1.973468,-2.461612,-0.968451,-2.461612,-0.968451
33,10.396437,14.320485,-1.949066,0.030473,0.461655,-2.185782,0.461655,-2.185782
