i,x,y,vx,vy,ax,ay,fx,fy
0,16.330977,7.417057,-0.185412,2.913776,-1.121184,3.149435,-1.121184,3.149435
1,5.410716,0.954950,-0.821333,0.429305,-2.505423,-0.100698,-2.505423,-0.100698
2,12.160383,18.335846,0.170123,0.627240,-3.219301,0.987424,-3.219301,0.987424
3,5.729087,2.940925,-0.328832,0.520946,-4.142508,1.958654,-4.142508,1.958654
4,1.721414,15.064104,-1.344998,-1.101005,-18.693836,-22.180325,-18.693836,-22.180325
5,9.846719,3.922765,-1.214321,-0.523172,-1.906040,-0.461920,-1.906040,-0.461920
6,11.353875,19.355762,-0.331564,0.386879,36.661091,-31.976049,36.661091,-31.976049
7,19.770547,17.426421,1.042840,-1.789558,-2.290568,-0.695879,-2.290568,-0.695879
8,4.173989,0.600017,-0.480413,-2.865083,6.633334,1.121575,6.633334,1.121575
9,12.722710,3.245879,-0.251474,0.577347,2.525474,0.158562,2.525474,0.158562
10,11.608117,3.318374,0.931300,-0.809426,-0.444953,0.106275,-0.444953,0.106275
11,6.488056,4.849225,-0.364784,-0.481246,0.908880,0.491988,0.908880,0.491988
12,4.286622,13.268732,-0.936145,1.348884,-1.581227,-0.895498,-1.581227,-0.895498
13,3.413958,18.577691,0.411979,0.630395,-1.229302,-0.055599,-1.229302,-0.055599
14,13.107753,15.521227,2.267507,0.585611,1.570604,-1.431801,1.570604,-1.431801
15,8.877364,17.557811,-0.751581,-0.221132,0.196369,0.097071,0.196369,0.097071
16,1.366943,0.402352,1.305936,0.362891,1.119021,-0.659243,1.119021,-0.659243
17,0.281039,8.248317,0.244026,-1.181775,5.098704,8.103919,5.098704,8.103919
18,13.429542,19.668565,-1.364538,-0.166178,-0.404562,-0.200755,-0.404562,-0.200755
19,6.468230,8.158658,-0.281745,-0.031280,-2.294792,0.057560,-2.294792,0.057560
20,4.163800,2.513047,0.949865,-1.824734,15.448804,29.437660,15.448804,29.437660
21,18.689305,16.838622,-0.167409,0.634966,-2.875485,3.989920,-2.875485,3.989920
