i,x,y,vx,vy,ax,ay,fx,fy
0,16.498736,6.136260,-0.480969,2.138288,0.569375,0.155139,0.569375,0.155139
1,5.557202,0.811239,0.028736,0.040656,-0.223746,0.620627,-0.223746,0.620627
2,12.089882,18.265557,-0.005550,0.561411,-2.290469,-1.831547,-2.290469,-1.831547
3,5.689822,2.843231,0.106791,0.176711,-0.999060,-5.464309,-0.999060,-5.464309
4,1.671739,15.322652,-0.726213,-0.596927,3.459559,-1.607339,3.459559,-1.607339
5,10.316093,4.136311,0.271888,-0.749510,-16.641483,6.982434,-16.641483,6.982434
6,12.294113,19.678300,-1.649234,-1.692983,0.037464,-1.466359,0.037464,-1.466359
7,19.093893,17.835802,1.034853,-0.802314,-0.771331,-0.800044,-0.771331,-0.800044
8,4.476512,2.200284,-1.302436,-1.941227,38.742055,-62.894033,38.742055,-62.894033
9,12.797016,2.959925,0.249733,-0.284119,-0.739502,1.534565,-0.739502,1.534565
10,11.251045,3.733431,-0.364565,-0.374263,15.872704,-6.668811,15.872704,-6.668811
11,6.786565,4.587648,0.052870,1.989126,-1.812144,0.746186,-1.812144,0.746186
12,4.633381,12.338271,-0.364967,2.203923,1.067319,0.349257,1.067319,0.349257
13,3.599743,18.260330,-0.969015,-1.041405,-0.175331,3.449269,-0.175331,3.449269
14,12.239923,16.267441,0.349084,-2.589612,43.963879,-73.482224,43.963879,-73.482224
15,9.200274,17.499010,-0.956564,0.057270,17.135036,19.426376,17.135036,19.426376
16,0.738945,0.150900,1.203290,0.687575,-0.743467,-1.943521,-0.743467,-1.943521
17,19.571092,8.594841,2.943905,-0.974654,0.514620,0.633519,0.514620,0.633519
18,14.110580,19.745011,-1.204142,-0.133111,-0.359164,-0.013002,-0.359164,-0.013002
19,6.394168,8.204994,0.125751,0.192063,1.628070,-2.343894,1.628070,-2.343894
20,4.005334,3.010494,0.303561,0.043900,-36.878594,64.685709,-36.878594,64.685709
21,18.230642,17.055724,0.894852,-0.964902,0.957318,-1.280881,0.957318,-1.280881
22,4.997019,10.526841,0.337563,1.527990,-3.339630,-2.111505,-3.339630,-2.111505
23,2.609338,2.136224,0.512685,1.145641,38.773254,-65.629875,38.773254,-65.629875
24,7.435468,6.083773,-2.200389,-0.450465,-0.076848,-0.077362,-0.076848,-0.077362
25,7.083338,17.605537,-0.131920,-0.480147,-0.052458,-1.131081,-0.052458,-1.131081
26,2.494487,13.670717,-0.051759,0.598881,30.933685,-6.064835,30.933685,-6.064835
27,17.412650,7.167005,0.199867,1.926951,-1.196527,-1.316319,-1.196527,-1.316319
28,17.320535,18.733039,-0.006765,0.174577,-1.966088,-0.949964,-1.966088,-0.949964
29,5.383967,3.868077,-1.522066,0.117985,-1.091267,6.998777,-1.091267,6.998777
30,2.357613,4.347941,1.739993,1.039968,2.716880,-1.052099,2.716880,-1.052099
31,11.465241,11.526419,0.063477,-0.450210,2.258214,1.053715,2.258214,1.053715
32,5.878699,16.606573,-0.855402,1.084412,1.710820,-0.255748,1.710820,-0.255748
33,11.701207,14.392442,1.826040,0.392573,-0.207647,0.574363,-0.207647,0.574363
34,9.645570,18.589820,-1.158478,0.233402,0.163879,-2.469866,0.163879,-2.469866
35,14.834308,11.947159,-1.705457,-0.136505,-1.993267,1.551368,-1.993267,1.551368
36,14.860048,15.127469,-0.140231,0.649838,-0.532417,-0.387187,-0.532417,-0.387187
37,13.587015,12.493645,-1.010097,0.311307,2.934563,0.592567,2.934563,0.592567
38,19.727388,7.490009,-0.008533,1.178051,0.056544,-0.347975,0.056544,-0.347975
39,17.432862,4.476522,1.189681,0.126739,-2.183813,0.441290,-2.183813,0.441290
40,18.047613,15.937120,0.177834,0.892788,-1.558555,-0.118875,-1.558555,-0.118875
41,19.941239,15.243840,3.159777,-0.496755,0.675149,-0.835783,0.675149,-0.835783
42,15.837486,8.876019,0.390932,-0.325997,-0.584112,0.451252,-0.584112,0.451252
43,10.634947,12.273471,0.752156,-0.854087,0.070645,0.314119,0.070645,0.314119
44,3.855109,4.552587,-1.023823,-1.815621,-0.449305,-1.329791,-0.449305,-1.329791
45,2.703818,19.030034,-0.239256,1.450105,1.765811,-0.466011,1.765811,-0.466011
46,6.767816,2.552773,0.647802,-0.006506,1.958510,-0.049830,1.958510,-0.049830
47,14.329903,4.531042,-1.471665,-0.448299,0.203214,0.096794,0.203214,0.096794
48,12.567406,6.914023,1.528539,-0.086851,-0.463941,-0.007033,-0.463941,-0.007033
49,6.928899,14.463428,-0.027599,1.601055,2.066973,3.989621,2.066973,3.989621
50,0.186948,18.947610,-0.571987,-0.842646,0.245467,1.251056,0.245467,1.251056
51,7.906809,11.296724,-1.273417,0.884729,0.673638,-1.265915,0.673638,-1.265915
52,11.569020,9.496157,-0.226827,-1.158148,-0.026557,0.085017,-0.026557,0.085017
53,1.565868,12.686729,-0.417975,-1.566793,1.360262,3.680923,1.360262,3.680923
54,10.881163,7.386615,-0.927067,0.745214,0.444098,-0.511412,0.444098,-0.511412
55,7.040740,15.695273,1.427527,0.160787,-0.604438,-1.435477,-0.604438,-1.435477
56,8.114092,2.394266,-1.359117,-1.834131,-1.813239,0.597196,-1.813239,0.597196
57,18.383854,14.471728,0.406718,1.001053,0.344220,1.829784,0.344220,1.829784
58,2.800154,14.908250,0.132032,1.327919,-5.601549,-31.118330,-5.601549,-31.118330
59,18.359543,1.155620,1.171858,0.725741,-1.946940,1.684578,-1.946940,1.684578
60,2.143027,2.947117,0.616249,-0.073096,-37.534151,67.954968,-37.534151,67.954968
61,14.575019,13.361008,-0.545102,-0.894523,-1.421325,-2.451901,-1.421325,-2.451901
62,2.087326,5.451407,1.152703,0.302143,-1.022546,-2.490762,-1.022546,-2.490762
63,8.584233,14.816130,1.601127,-0.991817,-0.201259,0.219620,-0.201259,0.219620
64,3.729970,11.703422,0.404714,-2.104989,-0.744565,-0.234265,-0.744565,-0.234265
65,5.674795,9.023305,0.911487,0.257851,-3.313845,2.944075,-3.313845,2.944075
66,2.880339,15.894400,-0.115113,1.235640,0.591643,29.539840,0.591643,29.539840
67,18.092398,2.446624,1.633742,-0.369911,0.204885,-2.326175,0.204885,-2.326175
68,8.847414,6.453591,0.013589,-0.164955,-1.237857,-0.395097,-1.237857,-0.395097
69,8.588808,10.029040,0.499825,0.167346,-0.688980,1.269333,-0.688980,1.269333
70,4.571218,9.364262,-1.394114,-0.414198,1.136894,2.768238,1.136894,2.768238
71,2.989893,17.356179,1.388729,-0.331312,-1.599388,-2.896392,-1.599388,-2.896392
72,16.968229,16.340000,0.221050,0.262889,2.504228,0.303113,2.504228,0.303113
73,14.909708,10.289217,-0.780851,0.911112,0.653138,0.166038,0.653138,0.166038
74,13.096587,1.897823,0.341716,0.917808,0.326640,-1.319293,0.326640,-1.319293
75,13.140478,15.042955,1.241526,-1.190915,-0.898195,0.461484,-0.898195,0.461484
76,16.667109,10.429156,0.473007,1.135344,-0.667870,-0.383259,-0.667870,-0.383259
77,16.119410,18.355219,-0.282122,-1.207708,2.331517,0.634701,2.331517,0.634701
78,16.254966,4.651050,0.101209,-0.907190,2.018395,0.850159,2.018395,0.850159
79,11.157091,5.656483,-0.788935,1.702380,-0.133275,-0.030830,-0.133275,-0.030830
80,2.822586,9.050472,0.165154,0.633757,0.166738,0.474616,0.166738,0.474616
81,6.184891,13.658730,0.051808,0.898977,-1.394516,-1.445844,-1.394516,-1.445844
82,1.535287,13.888326,0.393803,0.311630,-31.098499,6.994959,-31.098499,6.994959
83,10.880302,17.702307,1.527979,0.452067,-1.584207,2.863225,-1.584207,2.863225
84,5.734472,5.068633,-1.030948,-1.196869,1.031208,-1.976542,1.031208,-1.976542
85,1.093454,9.233802,-0.419901,-0.182584,-0.173117,-0.360028,-0.173117,-0.360028
86,2.945071,0.158247,0.000648,-0.172960,-0.310647,-1.267451,-0.310647,-1.267451
87,3.735985,10.593041,0.801288,0.751834,2.978914,-2.067268,2.978914,-2.067268
88,8.865707,4.032603,-0.718323,-0.629737,1.116894,-0.139896,1.116894,-0.139896
89,19.152932,16.022408,-0.428774,-0.471640,-1.224080,1.985915,-1.224080,1.985915
90,14.854782,6.538670,-0.646054,-0.064542,0.244364,0.591611,0.244364,0.591611
91,10.194249,14.587781,0.144056,0.230395,0.391209,-0.042166,0.391209,-0.042166
92,11.762553,17.064481,0.383941,0.467904,-40.793565,73.438245,-40.793565,73.438245
93,6.352564,6.450329,-1.340632,1.079914,0.564939,-1.123823,0.564939,-1.123823
