i,x,y,vx,vy,ax,ay,fx,fy
0,16.963468,7.364929,1.375908,-0.272314,-1.052366,0.586354,-1.052366,0.586354
1,6.186828,1.217520,2.568919,0.922778,-7.391618,15.223063,-7.391618,15.223063
2,12.654949,18.313365,1.022619,-0.243488,0.218740,-3.449792,0.218740,-3.449792
3,5.557185,3.120756,-0.102694,-0.958485,4.621903,-7.886468,4.621903,-7.886468
4,1.335665,14.578322,0.083978,-0.872119,0.258694,-0.654595,0.258694,-0.654595
5,9.557577,3.680161,-0.579534,-0.457641,-1.350310,-0.521476,-1.350310,-0.521476
6,11.360725,19.393117,-2.005101,0.266686,-12.452979,-0.001432,-12.452979,-0.001432
7,0.115087,16.626696,0.424738,-0.089833,4.777075,8.474564,4.777075,8.474564
8,4.633451,19.271388,1.398076,0.043784,-2.658428,40.980211,-2.658428,40.980211
9,12.592497,2.973172,-0.208909,-0.105472,-0.178318,-0.651439,-0.178318,-0.651439
10,11.455414,2.753893,-0.982183,-1.065955,1.035721,-1.539738,1.035721,-1.539738
11,6.016947,4.391527,-0.675744,-1.046964,-1.150454,-2.466218,-1.150454,-2.466218
12,4.551024,14.066561,1.282452,1.931754,1.256373,0.854565,1.256373,0.854565
13,3.242262,18.460426,-1.020535,-1.082789,1.055870,2.526453,1.055870,2.526453
14,14.017736,15.197639,2.103857,-1.905047,2.567788,-1.927710,2.567788,-1.927710
15,8.592901,17.583228,0.140661,-0.071632,1.384476,-9.401184,1.384476,-9.401184
16,1.654920,1.281658,-0.410245,1.902794,2.071505,-1.397972,2.071505,-1.397972
17,0.527350,7.660456,0.013009,-1.484238,-0.753418,-2.756937,-0.753418,-2.756937
18,12.391911,19.367586,-0.088162,-0.624983,12.013491,2.510906,12.013491,2.510906
19,6.049165,8.215879,-0.355088,-0.128112,-0.826438,-0.785260,-0.826438,-0.785260
20,5.282443,1.910282,1.436862,-0.043934,1.072317,2.569252,1.072317,2.569252
21,18.971901,17.017367,1.078706,-0.332991,0.433280,-3.690312,0.433280,-3.690312
22,5.369591,11.503174,1.318964,1.242491,-0.054510,-0.591495,-0.054510,-0.591495
23,3.893639,0.216698,0.379778,-2.652190,-1.938115,-1.842059,-1.938115,-1.842059
24,5.533708,7.144968,-2.251188,0.112244,0.019746,3.553914,0.019746,3.553914
25,6.198399,16.745315,-1.039575,-0.839830,-0.120305,0.835940,-0.120305,0.835940
26,2.822959,14.503725,-0.876644,1.506359,0.797942,-5.042528,0.797942,-5.042528
27,16.688775,9.087864,-1.544971,1.536480,3.467736,-3.331248,3.467736,-3.331248
28,16.683496,18.603342,-0.590188,-0.230623,-0.647071,-1.492067,-0.647071,-1.492067
29,4.272762,3.178292,-0.689082,-0.826493,-2.726854,-5.552526,-2.726854,-5.552526
30,2.053164,5.574246,-0.680091,1.691427,1.894116,1.820357,1.894116,1.820357
31,11.892308,10.610960,0.254452,-0.339009,-0.650134,2.509974,-0.650134,2.509974
32,5.678375,18.011006,1.149213,0.961824,6.455087,-2.940576,6.455087,-2.940576
33,11.645259,13.993562,-1.492348,1.704903,1.608044,-2.277674,1.608044,-2.277674
34,8.766618,18.613990,-0.256428,-0.855599,3.536007,7.971089,3.536007,7.971089
35,14.243150,11.800106,-0.105733,-0.473501,0.802219,0.737548,0.802219,0.737548
36,15.208766,15.062891,1.075671,-1.019661,-3.007764,-1.042449,-3.007764,-1.042449
37,12.482160,13.173267,-1.483511,0.954659,-1.598920,0.222171,-1.598920,0.222171
38,19.624152,6.860252,0.345630,-0.354777,2.083023,1.399244,2.083023,1.399244
39,18.010110,4.650504,0.191993,-0.140484,-1.426348,-1.685147,-1.426348,-1.685147
40,18.155549,15.940952,-1.735817,-0.043226,3.427312,2.193725,3.427312,2.193725
41,0.220514,14.768505,-0.022264,-0.992042,22.171388,2.056904,22.171388,2.056904
42,15.834409,9.735734,1.100157,1.666860,25.051001,-0.708771,25.051001,-0.708771
43,10.942676,11.238190,-0.122641,-1.056159,-0.800879,-1.233901,-0.800879,-1.233901
44,3.083263,4.668398,-1.198742,0.376853,-1.477977,-0.462664,-1.477977,-0.462664
45,2.565686,19.544282,1.090044,-0.862600,1.481270,-7.556788,1.481270,-7.556788
46,6.828137,2.765221,0.071766,0.126279,-1.600342,0.602474,-1.600342,0.602474
47,12.954317,4.643559,-0.672404,0.830810,-0.072794,-0.525963,-0.072794,-0.525963
48,13.632564,7.331100,0.316183,0.763686,0.387654,-0.020792,0.387654,-0.020792
49,6.641373,15.704433,-0.021367,1.632047,-0.737373,0.157388,-0.737373,0.157388
50,19.560855,18.413911,-0.529021,-0.563800,-0.390231,-1.329023,-0.390231,-1.329023
51,6.502855,12.096705,-1.455589,0.553811,-2.197228,-1.020637,-2.197228,-1.020637
52,10.985062,7.910048,0.049376,-0.105996,18.750571,22.077520,18.750571,22.077520
53,1.268358,11.530643,-0.190114,-0.871600,0.069851,0.099274,0.069851,0.099274
54,9.965214,8.878207,-0.306957,1.606722,1.141454,-1.284710,1.141454,-1.284710
55,7.697836,16.103888,0.102306,-0.114221,-0.718148,0.590345,-0.718148,0.590345
56,6.634311,0.298840,-0.841866,-2.557762,6.648319,-13.982945,6.648319,-13.982945
57,19.223223,14.659072,0.132402,-1.288537,-21.870591,0.075840,-21.870591,0.075840
58,5.102844,15.268204,2.624381,-0.164740,0.868403,-3.219032,0.868403,-3.219032
59,19.275666,1.142112,0.767169,0.205004,0.218199,0.631107,0.218199,0.631107
60,2.749688,3.307612,1.248253,0.051230,1.471611,1.512605,1.471611,1.512605
61,15.395630,12.769626,1.359039,0.483937,-1.566058,0.161113,-1.566058,0.161113
62,2.727490,6.642201,0.607067,1.101773,-1.878859,-0.280856,-1.878859,-0.280856
63,9.661356,13.646638,0.744977,-0.899891,0.324238,0.121887,0.324238,0.121887
64,4.055542,12.669237,0.002431,0.498564,0.737338,0.656491,0.737338,0.656491
65,6.033548,9.735913,-0.155945,2.069575,-0.909926,-0.986459,-0.909926,-0.986459
66,2.497885,15.521668,-0.006805,-1.025491,-2.513500,4.163605,-2.513500,4.163605
67,19.755190,2.713979,1.278347,0.003184,-0.180815,-0.640827,-0.180815,-0.640827
68,8.817886,6.235350,0.118060,-0.127232,0.364410,0.218391,0.364410,0.218391
69,9.031071,10.444712,0.399843,0.360721,0.312221,-0.231071,0.312221,-0.231071
70,3.356960,7.729005,-0.910962,-1.470947,-0.638957,-1.760665,-0.638957,-1.760665
71,4.657639,18.299495,-0.257868,1.496300,-6.718659,-37.987289,-6.718659,-37.987289
72,17.600001,16.953781,1.229967,0.471553,2.038278,-0.737784,2.038278,-0.737784
73,14.851628,9.854826,-0.170704,-2.310511,-28.619870,3.509875,-28.619870,3.509875
