i,x,y,vx,vy,ax,ay,fx,fy
0,17.599641,7.263902,1.094870,-0.144748,-0.187182,0.063472,-0.187182,0.063472
1,7.393164,1.952696,1.692002,0.042184,-22.280199,-53.340388,-22.280199,-53.340388
2,13.170505,18.137297,0.866387,0.344219,-3.568188,0.340573,-3.568188,0.340573
3,5.467147,2.604649,-0.462726,-1.728647,-1.289308,1.768937,-1.289308,1.768937
4,1.540864,14.040879,-0.805517,-1.004043,-4.558849,0.649587,-4.558849,0.649587
5,9.081846,3.366652,-1.195925,-0.720067,-1.248094,-0.513928,-1.248094,-0.513928
6,10.357787,19.500251,-1.736439,0.140490,0.084316,-0.217526,0.084316,-0.217526
7,0.557403,17.060626,0.405821,0.695934,-2.827084,-0.942343,-2.827084,-0.942343
8,5.653008,0.102732,1.190419,1.857561,0.474156,-0.911126,0.474156,-0.911126
9,12.291952,2.829429,-0.762177,-0.362934,-0.527618,-0.017873,-0.527618,-0.017873
10,11.292572,3.361489,-0.027577,1.863176,0.430939,-0.300672,0.430939,-0.300672
11,5.594438,3.956011,-0.868292,-0.060514,-1.990446,-3.365829,-1.990446,-3.365829
12,4.490153,15.336049,-0.078928,2.447924,0.516158,0.091939,0.516158,0.091939
13,2.897979,17.887603,-0.321943,-1.163803,0.203019,2.280499,0.203019,2.280499
14,14.621618,14.526533,0.946029,-0.760199,-1.439458,4.763541,-1.439458,4.763541
15,8.368875,17.013050,0.464868,0.504097,0.616024,-0.270756,0.616024,-0.270756
16,1.628671,2.073488,0.022667,1.075360,-1.465678,-1.413081,-1.465678,-1.413081
17,0.438630,7.337907,-0.279020,-0.257232,-0.378192,-1.853390,-0.378192,-1.853390
18,12.322219,19.018086,-0.017958,-1.162942,1.327706,-2.512237,1.327706,-2.512237
19,5.835621,7.820448,-0.080955,-1.487403,-3.254342,1.058962,-3.254342,1.058962
20,6.248353,1.766473,2.174529,-0.149093,-0.136541,-1.938377,-0.136541,-1.938377
