i,x,y,vx,vy,ax,ay,fx,fy
0,16.595092,5.588112,0.549532,-0.380791,-1.390482,0.447116,-1.390482,0.447116
1,5.928373,0.291372,-0.648165,0.951753,-0.184356,0.236844,-0.184356,0.236844
2,12.459954,18.327626,-0.435194,0.603567,4.784903,7.275243,4.784903,7.275243
3,6.717366,3.599034,0.119720,-1.070211,-12.299832,1.242691,-12.299832,1.242691
4,1.734771,15.797501,0.314962,-1.050128,-0.334629,-2.491898,-0.334629,-2.491898
5,10.647618,5.166679,-1.798188,-0.777552,6.062445,-1.106135,6.062445,-1.106135
6,14.276816,1.220654,-2.055721,-1.241552,0.173686,-0.586626,0.173686,-0.586626
7,18.108377,18.447100,1.391838,-0.906485,-1.437587,-2.220286,-1.437587,-2.220286
8,4.745029,1.744653,0.312690,0.107598,0.148326,-0.249255,0.148326,-0.249255
9,12.901818,2.732685,-0.710060,-0.370048,-1.870048,-0.655063,-1.870048,-0.655063
10,11.574806,3.162083,0.233462,0.791320,1.644163,-0.250094,1.644163,-0.250094
11,7.749777,3.576281,-1.341433,-0.321906,7.626931,0.358537,7.626931,0.358537
12,5.588382,11.944437,-0.927730,-0.813446,-3.251662,-4.799380,-3.251662,-4.799380
13,3.979383,19.066951,0.324384,-0.530397,8.671710,-8.382638,8.671710,-8.382638
14,13.798073,17.649729,-1.821805,-1.775690,-1.312077,0.512900,-1.312077,0.512900
15,8.371595,17.650382,1.239911,-0.206594,17.163865,-3.465972,17.163865,-3.465972
16,19.866617,0.821963,0.984248,-0.873675,-1.329979,0.384510,-1.329979,0.384510
17,17.144352,9.184703,0.254253,0.008443,-1.411256,-0.218468,-1.411256,-0.218468
18,15.200842,19.952358,-0.128725,-1.479304,-10.038778,14.947666,-10.038778,14.947666
19,6.536337,7.618985,0.170399,0.297655,-1.590753,1.362158,-1.590753,1.362158
20,3.656391,4.846602,-1.091564,-1.625811,-1.535876,0.559503,-1.535876,0.559503
21,16.897655,17.778902,0.738221,-0.890463,2.305284,-0.754217,2.305284,-0.754217
22,4.701552,9.440707,1.181576,0.573116,3.576269,1.667888,3.576269,1.667888
23,2.681676,0.660085,-0.020991,0.952751,-2.615625,5.152880,-2.615625,5.152880
24,8.394552,5.907895,2.303349,0.041464,28.573827,4.295531,28.573827,4.295531
25,7.380404,17.880052,-0.241801,-1.109881,-16.717520,3.425319,-16.717520,3.425319
26,2.941071,13.333468,0.464426,0.042280,-1.952516,0.568238,-1.952516,0.568238
27,17.973774,6.503973,-0.777745,0.233918,0.081650,-0.313628,0.081650,-0.313628
28,17.081312,18.901208,-0.015615,-1.049980,-2.081848,1.590084,-2.081848,1.590084
29,4.742191,4.695476,1.644071,-0.542137,2.701169,1.276682,2.701169,1.276682
30,1.509958,4.394449,2.040257,-0.001684,-4.001523,1.024734,-4.001523,1.024734
31,10.694373,11.804120,0.178737,-0.590297,3.759305,-2.324169,3.759305,-2.324169
32,5.682132,16.717282,2.449765,-0.383729,1.256125,0.021909,1.256125,0.021909
33,11.032956,13.810496,-0.676333,-0.445686,0.529528,-1.316658,0.529528,-1.316658
34,10.267810,19.770678,-0.330640,-0.901714,-0.501107,-0.814345,-0.501107,-0.814345
35,16.246270,12.488221,-1.483711,-0.661741,-0.162068,0.849505,-0.162068,0.849505
