i,x,y,vx,vy,ax,ay,fx,fy
0,16.590697,4.319813,0.595134,1.177922,-0.518247,1.981380,-0.518247,1.981380
1,5.432395,0.028551,1.624819,0.496774,-0.315906,-4.316823,-0.315906,-4.316823
2,13.934347,17.960782,-0.311627,-0.524670,-15.205009,11.651273,-15.205009,11.651273
3,7.012858,0.176807,-0.667382,0.535713,-2.211128,34.057732,-2.211128,34.057732
4,1.785730,17.134253,-0.501084,-0.153430,2.889325,0.304976,2.889325,0.304976
5,11.212107,5.642249,-0.676242,1.332940,-3.909177,0.829740,-3.909177,0.829740
6,13.663294,0.836019,-1.285474,1.234856,1.555354,1.431509,1.555354,1.431509
7,18.648889,18.393529,-0.718205,0.863883,-0.730436,-1.695974,-0.730436,-1.695974
8,4.195813,1.283555,0.255900,0.519274,0.204329,-0.832352,0.204329,-0.832352
9,11.836387,4.072383,1.536744,-0.815593,11.166340,3.037226,11.166340,3.037226
10,11.301227,2.629594,1.069051,-0.930384,-0.549206,3.015967,-0.549206,3.015967
11,10.839642,3.798059,-1.310672,1.022571,-11.611634,-5.110373,-11.611634,-5.110373
12,5.655353,11.633626,-0.234560,0.138143,9.720133,-10.116550,9.720133,-10.116550
13,4.815405,18.970088,0.766077,-0.796183,-19.665662,9.915140,-19.665662,9.915140
14,14.551225,1.828664,0.439121,-2.747165,-1.848377,-1.006759,-1.848377,-1.006759
15,8.813737,19.395089,-0.213774,-0.876607,0.079951,-0.094561,0.079951,-0.094561
16,19.921969,1.425020,-1.190448,-1.459374,-1.893385,0.697001,-1.893385,0.697001
17,15.901109,8.469874,0.512341,1.403195,-2.212466,2.297963,-2.212466,2.297963
18,16.017114,2.641044,2.127789,-0.247389,-0.590960,1.507310,-0.590960,1.507310
19,6.380244,8.509625,-0.387953,-1.588137,-2.136424,-0.926830,-2.136424,-0.926830
20,0.898771,7.061215,0.673195,-1.422998,0.746372,-0.584124,0.746372,-0.584124
21,15.132063,19.572594,-0.294349,-1.316700,-0.242399,0.127717,-0.242399,0.127717
22,5.288241,8.021278,-0.775058,-0.037051,18.653730,13.399197,18.653730,13.399197
23,1.791481,0.910723,0.349090,0.005757,-0.188313,-0.011249,-0.188313,-0.011249
24,10.473740,6.585091,-0.499146,-1.963474,1.504732,-1.877300,1.504732,-1.877300
25,5.800742,18.824193,-0.571732,-1.015255,26.897899,-0.602445,26.897899,-0.602445
