i,x,y,vx,vy,ax,ay,fx,fy
0,16.414266,3.969368,0.737329,-0.218372,-0.928180,-1.280511,-0.928180,-1.280511
1,2.957182,2.296503,1.079009,-2.253776,0.774862,1.710780,0.774862,1.710780
2,13.375841,18.040267,0.773948,0.128814,-0.192216,0.038026,-0.192216,0.038026
3,5.848958,0.127366,0.098351,-0.333719,1.228134,-2.927633,1.228134,-2.927633
4,3.626069,18.284293,-0.409721,0.901944,-3.449597,-24.277304,-3.449597,-24.277304
5,8.425310,7.476672,0.851417,-1.144472,-0.454665,0.031760,-0.454665,0.031760
6,9.705181,16.898800,1.328752,-0.551668,-0.754587,0.632297,-0.754587,0.632297
7,17.487534,16.007254,1.303503,0.012975,1.506938,-0.262776,1.506938,-0.262776
8,3.796647,3.572643,-0.691951,1.397919,-0.760414,0.837222,-0.760414,0.837222
9,10.469109,2.805137,1.932757,0.505339,-0.479139,2.152946,-0.479139,2.152946
10,10.459934,19.444191,1.125029,1.031638,0.633698,0.121043,0.633698,0.121043
11,11.378894,4.548989,-1.128244,-0.936130,20.638733,10.227199,20.638733,10.227199
12,4.438578,10.424834,0.994695,0.923380,-0.005100,-0.217804,-0.005100,-0.217804
13,4.756021,19.132093,-0.474118,0.443609,3.663358,-0.058317,3.663358,-0.058317
14,14.112046,6.063376,1.135349,0.868667,-2.000972,-0.388887,-2.000972,-0.388887
15,8.987755,2.086902,-0.874825,-0.529999,0.555110,-0.847943,0.555110,-0.847943
16,2.347917,3.650613,1.900430,-0.392883,-0.310724,0.471318,-0.310724,0.471318
17,17.559713,6.582554,1.087865,-1.056486,0.029692,-1.847669,0.029692,-1.847669
18,14.785857,4.016022,-0.594615,0.108127,-0.512752,0.232358,-0.512752,0.232358
19,7.614720,10.570035,-1.097312,-0.023782,17.913511,9.551149,17.913511,9.551149
20,1.273370,7.999369,-1.797162,-0.333615,-0.596567,-1.489020,-0.596567,-1.489020
21,18.598886,2.546534,-0.551024,-0.531607,0.419805,25.144568,0.419805,25.144568
22,6.557304,8.003913,1.258990,0.064741,0.460252,0.460724,0.460252,0.460724
23,0.285713,1.878746,0.397586,-0.245701,-0.521616,-2.149067,-0.521616,-2.149067
24,11.004678,9.537325,-0.899485,-1.194753,0.477945,-0.157356,0.477945,-0.157356
25,5.163214,0.966867,-0.602731,0.863491,-4.128990,3.790874,-4.128990,3.790874
26,1.045308,10.365424,0.183224,0.709545,0.323574,-0.405877,0.323574,-0.405877
27,17.851881,5.258928,-1.233167,1.701339,-0.297436,1.563880,-0.297436,1.563880
28,0.331850,16.820709,0.142071,2.485005,-0.197809,-0.777035,-0.197809,-0.777035
29,4.110193,5.867565,0.533331,-0.640565,1.395621,-0.715367,1.395621,-0.715367
30,1.484615,4.698982,-0.721446,0.678992,0.342740,-3.148977,0.342740,-3.148977
31,8.542530,15.460385,1.304115,-1.017143,-9.934729,-2.863040,-9.934729,-2.863040
32,2.326068,18.345960,0.408382,1.846887,3.527845,1.014968,3.527845,1.014968
33,4.014961,17.009864,1.055975,0.484790,-2.488938,2.501649,-2.488938,2.501649
34,12.029544,19.377988,0.023310,0.784319,-0.705773,-0.148910,-0.705773,-0.148910
35,18.849957,10.142768,-0.566664,0.496234,-0.892588,1.259006,-0.892588,1.259006
36,13.246974,11.233858,0.902009,0.475334,-2.151467,-4.975820,-2.151467,-4.975820
37,13.307769,13.621188,0.341746,-0.840401,-1.882117,-0.840666,-1.882117,-0.840666
38,0.123343,2.957441,-1.055694,-0.905309,-4.199804,1.741005,-4.199804,1.741005
39,18.649428,1.546904,-0.596469,1.079766,1.924644,-23.368470,1.924644,-23.368470
40,18.851200,15.590799,-0.322584,-0.821651,-1.055289,0.518180,-1.055289,0.518180
41,18.872114,13.430253,-0.503823,0.962895,-0.690008,-0.005437,-0.690008,-0.005437
42,13.750357,7.549559,1.539246,-1.080156,-0.242427,-0.914197,-0.242427,-0.914197
43,9.523776,15.803880,-1.032006,2.051558,10.120257,2.666786,10.120257,2.666786
44,5.470792,6.117171,-1.428106,-0.011630,-1.621045,-0.931167,-1.621045,-0.931167
45,3.692690,19.286743,-1.007387,-1.254377,-5.255945,25.105892,-5.255945,25.105892
46,10.484467,4.095689,0.942776,-0.184045,-20.345863,-12.600843,-20.345863,-12.600843
47,16.005861,2.606553,-0.003227,1.485494,0.202345,1.323144,0.202345,1.323144
48,15.845373,6.481645,-0.172807,-1.055362,0.117983,0.026805,0.117983,0.026805
49,5.274280,15.793616,1.416394,-1.190104,-0.332771,0.299951,-0.332771,0.299951
50,18.874562,17.833810,-0.484208,-0.203243,-0.492617,0.203889,-0.492617,0.203889
51,7.211340,11.895280,0.853378,-0.503858,1.421474,-1.834280,1.421474,-1.834280
52,8.749296,12.078537,1.393034,0.059798,-1.105846,-0.385184,-1.105846,-0.385184
53,19.439245,8.518469,0.593245,1.548096,-0.415591,6.706054,-0.415591,6.706054
54,15.597048,9.488960,-0.852728,-1.234576,-4.556669,11.044606,-4.556669,11.044606
