i,x,y,vx,vy,ax,ay,fx,fy
0,16.048831,3.999682,1.157945,-0.009568,6.107436,-0.162677,6.107436,-0.162677
1,2.884735,3.001378,-2.018967,0.051941,-3.976270,1.171944,-3.976270,1.171944
2,13.067423,18.001845,0.930454,0.049063,-0.835542,0.560202,-0.835542,0.560202
3,5.993161,19.968641,-0.216377,0.302731,-3.423804,12.294450,-3.423804,12.294450
4,3.928543,18.031537,-1.045516,0.582606,-0.586272,-1.394275,-0.586272,-1.394275
5,8.071850,7.940792,1.062976,-1.413015,0.542054,-5.735902,0.542054,-5.735902
6,9.112247,16.997175,1.922648,-0.079183,2.136407,-0.977496,2.136407,-0.977496
7,17.070650,16.000205,1.019566,0.006042,0.322998,0.093346,0.322998,0.093346
8,3.971447,3.001909,-0.136302,1.049803,0.399381,23.754584,0.399381,23.754584
9,9.995730,2.936054,-0.134599,-1.573352,-2.113976,-8.631892,-2.113976,-8.631892
10,10.070291,19.069951,1.008688,0.999268,0.143804,0.007793,0.143804,0.007793
11,11.898782,4.929073,-1.579240,-1.022126,1.136355,0.055298,1.136355,0.055298
12,4.069928,10.069690,0.998204,0.990999,-0.016674,-0.135550,-0.016674,-0.135550
13,5.006289,19.003200,-0.561417,0.115796,-8.093796,2.072470,-8.093796,2.072470
14,13.997055,5.996629,-0.088416,-0.100197,-1.451423,-1.604457,-1.451423,-1.604457
15,9.075050,2.017347,1.164632,1.290094,2.507689,13.602886,2.507689,13.602886
16,2.001446,3.877468,0.898274,-2.282845,15.425861,-8.463977,15.425861,-8.463977
17,17.100248,6.932220,1.566629,-0.943579,-1.030078,0.497100,-1.030078,0.497100
18,14.986361,3.999554,-0.421295,-0.013311,-4.356849,-0.084268,-4.356849,-0.084268
19,7.995804,10.936187,-0.125647,-1.560825,-1.410687,-8.173632,-1.410687,-8.173632
20,1.919552,7.982835,-1.410967,0.686987,-8.770453,8.429213,-8.770453,8.429213
21,18.913969,2.985773,-1.284955,-1.218660,2.745768,-13.518174,2.745768,-13.518174
22,6.094615,7.999408,1.407949,-0.013487,-1.741518,-0.012533,-1.741518,-0.012533
23,0.065576,2.019581,0.863175,-0.272602,-2.081646,-10.762784,-2.081646,-10.762784
24,11.026911,9.928612,0.077037,-1.040427,-1.564387,-0.193113,-1.564387,-0.193113
25,5.050233,0.994366,0.424626,-0.182842,-3.099769,-2.700587,-3.099769,-2.700587
26,1.001781,10.067359,0.044905,0.928816,0.475631,-0.867327,0.475631,-0.867327
27,18.073147,4.926935,1.097825,-1.094731,1.765854,-1.725047,1.765854,-1.725047
28,0.098623,16.067714,1.630369,0.922592,1.011492,-1.836258,1.011492,-1.836258
29,4.002533,5.997368,0.072013,-0.075796,1.036099,-1.135281,1.036099,-1.135281
30,1.926474,4.937118,-1.109395,-0.825239,-1.775249,-1.163327,-1.775249,-1.163327
31,8.072859,15.900059,1.078112,-1.554697,0.905098,1.296929,0.905098,1.296929
32,2.073607,18.022919,1.108846,-0.054705,1.837303,-3.934116,1.837303,-3.934116
33,4.062930,16.892529,1.513395,-1.776288,6.527035,-1.127622,6.527035,-1.127622
34,12.001977,19.067488,0.051910,0.932275,0.562489,-0.811958,0.562489,-0.811958
35,18.971535,9.986207,-0.119519,0.704604,1.925288,10.513851,1.925288,10.513851
36,12.923015,10.897579,-1.191380,-1.618228,-1.525914,1.025474,-1.525914,1.025474
37,13.067060,13.932495,0.915848,-0.931797,-1.225226,0.858688,-1.225226,0.858688
38,0.091575,3.057397,1.469024,0.596263,0.954450,-2.469563,0.954450,-2.469563
39,18.932231,1.072301,-0.932210,1.067462,0.996537,0.928861,0.996537,0.928861
40,18.974125,15.929522,-0.546288,-1.010633,0.387770,0.215104,0.387770,0.215104
41,18.974500,13.069678,-0.019335,0.991395,2.745856,-0.107782,2.745856,-0.107782
42,13.114123,7.929196,1.966757,-1.024818,2.496097,-0.221051,2.496097,-0.221051
43,9.928790,15.113816,-1.037254,1.949952,-0.238970,2.135167,-0.238970,2.135167
44,5.982230,6.031158,-1.312525,0.599689,-13.853827,-0.566021,-13.853827,-0.566021
45,3.934674,19.903277,-0.864165,-1.516008,1.987492,-1.016738,1.987492,-1.016738
46,10.071431,3.990733,1.048364,0.475979,0.597728,6.966552,0.597728,6.966552
47,16.001222,2.061841,0.041754,1.513489,0.480260,7.661827,0.480260,7.661827
48,15.967420,6.905774,-0.625284,-1.396611,0.517747,2.008136,0.517747,2.008136
49,4.926340,16.073645,-1.112189,1.110638,-1.651926,1.596998,-1.651926,1.596998
50,18.974348,17.966915,-0.019287,-0.642009,2.895729,0.235389,2.895729,0.235389
51,7.028332,11.997160,0.097311,-0.082338,-1.757635,-1.270337,-1.757635,-1.270337
52,8.116187,11.989648,2.041351,0.438193,3.509659,6.269121,3.509659,6.269121
53,19.071523,8.978219,1.077845,-1.540851,1.143489,-17.895819,1.143489,-17.895819
54,15.930498,9.929432,-0.985347,-1.017893,0.231206,-0.332155,0.231206,-0.332155
55,2.073002,7.004808,1.993158,-1.042671,17.418869,-11.260599,17.418869,-11.260599
56,6.068633,1.097519,1.830601,1.540038,14.645346,0.915019,14.645346,0.915019
57,13.103064,12.031411,1.633970,0.585994,-0.811175,-0.953251,-0.811175,-0.953251
58,0.925981,15.117150,-1.122555,2.057637,-1.816604,4.025032,-1.816604,4.025032
59,18.997965,19.100263,-0.054046,1.566764,-0.650562,-1.021859,-0.650562,-1.021859
60,0.973954,3.928988,-0.618323,-1.057185,6.783768,-2.761248,6.783768,-2.761248
