i,x,y,vx,vy,ax,ay,fx,fy
0,16.635008,5.558457,0.453423,-0.368293,-1.027268,-0.111652,-1.027268,-0.111652
1,5.875854,0.368365,-0.665924,0.974487,-0.264701,0.338824,-0.264701,0.338824
2,12.433520,18.385026,-0.286626,0.703978,0.247289,-2.149305,0.247289,-2.149305
3,6.662432,3.518461,-1.541069,-0.955281,-15.362775,0.866058,-15.362775,0.866058
4,1.758939,15.704616,0.288949,-1.282298,-0.350317,-3.248416,-0.350317,-3.248416
5,10.526415,5.100518,-1.253494,-0.869210,5.000980,-0.677956,5.000980,-0.677956
6,14.112444,1.119756,-2.059144,-1.277811,-0.237650,-0.352874,-0.237650,-0.352874
7,18.211833,18.368977,1.169050,-1.035634,-3.396815,-1.369060,-3.396815,-1.369060
8,4.770604,1.752386,0.327915,0.084600,0.238888,-0.332179,0.238888,-0.332179
9,12.838593,2.700266,-0.876356,-0.451018,-2.284758,-1.409755,-2.284758,-1.409755
10,11.598970,3.224452,0.373668,0.765904,1.863297,-0.395594,1.863297,-0.395594
11,7.683695,3.553301,-0.424951,-0.220285,-1.087326,2.495706,-1.087326,2.495706
12,5.511431,11.876320,-0.944445,-0.806784,0.877963,1.842880,0.877963,1.842880
13,4.021564,19.006179,0.589702,-0.890681,-1.149209,-1.513561,-1.149209,-1.513561
14,13.647979,17.509459,-1.932344,-1.729285,-1.444795,0.641301,-1.444795,0.641301
15,8.497526,17.630393,1.668919,-0.232523,-0.509887,1.133994,-0.509887,1.133994
16,19.941610,0.753156,0.896557,-0.848286,-0.893512,0.254346,-0.893512,0.254346
17,17.158792,9.184798,0.087106,-0.003841,-2.757787,-0.061427,-2.757787,-0.061427
18,15.143578,19.894010,-1.188579,-0.187454,-4.329909,4.379067,-4.329909,4.379067
19,6.545599,7.646619,0.070523,0.385775,-0.921911,0.834135,-0.921911,0.834135
20,3.573224,4.717214,-0.944107,-1.612207,2.431932,0.167876,2.431932,0.167876
21,16.963688,17.704502,0.908115,-0.973575,1.983181,-1.011671,1.983181,-1.011671
22,4.804685,9.489867,1.324020,0.667343,-2.265346,3.251100,-2.265346,3.251100
23,2.676680,0.743305,-0.061556,1.042317,0.609923,-1.269815,0.609923,-1.269815
24,8.609503,5.913961,2.635030,0.126896,-10.421132,6.286448,-10.421132,6.286448
25,7.337386,17.800740,-0.569855,-0.836815,2.673499,5.628155,2.673499,5.628155
26,2.971721,13.338949,0.297814,0.098390,-2.244656,0.831490,-2.244656,0.831490
27,17.911492,6.521575,-0.783295,0.204600,-0.209497,-0.424304,-0.209497,-0.424304
28,17.076662,18.821828,-0.074227,-0.934831,0.051392,1.465139,0.051392,1.465139
29,4.872581,4.654080,1.566317,-0.543401,-1.648869,-2.141439,-1.648869,-2.141439
30,1.660559,4.397562,1.731100,0.079248,-3.587212,1.013020,-3.587212,1.013020
31,10.717836,11.756150,0.383463,-0.556002,1.897714,1.732566,1.897714,1.732566
32,5.883584,16.686756,2.607616,-0.377635,2.733320,0.147278,2.733320,0.147278
33,10.984349,13.777186,-0.431837,-0.216998,8.500796,11.385963,8.500796,11.385963
34,10.239764,19.695786,-0.370257,-0.972443,-0.483157,-0.949085,-0.483157,-0.949085
35,16.125541,12.437233,-1.551949,-0.620698,-1.438215,0.282987,-1.438215,0.282987
36,14.937858,14.643052,-0.191214,-0.480145,0.280049,2.421885,0.280049,2.421885
37,14.714927,12.164401,-0.706643,1.129848,1.719867,1.352510,1.719867,1.352510
38,19.620041,6.652159,0.184857,0.897063,-0.152970,-0.472376,-0.152970,-0.472376
39,17.434443,3.093478,-1.387333,1.449269,-1.966354,-1.481089,-1.966354,-1.481089
40,18.380601,15.795943,-0.684868,1.601803,-0.388830,0.515979,-0.388830,0.515979
41,18.731996,14.692559,0.404551,0.439596,-0.650351,1.206390,-0.650351,1.206390
42,15.766566,8.111722,-0.228758,1.276561,0.329316,1.525745,0.329316,1.525745
43,10.410072,12.924401,0.558244,0.689857,-6.676163,-13.712551,-6.676163,-13.712551
44,4.932746,5.745293,-1.343021,-0.931893,0.051829,1.804471,0.051829,1.804471
45,3.187343,17.947677,-0.808175,2.420602,0.135922,1.451615,0.135922,1.451615
46,7.271268,2.093122,-0.338940,0.981231,0.284410,1.984423,0.284410,1.984423
47,14.228390,5.137755,1.123912,-0.776779,0.153358,0.197823,0.153358,0.197823
48,12.745713,6.549943,-0.889049,0.628936,-0.294969,-0.233724,-0.294969,-0.233724
49,7.254422,13.319859,-0.731230,1.137918,-1.376132,0.382095,-1.376132,0.382095
50,0.226617,18.381466,0.134759,0.834252,-0.025598,-0.126205,-0.025598,-0.126205
51,9.043974,11.066471,-1.140857,0.095658,0.303726,0.040925,0.303726,0.040925
52,11.724547,10.788415,0.057090,-1.834149,-1.068707,2.183572,-1.068707,2.183572
53,1.559906,13.182808,0.432311,0.857246,1.859805,1.984490,1.859805,1.984490
54,10.985197,7.213373,-1.858881,-0.642042,-1.983021,-0.528707,-1.983021,-0.528707
55,5.984368,14.259230,1.261415,1.860665,1.343176,-1.982192,1.343176,-1.982192
56,8.691054,3.395150,-1.011654,0.079525,16.018518,-3.111509,16.018518,-3.111509
57,17.497859,13.422882,1.306297,1.276549,-0.199602,0.016544,-0.199602,0.016544
58,2.086536,14.534941,-0.337822,-1.585020,-2.371222,0.664717,-2.371222,0.664717
59,18.459180,1.212063,-0.101678,-0.080886,0.310811,-0.483592,0.310811,-0.483592
60,0.543826,3.164276,1.336818,0.721229,0.025631,2.393031,0.025631,2.393031
61,14.820165,13.559119,-0.330198,0.234305,-0.028714,-4.482568,-0.028714,-4.482568
62,0.762639,5.377112,2.193742,-0.089801,0.643044,-2.247726,0.643044,-2.247726
63,7.318416,15.337699,0.878809,1.135465,-0.530921,1.129153,-0.530921,1.129153
64,3.926807,11.243620,-1.160239,2.053204,0.255782,-0.602385,0.255782,-0.602385
65,5.505950,8.662516,-0.798523,2.110805,2.023454,-3.249043,2.023454,-3.249043
66,3.455433,15.659826,-0.409214,0.375740,-0.905999,-0.192100,-0.905999,-0.192100
67,16.560681,2.213989,2.222637,1.625320,1.758951,1.615074,1.758951,1.615074
68,9.684178,7.076677,-0.892715,-1.396560,1.582383,-0.897831,1.582383,-0.897831
69,8.195057,9.265567,0.306335,0.930424,0.026990,0.092393,0.026990,0.092393
70,3.955558,8.777200,0.481490,0.806961,-3.263273,1.398336,-3.263273,1.398336
71,1.828663,17.320853,0.972558,0.300270,0.893964,-0.161250,0.893964,-0.161250
72,17.005110,16.536835,0.246501,-0.296603,2.243455,1.858308,2.243455,1.858308
73,15.142522,10.573723,0.069800,-0.869187,0.465333,-0.429641,0.465333,-0.429641
74,12.509141,1.429744,0.721214,1.647419,1.140940,2.110522,1.140940,2.110522
75,12.358694,14.516307,0.830407,1.145444,-0.800492,-0.536521,-0.800492,-0.536521
76,15.903857,9.291694,3.494047,0.800060,1.368567,-1.271763,1.368567,-1.271763
77,15.925378,19.169568,2.436544,0.147581,7.174822,-4.164759,7.174822,-4.164759
78,16.124813,4.248935,-0.442865,0.506486,0.834895,1.215817,0.834895,1.215817
79,11.727934,4.973109,-0.541097,-0.203361,-2.201149,0.079324,-2.201149,0.079324
80,2.772057,8.834558,-1.242696,0.172024,3.570207,-14.548806,3.570207,-14.548806
81,6.194893,12.904063,0.479417,0.783387,-0.885424,0.125255,-0.885424,0.125255
82,0.893556,14.755789,0.697684,-0.812358,3.958713,0.824386,3.958713,0.824386
83,9.551153,18.342639,1.176387,-1.478339,-1.504718,-0.390959,-1.504718,-0.390959
84,6.543883,4.825417,-0.673528,0.923237,1.340992,-0.650583,1.340992,-0.650583
85,1.818874,9.283947,-0.514194,-0.298394,-5.658875,3.640186,-5.658875,3.640186
86,3.127845,19.682389,-0.688284,-0.381060,-0.568642,0.802663,-0.568642,0.802663
87,3.227541,9.761008,1.375862,0.607686,6.882661,9.421102,6.882661,9.421102
88,9.462134,5.318848,-1.909503,-0.744742,5.841379,-5.227131,5.841379,-5.227131
89,18.372279,16.952874,0.964597,-0.896886,-2.288186,0.050375,-2.288186,0.050375
90,15.574175,6.545588,-0.935880,0.145506,1.038428,-0.280799,1.038428,-0.280799
91,9.123761,14.551356,1.463248,0.041827,-0.019022,-0.135050,-0.019022,-0.135050
92,11.956552,17.322315,-0.551152,-0.782131,1.168545,1.562094,1.168545,1.562094
93,7.343741,5.757337,-0.981549,0.391567,0.780300,-1.554145,0.780300,-1.554145
94,0.316652,4.321247,0.522256,-1.210468,2.759987,-0.743066,2.759987,-0.743066
95,7.153463,16.754745,-0.557473,-0.333168,-2.589721,-7.342799,-2.589721,-7.342799
96,13.897635,8.866031,0.272550,-0.906921,0.369244,0.038858,0.369244,0.038858
97,17.098439,0.200406,-0.996158,-0.500313,-0.438102,-2.095477,-0.438102,-2.095477
98,9.115106,1.816836,1.337159,-1.135701,-0.487097,0.743916,-0.487097,0.743916
99,12.000173,12.303862,1.022621,0.074129,-2.408669,-1.057870,-2.408669,-1.057870
