i,x,y,vx,vy,ax,ay,fx,fy
0,16.553007,5.616252,0.654500,-0.427697,-1.497194,0.789237,-1.497194,0.789237
1,5.973336,0.225275,-0.637105,0.937525,-0.133877,0.171420,-0.133877,0.171420
2,12.507062,18.312534,-0.941461,-0.223038,6.966240,10.879412,6.966240,10.879412
3,6.695742,3.669010,0.327345,-0.717485,2.076569,-16.241603,2.076569,-16.241603
4,1.711748,15.865742,0.346618,-0.915125,-0.653025,-1.199465,-0.653025,-1.199465
5,10.778881,5.220208,-1.767584,-0.789836,-8.823939,1.992755,-8.823939,1.992755
6,14.421518,1.305822,-2.084795,-1.186702,0.681481,-1.005825,0.681481,-1.005825
7,18.012023,18.502784,1.278292,-0.639783,5.143988,-5.803461,5.143988,-5.803461
8,4.723458,1.736552,0.304285,0.123297,0.094921,-0.202012,0.094921,-0.202012
9,12.947191,2.757323,-0.589781,-0.338226,-1.584694,-0.296774,-1.584694,-0.296774
10,11.562355,3.106151,0.124223,0.805733,1.483888,-0.167507,1.483888,-0.167507
11,7.848991,3.599640,-1.373411,-0.344907,-2.635146,0.266795,-2.635146,0.266795
12,5.635501,11.973272,-0.312567,0.172092,-10.510681,-17.343226,-10.510681,-17.343226
13,3.980933,19.081274,-0.362753,0.113522,8.492546,-7.974287,8.492546,-7.974287
14,13.922520,17.775198,-1.736103,-1.808079,-1.124151,0.426533,-1.124151,0.426533
15,8.336334,17.652352,-0.130978,0.142877,10.429024,-3.044117,10.429024,-3.044117
16,19.794051,0.884165,1.095815,-0.905107,-1.882902,0.513943,-1.882902,0.513943
17,17.123727,9.183545,0.327210,0.024922,-0.760857,-0.243041,-0.760857,-0.243041
18,15.199384,0.072884,0.050345,-1.778585,0.464987,-0.739793,0.464987,-0.739793
19,6.520298,7.601561,0.284280,0.205048,-1.186731,0.875608,-1.186731,0.875608
20,3.704999,4.966622,0.139992,-1.910325,-32.413788,8.347115,-32.413788,8.347115
21,16.851929,17.840164,0.563659,-0.872119,2.679875,0.241547,2.679875,0.241547
22,4.628558,9.407170,0.887055,0.341097,4.983112,5.292683,4.983112,5.292683
23,2.670366,0.616697,0.443325,0.130213,-10.120043,16.951961,-10.120043,16.951961
24,8.345068,5.927116,-0.572972,-0.551309,12.563811,2.567739,12.563811,2.567739
25,7.346280,17.967934,1.121115,-1.370583,-10.477649,1.065407,-10.477649,1.065407
26,2.903888,13.331710,0.596686,0.010844,-1.848680,0.329819,-1.848680,0.329819
27,18.028656,6.486891,-0.794125,0.253327,0.396382,-0.246332,0.396382,-0.246332
28,17.072636,18.980160,0.347582,-1.238782,-8.757831,4.210496,-8.757831,4.210496
29,4.658225,4.732605,0.312345,-0.418806,34.014996,-5.886504,34.014996,-5.886504
30,1.358377,4.397030,2.255547,-0.070323,-0.904353,0.884646,-0.904353,0.884646
31,10.694577,11.831593,-0.238335,-0.073523,7.831762,-11.543776,7.831762,-11.543776
32,5.513041,16.744167,2.390189,-0.384188,0.527146,0.000552,0.527146,0.000552
33,11.081736,13.837947,-0.724016,-0.338394,0.967879,-1.443050,0.967879,-1.443050
34,10.289735,19.831909,-0.295979,-0.849409,-0.483930,-0.678149,-0.483930,-0.678149
35,16.350805,12.537225,-1.511447,-0.741972,0.244860,0.935272,0.244860,0.935272
36,14.966782,14.713838,-0.184518,-0.349232,-0.150131,-2.342052,-0.150131,-2.342052
37,14.837774,12.003875,-0.918977,1.059292,1.215894,-0.584951,1.215894,-0.584951
38,19.591313,6.509593,0.188447,1.029503,0.271911,-1.523727,0.271911,-1.523727
39,17.625030,2.863711,-1.193176,1.586550,-0.565814,-0.500247,-0.565814,-0.500247
40,18.466375,15.617654,-0.385937,0.449873,-2.256212,9.808261,-2.256212,9.808261
41,18.678374,14.590077,0.226375,1.282290,1.654173,-8.466965,1.654173,-8.466965
42,15.800824,7.936156,-0.203110,1.079113,-0.615194,0.832126,-0.615194,0.832126
43,10.312300,12.794075,0.687001,0.416961,-2.244968,12.283717,-2.244968,12.283717
44,5.131353,5.878738,-1.271397,-0.737027,-1.035191,-2.555778,-1.035191,-2.555778
45,3.307027,17.596535,-0.775982,2.289075,-0.334889,0.373549,-0.334889,0.373549
46,7.327154,1.963235,-0.421110,0.780417,0.883646,0.840485,0.883646,0.840485
47,14.060146,5.257050,1.130574,-0.819793,-0.304060,0.446263,-0.304060,0.446263
48,12.876048,6.452184,-0.853031,0.682315,-0.115723,-0.556468,-0.115723,-0.556468
49,7.338330,13.148529,-0.360139,1.158938,-2.727223,-0.217074,-2.727223,-0.217074
50,0.206852,18.254535,0.123497,0.860876,0.182439,-0.234367,0.182439,-0.234367
51,9.219625,11.053718,-1.208937,0.066369,0.611560,0.356406,0.611560,0.356406
52,11.701974,11.095132,0.262192,-2.302761,-1.826782,3.523865,-1.826782,3.523865
53,1.514228,13.070621,0.182836,0.666251,1.606707,0.851577,1.606707,0.851577
54,11.244287,7.304438,-1.610920,-0.575831,-1.384676,-0.380131,-1.384676,-0.380131
55,5.809739,13.955384,1.069372,2.197358,1.125424,-1.784579,1.125424,-1.784579
56,8.933915,3.357647,-1.876407,0.398929,0.510037,-1.977141,0.510037,-1.977141
57,17.293500,13.226914,1.463911,1.370559,-1.301309,-0.829051,-1.301309,-0.829051
58,2.110801,14.784905,0.003084,-1.756331,-1.934500,0.929353,-1.934500,0.929353
59,18.479871,1.217642,-0.190747,0.013863,0.967689,-0.769812,0.967689,-0.769812
60,0.343712,3.086515,1.325722,0.321382,0.179716,2.534566,0.179716,2.534566
61,14.872794,13.504674,-0.384598,0.361829,0.526049,0.905664,0.526049,0.905664
62,0.463249,5.445078,1.728942,-1.244196,1.568029,7.434811,1.568029,7.434811
63,7.183151,15.176701,0.910468,1.030086,0.043735,0.359420,0.043735,0.359420
64,4.101901,10.926527,-1.159558,2.197630,-0.302486,-1.487295,-0.302486,-1.487295
65,5.623661,8.342533,-0.768683,2.131081,-0.128703,0.027142,-0.128703,0.027142
66,3.506511,15.601315,-0.269624,0.403650,-0.992256,-0.155977,-0.992256,-0.155977
67,16.243316,1.982300,2.045292,1.504758,0.457366,0.099276,0.457366,0.099276
68,9.836265,7.278861,-1.131651,-1.309410,1.475270,-0.460984,1.475270,-0.460984
69,8.149229,9.126558,0.305814,0.925863,-0.017569,-0.020471,-0.017569,-0.020471
70,3.892298,8.652965,-0.197147,0.982747,10.746398,-3.865108,10.746398,-3.865108
71,1.690951,17.269613,0.877101,0.413681,0.370270,-1.378637,0.370270,-1.378637
72,16.992019,16.608932,-0.071551,-0.693886,2.205367,3.111200,2.205367,3.111200
73,15.134725,10.702756,0.054299,-0.889877,-0.302842,1.086062,-0.302842,1.086062
74,12.410075,1.200103,0.620897,1.450247,0.309797,0.715687,0.309797,0.715687
75,12.220221,14.336190,1.055604,1.272779,-2.228046,-1.125865,-2.228046,-1.125865
76,15.390094,9.157284,3.389308,0.998530,0.051275,-1.395569,0.051275,-1.395569
77,15.712558,18.998678,0.819114,1.697825,1.622759,1.425573,1.622759,1.425573
78,16.198917,4.186163,-0.534703,0.333796,0.417713,1.082712,0.417713,1.082712
79,11.798691,5.004007,-0.675720,-0.166961,9.935961,-1.972443,9.935961,-1.972443
80,2.873750,8.639841,0.479973,1.641401,-17.837004,3.304453,-17.837004,3.304453
81,6.151834,12.839858,-0.335359,-0.603325,12.180042,19.657705,12.180042,19.657705
82,0.832785,14.888303,0.119634,-0.965077,3.745163,1.244080,3.745163,1.244080
83,9.360151,18.559876,1.356817,-1.414457,-1.003041,-0.584343,-1.003041,-0.584343
84,6.662889,4.689111,-0.904813,0.529913,0.945268,17.269815,0.945268,17.269815
85,1.895862,9.342964,-0.739608,-0.391157,4.119423,-0.510289,4.119423,-0.510289
86,3.191074,19.751639,-0.161629,-0.284219,1.476264,-9.661555,1.476264,-9.661555
87,3.096332,9.811113,0.675799,-0.614086,-0.007774,-3.632872,-0.007774,-3.632872
88,9.693883,5.442269,-1.146957,-0.946281,-2.311667,0.917726,-2.311667,0.917726
89,18.201022,17.079984,1.334891,-0.816572,-2.896205,-0.000744,-2.896205,-0.000744
90,15.729311,6.520031,-1.150127,0.197621,1.624092,-0.270788,1.624092,-0.270788
91,8.902948,14.543953,1.488071,0.054745,-0.302258,-0.050141,-0.302258,-0.050141
92,12.024002,17.400964,-0.095710,0.211692,-5.749355,-11.186579,-5.749355,-11.186579
93,7.346964,5.649634,2.301612,1.370978,-12.367613,-4.826854,-12.367613,-4.826854
94,0.245792,4.413719,0.565689,0.372932,-2.073047,-9.423459,-2.073047,-9.423459
95,7.225903,16.773435,-0.501424,-0.163803,0.946557,2.371931,0.946557,2.371931
96,13.862324,9.002848,0.179965,-0.919922,1.146448,0.138092,1.146448,0.138092
97,17.245901,0.253554,-0.983883,-0.210750,0.121247,-1.951713,0.121247,-1.951713
98,8.907314,1.999685,1.444930,-1.337060,-0.929445,2.093007,-0.929445,2.093007
99,11.815065,12.274794,1.472910,0.352119,-3.241701,-2.024511,-3.241701,-2.024511
