i,x,y,vx,vy,ax,ay,fx,fy
0,16.669520,3.911334,1.467837,0.808228,3.250694,3.950473,3.250694,3.950473
1,3.356642,1.586312,1.365274,-2.256283,1.009701,-2.582898,1.009701,-2.582898
2,13.623961,18.082778,0.737313,0.124271,-0.053133,-0.046780,-0.053133,-0.046780
3,5.774947,0.041607,-0.578526,-0.230885,-0.143412,-2.761586,-0.143412,-2.761586
4,3.346911,17.864553,-1.065489,-1.052980,1.708516,3.388105,1.708516,3.388105
5,8.677747,7.092027,0.657653,-1.217727,-0.853641,-0.557775,-0.853641,-0.557775
6,10.305391,17.249386,1.872231,1.373669,-0.755879,-1.169542,-0.755879,-1.169542
7,17.954190,16.023394,0.718448,0.664374,-5.874034,5.740827,-5.874034,5.740827
8,3.748329,3.774945,0.866608,-1.025093,-4.191702,-7.764704,-4.191702,-7.764704
9,11.130720,2.979786,2.099282,0.422359,-1.686445,2.034110,-1.686445,2.034110
10,10.895558,19.786088,1.500742,1.030884,-3.814048,0.544922,-3.814048,0.544922
11,11.652650,4.552301,1.071155,0.017994,1.342258,-0.400625,1.342258,-0.400625
12,4.773453,10.715151,1.081736,0.814255,0.902072,-0.692931,0.902072,-0.692931
13,4.576621,19.355899,-0.493567,1.159314,10.373388,6.776209,10.373388,6.776209
14,14.465091,6.215892,1.561064,-1.428131,2.332125,-2.856837,2.332125,-2.856837
15,8.706535,1.861105,-0.892053,-0.843684,-0.810827,-0.974502,-0.810827,-0.974502
16,2.584334,3.419625,-1.322210,-1.251181,2.173909,0.819195,2.173909,0.819195
17,17.937549,6.730976,1.230790,1.529310,0.906709,-0.885593,0.906709,-0.885593
18,14.559435,4.060649,-0.773021,0.157914,-0.465192,0.161519,-0.465192,0.161519
19,7.431366,10.585844,-0.673831,-0.430338,-0.841264,-2.547332,-0.841264,-2.547332
20,0.631773,7.838439,-2.146130,-0.606164,-0.984024,-1.708847,-0.984024,-1.708847
21,18.220497,2.605717,-1.223057,-0.282445,1.810708,-0.965128,1.810708,-0.965128
22,7.001833,8.062551,1.436980,0.336085,0.463256,1.212453,0.463256,1.212453
23,0.460025,1.587304,0.984477,-2.062377,0.122224,-0.783917,0.122224,-0.783917
24,10.824969,9.136385,-0.175093,-1.250780,2.119077,-0.280784,2.119077,-0.280784
25,5.056867,0.860243,-0.322059,-1.063692,-4.738563,2.069755,-4.738563,2.069755
26,1.121996,10.580506,0.277617,0.600979,0.249094,-0.277760,0.249094,-0.277760
27,17.421970,5.314654,-1.348857,-0.944073,-0.079727,0.421778,-0.079727,0.421778
28,0.358017,17.628596,0.005053,2.443714,-0.394944,-0.019401,-0.394944,-0.019401
29,4.082977,5.833745,-1.131074,1.790295,23.763245,-20.155968,23.763245,-20.155968
30,1.145853,4.642687,-1.289167,-0.345907,-1.657206,-0.117577,-1.657206,-0.117577
31,8.667294,14.986129,0.355467,-1.323837,1.214803,2.077612,1.214803,2.077612
32,2.543259,18.920450,-0.830455,1.178999,-2.105519,-1.618189,-2.105519,-1.618189
33,4.269856,17.265240,0.804115,0.777240,1.006903,-0.327297,1.006903,-0.327297
34,11.964983,19.635495,-0.404933,0.785443,3.651151,-0.565178,3.651151,-0.565178
35,18.629373,10.369854,-0.748690,0.896429,-0.523643,1.533652,-0.523643,1.533652
36,13.544570,11.454771,0.983463,1.038376,0.759348,2.377886,0.759348,2.377886
37,13.314138,13.491719,0.956111,0.158401,8.575593,-2.387316,8.575593,-2.387316
38,19.990675,2.591199,0.008869,-0.412267,-1.826990,4.872336,-1.826990,4.872336
39,18.515313,1.333438,-0.338189,-0.618748,0.231017,1.119340,0.231017,1.119340
40,18.726550,15.310078,0.364360,-1.504189,6.135711,-6.425647,6.135711,-6.425647
41,18.679273,13.756036,-0.641157,1.055819,-0.221849,0.926053,-0.221849,0.926053
42,14.225629,7.279584,1.017627,0.969683,-0.506516,2.330447,-0.506516,2.330447
43,9.302825,16.109476,-0.781072,0.588450,-1.272111,0.037351,-1.272111,0.037351
44,5.165309,6.159258,0.388036,0.579619,-1.013167,-0.394816,-1.013167,-0.394816
45,3.622601,18.942044,1.946737,-1.697256,-5.958848,-1.666017,-5.958848,-1.666017
46,10.147684,3.716146,-1.180810,-1.015904,2.301557,-1.225968,2.301557,-1.225968
47,15.966729,3.098421,-0.855371,0.593406,-3.200040,-3.014863,-3.200040,-3.014863
48,15.763797,6.132317,-0.436975,-1.051772,-2.073088,0.123022,-2.073088,0.123022
49,5.730986,15.406596,1.361727,-1.189874,-0.149097,-0.369652,-0.149097,-0.369652
50,18.707054,17.766289,-0.491094,-0.225414,0.219371,-0.185035,0.219371,-0.185035
51,7.552769,11.640880,1.173962,-0.563830,1.219598,6.110379,1.219598,6.110379
52,9.160483,12.082216,1.124781,-0.028770,-0.622748,-0.207003,-0.622748,-0.207003
53,19.646775,8.996407,0.687086,1.352390,0.426812,-0.523592,0.426812,-0.523592
54,15.110490,9.513270,-1.369287,0.122423,1.020736,-0.644914,1.020736,-0.644914
55,3.468654,6.592941,1.727676,-0.557474,-23.225792,28.265640,-23.225792,28.265640
56,7.185178,1.805312,1.420331,0.794789,0.929461,-0.050683,0.929461,-0.050683
57,14.083604,12.619566,1.850671,-0.033215,-2.307330,-0.821229,-2.307330,-0.821229
58,0.718701,15.425155,-0.305259,0.726267,0.260753,-2.107958,0.260753,-2.107958
59,18.902600,19.919496,-0.187426,1.172259,-0.305022,1.219855,-0.305022,1.219855
60,0.210745,3.845786,-1.540486,0.290346,19.116290,4.266154,19.116290,4.266154
61,18.181889,11.606277,-0.889825,0.218577,0.737171,-1.952761,0.737171,-1.952761
