i,x,y,vx,vy,ax,ay,fx,fy
0,16.547902,3.888743,0.590347,-0.448365,2.271308,4.209848,2.271308,4.209848
1,3.200232,1.845409,1.242931,-2.108556,0.953871,-0.258798,0.953871,-0.258798
2,13.535024,18.067566,0.745687,0.128885,-0.088610,-0.028163,-0.088610,-0.028163
3,5.833324,0.062808,-0.343082,-0.196429,-2.773935,0.996472,-2.773935,0.996472
4,3.473138,18.022594,-0.959069,-1.591535,-1.989026,3.647185,-1.989026,3.647185
5,8.593369,7.234890,0.743739,-1.168934,-0.610155,-0.279205,-0.610155,-0.279205
6,10.073397,17.073305,2.010236,1.586209,-1.458266,-2.301393,-1.458266,-2.301393
7,17.802379,15.998404,1.658406,-0.092486,-1.018217,0.820758,-1.018217,0.820758
8,3.640420,3.827908,0.138047,0.234095,34.814522,-11.919044,34.814522,-11.919044
9,10.874152,2.937321,2.069712,0.415727,3.080255,-4.220740,3.080255,-4.220740
10,10.717521,19.662455,1.375997,1.038723,1.975335,-0.116710,1.975335,-0.116710
11,11.529424,4.546268,1.020247,0.093546,-0.536124,-0.952003,-0.536124,-0.952003
12,4.648442,10.613596,1.014078,0.870996,0.295495,-0.325129,0.295495,-0.325129
13,4.657988,19.246682,-0.649024,0.735828,-1.656833,2.387359,-1.656833,2.387359
14,14.315800,6.257444,0.909928,0.927048,1.899255,-6.943379,1.899255,-6.943379
15,8.809789,1.955306,-0.842219,-0.726570,-0.138075,-0.966871,-0.138075,-0.966871
16,2.717962,3.563011,0.119535,-0.830557,-47.897737,-13.645875,-47.897737,-13.645875
17,17.792246,6.536406,1.207028,1.719602,0.323600,0.283023,0.323600,0.283023
18,14.648660,4.042710,-0.712637,0.141994,-0.539233,0.118465,-0.539233,0.118465
19,7.505163,10.607058,-0.550642,0.041585,-1.264515,-2.256597,-1.264515,-2.256597
20,0.879524,7.905034,-1.977586,-0.537540,-1.281232,-0.322623,-1.281232,-0.322623
21,18.383311,2.634055,-1.510787,-0.196558,2.516133,-0.918209,2.516133,-0.918209
22,6.833102,8.030392,1.372623,0.205118,0.587030,0.950742,0.587030,0.950742
23,0.367885,1.773061,0.443265,-0.778024,3.332218,-8.499084,3.332218,-8.499084
24,10.861335,9.284442,-0.433716,-1.218538,2.249628,-0.212701,2.249628,-0.212701
25,5.074589,0.992989,-0.061093,-1.069829,-0.159284,-2.685425,-0.159284,-2.685425
26,1.090546,10.506330,0.245993,0.635881,0.276746,-0.306875,0.276746,-0.306875
27,17.585115,5.436775,-1.373506,-1.104186,-0.178856,-0.402854,-0.178856,-0.402854
28,0.354190,17.335362,0.060605,2.442578,-0.489464,0.024421,-0.489464,0.024421
29,4.220818,5.756564,-0.295550,-0.454819,-25.468566,-0.911470,-25.468566,-0.911470
