i,x,y,vx,vy,ax,ay,fx,fy
0,18.450409,7.125514,1.312162,-0.334145,1.216241,-1.411158,1.216241,-1.411158
1,8.449787,1.198732,0.910251,-0.551400,-1.572191,1.222853,-1.572191,1.222853
2,13.469825,18.254807,-0.023848,0.363428,9.321666,1.858867,9.321666,1.858867
3,5.729637,1.608944,-0.639009,-0.074637,-4.317988,-9.881107,-4.317988,-9.881107
4,1.364034,13.450067,0.670648,-0.636610,0.611209,-0.959910,0.611209,-0.959910
5,8.149811,2.682636,-0.338860,-0.401241,64.526777,38.394962,64.526777,38.394962
6,9.011388,19.548523,-2.091228,-0.000073,2.605712,1.026504,2.605712,1.026504
7,0.869249,17.512941,0.218225,-0.033312,-28.064589,-14.523701,-28.064589,-14.523701
8,6.731637,1.029415,2.093928,1.402491,-0.689288,1.328176,-0.689288,1.328176
9,11.393194,2.901113,-1.384683,0.585082,0.142852,0.778241,0.142852,0.778241
10,11.650320,4.452118,0.732196,0.925426,-4.306013,-12.725754,-4.306013,-12.725754
11,5.685421,3.986544,0.123239,0.178694,0.863307,-1.016160,0.863307,-1.016160
12,3.436446,15.247254,-3.065246,0.303555,0.564994,-0.309002,0.564994,-0.309002
13,2.663723,17.200382,-0.548391,-1.174159,-3.393004,-0.247197,-3.393004,-0.247197
14,15.384654,14.203640,1.545769,-0.847220,1.449950,-0.787142,1.449950,-0.787142
15,8.338091,17.045361,-0.183267,-0.157590,1.258076,6.338729,1.258076,6.338729
16,2.192239,2.285282,0.112966,0.072790,-1.191445,1.602418,-1.191445,1.602418
17,0.227732,6.817954,0.242262,-0.599789,-1.648646,-3.040980,-1.648646,-3.040980
18,12.823444,19.361685,1.639622,1.993946,0.411506,-3.514936,0.411506,-3.514936
19,5.173714,6.936023,-1.132770,-1.054950,-1.929423,1.767002,-1.929423,1.767002
20,7.349064,2.198662,0.508526,0.689308,-67.168031,-41.384740,-67.168031,-41.384740
21,19.815840,16.503737,0.589112,-0.400759,-0.023781,5.435466,-0.023781,5.435466
22,6.048096,13.230270,0.840669,1.892188,3.003577,2.251701,3.003577,2.251701
23,5.493617,18.953019,1.841172,-0.245992,0.848919,0.032473,0.848919,0.032473
24,4.428080,7.828588,0.539196,1.911401,-2.263464,-1.817986,-2.263464,-1.817986
25,4.470697,16.695367,-1.233615,-0.626517,0.387268,0.302618,0.387268,0.302618
26,2.798151,13.568855,0.066022,-0.782874,-0.840637,-0.004427,-0.840637,-0.004427
27,16.373786,8.897844,1.237392,-0.331899,-0.445468,1.554552,-0.445468,1.554552
28,16.123392,18.385260,-0.587108,-0.385576,-0.545484,-0.671008,-0.545484,-0.671008
29,4.623943,1.907706,0.928427,-0.910044,1.193270,0.906420,1.193270,0.906420
30,0.294833,5.422018,-0.979631,-0.636893,-14.479085,6.651432,-14.479085,6.651432
31,11.912523,9.759460,-0.442655,-0.019074,3.047280,1.646111,3.047280,1.646111
32,5.760626,17.520203,-0.047963,0.869299,-1.059088,0.814795,-1.059088,0.814795
33,9.497243,14.027517,-1.356609,-1.021517,0.337662,-0.614453,0.337662,-0.614453
34,7.954259,19.295250,0.679306,0.324054,-3.318654,-0.313217,-3.318654,-0.313217
35,14.310904,11.283035,-1.433754,-1.466966,0.995577,0.840679,0.995577,0.840679
36,16.825188,14.901305,0.708473,1.631060,1.101167,-1.564530,1.101167,-1.564530
37,12.122410,13.469581,1.200917,0.407414,-0.278130,-0.088594,-0.278130,-0.088594
38,19.257790,5.982713,-2.373382,-0.072370,2.546109,1.864190,2.546109,1.864190
39,18.135595,3.953019,1.821464,0.451074,-1.001737,5.288871,-1.001737,5.288871
40,17.087308,16.493281,-0.252642,0.489504,0.578760,-1.143447,0.578760,-1.143447
41,0.386516,13.970988,0.082965,-0.783962,-2.482178,4.217551,-2.482178,4.217551
