i,x,y,vx,vy,ax,ay,fx,fy
0,16.319262,7.566007,-0.307303,3.001612,-3.667674,-2.112425,-3.667674,-2.112425
1,5.366474,0.976252,-0.949712,0.422158,-2.663557,-0.171241,-2.663557,-0.171241
2,12.164978,18.368648,0.016308,0.689560,-2.916515,1.493714,-2.916515,1.493714
3,5.707767,2.969399,-0.514601,0.616050,-3.093108,1.728316,-3.093108,1.728316
4,1.641462,14.992710,-1.647235,-1.546544,3.940943,0.777521,3.940943,0.777521
5,9.783991,3.896110,-1.281069,-0.540198,-0.339937,-0.136405,-0.339937,-0.136405
6,11.375302,19.334290,0.934680,-0.953912,11.023826,-7.192864,11.023826,-7.192864
7,19.819754,17.336871,0.923073,-1.782249,-2.543208,0.493452,-2.543208,0.493452
8,4.160199,0.457113,-0.053363,-2.881044,8.506322,-2.105985,8.506322,-2.105985
9,12.715354,3.275037,0.009154,0.590472,8.196147,0.308344,8.196147,0.308344
10,11.652190,3.278085,0.781095,-0.802264,-5.982568,0.082833,-5.982568,0.082833
11,6.469735,4.825386,-0.389862,-0.479807,-1.528231,-0.343491,-1.528231,-0.343491
12,4.237602,13.335143,-1.029979,1.309427,-2.166950,-0.690957,-2.166950,-0.690957
13,3.432978,18.609127,0.349850,0.625693,-1.128863,-0.193595,-1.128863,-0.193595
14,13.223200,15.548848,2.353513,0.522171,1.920004,-1.105794,1.920004,-1.105794
15,8.840099,17.547220,-0.738045,-0.193441,0.303891,1.095479,0.303891,1.095479
16,1.433796,0.419537,1.372067,0.321091,1.551477,-1.038093,1.551477,-1.038093
17,0.300103,8.199922,0.515415,-0.763406,4.766209,7.107600,4.766209,7.107600
18,13.360766,19.659972,-1.387577,-0.178390,-0.525277,-0.293782,-0.525277,-0.293782
19,6.451222,8.157092,-0.399729,-0.033239,-2.423009,-0.151807,-2.423009,-0.151807
20,4.227568,2.453594,1.499446,-0.747068,5.182517,9.914678,5.182517,9.914678
21,18.679226,16.871962,-0.204530,0.644203,0.647231,-2.176562,0.647231,-2.176562
22,4.964851,11.240046,0.984039,0.259072,-1.378848,-0.872731,-1.378848,-0.872731
23,3.802038,1.494134,1.549203,-3.146993,-1.295472,-3.546457,-1.295472,-3.546457
24,6.540354,6.631795,-1.016152,1.737861,-2.130967,1.796622,-2.130967,1.796622
25,6.926895,17.105722,-0.526253,-1.314759,-0.955110,-2.060678,-0.955110,-2.060678
26,3.060637,13.895138,0.929760,0.003750,2.379517,1.485692,2.379517,1.485692
27,17.277465,8.098934,-0.803015,1.394811,-0.055064,1.605764,-0.055064,1.605764
28,17.019132,18.640313,-0.943308,-0.540158,0.364245,0.107148,0.364245,0.107148
29,4.709768,3.647287,0.563303,-1.070680,-1.938732,-4.175481,-1.938732,-4.175481
30,2.524286,4.790420,0.007571,0.982137,-2.091328,-0.131024,-2.091328,-0.131024
31,11.815759,11.103726,-0.022796,-1.348484,-0.817779,3.410983,-0.817779,3.410983
32,5.630141,17.274077,0.062056,1.196026,1.886739,-0.320527,1.886739,-0.320527
33,12.469899,13.398072,-0.584827,-1.794742,-67.273084,66.166270,-67.273084,66.166270
34,9.131847,18.864345,-0.755880,0.238358,0.171623,-2.052291,0.171623,-2.052291
35,14.036380,11.871965,-1.502830,1.091883,-4.755491,11.546709,-4.755491,11.546709
36,14.602689,15.419975,-0.923659,0.245022,-2.861488,-1.274379,-2.861488,-1.274379
37,13.117860,12.742148,1.083850,-1.166494,68.185632,-69.843621,68.185632,-69.843621
38,19.718236,7.326411,-0.329793,-0.906911,-4.716908,-7.074260,-4.716908,-7.074260
39,17.739112,4.546503,-0.047616,0.021110,0.297402,0.038818,0.297402,0.038818
40,17.868942,15.946632,0.253905,0.507293,6.465964,-1.644433,6.465964,-1.644433
41,0.558811,15.069213,-0.707368,0.388155,-3.638145,0.070696,-3.638145,0.070696
42,16.008597,8.625529,0.345843,-0.888693,0.225407,-0.612473,0.225407,-0.612473
43,10.996608,11.958115,1.278191,-0.721197,1.101266,-1.435263,1.101266,-1.435263
44,3.576199,4.364933,-1.175243,0.936107,0.823086,-1.189923,0.823086,-1.189923
45,2.406480,19.366116,-1.012883,1.264540,1.654363,0.875401,1.654363,0.875401
46,6.795251,2.706117,-0.110237,0.199549,0.480740,-0.739576,0.480740,-0.739576
47,13.447705,4.232960,-1.744622,-0.781998,-1.495931,-1.899572,-1.495931,-1.899572
48,13.512853,6.861606,1.579070,0.055496,-20.211380,9.348073,-20.211380,9.348073
49,6.751507,15.031158,-0.504419,0.643086,5.097395,8.088192,5.097395,8.088192
50,19.836305,18.581308,-0.448208,0.106755,-0.091552,-2.488577,-0.091552,-2.488577
51,7.223328,11.718346,-1.145070,0.666856,-0.027073,-0.064088,-0.027073,-0.064088
52,11.416493,8.802830,-0.364246,-1.320911,-0.835439,-0.898944,-0.835439,-0.898944
53,1.399502,12.059890,-0.248226,-0.926345,0.057408,0.150846,0.057408,0.150846
54,10.397189,7.714055,-0.978780,1.463770,-5.256134,22.061754,-5.256134,22.061754
55,7.403055,15.957868,0.161697,1.540317,-0.431156,2.055787,-0.431156,2.055787
56,7.412298,1.282728,-1.191317,-1.770922,-0.551937,0.902256,-0.551937,0.902256
57,18.718030,14.859669,0.556405,-0.788660,0.037399,3.152138,0.037399,3.152138
58,3.554315,15.073991,2.936670,0.730172,-2.571111,-1.430913,-2.571111,-1.430913
59,18.845137,1.145314,0.721656,-0.282457,-0.114670,1.390688,-0.114670,1.390688
60,2.194023,3.516461,0.662014,-0.849411,1.137354,2.743614,1.137354,2.743614
61,14.840137,12.948407,0.740769,-0.796704,-2.021770,-1.432477,-2.021770,-1.432477
62,2.417162,5.948150,0.009876,1.256071,-1.474299,-3.135676,-1.474299,-3.135676
63,9.296623,14.222982,0.358208,-1.139134,1.883903,1.025435,1.883903,1.025435
64,4.105438,11.978547,-0.269081,1.865812,0.579623,0.899303,0.579623,0.899303
65,5.892141,9.279606,0.402711,0.006829,0.670638,-2.123927,0.670638,-2.123927
66,2.389399,15.805894,0.357667,0.085730,2.199711,-0.321719,2.199711,-0.321719
67,18.967299,2.590384,1.394971,0.477912,-0.205229,-1.356198,-0.205229,-1.356198
68,8.802564,6.335609,-0.057900,-0.203298,0.244665,0.094253,0.244665,0.094253
69,8.819031,10.217750,0.351339,0.384780,-0.047038,0.056197,-0.047038,0.056197
70,3.981202,8.620178,-1.078400,-1.896802,-1.294941,2.120650,-1.294941,2.120650
71,3.839202,17.496148,1.640957,0.744614,-0.429391,1.805633,-0.429391,1.805633
72,17.078390,16.691082,-0.180437,1.259846,-2.517583,3.965959,-2.517583,3.965959
73,14.489060,10.928204,-0.338166,0.390535,3.921326,-7.977942,3.921326,-7.977942
74,13.393620,2.052788,0.329257,0.577342,-0.923342,1.576355,-0.923342,1.576355
75,13.755846,14.331890,1.036574,-1.183091,-0.348462,1.988258,-0.348462,1.988258
76,16.884287,11.055221,0.325190,1.054056,-0.087533,-0.030207,-0.087533,-0.030207
77,16.310475,17.779476,0.920839,-0.860547,0.964876,-2.107292,0.964876,-2.107292
78,16.682142,4.182721,1.308964,-0.702541,-0.259000,-0.105396,-0.259000,-0.105396
79,10.668963,6.747180,-0.646773,1.089742,5.782947,-21.239498,5.782947,-21.239498
80,3.134039,9.505306,1.015495,0.867033,0.799338,0.004976,0.799338,0.004976
81,6.188932,14.147237,-0.767353,-0.301786,-4.829344,-7.451421,-4.829344,-7.451421
82,1.083582,14.054982,-0.533320,-0.800793,-1.415958,-1.303306,-1.415958,-1.303306
83,10.792860,18.464832,-1.688373,-0.891901,-3.783241,-7.392314,-3.783241,-7.392314
84,5.349348,4.533265,-1.217936,-1.147814,2.528508,1.366969,2.528508,1.366969
85,1.913628,9.797157,2.806645,1.633717,2.367638,-0.555862,2.367638,-0.555862
86,3.117011,0.655935,0.096176,1.136013,-9.207410,-2.639240,-9.207410,-2.639240
87,4.219876,10.348617,0.385720,0.228558,-0.428382,0.219054,-0.428382,0.219054
88,8.672086,3.679617,0.154144,-0.540014,0.366498,0.070155,0.366498,0.070155
89,19.277048,15.884032,1.312366,-0.501737,-1.886415,0.079941,-1.886415,0.079941
90,14.431093,6.457833,-0.616996,-0.893496,21.844162,-7.059402,21.844162,-7.059402
91,10.486191,14.791022,1.352568,0.535147,-1.918406,-0.897349,-1.918406,-0.897349
92,12.470976,16.826955,1.362483,-1.404433,0.425839,-0.179611,0.425839,-0.179611
93,5.441710,7.237703,-1.681661,1.884634,3.378061,0.310432,3.378061,0.310432
94,1.385141,5.147987,-0.071198,2.757271,3.996910,0.400500,3.996910,0.400500
95,8.913648,16.412269,2.057773,0.604379,-0.932511,0.430941,-0.932511,0.430941
96,15.024981,7.603859,1.530694,-0.006671,1.854019,-1.195309,1.854019,-1.195309
97,16.961403,1.363501,-0.233606,0.857350,0.306290,-0.002925,0.306290,-0.002925
98,11.048568,0.309443,0.189504,2.039865,-4.306523,12.520647,-4.306523,12.520647
99,12.071891,12.252058,-1.499766,0.640342,2.271414,1.040238,2.271414,1.040238
