i,x,y,vx,vy,ax,ay,fx,fy
0,16.565863,5.854476,-0.559089,2.204864,1.355132,1.268246,1.355132,1.268246
1,5.551479,0.811825,0.061563,-0.058204,-0.306624,0.985599,-0.306624,0.985599
2,12.078302,18.188103,-0.018258,0.276407,8.413182,15.709674,8.413182,15.709674
3,5.653846,2.780567,0.308816,0.472787,12.385733,11.640691,12.385733,11.640691
4,1.797620,15.387349,-1.212392,-0.395545,3.410253,-1.784053,3.410253,-1.784053
5,10.220850,4.257661,0.832621,-0.955894,0.373384,-0.561378,0.373384,-0.561378
6,12.509645,19.890180,-1.673021,-1.592541,0.323768,-0.275208,0.323768,-0.275208
7,18.953449,17.934025,1.120876,-0.713522,-0.556946,-0.605071,-0.556946,-0.605071
8,4.799927,2.237607,-2.480666,0.033186,-16.691017,-9.324674,-16.691017,-9.324674
9,12.762570,2.991958,0.269361,-0.142512,-0.099422,-1.919176,-0.099422,-1.919176
10,11.350451,3.761696,-0.792658,-0.228256,-1.585557,1.171725,-1.585557,1.171725
11,6.757701,4.334457,0.440856,1.910127,-3.940093,0.545591,-3.940093,0.545591
12,4.732887,12.071103,-1.148908,1.958821,0.508042,-0.518211,0.508042,-0.518211
13,3.716716,18.392939,-0.905161,-0.876505,2.139319,-2.988678,2.139319,-2.988678
14,12.420850,16.249571,-1.702075,0.636745,-0.407269,-0.147549,-0.407269,-0.147549
15,9.401931,17.568133,-1.675020,-0.486311,-2.286982,-7.951880,-2.286982,-7.951880
16,0.577892,0.048795,1.194513,0.658618,3.834310,11.757503,3.834310,11.757503
17,19.195092,8.708377,2.841505,-0.760682,0.620042,-1.245494,0.620042,-1.245494
18,14.263944,19.762314,-1.154256,-0.133947,-0.406758,0.026387,-0.406758,0.026387
19,6.381607,8.172235,0.109482,0.260948,-0.037938,-0.233181,-0.037938,-0.233181
20,3.826473,3.232366,1.500048,-1.965239,1.075487,-0.372692,1.075487,-0.372692
21,18.118510,17.158999,0.843699,-0.594370,0.265929,-3.179563,0.265929,-3.179563
22,4.941461,10.356706,0.216265,0.064175,8.574758,38.299168,8.574758,38.299168
23,2.631603,1.842439,-0.232614,2.301880,-0.273439,1.101660,-0.273439,1.101660
24,7.721785,6.145350,-2.197185,-0.511985,-1.021647,0.450515,-1.021647,0.450515
25,7.100814,17.658449,-0.143445,-0.333511,0.245555,-1.145318,0.245555,-1.145318
26,2.595113,13.572392,-0.728318,0.918864,-4.829797,-8.025938,-4.829797,-8.025938
27,17.376311,6.904430,0.361624,2.121054,-1.305404,-1.699158,-1.305404,-1.699158
28,17.305907,18.702826,0.204182,0.283170,-0.520059,-0.615159,-0.520059,-0.615159
29,5.580524,3.910406,-1.589617,-0.625161,2.346058,1.806191,2.346058,1.806191
30,2.213421,4.196679,0.323372,1.277124,6.944176,2.362775,6.944176,2.362775
31,11.461223,11.596982,0.191383,-0.560764,-7.567195,-2.814237,-7.567195,-2.814237
32,6.007085,16.460215,-1.128031,1.183139,1.588998,-0.511539,1.588998,-0.511539
33,11.457757,14.345941,1.954891,0.323224,-1.804153,0.539929,-1.804153,0.539929
34,9.804175,18.544725,-1.373945,0.308142,3.966108,5.383032,3.966108,5.383032
35,15.039758,11.976586,-1.458647,-0.307507,-1.841188,1.147776,-1.841188,1.147776
36,14.874428,15.038926,-0.085072,0.720307,-0.345285,-0.750924,-0.345285,-0.750924
37,13.728945,12.456247,-1.157973,0.260085,1.343867,0.582927,1.343867,0.582927
38,19.724898,7.351485,0.055782,0.946824,-0.505360,1.288378,-0.505360,1.288378
39,17.270028,4.463182,1.170732,0.102822,4.347646,-0.747344,4.347646,-0.747344
40,18.023355,15.833279,0.152778,0.672250,0.764161,1.931411,0.764161,1.931411
41,19.598191,15.211414,2.127494,1.123717,0.032870,-2.992820,0.032870,-2.992820
42,15.781320,8.924657,0.477020,-0.445987,-0.761447,1.548762,-0.761447,1.548762
43,10.546656,12.379566,0.564393,-0.744748,2.099771,-1.330891,2.099771,-1.330891
44,3.986811,4.778204,-1.012728,-1.657363,0.058851,-1.182155,0.058851,-1.182155
45,2.741073,18.850078,-0.213241,1.256809,-3.280614,2.371594,-3.280614,2.371594
46,6.709560,2.551756,0.199432,0.025392,3.856651,-0.115898,3.856651,-0.115898
47,14.523661,4.590453,-1.515822,-0.468345,0.509224,0.218874,0.509224,0.218874
48,12.362297,6.925601,1.653461,-0.096148,-1.698853,0.222018,-1.698853,0.222018
49,6.955000,14.293656,-0.359242,1.036119,1.501182,3.044001,1.501182,3.044001
50,0.262385,19.065180,-0.513589,-0.749328,-4.112319,-12.093424,-4.112319,-12.093424
51,8.078972,11.167954,-1.380094,1.119426,0.846398,-2.202072,0.846398,-2.202072
52,11.598328,9.647731,-0.224341,-1.175995,-0.014274,0.187458,-0.014274,0.187458
53,1.636889,12.896485,-0.756061,-1.280713,4.945817,-11.781683,4.945817,-11.781683
54,11.007566,7.285189,-1.042232,0.819193,1.593611,-0.699466,1.593611,-0.699466
55,6.848008,15.665776,1.539633,0.268354,-0.212825,-0.841576,-0.212825,-0.841576
56,8.279252,2.637447,-1.208197,-1.908558,-0.614871,0.655101,-0.614871,0.655101
57,18.334598,14.357013,0.343784,0.761883,0.690039,1.917755,0.690039,1.917755
58,2.747412,14.614856,0.583958,2.253113,-1.396141,10.907731,-1.396141,10.907731
59,18.258845,1.092021,-0.297078,0.061133,17.474662,7.117667,17.474662,7.117667
60,1.982720,3.124326,1.249328,-1.546570,0.125314,-2.209094,0.125314,-2.209094
61,14.635199,13.459042,-0.390119,-0.631896,-0.991638,-1.615825,-0.991638,-1.615825
