i,x,y,vx,vy,ax,ay,fx,fy
0,16.622636,4.975835,-0.157626,1.100792,-4.949918,-6.165568,-4.949918,-6.165568
1,6.366616,19.706862,1.678205,-1.349338,2.592094,-2.895959,2.592094,-2.895959
2,14.062755,18.341566,-1.860186,0.180182,3.279893,-0.056828,3.279893,-0.056828
3,6.622244,1.371687,-0.230824,2.090739,1.555690,0.273749,1.555690,0.273749
4,1.913135,16.890323,-0.139913,-0.541158,-19.526180,4.314717,-19.526180,4.314717
5,11.347080,5.896623,0.236074,0.670767,2.106905,-0.287571,2.106905,-0.287571
6,13.170838,1.682687,-0.710859,1.451997,-1.797784,1.082612,-1.797784,1.082612
7,18.079246,18.642669,-1.156649,0.066179,0.215453,1.443970,0.215453,1.443970
8,4.367341,1.503613,0.288764,0.263338,0.011761,-0.195557,0.011761,-0.195557
9,12.623020,3.488028,1.034881,-1.257579,-0.802968,-1.802450,-0.802968,-1.802450
10,11.969448,2.298095,1.359321,-0.325091,2.537154,0.637088,2.537154,0.637088
11,9.902502,4.204935,-1.876122,0.242825,-0.974784,-2.004240,-0.974784,-2.004240
12,5.680735,11.518886,-0.119634,-0.002504,4.019217,6.302618,4.019217,6.302618
13,4.416191,18.689461,-0.668919,-0.445376,3.731877,14.809288,3.731877,14.809288
14,14.816881,0.046964,0.521817,-3.125320,0.663229,-1.963733,0.663229,-1.963733
15,8.502953,18.832786,-0.862762,-1.021774,7.201509,-2.647341,7.201509,-2.647341
16,19.637699,1.494646,-0.503983,0.211183,-1.417585,0.036315,-1.417585,0.036315
17,16.291694,8.890446,1.353278,0.516868,3.495334,1.894588,3.495334,1.894588
18,15.897771,2.153959,-1.326711,-1.290281,0.970007,-1.399585,0.970007,-1.399585
19,6.602750,7.624584,1.379630,0.246130,5.768010,9.213429,5.768010,9.213429
20,1.872587,6.458640,2.512656,-0.215493,0.980872,2.116510,0.980872,2.116510
