i,x,y,vx,vy,ax,ay,fx,fy
0,16.634722,4.711960,-0.120542,1.161009,-0.007139,4.656411,-0.007139,4.656411
1,6.078289,19.936940,1.221770,-1.058448,1.889803,-0.550884,1.889803,-0.550884
2,14.006136,18.181998,2.155911,1.125603,1.669441,0.195043,1.669441,0.195043
3,6.686775,0.946073,-0.336336,2.237492,-0.431131,-1.246007,-0.431131,-1.246007
4,1.796316,17.090929,0.541826,-1.077005,3.641852,-8.515184,3.641852,-8.515184
5,11.321888,5.788406,0.055915,0.334544,0.267779,2.255672,0.267779,2.255672
6,13.293787,1.403588,-0.585798,1.379691,0.320346,-0.172403,0.320346,-0.172403
7,18.295515,18.616481,-0.997270,0.246133,-0.667877,-1.228932,-0.667877,-1.228932
8,4.309739,1.446414,0.287312,0.311953,0.010799,-0.294453,0.010799,-0.294453
9,12.401945,3.711517,1.169298,-1.007766,-0.610664,-0.865468,-0.610664,-0.865468
10,11.730087,2.376363,1.097563,-0.455728,0.588186,0.598392,0.588186,0.598392
11,10.253785,4.119837,-1.618036,0.587109,-1.517776,-1.379676,-1.517776,-1.379676
12,5.756286,11.614191,0.043370,0.028786,-10.090947,-13.903737,-10.090947,-13.903737
13,4.539972,18.848250,-0.475699,-0.756308,-0.287821,-1.734595,-0.287821,-1.734595
14,14.723338,0.640132,0.426799,-2.894492,0.306265,-0.015549,0.306265,-0.015549
15,8.673124,19.023998,-0.630670,-0.939367,-2.281626,-0.135682,-2.281626,-0.135682
16,19.714159,1.449894,-0.297103,0.257118,-0.347203,-0.609958,-0.347203,-0.609958
17,16.130569,8.835506,0.637955,0.089533,-2.902878,1.574443,-2.902878,1.574443
18,16.177564,2.391811,-1.472437,-1.089651,0.982846,-1.297587,0.982846,-1.297587
19,6.489222,7.874489,0.440286,-1.629045,-2.089744,-1.673232,-2.089744,-1.673232
20,1.382563,6.538773,2.444067,-0.544470,-0.363824,0.907656,-0.363824,0.907656
21,14.990198,19.026218,-0.472153,-1.436469,-1.796713,-1.703734,-1.796713,-1.703734
22,5.079214,8.234851,-0.999916,0.264657,-0.413136,-1.492409,-0.413136,-1.492409
23,1.926865,0.910382,0.325322,-0.008431,0.029312,-0.045696,0.029312,-0.045696
24,9.882443,6.334184,-1.300466,-0.053769,2.866131,0.893024,2.866131,0.893024
25,6.324915,18.531380,1.593165,-0.194543,1.355020,2.618887,1.355020,2.618887
26,1.196145,13.379891,2.235455,-0.391030,-2.108895,0.107218,-2.108895,0.107218
27,17.694498,5.363546,-0.810582,1.331923,-22.479236,5.106540,-22.479236,5.106540
28,17.286463,19.930126,-1.421303,-0.599643,0.710812,0.119696,0.710812,0.119696
29,5.362769,5.044728,-0.357996,0.015397,0.133219,0.505028,0.133219,0.505028
30,0.186552,3.447857,0.029755,0.741396,-1.477589,-0.153817,-1.477589,-0.153817
31,10.301043,12.464357,1.074263,-1.538556,2.490793,0.659437,2.490793,0.659437
32,3.776032,17.723338,0.108433,-1.160358,21.572407,21.574554,21.572407,21.574554
33,8.145625,14.769778,1.620916,-0.953903,19.891566,7.704145,19.891566,7.704145
34,11.081946,0.704445,-1.193500,-0.114751,0.129757,-1.997985,0.129757,-1.997985
35,17.135327,11.767612,-0.565917,1.068567,-0.087563,2.028129,-0.087563,2.028129
36,15.236097,13.888026,-0.100221,0.587212,-0.886501,2.365669,-0.886501,2.365669
37,13.612873,12.716091,-0.561508,-0.777856,10.042496,-0.093591,10.042496,-0.093591
38,0.211203,6.196740,-0.703928,0.959996,1.515180,0.429153,1.515180,0.429153
39,17.771896,2.746423,2.365904,-0.078487,-0.863662,1.091064,-0.863662,1.091064
40,18.731876,15.108464,-0.264688,0.242076,0.470236,-0.230579,0.470236,-0.230579
41,0.007830,13.943859,-1.846410,-0.007589,2.543982,0.360908,2.543982,0.360908
42,14.970628,8.749379,1.730393,-1.011575,2.061087,1.988364,2.061087,1.988364
43,10.038133,13.555573,0.089058,-0.228572,2.041767,-0.659315,2.041767,-0.659315
44,6.021880,6.642810,0.332095,0.935643,0.187179,1.807210,0.187179,1.807210
45,3.058704,17.040339,0.714620,0.254803,-24.926026,-21.199175,-24.926026,-21.199175
46,7.786081,2.113822,0.669474,-1.272050,-0.736865,1.133447,-0.736865,1.133447
47,14.903259,4.286775,-1.356765,0.983366,0.468012,0.100221,0.468012,0.100221
48,13.017191,7.210341,-0.987847,-1.079209,0.960450,1.331536,0.960450,1.331536
49,8.841946,11.796495,-1.199630,0.826230,0.896770,0.321719,0.896770,0.321719
50,18.746322,17.205520,1.986863,0.384143,-2.303393,1.468279,-2.303393,1.468279
51,10.371009,10.511311,-0.933902,0.198779,-12.852132,9.280885,-12.852132,9.280885
52,11.758018,12.209698,0.423154,0.814168,-38.614970,-24.494989,-38.614970,-24.494989
53,1.257234,12.040730,0.403133,1.410602,-0.072801,2.115406,-0.072801,2.115406
54,13.005056,8.465881,-1.270825,-1.697701,6.860228,-3.739266,6.860228,-3.739266
55,3.855783,12.259903,0.395249,2.680614,-0.418652,2.103629,-0.418652,2.103629
56,9.310691,3.255222,0.335412,-1.152354,0.877871,1.460496,0.877871,1.460496
57,17.250135,13.123679,0.391211,-0.442025,-0.775336,-1.906705,-0.775336,-1.906705
58,2.266269,16.051007,-0.765845,-1.215032,0.955304,2.651841,0.955304,2.651841
59,18.595217,1.479673,-0.484489,-0.241028,-0.540254,-0.558456,-0.540254,-0.558456
60,18.712340,3.368145,0.638268,-0.513548,-0.315508,2.034832,-0.315508,2.034832
61,15.581801,12.855559,-0.590076,1.158085,1.395050,-2.600632,1.395050,-2.600632
62,18.642309,5.800586,1.279655,-1.384856,9.148459,2.391674,9.148459,2.391674
63,5.531765,13.225994,1.207773,2.188626,-0.903675,0.047542,-0.903675,0.047542
64,5.212127,10.610641,-0.352653,0.237492,-0.480283,0.635439,-0.480283,0.635439
65,4.094910,6.500179,1.960775,0.892108,0.027514,1.083901,0.027514,1.083901
66,3.415955,13.417798,0.158537,0.204255,0.855968,-2.263032,0.855968,-2.263032
67,16.201161,1.216042,1.238748,-0.510262,-0.328061,1.200316,-0.328061,1.200316
