i,x,y,vx,vy,ax,ay,fx,fy
0,18.602971,7.077560,1.460487,-0.548500,1.069167,-1.685974,1.069167,-1.685974
1,8.540920,1.143175,0.751309,-0.480025,-1.346034,0.131658,-1.346034,0.131658
2,13.541022,18.303928,1.133833,0.520024,2.426357,1.403807,2.426357,1.403807
3,5.668578,1.531326,0.082570,-1.274766,19.684190,-8.261355,19.684190,-8.261355
4,1.437374,13.378018,0.633686,-0.644444,-0.914760,0.576300,-0.914760,0.576300
5,8.319913,2.757998,1.877831,0.854150,-2.318907,-1.679114,-2.318907,-1.679114
6,8.906374,19.583882,0.452689,0.731325,8.775970,3.253424,8.775970,3.253424
7,0.735409,17.431071,-1.815626,-1.030568,-0.294696,-0.340949,-0.294696,-0.340949
8,6.951015,1.190205,1.743301,1.089226,-10.948731,-30.980698,-10.948731,-30.980698
9,11.241925,2.970000,-1.363652,0.667743,0.250637,0.784130,0.250637,0.784130
10,11.706654,4.473082,0.394582,-0.247020,-0.340677,-1.301835,-0.340677,-1.301835
11,5.705550,4.001492,0.262707,0.106532,1.926704,-0.285280,1.926704,-0.285280
12,3.100347,15.280741,-3.064684,0.322299,-0.500065,0.655225,-0.500065,0.655225
13,2.587296,17.071903,-0.712772,-1.076481,4.458591,5.265430,4.458591,5.265430
14,15.563197,14.105587,1.697839,-0.937810,1.310294,-0.908598,1.310294,-0.908598
15,8.321594,17.100797,-0.278662,1.202277,-5.286817,7.795260,-5.286817,7.795260
16,2.208120,2.308307,0.277012,0.393194,3.815364,3.950642,3.815364,3.950642
17,0.244635,6.735066,0.067330,-0.895719,-1.554433,-2.432447,-1.554433,-2.432447
18,13.004042,19.557657,1.628664,1.569249,-0.432677,-3.636343,-0.432677,-3.636343
19,5.035535,6.833950,-1.385939,-0.788666,-2.392406,2.522393,-2.392406,2.522393
20,7.208728,2.138097,-0.748257,-0.590421,41.334078,22.981305,41.334078,22.981305
21,19.878559,16.518542,0.569907,0.703528,0.882314,6.833579,0.882314,6.833579
22,6.139840,13.437403,0.017297,1.227652,-46.636397,-36.606829,-46.636397,-36.606829
23,5.680517,18.897330,1.270308,-1.218676,-10.918439,-19.814245,-10.918439,-19.814245
24,4.459674,8.011368,0.010320,1.401802,-3.573129,-3.002426,-3.573129,-3.002426
25,4.336051,16.627654,-1.224621,-0.609096,-0.161815,0.060275,-0.161815,0.060275
26,2.799711,13.482366,-0.043088,-0.793327,-1.130113,-0.200051,-1.130113,-0.200051
27,16.497229,8.874110,0.984593,-0.082506,-2.299779,2.228649,-2.299779,2.228649
28,16.059709,18.342758,-0.523376,-0.343271,1.917498,1.606311,1.917498,1.606311
29,4.699730,1.821623,0.006213,-0.531885,-18.155429,6.399394,-18.155429,6.399394
30,0.135673,5.380733,-1.624629,-0.195736,-0.140576,2.526453,-0.140576,2.526453
31,11.885648,9.767660,-0.095089,0.159137,0.768784,0.952646,0.768784,0.952646
32,5.750229,17.623326,-0.129876,1.030543,-0.456788,2.137163,-0.456788,2.137163
33,9.339440,13.922218,-1.642174,-0.771194,-6.078105,5.343722,-6.078105,5.343722
34,7.900010,19.300419,-1.935985,-0.312404,-9.474871,-2.215732,-9.474871,-2.215732
35,14.162398,11.129897,-1.276698,-1.322359,0.922562,0.959560,0.922562,0.959560
36,16.911500,15.072676,0.878021,1.498377,2.020177,-0.839678,2.020177,-0.839678
37,12.253253,13.513950,1.181114,0.399979,-0.110598,-0.052241,-0.110598,-0.052241
38,19.012392,5.985890,-2.090225,0.121613,2.687796,1.054037,2.687796,1.054037
39,18.324715,4.007898,1.599643,0.398045,-2.230750,-3.113739,-2.230750,-3.113739
40,17.061750,16.539862,-0.221744,0.352607,0.058155,-1.405726,0.058155,-1.405726
41,0.386940,13.901435,-0.028796,-0.555254,-0.001045,0.308358,-0.001045,0.308358
42,15.202400,12.130494,-0.002931,1.075899,0.657261,0.243430,0.657261,0.243430
43,10.791339,9.630292,-0.645951,-1.353613,-4.053277,18.252824,-4.053277,18.252824
44,1.277099,5.093205,0.087623,-0.155972,-1.717325,0.273726,-1.717325,0.273726
45,1.808261,17.892652,1.186573,-0.662962,-1.372766,-1.730939,-1.372766,-1.730939
46,6.271457,2.438202,-0.103102,-0.252050,-29.058206,11.186434,-29.058206,11.186434
47,11.925301,5.565390,-0.451901,1.724703,1.409943,2.098417,1.409943,2.098417
48,12.772669,6.593075,-1.488129,-1.652033,-1.353176,-1.620859,-1.353176,-1.620859
49,7.773574,16.204095,0.433277,-0.777814,-4.571000,-5.798034,-4.571000,-5.798034
50,19.958813,18.587600,-0.264184,1.684664,1.142221,-1.628829,1.142221,-1.628829
51,7.406716,13.207984,1.213786,0.556172,18.663268,-31.545733,18.663268,-31.545733
52,10.884573,8.621983,-0.461886,1.137734,0.240903,-16.941991,0.240903,-16.941991
53,1.027595,10.370039,-0.158991,-0.817479,0.025340,-0.007510,0.025340,-0.007510
54,9.753324,9.124662,0.283856,-0.968417,3.212384,-0.589971,3.212384,-0.589971
55,8.269710,15.217609,1.544991,-1.583279,0.681657,-1.505653,0.681657,-1.505653
56,6.211685,19.753785,-0.575689,0.362403,11.552294,18.361382,11.552294,18.361382
57,19.191600,14.671536,-0.284732,0.415514,4.001104,-3.312284,4.001104,-3.312284
58,6.879648,14.031078,-0.385212,0.327752,26.670981,69.721826,26.670981,69.721826
59,19.554408,1.147359,-1.378958,-0.713518,0.247356,0.232080,0.247356,0.232080
60,3.041570,4.422808,-0.038469,0.507513,0.338945,-1.021390,0.338945,-1.021390
61,17.663074,14.042712,1.588862,2.060987,-0.729323,2.669607,-0.729323,2.669607
62,3.620709,7.058402,0.346445,0.207959,3.027149,1.745358,3.027149,1.745358
63,10.105321,13.197422,-1.165694,0.017354,4.846144,-6.465862,4.846144,-6.465862
64,4.927059,14.196485,1.664578,-1.106875,-3.183120,-4.967505,-3.183120,-4.967505
65,8.242780,12.112472,2.935147,0.482248,1.337942,1.238598,1.337942,1.238598
66,1.885054,16.281066,0.883225,-0.242251,-4.770546,-4.575902,-4.770546,-4.575902
67,1.479221,3.246941,1.857376,1.607425,1.104521,-2.885104,1.104521,-2.885104
68,8.046868,4.727673,0.459704,-0.799989,0.728039,0.042251,0.728039,0.042251
69,9.484203,11.886363,0.149200,1.590331,-1.749142,1.818294,-1.749142,1.818294
70,3.866486,9.060501,-0.009742,1.443211,1.640421,-0.850800,1.640421,-0.850800
71,3.785582,19.132943,-1.068031,2.281832,0.248263,-0.135289,0.248263,-0.135289
72,18.413732,15.418095,0.278113,-2.210981,-3.410629,2.139301,-3.410629,2.139301
73,15.151568,8.733311,-0.877321,0.361461,2.256511,0.021901,2.256511,0.021901
74,15.043734,2.092406,0.865904,-0.052458,0.043040,0.038431,0.043040,0.038431
75,16.338751,12.859440,1.514751,-0.639056,-2.014417,0.374615,-2.014417,0.374615
76,18.740929,11.489677,1.881726,-0.844876,0.213998,0.234604,0.213998,0.234604
77,15.258914,17.603818,-0.489878,0.055102,-2.064171,-1.696561,-2.064171,-1.696561
78,18.268362,2.809289,0.039234,-0.624797,-1.873919,3.318462,-1.873919,3.318462
79,8.451523,7.915526,-0.936788,0.910440,0.329235,0.286169,0.329235,0.286169
80,3.503470,10.158480,-0.214574,0.480442,0.838204,-1.084740,0.838204,-1.084740
81,5.720263,14.906468,0.639784,1.311926,5.724151,2.107384,5.724151,2.107384
82,0.060429,12.816564,-0.258697,-0.849250,1.017438,0.946860,1.017438,0.946860
83,9.360907,16.999221,0.226328,-1.033952,10.212834,-0.992967,10.212834,-0.992967
84,3.981492,3.267648,-0.806417,-0.529715,-0.281146,0.247928,-0.281146,0.247928
85,4.137121,12.600962,-0.104070,0.959307,-0.326891,0.303133,-0.326891,0.303133
86,1.231548,1.877257,0.150657,0.834967,-4.881227,-0.581097,-4.881227,-0.581097
87,4.349875,10.909888,-1.033677,-0.277239,-0.480885,-0.069474,-0.480885,-0.069474
88,7.002834,4.350914,-2.583796,0.679060,-2.665188,-1.154296,-2.665188,-1.154296
89,0.006715,15.459102,0.420277,-0.409923,-0.183347,-6.387131,-0.183347,-6.387131
90,16.305103,4.368424,-0.876967,0.930210,1.686511,-1.651225,1.686511,-1.651225
91,11.028643,16.615563,-1.233006,-0.387088,-0.819900,1.950668,-0.819900,1.950668
92,12.457357,18.383236,-0.235421,1.241664,-2.386032,2.083983,-2.386032,2.083983
93,5.350801,8.644004,2.345026,-0.177267,0.726477,1.277718,0.726477,1.277718
94,1.453561,8.030814,-1.160447,0.388091,-0.211140,-0.279748,-0.211140,-0.279748
95,10.809857,17.767368,0.421507,0.486784,0.114694,-1.912449,0.114694,-1.912449
96,16.663059,7.796152,1.771029,-0.189466,0.181374,-2.285777,0.181374,-2.285777
97,17.208105,3.419607,1.496251,-1.590972,2.623188,1.505979,2.623188,1.505979
98,11.488580,0.674636,0.250141,-0.720492,0.200014,-0.152895,0.200014,-0.152895
99,12.028498,10.922340,0.583926,-0.998543,-0.397635,-1.855808,-0.397635,-1.855808
