i,x,y,vx,vy,ax,ay,fx,fy
0,17.220429,3.910009,1.236257,-1.196681,1.025602,1.272622,1.025602,1.272622
1,3.887186,1.696857,1.315914,1.916467,1.554170,-0.070979,1.554170,-0.070979
2,13.923050,18.130298,0.723729,0.110186,-0.013838,-0.016374,-0.013838,-0.016374
3,6.011249,19.851301,1.763496,0.014233,-3.792379,0.574948,-3.792379,0.574948
4,2.994988,17.521968,-0.671167,-0.488152,1.126628,2.242548,1.126628,2.242548
5,8.914092,6.571893,1.605355,-0.463898,8.375659,6.011567,8.375659,6.011567
6,11.042715,17.767721,1.766724,1.224961,-0.042162,-0.017670,-0.042162,-0.017670
7,18.284261,16.286260,1.028704,0.565733,1.135726,0.387581,1.135726,0.387581
8,4.006041,3.251981,0.732321,-1.232922,1.622757,-0.492175,1.622757,-0.492175
9,11.914805,3.294807,1.863786,1.175403,-0.163140,2.431155,-0.163140,2.431155
10,10.925414,0.304246,0.013937,1.238990,0.789384,-0.346619,0.789384,-0.346619
11,11.795942,4.492996,-0.536988,-0.375008,2.583247,-0.640058,2.583247,-0.640058
12,5.283305,11.011527,1.116102,1.075295,0.205543,-0.115534,0.205543,-0.115534
13,4.805590,19.396834,0.094736,-1.134132,-1.355186,2.010630,-1.355186,2.010630
14,14.609723,5.727290,-0.360626,-1.106950,0.847792,-0.680984,0.847792,-0.680984
15,8.569182,1.318963,0.642144,-1.957540,-0.640760,-0.475137,-0.640760,-0.475137
16,2.154960,2.947223,-0.917136,-1.113396,0.240077,0.015828,0.240077,0.015828
17,17.736491,7.248951,-1.565235,1.094245,1.680682,-0.266826,1.680682,-0.266826
18,14.216194,4.151413,-0.931026,0.369321,-1.119761,1.650679,-1.119761,1.650679
19,7.157566,10.586399,-0.675968,0.017600,0.069094,-0.467767,0.069094,-0.467767
20,0.202123,7.684439,1.604159,0.706441,-0.203428,-1.409261,-0.203428,-1.409261
21,17.826224,2.416052,-0.753919,-0.647562,0.611007,-0.325670,0.611007,-0.325670
22,7.613352,8.350409,1.547769,1.176489,-0.595051,1.387117,-0.595051,1.387117
23,0.796059,0.850037,0.726427,-1.658568,-0.082122,0.064900,-0.082122,0.064900
24,10.925003,8.626402,0.305055,-1.313889,-5.254339,-2.928746,-5.254339,-2.928746
25,5.016646,0.737944,0.058099,-0.401552,-0.821538,-2.682970,-0.821538,-2.682970
26,1.252269,10.804190,0.341845,0.488021,0.009310,-0.313640,0.009310,-0.313640
27,16.868505,5.220897,0.095358,0.034283,59.500326,-34.870814,59.500326,-34.870814
