particule,x,y,vx,vy
0,115926661111028121600.00,346525284915075743744.00,579633643759892224.00,1732627392359235584.00
1,-0.00,0.00,738407325881.96,-641048536437.33
2,-20.77,129.67,-0.01,0.07
3,-0.07,-0.00,-0.00,-0.00
4,-1459779.32,-2428434.67,-810.99,-1349.13
5,-357676486422.64,-92980491229.18,137605323762702813142802554096200982724608.00,-148539066803918340941313300387644017999872.00
6,-262747714369870336.00,-221627821184444160.00,-291941904855411.38,-246253134649382.41
7,137.12,-166.63,0.08,-0.10
8,0.74,0.23,0.00,0.00
9,-92.14,-115.53,-0.05,-0.06
10,73.43,30.14,0.04,0.02
11,2698.53,7846.78,1.59,4.62
12,-6.32,3.56,-0.00,0.00
13,2976616371514762240.00,-28107911974586900480.00,4961027289021823.00,-46846519947026064.00
14,-20894174709441968669196288.00,-5948488383289076379287552.00,-69647249031473227890688.00,-19828294610963585302528.00
15,0.01,0.01,-1427.91,-87275.16
16,615388189534220583138492416.00,-186588420579680187016282112.00,3076940947671103001591808.00,-932942102898400999505920.00
17,533.31,-420.23,0.28,-0.22
18,-0.95,8.36,22896332976589422781792256.00,-89797534110475122015993856.00
19,156022446613371.09,25568073566843.88,78076365844306930784677439144460288.00,27024301052643553469093475155705856.00
20,-48.89,-1741.26,-0.03,-1.09
21,97548134744.77,-34948017712.59,3325529321466736601415057383488487424.00,-1286050724231762368233831066916356096.00
22,1.18,-1.40,0.00,-0.00
23,-3308.91,-328.00,-180993646018150331267705470976.00,-14768337782954720810942595072.00
24,34853.11,-95311.08,19.36,-52.95
25,72214864909493012773730254848.00,114713866511324288950399401984.00,240716216364976670762860544.00,382379555037747596849315840.00
26,-1326016753156506927542246107873542144.00,-1809650645284886984813879537017290752.00,-6630083765782534960529251829284864.00,-9048253226424435200770558790729728.00
27,-34660710068635132.00,-17207007872139264.00,-86651893962541.98,-43017615425622.41
28,-144.09,110.76,-0.07,0.06
29,377214376421454186522352434544640.00,-7214749156429708106415642760970240.00,943035941053635719633360125952.00,-18036872891074274319278771535872.00
30,-39.13,164.64,-0.02,0.09
31,2059741.82,-969535.57,1144.30,-538.63
32,24.28,24.69,0.01,0.01
33,1052894237952279103986387124224.00,733048819712733050298154614784.00,5264471189761395387990540288.00,3665244098563665339451703296.00
34,-112.33,170.18,-0.06,0.09
35,9448632.94,-3471521.57,4724.32,-1735.76
36,-1.30,1.80,-0.00,0.00
37,0.00,-0.00,-47139079.12,6561861.27
38,0.00,0.00,-80166348.64,-402167544.65
39,-159841956395312.50,-550353322792668.88,626620149826987156063899978676830208.00,-287285558954826837684219362123186176.00
40,-3067140162749782880219723443094945792.00,-242815146481232108931057057867497472.00,-7667850406874457800068491003297792.00,-607037866203080280974553929220096.00
41,178105434.36,76100567.55,98947.46,42278.09
42,36795.01,12624.59,18.40,6.31
43,795656536569359877799936.00,813333339037756754493440.00,7956565365694000005120.00,8133333390377840803840.00
44,0.08,0.15,0.00,0.00
45,989703591548.64,-500815822292.70,1099670657.28,-556462024.77
46,-2057470786437707202560.00,330066570422772826112.00,-5143676966094268416.00,825166426056931968.00
47,870714773813912316735335170048.00,-1674267009973314461545218965504.00,2176786934534780934774849536.00,-4185667524933286417745838080.00
48,-3.37,12.68,-0.00,0.01
49,-0.10,0.07,-0.00,0.00
50,-207.92,-55.06,-0.10,-0.03
51,4329.67,-1487.46,2.28,-0.78
52,13.75,7.54,0.01,0.00
53,-24049124718746048292412531061070757888.00,-8329524388399919140042658764992544768.00,-240491247187460488827083414197764096.00,-83295243883999200992733505978892288.00
54,-1119130988342451812904353136640.00,-932968853678877036026152353792.00,-11191309883424517689238880256.00,-9329688536788770448222453760.00
55,-41703.78,199491.93,-20.85,99.75
56,6161329391920238895114739800604672.00,-6656972620881268650968843466833920.00,30806646959601193754997758623744.00,-33284863104406345056284068282368.00
57,-88171335410133919061535358976.00,-36822622539584928538322534400.00,-220428338525334794905059328.00,-92056556348962321345806336.00
58,-8286922826626470912.00,-3251442778717090816.00,9431961572178091407955260075212275712.00,-12156941580022140076407891488665501696.00
59,49549637003549417472.00,3127551899482592256.00,99099274007098848.00,6255103798965184.00
60,-6049555706712.88,3154998751326.36,-18038707779264364902418235226199162880.00,-40070545531357153554409756444501999616.00
61,-76575794195540918272.00,-30511236669259300864.00,-153151588391081856.00,-61022473338518600.00
62,-192729288960668416.00,342924494876982080.00,-321215481601114.06,571540824794970.12
63,2839038591348861970132500480.00,4172773595462380772728504320.00,28390385913488620560318464.00,41727735954623811163258880.00
64,20095700322204904.00,-84305246490503872.00,50239251216714.63,-210763116334703.41
65,-7214133258856363548499329357052903424.00,485391159979508659462386386946159017984.00,-72141332588563632902449123251191808.00,4853911599795086405729204554675781632.00
66,356385443466.90,311409485457.91,509122095.55,444870718.76
67,1015055811045.87,4231413287066.91,122484701945728489483018243670016.00,25489454974172680741542860685312.00
68,10970143906083626811392.00,47556366489997948223488.00,36567146353612095488.00,158521221633326514176.00
69,-263169384984.97,582357924689.12,-14798898566940196101473956220584853504.00,33806976528004323787010471849669689344.00
70,39821580296834023424.00,77660895413379121152.00,7530485749443570335918063616.00,-21173814965254387456807010304.00
71,0.14,-0.16,-269326121160532098547712.00,286171563449376739164160.00
72,-0.73,-4.71,1646254316653498551238656.00,5164325790964510034493440.00
73,-9265756.08,-184277285.61,-4876.71,-96988.05
74,38269902198513039790126756003840.00,-25548981895589630527070737006592.00,191349510992565213024382615552.00,-127744909477948160375915544576.00
75,1835.36,2221.66,1.02,1.23
76,-830192947618640914546688.00,-2114986687430681383927808.00,-4150964738093204635648.00,-10574933437153407926272.00
77,-120.71,-43.30,-0.06,-0.02
78,-770002202983034160769261228785664.00,-787596700397398182160645790629888.00,-2566674009943447255106199748608.00,-2625322334657994083149474168832.00
79,-67922366.70,54379976.82,-3173996531943638261976370419597312.00,2549149216136283312222705824038912.00
80,-37881328184939790336.00,-54834327520636059648.00,-94703578597425936.00,-137085848187572512.00
81,-3349354527352960238219483523579904.00,-2792637429736876043896700713041920.00,-16746772636764800650665462333440.00,-13963187148684379769123540828160.00
82,-965.85,-804.62,-0.54,-0.45
83,-2850809997819888289546502144.00,4882115271641778092989480960.00,-28508099963952276057358336.00,48821152707303741786685440.00
84,1.86,1.51,0.00,0.00
85,-10336786755727356589834755899392.00,84911187099249543242916435066880.00,-17227977926212262097229709312.00,141518645165415914787359948800.00
86,72278944136075188436467712.00,-30522455071064377163513856.00,361394720680375939497984.00,-152612275355321884475392.00
87,68831493972602572648410253361152.00,-55913907849551816543131286896640.00,688314939726025749002100670464.00,-559139078495518193578810540032.00
88,1120173443799123328.00,1303239876457160960.00,1866955739665207.50,2172066460761935.50
89,14724082851936632213910585344.00,1933048743346844459516035072.00,147240828519366319390326784.00,19330487433468445368254464.00
90,-9821103869.69,32244433684.62,287976135452480685931045895274496.00,175215137403013496566867105415168.00
91,-36014673257227868249784320.00,-70469743765780231920549888.00,-120048910857426226380800.00,-234899145885934097006592.00
92,5150828782381065259974656.00,-19513089013334167221436416.00,12877071955952662478848.00,-48782722533335419060224.00
93,-312185493990336.38,-2934527157112649.00,-445979501013.58,-4192183429883.90
94,3394750161614848131072.00,19491644941772720701440.00,6789500323229696000.00,38983289883545444352.00
