particule,x,y,vx,vy
0,-656767419275781647351414784.00,-1909553198487553542203637760.00,-6567674192758108359491584.00,-19095531984875687463878656.00
1,-5848.43,48602.93,-342495872902236166480426172416.00,2699480903408886255889105813504.00
2,-1093397620961809664120319792778313728.00,6824865898884948908389658974603968512.00,-10933976209618097471306681244712960.00,68248658988849492404310523013758976.00
3,32706728336346679590518784.00,-943292503608134897500160.00,-39000893135861382184552078770176.00,-25824128963928164221619011584.00
4,-19113043575587.67,-40860442463266.95,-810988508473591721237559475735866900480.00,-1349130371940530555263219331659447926784.00
5,-0.01,-0.01,-8.83,-9.00
6,-91603472016.21,30273751649.19,-101781635.57,33637501.83
7,-0.00,-0.00,6397234244709108.00,3932124346930711.00
8,74470517177307853343415787847680000.00,23332111836814685193665795680370688.00,372352585886539266717078939238400.00,116660559184073423086025216884736.00
9,-4849543726682365268110424767733956608.00,-6080325349290636509360803757890207744.00,-48495437266823654894713536522485760.00,-60803253492906368045087089372430336.00
10,3977692136879702016.00,7865308539893545984.00,40791682178903495529540001122484224.00,16743416079954059760683287142465536.00
11,0.00,-0.01,282808597.92,822780737.56
12,-332696537179306846122534010307477504.00,187405730484762363021019852490932224.00,-3326965371793068415108479918800896.00,1874057304847623641739413570977792.00
13,-102000872248892560.00,23904702086574388.00,-145715531784132.19,34149574409392.05
14,-2238644205329923193176064.00,-13848942902124276415987712.00,-11193221026649615630336.00,-69244714510621379395584.00
15,281794798884125482178999606050816.00,419232970822636449241030404866048.00,2817947988841446404918144401408.00,4192329708226457356634620428288.00
16,4.69,-4.39,-12329955157377977935724544.00,8428602334050868122353664.00
17,28068807771309737101067413665982971904.00,-22117440930072217453141218760889204736.00,280688077713097381340850817937178624.00,-221174409300722193716026024266825728.00
18,-83.66,2121.87,-4320380989545114496086835200.00,121277061775741321600248578048.00
19,-2408059954755533150024407973888.00,-228990818865037985390004273152.00,-8026866515851776477720739840.00,-763302729550126610636603392.00
20,0.42,0.37,0.00,0.00
21,0.44,-0.05,0.00,-0.00
22,117720924253860164097969910825615360.00,-139874463118784203977243410059755520.00,588604621269300834901368361713664.00,-699372315593921048709254665469952.00
23,13338439159444886472134936756224.00,-1436122436955746889363726794752.00,66692195797224435527268171776.00,-7180612184778734710701424640.00
24,2660660875586825.00,-2542131322058355.50,19362838521909511506349037859253518336.00,-52950600522620072691489320433902157824.00
25,-286725207675575044407296.00,-319039584028025224691712.00,-2866752816342601564160.00,-3190272471840051429376.00
26,-285031879961395727551168512.00,-117991214587613866201448448.00,-2850318799613957404360704.00,-1179912145876138640539648.00
27,259642306661898887626752.00,352377933975273294790656.00,1298208046579929317376.00,1761891809669071241216.00
28,-14408894245392871722375861544784232448.00,11075892862249457091833229553669505024.00,-72044471226964356029335137404583936.00,55379464311247288779580081036066816.00
29,15985397365122971729920.00,1672977405988000497664.00,53284657883743240192.00,5576591353293334528.00
30,-2059217901981993906206837620506361856.00,8665121661602995028936096744430632960.00,-20592179019819938416432333625229312.00,86651216616029957668058596928126976.00
31,19668539386444.55,-9466235243733.71,1144301012733581510219136019684174856192.00,-538630874305603474986691442635802935296.00
32,0.00,-0.00,-48813106.37,126115686.85
33,-343899113606447885835042816.00,-198323701143663822334066688.00,-3438991136064479030149120.00,-1983237011436638362927104.00
34,-11233481868375872930423522901979299840.00,17018468133945530908745406548776321024.00,-56167409341879370186140836622761984.00,85092340669727648640768929156825088.00
35,944863294099074054933300422363741123772416.00,-347152157001496821575489236882371983179776.00,4724316470495370177952436542648371642368.00,-1735760785007484252948544538167360880640.00
36,-129782250882447136198048735630983168.00,179551244837605208652713252066689024.00,-648911254412235721342496339394560.00,897756224188026049028173783367680.00
37,230837113102287589535339444699136.00,-22390322705368730777234354208768.00,2308371131022876019202384199680.00,-223903227053687299328094240768.00
