particule,x,y,vx,vy
0,0.06,-0.04,0.19,0.10
1,-0.78,0.64,-0.00,0.00
2,-0.00,0.01,-20620125027.77,128727431222.16
3,0.04,-0.05,0.00,-0.01
4,-0.03,0.20,-0.00,0.00
5,-97.33,-118.30,-0.05,-0.06
6,-712471449014968.12,235462512826997.28,-1017816355735.67,336375018324.28
7,-8.34,-5.82,-0.00,-0.00
8,-91096765785667.48,-4219731726348.55,3723525858865392648724045318674448384.00,1166605591840734268906661820873310208.00
9,-0.00,0.00,15174675954871674880.00,-16412346029454458880.00
10,-0.03,-0.05,-0.00,-0.01
11,4.72,-58.15,0.00,-0.03
12,0.00,-0.00,-2978319483.11,1387601319.09
13,-728577658920661155840.00,170747872046959755264.00,-1457155317841321728.00,341495744093920448.00
14,-1.92,8.91,-111932210266496163953770496.00,-692447145106213816504418304.00
15,0.01,0.00,-1913645307199052054528.00,-931488046333981884416.00
16,1.33,-1.46,0.00,-0.00
17,-0.00,-0.01,6907958.63,4348032.61
18,-0.99,-1.98,-0.00,-0.00
19,-8026866515851776226996904334983168.00,-763302729550126557543385909952512.00,-80268665158517761909681073160192.00,-7633027295501265710541847920640.00
20,3272.90,2888.94,4.68,4.13
21,3977.58,-432.59,1.89,-0.21
22,112647649744.06,-128134732706.72,5886046212693008094218031099023458304.00,-6993723155939210272649146797825982464.00
23,12971292.75,-1394146.44,666921957972244337117545719922688.00,-71806121847787344468186339737600.00
24,-0.08,0.09,-0.00,0.00
25,0.04,0.01,-4992604131488295813120.00,-1233684402008283938816.00
26,0.03,-0.01,2.88,0.16
27,6973459130328670011392.00,-4279585409506967289856.00,12982080465799292850798592.00,17618918096690711636213760.00
28,5918.90,2644.51,-720444712269643520005662317064178630656.00,553794643112472830979829063335249182720.00
29,53284657883743225856917504.00,5576591353293334680436736.00,532846578837432301518848.00,55765913532933347475456.00
30,-0.00,-0.00,-33385023726.06,140881985534.06
31,-0.06,-0.55,-0.00,-0.00
32,13.30,-33.19,0.01,-0.02
33,0.01,0.01,58.68,33.48
34,-11294803449931.45,14848147872813.79,-561674093418793684300108008056126701568.00,850923406697276479324139567263783059456.00
35,1384169600583735705600.00,-87937607028945240064.00,47243164704953702437180011296841987463839744.00,-17357607850074840072948179924747125803450368.00
36,-87973562981718832.00,-31921202592358808.00,-6489112544122356883689413076387364864.00,8977562241880259325831018180761354240.00
37,-0.01,0.00,683972.35,2359678.99
38,-1317592489246473984.00,17457562331140608000.00,3336935941331338298116600594694144.00,18596036122896325010655921035018240.00
39,1755030.10,5922009.46,43165849796675714299241632366592.00,64887924604510318225011771441152.00
40,154060381639578719147261952.00,-141262629932449778905382912.00,770301908197893606473728.00,-706313149662248958951424.00
41,-0.18,-0.10,-0.00,-0.00
42,4249926822020679.50,1458747034900291.00,183975043623075253353211701937247854002176.00,63122962030491177756571075320598442803200.00
43,-1187489367851089039389591905239040.00,-1270575361133684273950131574800384.00,-11874893678510890844255881789440.00,-12705753611336842559357330653184.00
44,6998237493.11,14364980824.41,380856881730937000186509533145726976.00,762253082418092655001771803993440256.00
45,-195335.41,-2269543.03,-93.02,-1080.73
46,1189447798358704603516633088.00,-1424738618718191729128767488.00,5947238991793523490029568.00,-7123693093590959118090240.00
47,-58189549397186266970193920.00,82433781621013750334095360.00,-290947746985931341561856.00,412168908105068738248704.00
48,-354833281184.32,1317137999487.19,-16863286432594660975312611028383039488.00,63377875414727121343728548629524250624.00
49,-388337323209529536.00,97075656409586784.00,-509860020144875544020339516344631296.00,367010583898522953880969390864728064.00
50,12519504872183338.00,-31984825329649688.00,-1039583906354205421627069643438755414016.00,-275310120433473205883250089097236054016.00
51,-0.00,-0.00,18185405226486374400.00,-8156592479996018688.00
52,-0.01,0.01,13709272754.29,7485945932.84
53,-9214.99,65845.51,-481528277203126588854224551936.00,3440678102574508674288829071360.00
54,-1.26,0.23,-0.00,0.00
55,97399581491926544.00,-6069712072712079.00,-208518901189522228439775744982314435739648.00,997459627731431023068497421488102009995264.00
56,1831516733731839148032.00,119815937221466718208.00,93917619948196975261173940224.00,26754180552971892871237992448.00
57,-0.02,0.04,308791057674065608704.00,-685880571532857049088.00
58,621584.92,202731.35,31800197163638545435525342298112.00,10382993763059746308995141337088.00
59,0.06,-0.05,-91904097938733550010368.00,-62831071410061249085440.00
60,13862914511187873765440148129972224.00,-9979398313921822571173060464869376.00,69314572555939374591808263684096.00,-49896991569609116098457034031104.00
61,15032876709018363553120256.00,4892580703123734968401920.00,75164383545091816423424.00,24462903515618677358592.00
62,98220557572838745178112.00,-138810879061795281043456.00,491102787865556746240.00,-694054395324374319104.00
63,-2217.76,13302.50,-1.06,6.33
64,-1014743028594795060792393728.00,2668112005749860755742654464.00,-5073715142973974917414912.00,13340560028749304122310656.00
65,14076.26,-23195.47,821278357219922131812670767104.00,-1373283110194695400956194979840.00
66,-1488094604475574517760.00,-3706809382216026030080.00,-7440473022371856384.00,-18534046911110270976.00
67,-18627356917864088749065506503262208.00,-17719179101083692977006575616000000.00,-186273569178640903343325753376768.00,-177191791010836929770065756160000.00
68,-90733580860038208431660728320.00,-177073822888207954599328350208.00,-453667904300191069646094336.00,-885369114441039729016176640.00
69,48388372752619739701275660562464768.00,-19201732947563834075524027234910208.00,241941863763098702829833945088000.00,-96008664737819178303955480346624.00
70,-23403073.26,-38474671.56,-10597200443748711008906514530304.00,-24823764737542770610373885165568.00
71,-0.00,0.01,-551456.89,-168528.13
72,-2682575.15,-23012792.96,-136274597415141287983527797719040.00,-1096287659311702654434930019270656.00
73,0.00,0.00,-821278795803123.12,-1431593796637882.25
74,-860578657621646363585807384576.00,-232204770923043017899877859328.00,-8605786576216463899740864512.00,-2322047709230430146013429760.00
75,-0.23,-0.23,-0.00,-0.00
76,-166175018034501982354147377152.00,21107448284965450016644837408768.00,-830875090172509900775620608.00,105537241424827245861099536384.00
77,-57481706563957117349958154509260098109440.00,-20617783388814254741601341383930191806464.00,-574817065639571218834299780641195032576.00,-206177833888142567061057982577026007040.00
78,-1550530484847481485780844544.00,15955421049368713719552409600.00,-5168434949491604752171008.00,53184736831229040005218304.00
