particule,x,y,vx,vy
0,34382024884920128.00,-20627257923996552.00,28651687404100.11,-17189381603330.46
1,-447090132075762048.00,365775331421740864.00,-372575110063135.06,304812776184784.06
2,-1820594948309322.25,3162775181202108.50,-1517162456924.44,2635645984335.09
3,24012715443194244.00,-26161548706916828.00,20010596202661.87,-21801290589097.36
4,-15056955427958084.00,114865867345621648.00,-12547462856631.74,95721556121351.38
5,-55618175708779307008.00,-67601486432169754624.00,-46348479757316088.00,-56334572026808128.00
6,-0.42,-1.18,-0.00,-0.00
7,-4764236384951585792.00,-3326273042407954944.00,-3970196987459655.00,-2771894202006629.00
8,3231803756307.63,19860714632027.46,2693169796.92,16550595526.69
9,-590275290747914.75,4852781301361.42,-491896075623.26,4043984417.80
10,-16605765588243890.00,-29238590378860688.00,-13838137990203.24,-24365491982383.91
11,2694543660009427456.00,-33229439493994741760.00,2245453050007856.25,-27691199578328952.00
12,2145619820423934.50,-608373030198999.25,1788016517019.95,-506977525165.83
13,487.50,487.50,0.37,0.37
14,-39085011161378.30,125486376211819.30,-32570842630.48,104571980176.52
15,-745188602909431.00,-951878649397672.88,-620990502424.53,-793232207831.39
16,759477240388737024.00,-833268791743623040.00,632897700323947.62,-694390659786352.62
17,-2711377726048635.00,-3330967666100265.00,-2259481438373.86,-2775806388416.89
18,-566304159130189504.00,-1131925340551854080.00,-471920132608491.38,-943271117126545.00
19,438795442842.01,382863610923.56,365662869.04,319053009.10
20,-1.60,-0.80,-0.00,-0.00
21,2272902375567552151552.00,-247192125275774976000.00,1894085312972960256.00,-205993437729812576.00
22,-18546770290915.00,-26589935815541.49,-15455641909.10,-22158279846.28
23,54913208378928.45,70193079592942.70,45761006982.44,58494232994.12
24,-46488243611182792.00,53724824477486600.00,-38740203009318.99,44770687064572.16
25,300625244432586.06,11312247205191.59,250521037027.16,9426872670.99
26,14474754934483508.00,-6022586942250041.00,12062295778736.26,-5018822451875.03
27,-1950969697991.68,2144967211039.01,-1625808081.66,1787472675.87
28,-67984134490027.34,-52523395915486.55,-56653445408.36,-43769496596.24
29,-1603418780645.33,-645515351611.67,-1336182317.20,-537929459.68
30,-649080955162760.75,-2121527018842868.25,-540900795968.97,-1767939182369.06
31,-37079745205277368.00,-316685762906480384.00,-30899787671064.47,-263904802422066.97
32,7599022851299428352.00,-18968108987628466176.00,6332519042749525.00,-15806757489690388.00
33,7241089593055448.00,4245896552766165.00,6034241327546.21,3538247127305.14
34,292309544957.92,-15554073579448.11,243591287.46,-12961727982.87
35,-4037614097303.17,1985192865008.63,-3364678414.42,1654327387.51
36,-3896162590513.01,-8561402690557.83,-3246802158.76,-7134502242.13
37,-3850099372500752.00,1148743456350077.75,-3208416143750.63,957286213625.06
38,2675059137112.83,-2712764765392.32,2229215947.59,-2260637304.49
39,0.26,-0.04,1.14,2.43
40,-3615742834.96,8484168702.44,-3013119.03,7070140.59
41,-100309466953646032.00,-57427997784679712.00,-83591222461371.70,-47856664820566.42
42,-9282843632883.65,-33631976971026.82,-7735703027.40,-28026647475.86
43,728652920543.11,106067724120.46,607210767.12,88389770.10
44,-26586518448184.80,21552633559729.55,-22155432040.15,17960527966.44
45,-111620232746331124269056.00,-1296881734034823153975296.00,-93016860621942603776.00,-1080734778362352762880.00
46,-9570616914.10,3425393667.87,-7975514.10,2854494.72
47,4320724699.75,-1617409135.78,21603623.50,-8087045.68
48,-4253266049298.16,-31905820261820.52,-3544388374.42,-26588183551.52
49,6818109478170.46,-797329520910.01,5681757898.48,-664441267.43
50,-3640147987832.63,6162751939975.88,-3033456656.53,5135626616.65
51,-412555676259377.19,-188324879662396.16,-343796396882.81,-156937399718.66
52,-3002996646911787.00,3689300359073572.50,-2502497205759.82,3074416965894.64
53,-58742073107364.80,-263580867632633.59,-48951727589.47,-219650723027.19
54,-718414931563183232.00,130688045008286368.00,-598679109635986.00,108906704173571.98
55,-10403187889317.17,307749954988.89,-8669323241.10,256458295.82
56,-2465713846576.48,-2530536695304.08,-2054761538.81,-2108780579.42
57,-139044676531558.59,250739589029667.00,-115870563776.30,208949657524.72
58,-72007726105795.59,31967260628858.09,-60006438421.50,26639383857.38
59,-63753325218877.01,-227773791630902.97,-53127771015.73,-189811493025.75
60,-88326800.63,2670272599.86,-73605.67,2225227.17
61,-6209161047.71,-669726237.34,-5174300.87,-558105.20
62,-47395381110.94,-81510342799.50,-39496150.93,-67925285.67
63,-1267288874597858672640.00,7601430440454219890688.00,-1056074062164882304.00,6334525367045183488.00
64,-558926573.13,16162944492.62,-465772.14,13469120.41
65,132286950065598.44,-30300175374831.75,110239125054.67,-25250146145.69
66,-2384456313.50,20962974036.11,-1987046.93,17469145.03
67,230042578394.00,363085355101.80,191702148.66,302571129.25
68,8273231330.41,7365416630.04,6894359.44,6137847.19
69,1166528542.60,1766794881.65,972107.12,1472329.07
70,14701100377074.32,24312957979349.29,12250916980.90,20260798316.12
71,-1826351853909909.25,4298509939143065.50,-1521959878258.26,3582091615952.55
72,78894003551265.06,67615646773827.91,65745002959.39,56346372311.52
73,892582305795286.38,425017852925120.81,743818588162.74,354181544104.27
74,567550714864.80,-66312266130.62,472958929.05,-55260221.78
75,-130230256819168096.00,-130230266266790128.00,-108525214015973.42,-108525221888991.78
76,2485172825.62,1242078000.30,2070977.35,1035065.00
77,90839781108.66,230015809660.44,75699817.59,191679841.38
78,46325325.85,-42394689.54,38604.44,-35328.91
79,-51278266154615.45,56676345048168.69,-42731888462.18,47230287540.14
80,9535762.62,113198399.80,7946.47,94332.00
81,191348766785.13,829674269402.22,159457305.65,691395224.50
82,42039685859388888.00,42039680707271200.00,35033071549490.75,35033067256059.34
83,-403413175522875264.00,691541518899426688.00,-336177646269062.75,576284599082855.75
84,-40324077096537.22,31548380979273.10,-33603397580.45,26290317482.73
85,-210439729.14,334745943.12,-175366.44,278954.95
86,27839.23,-13959.76,23.20,-11.63
87,6609969909.66,4046780331.37,5508308.26,3372316.94
88,-482656.43,771457.84,-402.21,642.88
89,1919936542941.32,-55672150397679.85,1599947119.12,-46393458664.73
90,2013166231.02,5271542004.06,1677638.53,4392951.67
91,3613702.38,-623819.77,3011.42,-519.85
92,31886663112.75,-24712440756.07,26572219.26,-20593700.63
93,-6427.75,2318.95,-5.36,1.93
94,538739.35,347914.30,448.95,289.93
95,-911409544161145.12,-1032788534099725.25,-759507953467.62,-860657111749.77
96,626074169707823.75,-52172849769498.46,521728474756.52,-43477374807.92
97,16633.14,12815.78,13.86,10.68
98,-10.61,-22.58,-0.01,-0.02
99,-4295272368482507816960.00,505106130501931892736.00,-14317574561608359936.00,1683687101673106432.00
