particule,x,y,vx,vy
0,-197030225782740353024000.00,-572865959546269072359424.00,-656767419275810832384.00,-1909553198487568646144.00
1,-6849917458044722977764802560.00,53989618068177727228844441600.00,-34249587290223615747817472.00,269948090340888636144222208.00
2,-328019286288542938550719244926976.00,2047459769665484737541670552207360.00,-1093397620961809939659552194560.00,6824865898884949350318883209216.00
3,-780017859446554864925720707072.00,-516482673607813666827141120.00,-3900089313586138572937756672.00,-2582412896392816678141952.00
4,-16219770169471833952514541227752816640.00,-26982607438810610727475068003617341440.00,-81098850847359175296595928251629568.00,-134913037194053049948026525276176384.00
5,164377906793907153725816832.00,105703568281740831826640896.00,1643779067939071612420096.00,1057035682817408275316736.00
6,-11195979.91,3700125.20,-10178.16,3363.75
7,806585436483596829975154347999232.00,-980186917118756616531430468485120.00,8065854364835968660039513669632.00,-9801869171187566390494286053376.00
8,14894103435461570668683157569536.00,4666422367362936855887014264832.00,37235258588653926847629754368.00,11666055918407342051756605440.00
9,-1454863118004709877425707017043968.00,-1824097604787190949118892312625152.00,-4849543726682366137989699993600.00,-6080325349290637067518927175680.00
10,815833643578069933649230114586624.00,334868321599081229801310881054720.00,4079168217890349803354139394048.00,1674341607995406261596545089536.00
11,15873690862081555765778173287989248.00,46157500310988621535720962070151168.00,158736908620815562701813315534848.00,461575003109886224004120905252864.00
12,-99808961153792046688646874529792.00,56221719145428706730166615801856.00,-332696537179306886096484302848.00,187405730484762354828972130304.00
13,-13114397860571.90,3073461696845.28,-14571553178.41,3414957440.94
14,-447728841065984622592.00,-2769788580424855322624.00,-1119322102664961536.00,-6924471451062138880.00
15,84538439665241480932452466688.00,125769891246792787609490817024.00,281794798884144658853658624.00,419232970822645698499969024.00
16,-246599103147559564083200.00,168572046681017361104896.00,-1232995515737797820416.00,842860233405086826496.00
17,8420642331392922915965050434879488.00,-6635232279021665995948221465100288.00,28068807771309741131680993771520.00,-22117440930072219566158106329088.00
18,-86407619790902289921736704.00,2425541235514826475985436672.00,-432038098954511471083520.00,12127706177574131692732416.00
19,-401343325792588823886036992.00,-38165136477506332249817088.00,-802686651585177684279296.00,-76330272955012665573376.00
20,75599.15,-3945984.51,-3055743598365717331425139621888.00,-108828840725079773191584157270016.00
21,-4735840.08,523073.73,-1703054128657553105616896.00,3739075658530135943938048.00
22,23544184850772036278358495985664.00,-27974892623756844290241992851456.00,58860462126930077325834846208.00,-69937231559392110021917540352.00
23,2667687831888977377110261760.00,-287224487391149381556109312.00,6669219579722443872272384.00,-718061218477873486102528.00
24,387256770438190268496208430500937728.00,-1059012010452401430217953994329817088.00,1936283852190951469302407659257856.00,-5295060052262007796725812551483392.00
25,-86007577094409551872.00,-95709407839603556352.00,-286675281634260192.00,-319027247184005184.00
26,-85509563988418716762112.00,-35397364376284157706240.00,-285031879961395757056.00,-117991214587613855744.00
27,51928391597788479488.00,70475629590908764160.00,129820804657992928.00,176189180966907136.00
28,-2881778849078574310348695772594176.00,2215178572449891678004568748195840.00,-7204447122696436271267698442240.00,5537946431124729870551365976064.00
29,2664232894187162112.00,278829567664666720.00,5328465788374324.00,557659135329333.44
30,-617765370594598169786792577859584.00,2599536498480898407223736617926656.00,-2059217901981993933066305798144.00,8665121661602995651513709232128.00
31,22886020254671630015488061078897688576.00,-10772617486112069405286499195323154432.00,114430101273358155980398408981544960.00,-53863087430560351453651073666908160.00
32,142835179405132273128123079327744.00,145257272854190660192165733335040.00,1428351794051322663727236382720.00,1452572728541906770806643359744.00
33,-103169734081934377615360.00,-59497110343099153907712.00,-343899113606447890432.00,-198323701143663837184.00
34,-2246696373675174968854644109869056.00,3403693626789105922572327074136064.00,-5616740934187937016812643811328.00,8509234066972764986574802780160.00
35,188972658819814805606940187187648397312.00,-69430431400299372006888374674552520704.00,472431647049537049435099089491460096.00,-173576078500748441823137143860494336.00
36,-25956450176489427052260002627584.00,35910248967521045564006653231104.00,-64891125441223584167304888320.00,89775622418802607576829657088.00
37,69251133930686273539197108224.00,-6717096811610618935862362112.00,230837113102287582129029120.00,-22390322705368730187071488.00
38,13347743765325355019661213696.00,74384144491585300912381362176.00,33369359413313389954334720.00,185960361228963249532174336.00
39,172663399186702857012248576.00,259551698418041319730446336.00,431658497966757145214976.00,648879246045103261745152.00
40,4621811449187361792.00,-4237878897973493760.00,7703019081978936.00,-7063131496622490.00
41,1978949270708637615084155541547051384832.00,845561861615175150781967127834624262144.00,9894746353543188264315437022521065472.00,4227809308075876013639992197003608064.00
42,735900174492301019202468115747176448.00,252491848121964736468033727742607360.00,1839750436230752697885965888258048.00,631229620304911884404640742113280.00
43,-59374468392554455925522432.00,-63528768056684214052978688.00,-118748936785108936949760.00,-127057536113368425824256.00
44,1523427526923748300127326961664.00,3049012329672370742757198659584.00,3808568817309370574396456960.00,7622530824180926900873461760.00
45,-0.00,-0.03,-0.00,-0.06
46,35683433950761144320.00,-42742158561545756672.00,59472389917935240.00,-71236930935909592.00
47,-1745686481915587840.00,2473013448630412288.00,-2909477469859313.50,4121689081050687.50
48,-67453145730378651176761598935040.00,253511501658908513741394893864960.00,-168632864325946634978778415104.00,633778754147271312500984905728.00
49,-2039440080579502393587205668864.00,1468042335594091673948719677440.00,-5098600201448755808046153728.00,3670105838985229074920636416.00
50,-4158335625416822274885627548794880.00,-1101240481733892910389494827450368.00,-10395839063542054786494143397888.00,-2753101204334732185901744521216.00
51,68363268526937640194037196060098560.00,-23486247407053956488180935799341056.00,227877561756458810254469858590720.00,-78287491356846525590437458083840.00
52,217173037476560470986829173096448.00,119130642259448422163723682054144.00,723910124921868182204268412928.00,397102140864828051361080803328.00
53,-1926113108812506366738432.00,13762712410298035141083136.00,-4815282772031265832960.00,34406781025745088020480.00
54,22025026091335019690721280.00,3451411916858330244448256.00,110125130456675108519936.00,17257059584291651977216.00
55,-834075604758088932875242502585581568.00,3989838510925725199498924725500903424.00,-2085189011895222424421826625011712.00,9974596277314311200189764627070976.00
56,375670479811103105744896.00,107016722213085760192512.00,939176199481969737728.00,267541805529719013376.00
57,621224484255188736.00,-1647648331538063616.00,2069718977325048.75,-5489874836555102.00
58,127200788654554166763454464.00,41531975052238991088680960.00,318001971636385454489600.00,103829937630597487788032.00
59,-368185911048944704.00,-250911656434063104.00,-920939377034037.12,-626935283413339.50
60,415887435335636216021254144.00,-299381949417654736421650432.00,693145725559393637892096.00,-498969915696091217526784.00
61,450986301270550912.00,146777421093712064.00,751643835450918.25,244629035156186.81
62,2946616727190614.50,-4164326371915450.50,4911027878655.57,-6940543953243.74
63,-0.33,2.57,-89028274041946177011712.00,-59620255001285096374272.00
64,-30442290857843847168.00,80043360172495831040.00,-50737151429739760.00,133405600287493040.00
65,3285113428879688320679936.00,-5493132440778781122101248.00,8212783572199220969472.00,-13732831101946953728000.00
66,-44642838134243.17,-111204281466601.34,-74404730223.72,-185340469111.10
67,-931367845893204651032969216.00,-885958955054184593874747392.00,-1862735691786409121677312.00,-1771917910108369277943808.00
68,-2722007425801146859520.00,-5312214686646239494144.00,-4536679043001910784.00,-8853691144410398720.00
69,1451651182578592406095003648.00,-576051988426915009192263680.00,2419418637630986713563136.00,-960086647378191780413440.00
70,-42388801774994848567263232.00,-99295058950171093467398144.00,-105972004437487123431424.00,-248237647375427751116800.00
71,-9344401058705581788016672768.00,-2510798312023880153346080768.00,-31148003529018607277178880.00,-8369327706746267063287808.00
72,-545098389660565281500561408.00,-4385150637246810352731029504.00,-1362745974151412956790784.00,-10962876593117027771613184.00
73,-146301411840747674438127344846953775104.00,-2909641351663217909875271355249092198400.00,-487671372802492288463971524001398784.00,-9698804505544059699584237850830307328.00
74,-43028932881082317012992.00,-11610238546152152629248.00,-86057865762164637696.00,-23220477092304306176.00
75,20392887304574679261401351081426944.00,24685103348327924093528354605498368.00,101964436522873394865854874648576.00,123425516741639624791097415303168.00
76,-4985250541035060199424.00,633223448548963440918528.00,-8308750901725100032.00,1055372414248272396288.00
77,-2874085328197856469009338480984064.00,-1030889169440712961896071118716928.00,-5748170656395711956233958195200.00,-2061778338881425761662555652096.00
78,-36179044646441238528.00,372293157818603339776.00,-51684349494916048.00,531847368312290496.00
79,769537284598791634526666752.00,-965079461668349326913437696.00,1923843211496979225903104.00,-2412698654170873306546176.00
80,-1255834022511002112.00,-313696427360342336.00,-1794048603587146.00,-448137753371917.69
81,97050587749578541367296.00,-23869233859784102379520.00,194101175499157110784.00,-47738467719568203776.00
82,-10731670603512751805930824143994880.00,-8940227075016271839793104258334720.00,-53658353017563757228214269771776.00,-44701135375081361000405372239872.00
83,267106000583273767501824.00,-554293750305504559628288.00,1335530002916368973824.00,-2771468751527522861056.00
84,37101829412428298443519382519808.00,30283221962919083476673210875904.00,92754573531070751034610548736.00,75708054907297711154589073408.00
85,271677570722500.12,-42205013634256.23,452792505181.73,-70339492654.69
86,-389621121393219279519744.00,386142745087898512523264.00,-487026401741524107264.00,482678431359873318912.00
87,-20805580062350057958014976.00,-109678614661669356306432.00,-34675966770583428923392.00,-182797691102782259200.00
88,474046126093154.19,347426368769499.12,592557657616.44,434282960961.87
89,-15640042033346233638060032.00,30989530699900163318611968.00,-39100105083365586108416.00,77473826749750406283264.00
90,215171521653775396673421312.00,-745731770519042838992257024.00,358619202756292349263872.00,-1242886284198404864081920.00
91,-5554309756220908503040.00,7055828900723819544576.00,-7934728223172725760.00,10079755572462598144.00
92,-33623235276017594368.00,-36132321278017294336.00,-56038725460029320.00,-60220535463362152.00
93,34776122181379.01,160634595386209.03,38640135757.09,178482883762.45
94,-70008981754441352.00,-370977639205117056.00,-87511227193051.70,-463722049006396.31
95,-79723861851988209496652905161942892544.00,180094023764879366247854638419383681024.00,-265746206173294069532824181890088960.00,600313412549597932748860922232045568.00
96,-7650126146117420538928458793855483904.00,7962384127732408048261456041168863232.00,-25500420487058070369258416929505280.00,26541280425774691833997886836703232.00
97,-1935614729.38,-1620504686.17,-2150683.03,-1800560.76
98,3251021490820108.50,5268402651538083.00,3251021490820.11,5268402651538.08
99,-0.51,0.06,204389706551420649472.00,-315309273127669137408.00
