particule,x,y,vx,vy
0,-64139271325845538471936.00,-7842395253094991527936.00,-160348178314613850112.00,-19605988132737478656.00
1,509508097.75,-452345698.99,318442.56,-282716.06
2,-14979273.06,28540902.15,-10699.48,20386.36
3,3863347476499.10,18205200945685.87,2575564984.33,12136800630.46
4,3.04,3.23,0.00,0.00
5,23392905039.66,-25251641356.67,13760532.38,-14853906.68
6,2576303525434437926912.00,1909876056413962764288.00,4293839209057396224.00,3183126760689937920.00
7,-0.02,0.03,-1.65,-0.41
8,-668.66,-81.18,-0.45,-0.05
9,-1740.46,4594.34,-1.24,3.28
10,-1736291.67,-203087.77,-1240.21,-145.06
11,-1702335.61,-10914825.54,-1309.49,-8396.02
12,862165805766706.25,911141196933099.25,615832718404.79,650815140666.50
13,1651291324686415972794368.00,1055159104922874971947008.00,3302582649372832432128.00,2110318209845750136832.00
14,21364047319191577834815488.00,3164129076168360472870912.00,106820236595957891858432.00,15820645380841801777152.00
15,-0.15,-69.72,-0.00,-0.04
16,-2983789030363146326196341767667712.00,754035682420108251531156234698752.00,-29837890303631464522971313340416.00,7540356824201083100779513905152.00
17,-556268957851554.25,-702984607366901.50,-427899198347.35,-540757390282.23
18,-9051748877611.71,31325905974360.71,-111266684333118760251813312551976960.00,1063891870899362355615973654694723584.00
19,13272.98,4594.13,7.81,2.70
20,-1375329346287306.00,1441959184447148.25,-1057945650990.24,1109199372651.65
21,565339.98,-218628.62,332.55,-128.61
22,42837.11,-56887.31,28.56,-37.92
23,-0.03,-0.00,-0.20,-0.00
24,-600800366793.64,2301659252529.16,-500666972.33,1918049377.11
25,-5384.37,-11373.00,-208278654807942277768127971328.00,-465999457066644451818651779072.00
26,-1259.72,-1719.17,-0.66,-0.90
27,9963147431030160778854400.00,-12185601266064447634407424.00,16605245718383602696192.00,-20309335443440748462080.00
28,15574.24,29117.79,11.12,20.80
29,0.20,-3.79,0.00,-0.00
30,-11200.19,664.34,-8.00,0.47
31,-3.01,6.57,-0.00,0.01
32,-87127910729.04,-139761010717.81,-62234221.95,-99829293.37
33,0.00,0.00,-293027594354291.50,-186050787481025.81
34,0.28,-0.22,0.00,-0.00
35,-13410969873131160.00,13794532301083914.00,-12191790793755.60,12540483910076.29
36,2937965432393.13,-306398005290.29,1958643621.60,-204265336.86
37,1860.08,1811.62,1.16,1.13
38,-1833.61,-3012.81,-1.15,-1.88
39,106525.43,-48838.55,62.66,-28.73
40,-1610.25,-127.48,-0.77,-0.06
41,-3674.98,-1304.56,-3.34,-1.19
42,-67694.43,-33896.55,-56.41,-28.25
43,-50602618507466678224370255527936.00,-81147383971757373833555176587264.00,-253013092537333382677601976320.00,-405736919858786877612025184256.00
44,-2175259525.52,-484981912.86,-1450173.02,-323321.28
45,-887537521.15,1283062917.97,-986152.80,1425625.46
46,85845137073.20,281996948269.62,214612842.68,704992370.67
47,0.00,-0.00,-2363692364603175.00,4464751402476777.00
48,929975750776.78,-313074836206.98,664268393.41,-223624883.00
49,87866296915665632.00,-188832818451675168.00,58577531277110.43,-125888545634450.16
50,938.82,127.91,0.67,0.09
51,-1663163316.19,441575479.08,-1279356.40,339673.45
52,-3043126804642.80,-7798988543348.70,-2173662003.32,-5570706102.39
53,-43288.42,-14993.14,-24.05,-8.33
54,-0.00,-0.00,28757334517.46,25868231910.00
55,5446976335114.77,-9132299766414.84,4539146945.93,-7610249805.35
56,5.85,-6.32,0.00,-0.00
57,9981052185.91,715546748.71,547921376816146852423288035471261696.00,37067410052635993116487499462475776.00
58,1603433.47,-2066680.07,943.20,-1215.69
59,-18658850468823658496.00,-2417264910316486656.00,-37317700937647320.00,-4834529820632974.00
60,-3066580.32,-6811992.74,-1803.87,-4007.05
61,940303101488548608.00,-934000046409758848.00,1880606202977097.25,-1868000092819517.75
62,27506945495017676.00,-57169527531212872.00,45844909158362.79,-95282545885354.80
63,4617134054096713728.00,-148635360703598048.00,-9543917046812161349879255901583881617276928.00,375277030575651036110238473633902436024320.00
64,633282749343628787712.00,-22673133376836298866688.00,1055471248906048000.00,-37788555628060499968.00
65,-12985.44,873704.09,-7.21,485.39
66,-55439916761739456.00,32940328131114460.00,-110879833523478.92,65880656262228.92
67,20.82,4.33,0.01,0.00
68,28091274341296239120964321334525952.00,-189407261949277495535597099149164544.00,93637581137654134726670046724096.00,-631357539830925056215483114586112.00
69,-2515812.76,5747186.01,-1479.89,3380.70
70,0.00,-0.00,47564089614.01,35812881506.82
71,16103782725163519043974475494044205056.00,-7317248499580261575715974372837556224.00,161037827251635187488265703146913792.00,-73172484995802613174615573409038336.00
72,2118215580675366349845717043678019584.00,-484474519990493832344935492734681088.00,21182155806753663682924611173875712.00,-4844745199904938461799935480168448.00
73,88.02,4090.25,0.08,3.72
74,0.04,-0.02,0.01,-0.00
75,-1969016053227.91,-153254538094.07,-1514627733.25,-117888106.23
76,-24130370413912219598229013004288.00,92636340074266633225275682324480.00,-120651852069561100805894832128.00,463181700371333194273876082688.00
77,19.41,4.47,0.01,0.00
78,-0.51,-0.53,-0.00,-0.00
79,-539.58,433.36,-0.32,0.25
80,3331561209135731.50,7149368169796323.00,6663122418271.50,14298736339592.69
81,-3.18,-2.65,-0.00,-0.00
82,1561409730650805.00,-241086485077817.19,1201084408192.93,-185451142367.55
83,5328096979915006.00,-8897790163969877.00,151516498246179195106978216722361745408.00,-23499257523050624433425253592087920640.00
84,-0.01,-0.01,10463984908772388.00,10260021163964768.00
85,-0.00,0.03,-0.01,0.08
86,-115295532365340196178261808714686136320.00,-59075931219709424903929970051715694592.00,-1152955323653402050326989640952709120.00,-590759312197094228378946337962459136.00
87,0.12,-0.10,0.00,-0.00
88,-3742697070131980795904.00,-5210271593464322850816.00,-7485394140245793792.00,-10420543186884763648.00
89,-3726406767365.53,903914049448.74,-173467040530668123793622226395209924608.00,43268053155495940126318582412391481344.00
90,48.96,29.79,0.03,0.02
91,1254977772821333338841153536.00,4421336979818392365719093248.00,12549777715696024179179520.00,44213369780161970815631360.00
92,263541654615489073322497795503947776.00,344695604273566531595460733145448448.00,1317708273077445504963069530341376.00,1723478021367832669506518711795712.00
93,1543338472088413405184.00,4537718173165818478592.00,2204769245840590848.00,6482454533094025216.00
94,23765725744256571267741717265599430656.00,3113102622157355642543737549254295552.00,79219085814188576057560731524005888.00,10377008740524519761560902305841152.00
95,17069476522600999287464656896.00,77782187693771791117534101504.00,85347382613005001247686656.00,388910938468858933597437952.00
96,447420890.59,-399357773.83,372850.74,-332798.14
97,-34892084238694020507771076608.00,-14217965981024002258096881664.00,-116306947462313401005375488.00,-47393219936746680149344256.00
98,-620617845038122926080.00,1123248090313481125888.00,-1241235690076245760.00,2246496180626962176.00
99,-61.69,85.12,-0.03,0.04
