particule,x,y,vx,vy
0,3477801186149.85,10395762418587.70,5796336437.60,17326273923.59
1,9553276832787676096244629184184320.00,-8481481856055605837627156884094976.00,31844256109292253353908788789248.00,-28271606186852021620485010751488.00
2,-106994807564464719891907970334720.00,203863586782561469711207383433216.00,-1069948075644647283361572716544.00,2038635867825614877256058929152.00
3,51511299686654652671773518677296545792.00,242736012609144836120999036284085207040.00,257556498433273253028690912109133824.00,1213680063045724269149366735226273792.00
4,-0.02,-0.03,-0.03,-0.05
5,550421295050811188266745819148845056.00,-594156267215673367765097612541165568.00,1376053237627028097488230054625280.00,-1485390668039183511646464399900672.00
6,-3795244763.12,-3201290750.44,-2919419.05,-2462531.35
7,-132344197954234331693056.00,209425523627618451062784.00,-1323441979542343254016.00,2094255236276184678400.00
8,-8915520814574805539956457472.00,-1082453251053243427350118400.00,-44577604072874027012587520.00,-5412266255266217136750592.00
9,-12431847690948189339925872640.00,32816747151648107788121407488.00,-124318476909481900271206400.00,328167471516481072383655936.00
10,-12402083372496638535578194804736.00,-1450626940509289413660993650688.00,-124020833724966386059469389824.00,-14506269405092895368062959616.00
11,-2715.13,-16742.40,-130948892990694953904714547200.00,-839601964736306945065270378496.00
12,6158327184047900093079792917280827899904.00,6508151406664992239761262126077912809472.00,61583271840478999797429973284093427712.00,65081514066649920886455346742492659712.00
13,49610272871.23,-468465199533.97,49610272.89,-468465199.47
14,-487530743220312640.00,-138798062276745104.00,-696472490314732.38,-198282946109635.88
15,-2771496148708958131978240.00,-1307254512112496709803704320.00,-9238320495696528015360.00,-4357515040374988925304832.00
16,18461645686026625024.00,-5597652617390406656.00,30769409476711036.00,-9329421028984010.00
17,-61987324688928072.00,51675267077608672.00,-42789919834734934906045121939346817024.00,-54075739028223176340923047911073251328.00
18,91585331906357690368.00,-359190136441900564480.00,228963329765894240.00,-897975341104751488.00
19,312305463377227703606598172672.00,108097204210574234479216295936.00,780763658443069335982309376.00,270243010526435590321209344.00
20,-2157463354159.01,2872571936776.99,-105794565099023519121426337236168736768.00,110919937265165217173106520132427972608.00
21,13302117285866947015555705470976.00,-5144202896927050590260377419776.00,33255293214667370353639030784.00,-12860507242317624892354199552.00
22,571161408475526116321968259072.00,-758497466972589107355179810816.00,2855807042377630735541469184.00,-3792487334862945448814968832.00
23,-723974584072601302204416.00,-59073351131818878828544.00,-1809936460181503213568.00,-147683377829547212800.00
24,0.00,-0.00,-325553046743676.88,565457012162040.75
25,1685013514554836779008.00,2676656885264233267200.00,2407162163649766912.00,3823795550377476096.00
26,-39780502594695212222140907520.00,-54289519358546623863116005376.00,-66300837657825357139542016.00,-90482532264244359819427840.00
27,-693214676.54,-344140540.42,-866518.94,-430176.15
28,111244590053884484404566294528.00,207984231753267446730108960768.00,1112445900538844811060314112.00,2079842317532674544266903552.00
29,7544287528429085528162304.00,-144294983128594207115051008.00,9430359410536358084608.00,-180368728910742769631232.00
30,-80001332540399360731068235776.00,4745312636439873953218953216.00,-800013325403993596315566080.00,47453126364398743998955520.00
31,0.03,-0.01,0.16,-0.08
32,-622342219493126649967684796597403648.00,-998292933698637337032565430673211392.00,-6223422194931267099196030361534464.00,-9982929336986373462559374675279872.00
33,31586827138568369995776.00,21991464591381994930176.00,52644711897613959168.00,36652440985636659200.00
34,2002927360660206912536576.00,-1564762338998564474060800.00,20029273606602071474176.00,-15647623389985644740608.00
35,0.11,-0.04,0.00,-0.00
36,39172872431908433496017885525828435968.00,-4085306737203915530254978377127559168.00,195864362159542163052870849938849792.00,-20426533686019577835742332622733312.00
37,34876425852641801836009881600.00,33967816988734718388509605888.00,116254752842139339453366272.00,113226056629115731855802368.00
38,-34380153963294640655529148416.00,-56490269464578779952009183232.00,-114600513210982134144040960.00,-188300898215262608544497664.00
39,2506480599307948494587959443456.00,-1149142235819307438223803809792.00,6266201498269871632294084608.00,-2872855589548268617549742080.00
40,-61342803254995667282449924096.00,-4856302929624642567129792512.00,-76678504068744589600620544.00,-6070378662030802822365184.00
41,2.18,0.93,0.00,0.00
42,0.04,0.02,-1004988328940946849792.00,-1410795461105546952704.00
43,39782826828469608.00,40666666951888936.00,79565653656940.02,81333333903778.42
44,-29003460340272419601128076785745920.00,-6466425504858248195072273825136640.00,-145017301701362108814279489617920.00,-32332127524291240074641443651584.00
45,14295.72,-7234.01,11.00,-5.56
46,-41149415728754.14,6601331408455.46,-51436769660.94,8251664260.57
47,17414295476278248079360.00,-33485340199466297196544.00,21767869345347809280.00,-41856675249332871168.00
48,6642683934119840350471781771961696256.00,-2236248830049875750910049426241224704.00,66426839341198400553238765926088704.00,-22362488300498758615905138684985344.00
49,1171550625542208353358079102586036951187456.00,-2517770912689001446635377603152142795800576.00,5857753127711041428291166020834015838208.00,-12588854563445008587173805984145389649920.00
50,6705853072173171244466700288.00,913623823402869362138284032.00,67058530721731715537043456.00,9136238234028693964980224.00
51,-4559923.54,1328598.14,-127935639706770878572619941019648.00,33967344544684318668090991706112.00
52,-21736620033162849514715979388240789504.00,-55707061023919235449902287687283376128.00,-217366200331628505477336475159756800.00,-557070610239192389916771498395172864.00
53,-1202456235937302478452846231552.00,-416476219419996037547210833920.00,-2404912471874604952507645952.00,-832952438839992113577328640.00
54,-55956549417122584854528.00,-46648442683943852965888.00,-111913098834245173248.00,-93296885367887708160.00
55,-0.00,0.00,9437173335.13,-36095582206.13
56,184839881757607168177078272.00,-199709178626438073627443200.00,308066469596011941593088.00,-332848631044063411306496.00
57,-1763426708202678386688.00,-736452450791698726912.00,-2204283385253348096.00,-920565563489623296.00
58,37727846288712361577284338974720.00,-48627766320088560727600836640768.00,94319615721780907461648056320.00,-121569415800221399707939766272.00
59,891893466063.89,56295934190.69,990992740.07,62551037.99
60,-72154831117057472773154219753472.00,-160282182125428634175863192027136.00,-180387077792643673488636248064.00,-400705455313571616401905418240.00
61,-1378364295519.74,-549202260046.67,-1531515883.91,-610224733.39
62,-3212154816.01,5715408247.95,-3212154.82,5715408.25
63,141951929567443107840.00,208638679773119053824.00,283903859134886208.00,417277359546238080.00
64,401914008.09,-1686104930.24,502392.51,-2107631.16
65,-360706662942818208467377979392.00,24269557998975435663231066046464.00,-721413325885636489502523392.00,48539115997950869426506039296.00
66,5600.34,4893.58,5.09,4.45
67,489938807782913993705783296.00,101957819896690720989249536.00,1224847019457284973527040.00,254894549741726798446592.00
68,255970024475284.66,1109648551433285.75,365671463536.12,1585212216333.27
69,-59195594267760796392244247527424.00,135227906112017300450327887085568.00,-147988985669401988165860851712.00,338069765280043231422571347968.00
70,30121942998172500492288.00,-84695259860240949051392.00,75304857494435708928.00,-211738149652543864832.00
71,-1077304484676834560.00,1144686253837773952.00,-2693261211721008.50,2861715634627991.00
72,6585017266613993472.00,20657303163858042880.00,16462543166534986.00,51643257909645112.00
73,-0.11,-2.23,-0.00,-0.00
74,1148097065955391302533120.00,-766469456867688913567744.00,1913495109925652398080.00,-1277449094779481620480.00
75,-3614182193.59,-1237022259.80,-151462773325223454693040650740301824.00,-11788810622620759858654351349252096.00
76,-24905788428559228.00,-63449600622920440.00,-41509647380932.05,-105749334371534.08
77,138631656514898024827191296.00,31902248381206612437630976.00,1386316565148980205322240.00,319022483812066135113728.00
78,-17966718069604133778751488.00,-18377256342605958937051136.00,-25666740099434476994560.00,-26253223346579940835328.00
79,-12695986127774554030816100352.00,10196596864545134224764567552.00,-31739965319436383874449408.00,25491492161362834359320576.00
80,-757627596239.10,-1096686667956.65,-947035785.97,-1370858481.88
81,-100480635820588821479686144.00,-83779122892106276597137408.00,-167467726367648013877248.00,-139631871486843808645120.00
82,22370923463972.22,15920613832140.94,120108440819292662974402965031169818624.00,-18545114236755165040271316258744434688.00
83,-142540499834008027136.00,244105763545632768000.00,-285080999639522816.00,488211527073037440.00
84,-81175214930971508867072.00,-82698031671486982389760.00,-405876074654857560064.00,-413490158357434925056.00
85,-172279779262122633986048.00,1415186451654159242362880.00,-172279779262122655744.00,1415186451654159368192.00
86,2168368324082255872.00,-915673652131931392.00,3613947206803759.50,-1526122753553219.00
87,3441574698630128676634624.00,-2795695392477591281598464.00,6883149397260257722368.00,-5591390784955181170688.00
88,18669557396.65,21720664607.62,18669557.40,21720664.61
89,736204142596831707136.00,96652437167342239744.00,1472408285193663232.00,193304874334684480.00
90,1151904541809922763093180416.00,700860549612053996303810560.00,2879761354524806950682624.00,1752151374030135151820800.00
91,-840342376001983488.00,-1644294021201538816.00,-1200489108574262.25,-2348991458859341.00
92,103016575647621312.00,-390261780266683392.00,128770719559526.64,-487827225333354.19
93,-4905772.94,-46114005.29,-4459.80,-41921.83
94,61105502909067.27,350849608951909.00,67895003232.30,389832898835.45
95,-0.06,0.14,-0.00,0.00
96,-0.01,0.01,8243.05,-7630.28
97,2343088381972122.00,-1765048801999848.50,5909528878284.41,-4291520210126.66
98,297524163607.42,-310072612985.90,297524163.61,-310072612.99
99,-1947965809114262469620006912.00,2688020059439881653556609024.00,-3246609681857104853336064.00,4480033432399802619920384.00
