particule,x,y,vx,vy
0,-0.26,-0.03,-0.00,-0.00
1,-79077365851901520773120.00,63353454062432763772928.00,-131795609753169215488.00,105589090104054611968.00
2,2782058369640331346968576.00,-5015278390677001780330496.00,4636763949400552636416.00,-8358797317795003498496.00
3,2828097351673420796894642176.00,-232351567996619696601812697088.00,9426991172244736619577344.00,-774505226655399078466158592.00
4,-3522688905195317760.00,-26331367089735331840.00,-3914098783550353.50,-29257074544150368.00
5,-28487025311628140505726976.00,11656856343399421735600128.00,-71217563279069515087872.00,29142140858497652228096.00
6,0.01,0.01,-2100.48,3325.74
7,2840572.04,629642.88,2582.34,572.40
8,-1352972609611020888076665749504.00,283926928356700584634440744960.00,-1691215762013776242037227520.00,354908660445875717049155584.00
9,96299526743398732005376.00,-16150583397303646683136.00,120374408429248413696.00,-20188229246629556224.00
10,190497942010686848.00,-98810514531322288.00,272139917158124.03,-141157877901888.97
11,-497007085413517464502567379664896.00,1525075731532915472838224341106688.00,-828345142355862386419116802048.00,2541792885888192432212375764992.00
12,12467282794975344250661251460366336.00,-19498851754039172885331558895976448.00,62336413974876720893018287112192.00,-97494258770195857941474331066368.00
13,5.61,3.59,0.00,0.00
14,149.55,22.15,0.11,0.02
15,21925456059663.25,543921134242635.25,24361617844.07,604356815825.15
16,-38789257394.72,9802463871.46,-29837890.30,7540356.82
17,35278323141506877588325546328064.00,28737287974956355677612620644352.00,176391615707534396385877032960.00,143686439874781789647062171648.00
18,-133520021199742.56,1276670245079234.75,-111266684333.12,1063891870899.36
19,-8978442639146.01,-2101744665003.26,-11223053298.93,-2627180831.25
20,116328865401966438775548542976.00,-66655320053547585125895634944.00,581644327009832188380184576.00,-333276600267737958614827008.00
21,-32259945651692298240.00,10767743144294897664.00,-46085636645274720.00,15382490206135570.00
22,18207664518582272205128577581056.00,8672554823665273653884463611904.00,26010949312260389718947004416.00,12389364033807533627907506176.00
23,4801.06,-541.15,4.36,-0.49
24,84634461941117744.00,-299182873070851008.00,279247688869299.56,-989742948138028.00
25,-249934385.77,-559199348.48,-208278.65,-465999.46
