particule,x,y,vx,vy
0,1636387828891101080609357824.00,-494990239570475866185007104.00,3272775657782202427506688.00,-989980479140951660429312.00
1,-1713342926.79,1372658171.35,-1317956.10,1055890.90
2,60277931342.21,-108664365131.34,46367639.49,-83587973.18
3,94269911722447.38,-7745052266553992.00,94269911722.45,-7745052266553.99
4,-62625.58,-468113.19,-39.14,-292.57
5,-783393196069.77,320563549443.48,-712175632.79,291421408.58
6,-62582315287451623424.00,110296101281061240832.00,-104303858812419376.00,183826835468435424.00
7,-6457529089817804800.00,-698409460344327424.00,-32287645449089024.00,-3492047301721637.00
8,-25368236430206648.00,5323629906688137.00,-16912157620137.77,3549086604458.76
9,1805616126.44,-302823438.70,1203744.08,-201882.29
10,3809.96,-1976.21,2.72,-1.41
11,-10768486850626211840.00,33043307516546510848.00,-8283451423558625.00,25417928858881936.00
12,561027725773890519040.00,-877448328931763027968.00,623364139748767232.00,-974942587701958912.00
13,43310274721420920269832192.00,-78951215807021422942879744.00,108275686803552295976960.00,-197378039517553574805504.00
14,-82198419991612178432.00,-41223669160737972224.00,-205496049979030464.00,-103059172901844928.00
15,0.39,9.67,0.00,0.01
16,-0.00,0.00,6276902114500568064.00,-1520802336585253376.00
17,1587524541367809792.00,1293177958873036288.00,1763916157075344.25,1436864398747818.00
18,-2.11,20.21,-0.00,0.01
19,-0.17,-0.04,-0.00,-0.00
20,5234798943088490.00,-2999489402409641.50,5816443270098.32,-3332766002677.38
21,-645198.91,215354.86,-460.86,153.82
22,364153290371645504.00,173451096473305504.00,260109493122603.88,123893640338075.34
23,176198516838554688.00,50099349560447200.00,587328389461849.00,166997831868157.34
24,2801.08,-9920.03,2.79,-9.90
25,-231402128448816319005982720.00,116250757116978320520511488.00,-2314021284488163136372736.00,1162507571169783210573824.00
26,-24864593523.22,-28956781926.66,-16576395.68,-19304521.28
27,-38948066156970011697841438720.00,-119780263623227636485921439744.00,-97370165392425025808629760.00,-299450659058069107707478016.00
28,-497107298462420941850804224.00,-793085186086048251315748864.00,-4971072984624209676206080.00,-7930851860860483200352256.00
29,13025608389262733549357760512.00,-11484230108426965159946223616.00,65128041946313670495567872.00,-57421150542134823738146816.00
30,5.18,-11.60,0.00,-0.01
31,-1278473926.66,-2385960412.21,-799046.20,-1491225.26
32,843290421389.97,2170220203515.89,766627655.81,1972927457.74
33,-23316.51,-72255.61,-12.95,-40.14
34,-461209.94,351364.85,-271.30,206.69
35,1845202.81,-1278136.71,2218.84,-1571.03
36,-219001.26,8508.72,-218.96,8.51
37,-1122456279.09,-2157827863.56,-748304.19,-1438551.91
38,-17052104.51,23147496.55,-11368.07,15431.66
39,-1919337660749.74,-1309608511213.04,-1370955471.96,-935434650.87
40,1242675331256.14,1787165153856.79,828450220.84,1191443435.90
41,267583.83,176692.39,178.39,117.79
42,80441149651.19,911074571.52,57457964.04,650767.55
43,761746658487276.88,2948959243068549.50,-2007877574200584256698471201965604864.00,16857796344377396070379893538154348544.00
44,177723234515056160.00,379367992173825472.00,148102695429213.47,316139993478187.94
45,-18406666690591960.00,-28881165938257820.00,-15338888908826.64,-24067638281881.52
46,-734487808635.92,-2061562223702.28,-667716189.67,-1874147476.09
47,-201.89,-275.31,-0.11,-0.15
48,-449363.79,1309904.91,-408.51,1190.82
49,-891275593196950169583616.00,1978513499004153525960704.00,-1114094491496187691008.00,2473141873755192033280.00
50,185968534453859.25,-1167264958143645.25,123979022969.24,-778176638762.43
51,16081947200657.16,-39230500197394.10,13401622667.21,-32692083497.83
52,15448708987185279471433285632.00,-8448645614037124810882940928.00,15448708987185279505793024.00,-8448645614037124304076800.00
53,3.48,1.62,0.00,0.00
54,2.13,-1.22,0.00,-0.00
55,-128294267296301006848.00,23183661741477560320.00,-128294267296301024.00,23183661741477556.00
56,135409616237.92,267102043798.23,84631010.15,166938777.37
57,10.41,0.70,0.01,0.00
58,0.34,2.63,0.00,0.00
59,137488156546165.92,62912423539625.77,196411652208.81,89874890770.89
60,-5222270598510.33,102861432154932.20,-4017131229.62,79124178580.72
61,-4766533536001.87,20065548874972.39,-6809331582.75,28665067893.33
62,-245944816594865684480.00,257881350649411764224.00,-307431020743582080.00,322351688311764736.00
63,-181334423.89,7130263.58,-95439.17,3752.77
64,331647152647640099548550922240.00,829378334681399808628237533184.00,663294305295280221087334400.00,1658756669362799432538521600.00
65,-16528.00,-60143.23,-11.81,-42.96
66,-7403852992095372288.00,-3028885566925566464.00,-9254816240119216.00,-3786106958656959.50
67,1568153012.38,-154594646.52,366770897404216155513623612018053349376.00,-9870789644361874918386957074756009984.00
68,0.00,-0.01,1.23,-7.95
69,-1673551094530617.25,1739249632121879.25,-1287346995792.78,1337884332401.45
70,3738.08,2715.10,2.08,1.51
71,3.22,-1.46,0.00,-0.00
72,0.42,-0.10,0.00,-0.00
73,-73502.44,-255282.73,-49.00,-170.19
74,4008.10,-1319.13,862695065311302803633305812992.00,-328207386559169385458707726336.00
75,618.85,47.01,0.56,0.04
76,-1270979750697724.25,-15143608868771436.00,-17898322185038030875546036925060087808.00,-5044094927216461569016214805544960000.00
77,-285047831977.70,-88141172872.30,-178154894.99,-55088233.05
78,0.82,-0.31,0.00,-0.00
79,300374792.56,-348800438.18,200249.86,-232533.63
80,-182651716.80,-438498282.27,-202946.35,-487220.31
81,796382341063216192273568868432688971776.00,232324213429140354030630504224673234944.00,7963823410632161639393699712148176896.00,2323242134291403469470807799202054144.00
82,-1236114788156074622976.00,-744342305315038167040.00,-1373460875728971520.00,-827047005905598080.00
83,2878.81,-446.49,1.52,-0.23
84,13146429.55,12946596.64,7303.57,7192.55
85,655226208399927441096704.00,1094024452153639576797184.00,1638065520999818854400.00,2735061130384098983936.00
86,-23.06,-11.82,-0.01,-0.01
87,-620592834739.56,305933916066.16,-365054608.67,179961127.10
88,303836877982365.56,478231641629443.12,506394796637.28,797052736049.07
89,-3295.87,822.09,-1.73,0.43
90,-68996.81,-24912.80,-43.12,-15.57
91,-474732065425002484933820180129120256.00,-124487768812612170511112104231043072.00,-2373660327125012390081455762440192.00,-622438844063060869849383090257920.00
92,0.03,0.04,-0.03,0.18
93,-847692503280102784.00,-1167872152194154240.00,-1412820838800171.50,-1946453586990257.00
94,1.74,0.23,0.00,0.00
95,-3645549168914418012247818240.00,-7595776042688595288173576192.00,-18227745844572091349729280.00,-37978880213442977471660032.00
96,7697067331303544.00,-20362543923916896.00,6414222776086.29,-16968786603264.08
97,741636522070580338325375643568570368.00,1658485191991277882767913269508177920.00,3708182610352901876094318954938368.00,8292425959956389875008168190279680.00
98,-30746428236633840025600.00,-233153253092248472518656.00,-51244047061056397312.00,-388588755153747378176.00
99,40.64,-32.96,0.03,-0.02
