particule,x,y,vx,vy
0,573033748082002158606889647498854400.00,-343787632066609123408709152149602304.00,2865168740410010793034448237494272.00,-1718938160333045593985115668611072.00
1,-7451502201262699482279458521925812224.00,6096255523695678809619025272363810816.00,-37257511006313496120125207449960448.00,30481277618478396261704415206965248.00
2,-30343249138488700612076355073343488.00,52712919686701802477690964418756608.00,-151716245692443500178078013849600.00,263564598433509002300391656783872.00
3,400211924053237163529219903902973952.00,-436025811781946969792794043086798848.00,2001059620266185806116884473446400.00,-2180129058909734860493185261502464.00
4,-250949257132634726866447781993644032.00,1914431122427027052164781727444631552.00,-1254746285663173593979986248728576.00,9572155612135135537525069742866432.00
5,-926969595146321454303789695176026357760.00,-1126691440536162285368903380283617705984.00,-4634847975731607625696434691103522816.00,-5633457202680811332397187244025184256.00
6,-6932970725473079296.00,-19708768355673681920.00,-34664853193346244.00,-98543841506992496.00
7,-79403939749193079733201392365570359296.00,-55437884040132563215824879476933656576.00,-397019698745965375054174547479625728.00,-277189420200662821982082500971724800.00
8,53863395938460438323285735768064.00,331011910533790892785230694842368.00,269316979692302200060677980160.00,1655059552668954565257145090048.00
9,-9837921512465243183704688329490432.00,80879688356023603629397257486336.00,-49189607562326220602267054112768.00,404398441780118009702736986112.00
10,-276762759804064709941373327523184640.00,-487309839647677990554322109017882624.00,-1383813799020323607352941867958272.00,-2436549198238390102651406143979520.00
11,44909061000157117336334340554762485760.00,-553823991566578742727993607329973010432.00,224545305000785608817764591225274368.00,-2769119957832893902534627351435673600.00
12,35760330340398903995338138983596032.00,-10139550503316654047246517325004800.00,178801651701994515653235052642304.00,-50697752516583270236232586625024.00
13,11249999999790892449792.00,11249999999879178354688.00,37499999999302975488.00,37499999999597256704.00
14,-651416853089638333557774047248384.00,2091439603530321429320324041670656.00,-3257084263048191811093748776960.00,10457198017651606335953687281664.00
15,-12419810048490515431219351385014272.00,-15864644156627881592185868601262080.00,-62099050242452576435520816545792.00,-79323220783139406159489492058112.00
16,12657954006478949872821383628855443456.00,-13887813195727051683869254827011735552.00,63289770032394747888367392247513088.00,-69439065978635261001890444454395904.00
17,-45189628767477247649563878541492224.00,-55516127768337733794493592646975488.00,-225948143837386244012426915741696.00,-277580638841688666090164201717760.00
18,-9438402652169822864387186214609879040.00,-18865422342530901223169640023640244224.00,-47192013260849119855959153185914880.00,-94327111712654500212890096531144704.00
19,7313257380700185620230734610432.00,6381060182059315221289095921664.00,36566286903500927925231812608.00,31905300910296575754601758720.00
20,-36900124907434713088.00,-18440034994910285824.00,-123060624541010400.00,-61480174976470528.00
21,37881706259459200268549802364867155329024.00,-4119868754596249605848196340960334970880.00,189408531297296007387378109897481650176.00,-20599343772981248501477629991766196224.00
22,-309112838181916507868839872036864.00,-443165596925691399272549356404736.00,-1545564190909582618157192839168.00,-2215827984628456917549753303040.00
23,915220139648807268629585363730432.00,1169884659882378005280185550635008.00,4576100698244036523291911913472.00,5849423299411890071436924026880.00
24,-774804060186379697911668940912721920.00,895413741291443067070153558379724800.00,-3874020300931898374266194243878912.00,4477068706457215335350767791898624.00
25,5010420740543099801337992348434432.00,188537453419859736109885327147008.00,25052103702715499186833946836992.00,942687267099298725585422909440.00
26,241245915574725041504789916846915584.00,-100376449037500663596134457715720192.00,1206229577873625299757669952782336.00,-501882245187503364097532472852480.00
27,-32516161633194677725884011511808.00,35749453517316805634071227006976.00,-162580808165973398481044242432.00,178747267586584033799855669248.00
28,-1133068908167121997380465421451264.00,-875389931924775448213213188980736.00,-5665344540835610347190297296896.00,-4376949659623877443728049176576.00
29,-26723646344088751040011618484224.00,-10758589193527860578700314542080.00,-133618231720443749570558558208.00,-53792945967639304652720177152.00
30,-10818015919379342752301844722089984.00,-35358783647381125849733354840129536.00,-54090079596896715923237044748288.00,-176793918236905637895578058752000.00
31,-617995753421289181402034336769769472.00,-5278096048441339301582320000519110656.00,-3089978767106446068419182328807424.00,-26390480242206695032172074105831424.00
32,126650380854990488587740540602985480192.00,-316135149793807683157358673659282063360.00,633251904274952469502014169156681728.00,-1580675748969038474816374404166975488.00
33,120684826550924103472563400275394560.00,70764942546102736106291876323131392.00,603424132754620531774335808962560.00,353824712730513654590725527961600.00
