particule,x,y,vx,vy
0,-19241781.40,-2352718.58,-16034.82,-1960.60
1,-2635912195063384400928901693440.00,2111781802081092081982801707008.00,-13179560975316922884253810688.00,10558909010405461465445171200.00
2,92735278988011037512616669872128.00,-167175946355900022961601729527808.00,463676394940055204451581952000.00,-835879731779500159844004921344.00
3,0.00,0.00,-2591028322.27,-11172972760.12
4,-195704939177517643349360640.00,-1462853727207518437539577856.00,-391409878355035318910976.00,-2925707454415036995338240.00
5,-33312917405919035392.00,36123519942098509824.00,-7121756327906951425559323738112.00,2914214085849765154065427202048.00
6,601137.49,445637.75,429.38,318.31
7,180763675419105.25,40068183429948.80,258233822027.29,57240262042.78
8,-67648630480551036146753586669037813760.00,14196346417835027015086329453260832768.00,-169121576201377582988186337188773888.00,35490866044587569935792553215393792.00
9,4814976337169936430568199684096.00,-807529169865182180617356312576.00,12037440842924840812537708544.00,-2018822924662955517514088448.00
10,8164197514743720613773312.00,-4234736337056669223616512.00,27213991715812403052544.00,-14115787790188898418688.00
11,-16566902847117246310214810167867229601792.00,50835857717763844066320191448845182304256.00,-82834514235586232684442006728050999296.00,254179288588819221842758231762512379904.00
12,0.14,0.14,0.00,0.00
13,429335744.42,274341367.28,330258.26,211031.82
14,10682023659.60,1582064538.08,10682023.66,1582064.54
15,1218080892203513675776.00,30217840791257507430400.00,2436161784407027712.00,60435681582515019776.00
16,-2685410127326831616.00,678632114178097536.00,-2983789030363147.00,754035682420108.38
17,-0.09,-0.11,-0.00,-0.00
18,-8901334746649502679040.00,85111349671948990808064.00,-11126668433311879168.00,106389187089936236544.00
19,-448922131957300199424.00,-105087233250163081216.00,-1122305329893250560.00,-262718083125407712.00
20,-0.22,0.23,-0.00,0.00
21,-1382569099358241398085124096.00,461474706184067056490512384.00,-4608563664527471312633856.00,1538249020613556797702144.00
22,780328479367811579485227528684111396864.00,371680921014226049651945736854879338496.00,2601094931226038751761002455543840768.00,1238936403380753384715962453499838464.00
23,305522235306.51,-34436884225.31,436460341.12,-49195549.21
24,-0.01,0.04,860155280327868153856.00,-2259988629442631303168.00
25,-16662292384635388.00,-37279956565331568.00,-20827865480794.23,-46599945706664.46
26,-66305582728582848494976125370368.00,-77218085137773146233303382097920.00,-165763956821457136718564032512.00,-193045212844432886693881708544.00
27,2324734400.57,-2843306962.08,1660524.57,-2030933.54
28,-10840835048957864.00,-17470621912502300.00,-34676694458789.53,-55567656073411.66
29,-23046096379803.45,19132287102849.86,-46041760612.82,37794826156.49
30,13811881360348390883328.00,-30924742887712378322944.00,34529703400870977536.00,-77311857219280945152.00
31,-3995231020815689795885271613440.00,-7456126288170426543708286484480.00,-7990462041631379723711938560.00,-14912252576340854230908665856.00
32,20358795682.98,32822833254.19,7666276558090598397654285156352.00,19729274577417196907379176767488.00
33,-90675299754365645928529920.00,-280994055763915340957876224.00,-129536142506236653338624.00,-401420079662736238182400.00
34,-1627799786221321348366467072.00,1240111236746674027035099136.00,-2712999643702202376126464.00,2066852061244456865628160.00
35,-2.32,2.38,-0.00,0.00
36,0.03,-0.00,-4449177983271294730240.00,-16602466782886834176.00
37,-2993216744233062063967043584000.00,-5754207636171307424887183769600.00,-7483041860582656259429236736.00,-14385519090428268562217959424.00
