particule,x,y,vx,vy
0,1432584370205005268164634738688.00,-859469080166522837524954480640.00,2865168740410010562717548544.00,-1718938160333045642064560128.00
1,-18628755503156748312264182857728.00,15240638809239198833413749473280.00,-37257511006313499861490597888.00,30481277618478399250124242944.00
2,-75858122846221753607476215808.00,131782299216754517053532012544.00,-151716245692443510238609408.00,263564598433509019813412864.00
3,1000529810133092987500935249920.00,-1090064529454867550717882662912.00,2001059620266186150923730944.00,-2180129058909735130023067648.00
4,-627373142831586769405445406720.00,4786077806067567449006961328128.00,-1254746285663173604781588480.00,9572155612135136155855224832.00
5,-2317423987865804264793447151435776.00,-2816728601340405864501092414390272.00,-4634847975731608588133689458688.00,-5633457202680811215591827308544.00
6,-17332426683476.95,-49271920807771.44,-34664853193.35,-98543841506.99
7,-198509849372982729032261439586304.00,-138594710100331418196800654278656.00,-397019698745965438924224462848.00,-277189420200662835830651355136.00
8,134658489846151115148623872.00,827529776334477366191456256.00,269316979692302210433024.00,1655059552668954637893632.00
9,-24594803781163111638139666432.00,202199220890059005126246400.00,-49189607562326216473051136.00,404398441780117996830720.00
10,-691906899510161816061369909248.00,-1218274599119194921847213785088.00,-1383813799020323801447530496.00,-2436549198238390089985032192.00
11,112272652500392801238348157943808.00,-1384559978916447181851614597087232.00,224545305000785627527969243136.00,-2769119957832894323170832547840.00
12,89400825850997270633728966656.00,-25348876258291631036729131008.00,178801651701994528073318400.00,-50697752516583263379128320.00
13,22499999999581784.00,22499999999758352.00,37499999999302.98,37499999999597.26
14,-1628542132004095974979928064.00,5228599008825803132792471552.00,-3257084263048191842189312.00,10457198017651606162505728.00
15,-31049525121226285473379385344.00,-39661610391569704557488373760.00,-62099050242452575550963712.00,-79323220783139404304613376.00
16,31644885016197374556673245446144.00,-34719532989317628195102213013504.00,63289770032394747917077839872.00,-69439065978635256601310658560.00
17,-112974071918693109199102017536.00,-138790319420844338674581635072.00,-225948143837386228568686592.00,-277580638841688697690128384.00
18,-23596006630424557045675815075840.00,-47163555856327245999162188103680.00,-47192013260849123239288373248.00,-94327111712654492702011817984.00
19,18283143451750463000543232.00,15952650455148287190106112.00,36566286903500924256256.00,31905300910296574984192.00
20,-73818312269737.84,-36884087487851.45,-123060624541.01,-61480174976.47
21,94704265648648007973333680049356800.00,-10299671886490623199274402794438656.00,189408531297296008740907956305920.00,-20599343772981247875729483366400.00
22,-772782095454791326670782464.00,-1107913992314228574223597568.00,-1545564190909582683406336.00,-2215827984628457240788992.00
23,2288050349122018441965862912.00,2924711649705945101689159680.00,4576100698244036480204800.00,5849423299411890589925376.00
24,-1937010150465949419068477931520.00,2238534353228608018956154830848.00,-3874020300931898794156490752.00,4477068706457215712456867840.00
25,12526051851357749487863857152.00,471343633549649464497537024.00,25052103702715502308622336.00,942687267099298953691136.00
26,603114788936812627923786792960.00,-250941122593751705974139256832.00,1206229577873625343808503808.00,-501882245187503410299011072.00
27,-81290404082986695392231424.00,89373633793292024871387136.00,-162580808165973402058752.00,178747267586584033099776.00
28,-2832672270417805450672078848.00,-2188474829811939174862815232.00,-5665344540835610789675008.00,-4376949659623878096322560.00
29,-66809115860221870387232768.00,-26896472983819656380809216.00,-133618231720443742519296.00,-53792945967639308533760.00
30,-27045039798448357363484196864.00,-88396959118452818947789029376.00,-54090079596896718300381184.00,-176793918236905656312397824.00
31,-1544989383553223272900371415040.00,-13195240121103347191826863882240.00,-3089978767106446457839812608.00,-26390480242206693855888146432.00
32,316625952137476204198587212496896.00,-790337874484519417263941920751616.00,633251904274952455684970512384.00,-1580675748969038814261685518336.00
33,301712066377310299664165109760.00,176912356365256813221613928448.00,603424132754620646057574400.00,353824712730513630841274368.00
34,12179564373246661793677312.00,-648086399143671422548705280.00,24359128746493321674752.00,-1296172798287342641086464.00
35,-168233920720965189658214400.00,82716369375359678287970304.00,-336467841441930365894656.00,165432738750719378587648.00
36,-162340107938042046578688000.00,-356725112106576088978685952.00,-324680215876084093157376.00,-713450224213152128565248.00
37,-160420807187531358883236806656.00,47864310681253232157227220992.00,-320841614375062704572334080.00,95728621362506454418849792.00
38,111460797379701097933832192.00,-113031865224680001553563648.00,222921594759402192109568.00,-226063730449360032366592.00
39,834770950.25,-334201555.86,1391279.04,-557098.06
40,-150655951456700062498816.00,353507029268236878217216.00,-301311902913400078336.00,707014058536473853952.00
41,-4179561123068584486330500644864.00,-2392833241028320708585907552256.00,-8359122246137169491630489600.00,-4785666482056641733831163904.00
42,-386785151370151877333221376.00,-1401332373792784074275815424.00,-773570302740303783657472.00,-2802664747585568092717056.00
43,30360538355962909279911936.00,4419488505019206991872000.00,60721076711925825404928.00,8838977010038413983744.00
44,-1107771602007699792687267840.00,898026398322064455154794496.00,-2215543204015399510212608.00,1796052796644129062780928.00
45,-4650843031097130440474418713381044224.00,-54036738918117628984007240247328899072.00,-9301686062194261286777207048372224.00,-108073477836235258263162385674010624.00
46,-398775704754325402157056.00,142724736161129770778624.00,-797551409508650844160.00,285449472322259550208.00
47,-862531.86,101430.15,-1725.06,202.86
48,-177219418720756771032399872.00,-1329409177575854679892426752.00,-354438837441513589309440.00,-2658818355151709686202368.00
49,284087894923769228990349312.00,-33222063371250582132097024.00,568175789847538443485184.00,-66444126742501163794432.00
50,-151672832826359720548761600.00,256781330832328313840599040.00,-303345665652719454519296.00,513562661664656646471680.00
51,-17189819844140713512294940672.00,-7846869985933169948864020480.00,-34379639688281429326692352.00,-15693739971866340928520192.00
