particule,x,y,vx,vy
0,-801740891573069283328.00,-98029940663687397376.00,-1603481783146138624.00,-196059881327374784.00
1,5413523.54,-4806173.05,3184.43,-2827.16
2,-160492.21,305795.38,-106.99,203.86
3,41209039749.32,194188810087.32,25755649.84,121368006.30
4,0.03,0.04,0.01,0.01
5,247689582.77,-267370320.25,137605.32,-148539.07
6,30056874463401775104.00,22281887324829564928.00,42938392090573960.00,31831267606899380.00
7,-1.65,-0.41,25823382202729323141529600.00,5724026204278401661927424.00
8,-7.13,-0.87,-0.00,-0.00
9,-18.65,49.23,-0.01,0.03
10,-18603.13,-2175.94,-12.40,-1.45
11,-18332.85,-117544.28,-13.09,-83.96
12,9237490776071.85,9762227109997.49,6158327184.05,6508151406.66
13,19815495896236990398464.00,12661909259074498723840.00,33025826493728325632.00,21103182098457501696.00
14,320460709787873675575296.00,47461936142525407428608.00,1068202365959578976256.00,158206453808418029568.00
15,-0.00,-0.74,-0.00,-0.00
16,-59675780607262929045942626680832.00,15080713648402166201559027810304.00,-298378903036314649451837784064.00,75403568242010835933607231488.00
17,-5990588776862.89,-7570603463951.25,-4278991983.47,-5407573902.82
18,-111266684333118760251813312551976960.00,1063891870899362355615973654694723584.00,-1112666843331187631341170740690944.00,10638918708993623740627177284042752.00
19,140.54,48.64,0.08,0.03
20,-14811239113863.30,15528791217123.13,-10579456509.90,11091993726.52
21,5985.95,-2314.89,3.33,-1.29
22,456.93,-606.80,0.29,-0.38
23,-0.20,-0.00,43646030634218803953664.00,-4919554699959091593216.00
24,-6508670640.26,24934641902.40,-5006669.72,19180493.77
25,-208278654807942277768127971328.00,-465999457066644451818651779072.00,-2082786548079422744695930880.00,-4659994570666444826049773568.00
26,-13.26,-18.10,-0.01,-0.01
27,116236720028685214679040.00,-142165348104085226651648.00,166052457183836045312.00,-203093354434407497728.00
28,166.87,311.98,0.11,0.21
29,0.00,-0.04,0.01,-0.04
30,-120.00,7.12,-0.08,0.00
31,-0.03,0.07,-0.00,0.00
32,-933513329.24,-1497439400.55,-622342.22,-998292.93
33,-293027594354291.50,-186050787481025.81,-12953614250623662580985941655220649984.00,-40142007966273616229586068816166649856.00
34,0.00,-0.00,-60052560551.26,45444313331.83
35,-146301489525067.22,150485806920915.44,-121917907937.56,125404839100.76
36,31338297945.53,-3268245389.76,19586436.22,-2042653.37
37,19.76,19.25,0.01,0.01
38,-19.48,-32.01,-0.01,-0.02
39,1127.92,-517.11,0.63,-0.29
40,-16.87,-1.34,-0.01,-0.00
41,-40.09,-14.23,-0.03,-0.01
42,-733.36,-367.21,-0.56,-0.28
43,-759039277612000218401550106624.00,-1217210759576360562467331375104.00,-2530130925373333606873694208.00,-4057369198587868710149554176.00
44,-23202768.27,-5173140.40,-14501.73,-3233.21
45,-9861528.01,14256254.64,-9861.53,14256.25
46,1073064213.41,3524961853.37,2146128.43,7049923.71
