particule,x,y,vx,vy
0,637.60,1905.89,0.58,1.73
1,2547540488743380402044928.00,-2261728494948162239201280.00,3184425610929224810496.00,-2827160618685202694144.00
2,-64196884538678841442304.00,122318152069536924303360.00,-106994807564464750592.00,203863586782561501184.00
3,18028954890329131961779486720.00,84957604413200719157814886400.00,25755649843327331251257344.00,121368006304572438759866368.00
4,8672016969927076.00,9449916954701084.00,27210673316222.28,28549897706231.71
5,123844791386432567701929984.00,-133685160123526532372103168.00,137605323762702852554752.00,-148539066803918385184768.00
6,-0.53,-0.44,-0.00,-0.00
7,-79406518772540.61,125655314176571.08,-132344197954.23,209425523627.62
8,-3120432285101181952.00,-378858637868635200.00,-4457760407287403.50,-541226625526621.69
9,-7459108614568913920.00,19690048290988863488.00,-12431847690948190.00,32816747151648108.00
10,-7441250023497984376832.00,-870376164305573642240.00,-12402083372496640000.00,-1450626940509289472.00
11,-6547444649534748098560.00,-41980098236815354363904.00,-13094889299069497344.00,-83960196473630720000.00
12,3694996310428740387655917764608.00,3904890843998995420971987369984.00,6158327184047900264929165312.00,6508151406664992764110831616.00
13,7.44,-70.27,0.00,-0.05
14,-83576698.84,-23793953.53,-69647.25,-19828.29
15,-739065639655722.25,-348601203229999168.00,-923832049569.65,-435751504037499.00
16,3384635042.44,-1026236313.19,3076940.95,-932942.10
17,-2139495991736746839034774421504.00,-2703786951411159014491165818880.00,-4278991983473493889175781376.00,-5407573902822318292865122304.00
18,20606699678.93,-80817780699.43,22896332.98,-89797534.11
19,70268729259876237312.00,24321870947379208192.00,78076365844306928.00,27024301052643564.00
20,-5289728254951176399268754751488.00,5545996863258261240819981746176.00,-10579456509902352165218811904.00,11091993726516522974221172736.00
21,2992976389320063582208.00,-1157445651808586170368.00,3325529321466738176.00,-1286050724231762432.00
22,199906492966434144256.00,-265474113440406208512.00,285580704237763072.00,-379248733486294656.00
23,-162894281416335.34,-13291504004659.25,-180993646018.15,-14768337782.95
24,-2002667889312129908918452224.00,7672197508430524543399886848.00,-5006669723280325373591552.00,19180493771076312561090560.00
25,288859459637.97,458855466045.30,240716216.36,382379555.04
26,-7293092142360790016.00,-9953078549066883072.00,-6630083765782537.00,-9048253226424436.00
27,-0.11,-0.06,-0.00,-0.00
28,66746754032330702848.00,124790539051960483840.00,111244590053884496.00,207984231753267488.00
29,1225946723369726.50,-23447934758396564.00,943035941053.64,-18036872891074.28
30,-48000799524239622144.00,2847187581863924736.00,-80001332540399376.00,4745312636439874.00
31,-10046112062201602.00,21893579797732816.00,-25115280551718.39,54733949695718.20
32,-373405331695876106532945920.00,-598975760219182446451621888.00,-622342219493126701056000.00,-998292933698637344538624.00
33,5790918308737.54,4031768508420.03,5264471189.76,3665244098.56
34,1201756416396124.50,-938857403399138.75,2002927360660.21,-1564762338998.56
35,-36575372381266790173702258425856.00,37621451730228856603693958561792.00,-121917907937555983899610316800.00,125404839100762842913835057152.00
36,13710505351167950628881170432.00,-1429857358021370562987687936.00,19586436215954217073901568.00,-2042653368601957657214976.00
37,9300380227371147264.00,9058084530329259008.00,11625475284213934.00,11322605662911574.00
38,-9168041056878570496.00,-15064071857221011456.00,-11460051321098212.00,-18830089821526264.00
39,563958134844288335872.00,-258557003059344179200.00,626620149826987264.00,-287285558954826880.00
40,-9968205528936798208.00,-789149226064004352.00,-7667850406874459.00,-607037866203080.38
41,-10022672523465527296.00,-3557890019897415680.00,-33408908411551744.00,-11859633399658040.00
42,-225648122449277681664.00,-112988525773604388864.00,-564120280998485952.00,-282471279164124448.00
43,7956565.37,8133333.39,7956.57,8133.33
44,-10151211119095347568181248.00,-2263248926700387174449152.00,-14501730170136212537344.00,-3233212752429124681728.00
45,-986152801279720604827648.00,1425625464406612144816128.00,-9861528012797205544960.00,14256254644066122203136.00
46,-6686.78,1072.72,-5.14,0.83
47,2829823014895.21,-5441367782413.27,2176786934.53,-4185667524.93
48,3985610360471903625818406912.00,-1341749298029925607395033088.00,6642683934119841008451584.00,-2236248830049875811893248.00
49,410042718939772872519451588689920.00,-881219819441150831623748410408960.00,585775312771104226241884979200.00,-1258885456344501264434277122048.00
50,4023511843303904256.00,548174294041721600.00,6705853072173174.00,913623823402869.50
51,-6396781985338544063774720.00,1698367227234216015036416.00,-12793563970677088714752.00,3396734454468432101376.00
52,-13041972019897709714884001792.00,-33424236614351550455062986752.00,-21736620033162852731715584.00,-55707061023919247093399552.00
53,-240491247187460521984.00,-83295243883999199232.00,-240491247187460512.00,-83295243883999232.00
54,-11191309883424.52,-9329688536788.77,-11191309883.42,-9329688536.79
55,18156587783715888409318785024.00,-30440999221382784187814117376.00,45391469459289723772076032.00,-76102498053456966310690816.00
56,33887311655561320.00,-36613349414846976.00,30806646959601.20,-33284863104406.34
57,-286556840082.94,-119673523253.65,-220428338.53,-92056556.35
58,8488765414960282992640.00,-10941247422019928064000.00,9431961572178092032.00,-12156941580022140928.00
59,138.74,8.76,0.10,0.01
