particule,x,y,vx,vy
0,-45819.07,12817.56,-23825344050629997903887728640.00,-88264073823404212388559323136.00
1,51084324413501992.00,-64165044322678168.00,56760360459446.67,-71294493691864.62
2,622443422191285730017280.00,3513922492848663303290880.00,778054277739107188736.00,4392403116060829024256.00
3,46060286756223136.00,157187466583039936.00,76767144593705.23,261979110971733.22
4,-1077110194117776.75,19053537572412436.00,-979191085561.61,17321397793102.21
5,33265007025450860544.00,-7595368545971677184.00,41581258781813584.00,-9494210682464596.00
6,-1105186310168097.50,-43422972500311200.00,-2762670513067.52,-108558595536159.94
7,1648075695250029623778744467456.00,-179848324054460398441192226816.00,4120189238125073905515233280.00,-449620810136151020841992192.00
8,1341609545699871744.00,-406314236445051264.00,2683219050560288.50,-812628465772912.00
9,-75604955967972091887616.00,-43668029109841627709440.00,-84005506631080099840.00,-48520032344268480512.00
10,-709201764974621.25,1032257046184848.00,-591001470812.18,860214205154.04
11,92229863277508555702272.00,-2757291116400497618059264.00,230574658193771397120.00,-6893227791001243877376.00
12,-1075168963329116117316539514880.00,1343635533475729339857441390592.00,-3583896544430387131022573568.00,4478785111585764495511781376.00
13,-145136589293556088832.00,345463324824131600384.00,-199516773582123283047776256.00,-1085694575978710319497216.00
14,287320718361283200.00,1479225013281694208.00,718301795903207.88,3698062533204236.00
15,-31701456078012548.00,129852830664342192.00,-24385735444625.04,99886792818724.77
16,0.01,-0.04,0.01,-0.04
17,-84957744937080704.00,-75235135083516032.00,-212378687248553.94,-188074950877774.84
18,1528715353236.43,-2325382189960.59,1175934887.10,-1788755530.74
19,55915449314.22,48880198465.47,39939606.65,34914427.48
20,-995226645865411584.00,471688716654823808.00,-1658711076442352.25,786147861091373.12
21,2422585483445909.50,1464811525517310.00,2202350439496.28,1331646841379.37
22,4322798998040944121546142646272.00,-2491993783210020523526114508800.00,8645597996081888304664936448.00,-4983987566420041486856880128.00
23,-45539130057009978671104.00,49401573646324075593728.00,-91078260114019958784.00,98803147292648161280.00
24,-33960221.39,54527040.35,-28300.18,45439.20
25,33558811.91,-16927893.38,-6037641840659948571197440.00,-20663148979708398797848576.00
26,-19155384236344480890880.00,28995920798168068915200.00,-23944230295430602752.00,36244900997710086144.00
27,-0.00,-0.01,2281969303225.67,27070944426.26
28,267.59,294.15,12636889054061474527179702272.00,14097471131147980684654542848.00
29,0.00,-0.00,-298345485237586.00,260512304527766.66
30,967003053195488.88,2240510765047826.75,743848502458.07,1723469819267.56
31,9772493067614.26,15881583655834.87,10858325629.54,17646204060.44
32,112286673053679.41,-235930596733416.00,140358341317.10,-294913245916.77
33,73064.68,115413.67,60.89,96.18
34,2536485812078.14,-4015653077610.22,2305896192.80,-3650593706.92
35,-377.77,260.80,-0.34,0.24
36,332945204977627456.00,-80641372059961408.00,302677459070570.44,-73310338236328.56
37,-3406665492264883165593600.00,-821713587500307321978880.00,-3785183880294314278912.00,-913015097222563627008.00
38,-26772972729637093244928.00,-125470142216200368685056.00,-26772972729637097472.00,-125470142216200372224.00
39,11256241166.11,-9010658001.36,14070301.47,-11263322.50
40,5627810056393.28,117564642831304.78,8039823069.53,167949618596.37
41,-6061035189722.97,-3949463974266.34,-5510031990.66,-3590421794.79
42,14038430122860187648.00,79349135853059702784.00,17548037653575234.00,99186419816324608.00
43,-32126041.19,269724741.51,-20078.78,168577.96
44,-876137474875490167685120.00,-142967117806262263218176.00,-1752274949750980345856.00,-285934235612524544000.00
45,-1749754670979328724397195264.00,1068749820523246604875988992.00,-3499509341958657586233344.00,2137499641046493246259200.00
46,-26090318872675.38,15207225992010.30,-37271887114.29,21724595503.04
47,0.26,-0.42,0.00,-0.00
48,604006.62,-2296445.22,549.10,-2087.68
49,619714789220700005398399194384784424960.00,-153029640542917070878038321579985731584.00,6197147892207000762338964374294626304.00,-1530296405429170815033629080366874624.00
50,-3547695408112535049886236672.00,-188642709539878483766804480.00,-5912825680187558545326080.00,-314404515899797437153280.00
51,-66814236586928840704.00,132263685801564635136.00,-95448909409898352.00,188948122573663808.00
52,0.03,0.01,-5500950525349333041152.00,-3216202018479495184384.00
53,-0.01,-0.00,446876.15,-56754.53
54,89.73,-17.96,0.06,-0.01
55,101247108449462880.00,-22869298909334676.00,253117771125520.31,-57173247273455.59
56,-6294446423179469.00,-5422285433961578.00,-7868058028974.34,-6777856792451.97
57,-5405846318.61,-6344342207.78,-4158343.32,-4880263.24
58,-0.00,-0.01,80705735.56,40857069.61
59,-84687280116.74,-57982027108.04,-120982160.77,-82831591.68
60,-31504818203646.41,-2247228286515685.00,-45006883148.07,-3210326123593.84
61,2807924089262899712.00,-13129220410591447040.00,4011320127518428.00,-18756029157987788.00
62,-1758645516469342573814695854080.00,-1975152927883465436307476447232.00,-5862151721564476052357513216.00,-6583843092944885403418099712.00
63,12724598.90,-4511289.82,12724.60,-4511.29
64,0.01,0.03,0.01,0.03
65,-964630743435704401920.00,1173698193159658143744.00,-876937039487004032.00,1066998357417871104.00
66,55785361622818242257600412385280.00,75449577578825291146544600317952.00,139463404057045602125563822080.00,188623943947063233495861035008.00
67,5868334358.47,-157932634.31,3667708.97,-98707.90
68,-0.02,0.09,-0.00,0.00
69,397109071239339824906240.00,-210088383866161112023040.00,661848452065566392320.00,-350147306443601870848.00
70,-881492022461540864.00,-843228378399899392.00,-734576685384617.62,-702690315333249.50
71,-0.01,0.01,246.51,-245.98
72,-842302279.93,221259319.98,-601644.49,158042.37
73,-195239896919498.66,6065164370884866.00,-177490815381.36,5513785791713.51
74,13.80,-5.25,0.01,-0.00
75,10557023018064360.00,-4814362066600709.00,8797519181720.30,-4011968388833.92
76,-286373154.96,-80705518.84,-178983.22,-50440.95
77,53505987518889608.00,137262763507075840.00,66882484398612.02,171578454383844.81
78,-15831.78,5922.58,-11.31,4.23
79,-185163161226828210037223063552.00,-430099105611667945463641800704.00,-205736845807586886144753664.00,-477887895124075482437386240.00
80,-450202374.54,-20644073.39,-500223.33,-22944.50
81,135384997.98,39495116.28,79638.23,23232.42
82,-69085542505357.81,180775463889237.56,-230285141688.31,602584879561.86
83,53152043387.64,108557347285506.17,44293369.49,90464456071.26
84,4854593713865553920.00,-12496066644819597312.00,4854593713865554.00,-12496066644819598.00
85,-255387390584316852029624015650816.00,61512998729871203358281704669184.00,-2553873905843168700440225251328.00,615129987298712205282552840192.00
86,3177322617.77,1124208294.63,2444094.32,864775.61
87,10735831374561624.00,-25171780787623.72,13419789218202.03,-31464725984.53
88,-239976562860377640009728.00,-313703400345196732350464.00,-399960938100629372928.00,-522839000575327928320.00
89,8641312433379419136.00,-9588641499660320768.00,7201093694482849.00,-7990534583050267.00
90,487103174553020.12,643933155757118.25,442821067775.47,585393777961.02
91,-42725.89,-11203.90,-23.74,-6.22
92,-56054679.46,-16244636.11,-2140340127492519278330965250801664.00,-497911968780566485677225298362368.00
93,-66171337667005832.00,126355731535600944.00,-132342675334011.66,252711463071201.88
94,-1.45,-0.17,-0.00,-0.00
95,-0.00,-0.00,3582564379873775616.00,2650406150039528960.00
96,-49963911567358.90,88227078726096.56,-99853291880.37,176363124327.67
97,66747.29,149263.67,37.08,82.92
98,183259426797233294616297472.00,1691697003172404262586023936.00,916297133986166456975360.00,8458485015862020969332736.00
99,778282327154338.12,18606881929189204.00,598678713195.64,14312986099376.31
