particule,x,y,vx,vy
0,-13135348385515924661207040.00,-38191063969751220308934656.00,-65676741927581087956992.00,-190955319848756871954432.00
1,-342495872902236166480426172416.00,2699480903408886255889105813504.00,-3424958729022361488882401280.00,26994809034088863614422220800.00
2,-21867952419236194942613362489425920.00,136497317977698984808621046027517952.00,-109339762096180985521705918136320.00,682486589888494912513890184069120.00
3,-39000892808794097552620550881280.00,-25824138396853201911339286528.00,-390008931358613833104519856128.00,-258241289639281646339358720.00
4,-810988508473591721237559475735866900480.00,-1349130371940530555263219331659447926784.00,-8109885084735916976257270613876408320.00,-13491303719405305363737534001808670720.00
5,-8.83,-9.00,164377906793907153725816832.00,105703568281740831826640896.00
6,-1017816355.74,336375018.32,-1017816.36,336375.02
7,6397234244709108.00,3932124346930711.00,806585436483596829975154347999232.00,-980186917118756616531430468485120.00
8,1117057757659617800151236817715200.00,349981677552220269258075650654208.00,3723525858865392667170789392384.00,1166605591840734213971753566208.00
9,-96990874533647309789427073044971520.00,-121606506985812736090174178744860672.00,-484954372668236577770172980396032.00,-608032534929063697744693462827008.00
10,40791682178903495529540001122484224.00,16743416079954059760683287142465536.00,407916821789034966824615057293312.00,167434160799540614900655440527360.00
11,282808597.92,822780737.56,15873690862081555765778173287989248.00,46157500310988621535720962070151168.00
12,-6653930743586136830216959837601792.00,3748114609695247283478827141955584.00,-33269653717930685231948709756928.00,18740573048476236327322143162368.00
13,-1165724254273057.75,273196595275135.94,-1457155317841.32,341495744093.92
14,-33579663079948846891008.00,-207734143531864138186752.00,-111932210266496155648.00,-692447145106213830656.00
15,5635895977682701406852125556736.00,8384659416452822389476879761408.00,28179479888414466160243769344.00,41923297082264570399752716288.00
16,-12329955157377977935724544.00,8428602334050868122353664.00,-123299551573779782041600.00,84286023340508680552448.00
17,561376155426194762681701635874357248.00,-442348818601444387432052048533651456.00,2806880777130974113168099377152000.00,-2211744093007221902572615104462848.00
18,-4320380989545114496086835200.00,121277061775741321600248578048.00,-43203809895451144960868352.00,1212770617757413237992718336.00
19,-32107466063407110308929470464.00,-3053210918200506442546413568.00,-80268665158517771649155072.00,-7633027295501266020466688.00
20,0.00,0.00,75599.15,-3945984.51
21,0.00,-0.00,-4735840.08,523073.73
22,1765813863807902576761699123068928.00,-2098116946781763290242952072265728.00,5886046212693007943689717153792.00,-6993723155939211072560498212864.00
23,200076587391673315377897537536.00,-21541836554336201933081018368.00,666921957972244344277565440.00,-71806121847787345389027328.00
24,19362838521909511506349037859253518336.00,-52950600522620072691489320433902157824.00,193628385219095134248104215250468864.00,-529506005226200715108976997164908544.00
25,-5734004893098352574464.00,-6380668312120304074752.00,-28667528163426017280.00,-31902724718400516096.00
26,-5700637599227914808721408.00,-2359824291752277281079296.00,-28503187996139575050240.00,-11799121458761385902080.00
27,3894631113198918434816.00,5285671149421804388352.00,12982080465799292928.00,17618918096690712576.00
28,-216133413680893077311377449068527616.00,166138392933741875562112279962976256.00,-720444712269643577587173943148544.00,553794643112472919501142187048960.00
29,213138631534972960768.00,22306365413173338112.00,532846578837432384.00,55765913532933344.00
30,-41184358039639876832864667250458624.00,173302433232059915336117193856253952.00,-205921790198199389928930859286528.00,866512166160299565151370923212800.00
31,1144301012733581510219136019684174856192.00,-538630874305603474986691442635802935296.00,11443010127335815007744030539448844288.00,-5386308743056034702643249597661577216.00
32,-48813106.37,126115686.85,142835179405132273128123079327744.00,145257272854190660192165733335040.00
33,-6877982272128958060298240.00,-3966474022873276725854208.00,-34389911360644791140352.00,-19832370114366384635904.00
34,-168502228025638101335050473013510144.00,255277022009182945922306787470475264.00,-561674093418793742213661027467264.00,850923406697276480643081768534016.00
35,14172949411486110533857309627945114927104.00,-5207282355022452758845633614502082641920.00,47243164704953701401735046796912099328.00,-17357607850074843001722093668638130176.00
36,-1946733763236707019912300942327808.00,2693268672564078291199709425958912.00,-6489112544122357888964907499520.00,8977562241880260265101756465152.00
37,4616742262045752038404768399360.00,-447806454107374598656188481536.00,23083711310228759312414539776.00,-2239032270536873070246756352.00
38,1001080782399401650663846838272.00,5578810836868898034621532340224.00,3336935941331338754915303424.00,18596036122896325228095340544.00
39,12949754939002714138479689728.00,19466377381353098430027661312.00,43165849796675714253062144.00,64887924604510329932611584.00
40,385150954098946801664.00,-353156574831124480000.00,770301908197893632.00,-706313149662248960.00
41,98947463535431880149744867270037981888512.00,42278093080758759956949995620989562519552.00,989474635354318807542077770773525692416.00,422780930807587575390983563917312131072.00
42,55192513086922571865392578401069432832.00,18936888609147354460339278484894384128.00,183975043623075254800617028936794112.00,63122962030491184117008431935651840.00
43,-4749957471404356474041794560.00,-5082301444534736986799341568.00,-11874893678510893762084864.00,-12705753611336842381099008.00
44,114257064519281117724474918043648.00,228675924725427807395639759732736.00,380856881730937075031831740416.00,762253082418092685689299664896.00
45,-0.22,-2.59,-0.00,-0.00
46,2973619495896761761792.00,-3561846546795479433216.00,5947238991793523712.00,-7123693093590959104.00
47,-145473873492965654528.00,206084454052534353920.00,-290947746985931328.00,412168908105068736.00
48,-5058985929778399207552289364508672.00,19013362624418135864473637636538368.00,-16863286432594662794190399733760.00,63377875414727128435348723466240.00
49,-152958006043462671074791123845120.00,110103175169556887086628020944896.00,-509860020144875598396801417216.00,367010583898522918487179919360.00
50,-311875171906261649863834983236370432.00,-82593036130041966693945043224363008.00,-1039583906354205568721406887198720.00,-275310120433473227597373706862592.00
51,4557551235129175766979225421212549120.00,-1565749827136930469438883867375173632.00,22787756175645881601907738162495488.00,-7828749135684652162726978599780352.00
52,14478202498437363387380189498441728.00,7942042817296560901120826500186112.00,72391012492186817657476887871488.00,39710214086482807387907894018048.00
53,-144458483160937975089463296.00,1032203430772352648466137088.00,-481528277203126591684608.00,3440678102574508785270784.00
54,1101251304566750872866914304.00,172570595842916503632478208.00,11012513045667509845360640.00,1725705958429165122224128.00
55,-62555670356856671146234808411329921024.00,299237888319429359267037215759873867776.00,-208518901189522233218810625646395392.00,997459627731431152300778591698812928.00
56,28175285986290611274121216.00,8026254166011385653231616.00,93917619948196972199936.00,26754180552971899633664.00
57,41425258652268380160.00,-109866084788255326208.00,206971897732504864.00,-548987483655510208.00
58,9540059149091562318280523776.00,3114898128917924039593295872.00,31800197163638541690863616.00,10382993763059747772170240.00
59,-27609197334554099712.00,-18821812809272913920.00,-92093937703403712.00,-62693528341333944.00
60,34657286277969684164495015936.00,-24948495784804559421419028480.00,69314572555939366473564160.00,-49896991569609119873630208.00
61,37582191772545908736.00,12231451757809338368.00,75164383545091824.00,24462903515618680.00
62,245551393932505760.00,-347027197659107584.00,491102787865556.81,-694054395324374.38
63,-0.00,0.02,-0.33,2.57
64,-2536857571486987190272.00,6670280014374652346368.00,-5073715142973975552.00,13340560028749303808.00
65,246383507165976617608544256.00,-411984933058408590600044544.00,821278357219922080169984.00,-1373283110194695280525312.00
66,-3720236511187131.00,-9267023455549108.00,-7440473022371.86,-18534046911110.27
67,-74509427671456358888498003968.00,-70876716404334771908026302464.00,-186273569178640916462698496.00,-177191791010836925646897152.00
68,-226833952150095554150400.00,-442684557220519939670016.00,-453667904300191055872.00,-885369114441039872000.00
69,120970931881549351414916972544.00,-48004332368909588589027786752.00,241941863763098688536182784.00,-96008664737819179651956736.00
70,-3179160133124613290357424128.00,-7447129421262830841823756288.00,-10597200443748712141815808.00,-24823764737542773366849536.00
71,-622960070580372107472987488256.00,-167386554134925324498203836416.00,-3114800352901860779257495552.00,-836932770674626671969042432.00
72,-40882379224542396387420012544.00,-328886297793510778653850468352.00,-136274597415141303195271168.00,-1096287659311702725621710848.00
73,-9753427456049845969980006001987897262080.00,-193976090110881193991684757016606146560000.00,-48767137280249227960953436862081400832.00,-969880450554405969958423785083030732800.00
74,-3442314630486585629474816.00,-928819083692172143230976.00,-8605786576216464031744.00,-2322047709230430420992.00
75,1019644365228733944623323480361795584.00,1234255167416396250793277914548797440.00,10196443652287339630700675540713472.00,12342551674163962046764177302749184.00
76,-415437545086254994948096.00,52768620712413621418721280.00,-830875090172509945856.00,105537241424827240153088.00
77,-229926826255828480627258931059621888.00,-82471133555257034645842680283660288.00,-574817065639571236155792465854464.00,-206177833888142585173454819950592.00
78,-3101060969694963433472.00,31910842098737427251200.00,-5168434949491604480.00,53184736831229050880.00
79,57715296344909375888034889728.00,-72380959625126198968752013312.00,192384321149697908631666688.00,-241269865417087331728359424.00
