particule,x,y,vx,vy
0,39273307893386.44,-11879765749691.42,32727756577.82,-9899804791.41
1,923123811.07,-793778609.02,56760360459446659270483684360192.00,-71294493691864609513213886726144.00
2,0.00,-0.00,-2089889826316.75,4262972505683.90
3,1.60,-131.67,0.00,-0.08
4,-195838217112322990076386758098944.00,3464279558620441883461190812696576.00,-979191085561614916604936585216.00,17321397793102210408097872084992.00
5,-0.01,0.01,14010178.43,-3981478.53
6,-1355950.16,2389748.86,-1043.04,1838.27
7,-290588.81,-31428.43,-322.88,-34.92
8,-372.07,78.08,-0.17,0.04
9,-7280919005102.12,-1692153677101.38,-84005506631080090890620478622856642560.00,-48520032344268473093109272693488746496.00
10,-177300441243655301402336142819328.00,258064261546211996991327811141632.00,-591001470812184255441793974272.00,860214205154040063154586648576.00
11,-165669.03,508358.58,-82.83,254.18
12,9973826.24,-15599081.40,6233.64,-9749.43
13,1191032554839.08,-2171158434693.09,1082756868.04,-1973780395.18
14,-2260456.55,-1133650.90,-2054.96,-1030.59
15,-9754294177850012807427522274787328.00,39954717127489902017176677201739776.00,-24385735444625032378856775876608.00,99886792818724752160637931487232.00
16,4165261564997581.50,-14728312891428076.00,6942102597867.80,-24547188149845.46
17,28222.66,22989.83,17.64,14.37
18,470373954841977899465366831104.00,-715502212295566902732372574208.00,1175934887104944737668300800.00,-1788755530738917234840698880.00
19,19969803326508141033503588352.00,17457213737668862511423684608.00,39939606653016279386947584.00,34914427475337725469523968.00
20,93.06,-53.32,0.06,-0.03
21,440470087899256144131999267815424.00,266329368275874535921570795225088.00,2202350439496280855767985160192.00,1331646841379372612053859565568.00
22,5462.30,2601.77,2.60,1.24
23,5873.28,1669.98,5.87,1.67
24,-8490055346631078586613760.00,13631760086747544612241408.00,-28300184488770262794240.00,45439200289158485508096.00
25,-18512170275905.30,9300060569358.27,-23140212844.88,11625075711.70
26,-0.00,-0.00,74426293760353337344.00,61649609809791213568.00
27,-1071071819316675.25,-3293957249638761.00,-973701653924.25,-2994506590580.69
28,-39768583876993.69,-63446814886883.88,-49710729846.24,-79308518608.60
29,586152377516823.00,-516790354879213.44,651280419463.14,-574211505421.35
30,297539400983227292034258798903296.00,689387927707023438657186896543744.00,743848502458068218826647928832.00,1723469819267558720491956994048.00
31,1027887178934181691392.00,1442017690437457805312.00,10858325629540416095785058304.00,17646204060436504499961462784.00
32,0.01,0.04,23.78,-46.36
33,18266169448675084861440.00,28853417133377465614336.00,60887231495583621120.00,96178057111258234880.00
34,461179238559661052689389715456.00,-730118741383676956413150625792.00,2305896192798305230461599744.00,-3650593706918384826046218240.00
35,-68652159380288503808.00,47406937925313429504.00,-343467730127646336.00,237101198670807168.00
36,60535491814114074943419089430773760.00,-14662067647265710924562947563847680.00,302677459070570389128614254739456.00,-73310338236328552821374886871040.00
37,3436054646.93,5069396093.48,-3785183880294313595106481028958292803584.00,-913015097222563418423681091646305337344.00
38,-2677297272963707972151210646158346027008.00,-12547014221620034656275254272999775272960.00,-26772972729637082177142677553798971392.00,-125470142216200357896432101617146265600.00
39,-0.03,-0.02,-0.18,0.03
40,0.02,0.03,0.07,0.10
41,-1102006398131448817007632318464.00,-718084358957515968811144052736.00,-5510031990657243733194440704.00,-3590421794787579646143627264.00
