particule,x,y,vx,vy
0,19636653946693212417556480.00,-5939882874845710231011328.00,32727756577822025449472.00,-9899804791409517527040.00
1,-18451385.37,14782472.61,-13179.56,10558.91
2,649146952.92,-1170231624.49,463676.39,-835879.73
3,1036969028946.92,-85195574932093.91,942699117.22,-77450522665.54
4,-665.40,-4973.70,-0.39,-2.93
5,-8546107593.49,3497056903.02,-7121756.33,2914214.09
6,-730127011686935552.00,1286787848279047936.00,-1043038588124193.75,1838268354684354.25
7,-96862936347267072.00,-10476141905164912.00,-322876454490890.25,-34920473017216.37
8,-270594521922204.28,56785385671340.13,-169121576201.38,35490866044.59
9,19259905.35,-3230116.68,12037.44,-2018.82
10,40.82,-21.17,0.03,-0.01
11,-115968319929820752.00,355851004024347008.00,-82834514235586.25,254179288588819.38
12,6233641397487673344.00,-9749425877019588608.00,6233641397487672.00,-9749425877019590.00
13,541378434017761463107584.00,-986890197587767840473088.00,1082756868035522985984.00,-1973780395175535706112.00
14,-1027480249895152384.00,-515295864509224640.00,-2054960499790304.75,-1030591729018449.25
15,0.00,0.10,-0.00,0.00
16,6276902114500568064.00,-1520802336585253376.00,6942102597867798486056960.00,-24547188149845453090848768.00
17,17639161570753442.00,14368643987478182.00,17639161570753.44,14368643987478.18
18,-0.02,0.21,-0.00,0.00
19,-0.00,-0.00,441978241685.17,80521228698.87
20,58164432700983.22,-33327660026773.79,58164432700.98,-33327660026.77
21,-6912.85,2307.37,-4.61,1.54
22,3901642396839059.00,1858404605071130.25,2601094931226.04,1238936403380.75
23,2349313557847396.00,667991327472629.38,5873283894618.49,1669978318681.57
24,30.80,-109.10,0.03,-0.10
25,-4628042568976326272745472.00,2325015142339566421147648.00,-23140212844881632034816.00,11625075711697831854080.00
26,-265222330.91,-308872340.55,-165763.96,-193045.21
27,-486850826962125146223017984.00,-1497253295290345675976343552.00,-973701653924250231242752.00,-2994506590580691248873472.00
28,-9942145969248419352412160.00,-15861703721720966400704512.00,-49710729846242100117504.00,-79308518608604829319168.00
