particule,x,y,vx,vy
0,-208452.63,-25487.78,-160.35,-19.61
1,-39538682925950768652761432064.00,31676727031216384396335513600.00,-131795609753169223344979968.00,105589090104054614654451712.00
2,1391029184820165472617257500672.00,-2507639195338500479532014764032.00,4636763949400552044515819520.00,-8358797317795002214166560768.00
3,-2591028322.27,-11172972760.12,9426991172244735227320745328640.00,-774505226655398953394511909224448.00
4,-2348459270130211913465856.00,-17554244726490221972029440.00,-3914098783550353440768.00,-29257074544150371631104.00
5,-7121756327907284691931749154816.00,2914214085850126567935523684352.00,-71217563279069517422186725376.00,29142140858497651012888690688.00
6,6440.76,4774.69,4.29,3.18
7,2065870576218.35,457922096342.27,2582338220.27,572402620.43
8,-845607881006887951834419833362972672.00,177454330222937845067276747649581056.00,-1691215762013775968232443924709376.00,354908660445875719534051862773760.00
9,60187204214624201863665287168.00,-10094114623314778137326256128.00,120374408429248405376598016.00,-20188229246629555690536960.00
10,108855966863249612210176.00,-56463151160755593674752.00,272139917158124027904.00,-141157877901888978944.00
11,-248503542706758688608593054444862570496.00,762537865766457703307206558244698849280.00,-828345142355862279620755238584057856.00,2541792885888192265651247146321575936.00
12,0.00,0.00,-397213806093.28,-439325307022.50
13,4623615.71,2954445.49,3302.58,2110.32
14,117502260.26,17402709.92,106820.24,15820.65
15,14616970706442164224.00,362614089495090102272.00,24361617844070276.00,604356815825150208.00
16,-29837890303631464.00,7540356824201084.00,-29837890303631.47,7540356824201.08
17,-0.00,-0.00,-30610273494241.27,92680544131478.28
18,-100140015899806908416.00,957502683809426178048.00,-111266684333118800.00,1063891870899362432.00
19,-5611526649466253312.00,-1313590415627038464.00,-11223053298932506.00,-2627180831254077.00
20,-0.00,0.00,1426924219.63,-2757326425.90
21,-18434254658109885250535424.00,6152996082454227190808576.00,-46085636645274710441984.00,15382490206135568564224.00
22,10404379724904153826452389104764059648.00,4955745613523013538863849813999353856.00,26010949312260387886544906029629440.00,12389364033807533109289861586616320.00
23,3491682694.19,-393564391.46,4364603.41,-491955.49
24,860155280327868153856.00,-2259988629442631303168.00,279247688869299552256.00,-989742948138027974656.00
25,-187450789327148.09,-419399511359980.12,-208278654807.94,-465999457066.64
26,-828819784107285718777192251392.00,-965226064222164468653780631552.00,-1657639568214571510122151936.00,-1930452128444328932909514752.00
27,24907868.58,-30464003.17,16605.25,-20309.34
28,-143085044948368.19,-230273875198434.66,-346766944587.90,-555676560734.12
29,-276502724410.86,229117697184.99,-460417606.13,377948261.56
30,172648517004354879488.00,-386559286096404742144.00,345297034008709760.00,-773118572192809472.00
31,-47942772249788276143248375808.00,-89473515458045129783498506240.00,-79904620416313790365171712.00,-149122525763408545057865728.00
32,7666276558090598397654285156352.00,19729274577417196907379176767488.00,76662765580905988902354944000.00,197292745774171974703291301888.00
33,-1036289140049893226708992.00,-3211360637301889905459200.00,-1295361425062366543872.00,-4014200796627362381824.00
34,-18990997505915415559143424.00,14467964428711196180348928.00,-27129996437022023090176.00,20668520612444571172864.00
35,-0.02,0.03,-0.04,0.03
36,-4449177983271294730240.00,-16602466782886834176.00,-21895676678016163905536.00,850888946586861568000.00
37,-37415209302913275799588044800.00,-71927595452141342811089797120.00,-74830418605826561907097600.00,-143855190904282696617295872.00
38,-568403483727644153033523200.00,771583218201154662638288896.00,-1136806967455288332910592.00,1543166436402309262999552.00
39,-54838218878564113441483602788352.00,-37417386034658389857781810200576.00,-137095547196410289233208541184.00,-93543465086645977459204292608.00
40,41422511041871174796861476175872.00,59572171795226296059028660289536.00,82845022083742360430509555712.00,119144343590452585221920391168.00
41,8919461166304848185917440.00,5889746459047970625028096.00,17838922332609697546240.00,11779492918095941468160.00
42,2298318561462611864212803158016.00,26030702043426150030843576320.00,5745796403656529616551542784.00,65076755108565380231069696.00
43,-278314401791066.78,-446310611844665.56,-253013092537.33,-405736919858.79
44,2962053908584268076538433265792450560.00,6322799869563756000283176196957536256.00,14810269542921341766197971857178624.00,31613999347818778525676355088023552.00
