particule,x,y,vx,vy
0,3151685614451011584.00,-1890831976366350336.00,2865168740410011.00,-1718938160333046.00
1,-40983262106944847872.00,33529405380326244352.00,-37257511006313504.00,30481277618478404.00
2,-166887870261687872.00,289921058276859968.00,-151716245692443.53,263564598433509.09
3,2201165582292805376.00,-2398141964800709120.00,2001059620266187.00,-2180129058909735.50
4,-1380220914229490944.00,10529371173348651008.00,-1254746285663174.00,9572155612135138.00
5,-5098332773304769708032.00,-6196802922948893605888.00,-4634847975731608576.00,-5633457202680812544.00
6,-38.13,-108.40,-0.03,-0.10
7,-436721668620562006016.00,-304908362220729204736.00,-397019698745965504.00,-277189420200662880.00
8,296248677661532.50,1820565507935850.50,269316979692.30,1655059552668.96
9,-54108568318558848.00,444838285958129.88,-49189607562326.22,404398441780.12
10,-1522195178922356480.00,-2680204118062229504.00,-1383813799020324.00,-2436549198238390.50
11,246999835500864208896.00,-3046031953616184541184.00,224545305000785632.00,-2769119957832894976.00
12,196681816872193984.00,-55767527768241600.00,178801651701994.53,-50697752516583.27
13,45000.00,45000.00,37.50,37.50
14,-3582792689833011.00,11502917819416768.00,-3257084263048.19,10457198017651.61
15,-68308955266697832.00,-87255542861453344.00,-62099050242452.57,-79323220783139.41
16,69618747035634221056.00,-76382972576498778112.00,63289770032394760.00,-69439065978635264.00
17,-248542958221124896.00,-305338702725857664.00,-225948143837386.25,-277580638841688.72
18,-51911214586934034432.00,-103759822883919953920.00,-47192013260849136.00,-94327111712654496.00
19,40222915593851.02,35095831001326.24,36566286903.50,31905300910.30
20,-147.65,-73.77,-0.12,-0.06
21,208349384427025628921856.00,-22659278150279370899456.00,189408531297296023552.00,-20599343772981256192.00
22,-1700120610000541.25,-2437410783091303.50,-1545564190909.58,-2215827984628.46
23,5033710768068441.00,6434365629353080.00,4576100698244.04,5849423299411.89
24,-4261422331025089536.00,4924775577102938112.00,-3874020300931899.50,4477068706457216.00
25,27557314072987056.00,1036955993809228.75,25052103702715.51,942687267099.30
26,1326852535660988160.00,-552070469706253760.00,1206229577873625.75,-501882245187503.44
27,-178838888982570.78,196621994345242.47,-162580808165.97,178747267586.58
28,-6231878994919173.00,-4814644625586266.00,-5665344540835.61,-4376949659623.88
29,-146980054892488.12,-59172240564403.25,-133618231720.44,-53792945967.64
30,-59499087556586400.00,-194473310060596256.00,-54090079596896.72,-176793918236905.69
31,-3398976643817092096.00,-29029528266427363328.00,-3089978767106447.00,-26390480242206696.00
32,696577094702447591424.00,-1738743323865942589440.00,633251904274952448.00,-1580675748969038848.00
33,663766546030082688.00,389207184003565120.00,603424132754620.75,353824712730513.75
34,26795041621142.65,-1425790078116077.00,24359128746.49,-1296172798287.34
35,-370114625586123.50,181976012625791.31,-336467841441.93,165432738750.72
36,-357148237463692.56,-784795246634467.38,-324680215876.08,-713450224213.15
37,-352925775812568960.00,105301483498757120.00,-320841614375062.75,95728621362506.44
38,245213754235342.50,-248670103494296.03,222921594759.40,-226063730449.36
39,0.00,-0.00,0.26,-0.04
40,-331443093204.74,777715464390.12,-301311902.91,707014058.54
41,-9195034470750886912.00,-5264233130262306816.00,-8359122246137170.00,-4785666482056642.00
42,-850927333014334.25,-3082931222344125.50,-773570302740.30,-2802664747585.57
43,66793184383118.41,9722874711042.25,60721076711.93,8838977010.04
44,-2437097524416940.00,1975658076308541.75,-2215543204015.40,1796052796644.13
45,-10231854668413686788390912.00,-118880825619858802983567360.00,-9301686062194259656704.00,-108073477836235268423680.00
46,-877306550459.52,313994419554.49,-797551409.51,285449472.32
47,216036235010.90,-80870456791.95,2160362349.64,-808704567.86
48,-389882721185665.00,-2924700190666880.50,-354438837441.51,-2658818355151.71
49,624993368832292.50,-73088539416751.30,568175789847.54,-66444126742.50
50,-333680232217991.44,564918927831122.25,-303345665652.72,513562661664.66
51,-37817603657109576.00,-17263113969052980.00,-34379639688281.44,-15693739971866.34
52,-275274692633580480.00,338185866248410816.00,-250249720575982.25,307441696589464.44
53,-5384690034841773.00,-24161579532991412.00,-4895172758947.07,-21965072302719.47
54,-65854702059958460416.00,11979737459092916224.00,-59867910963598600.00,10890670417357198.00
55,-953625556520740.25,28210412540648.43,-866932324109.76,25645829582.41
56,-226023769269510.97,-231965863736207.25,-205476153881.37,-210878057942.01
57,-12745762015392872.00,22984462327719476.00,-11587056377629.88,20894965752472.26
58,-6600708226364596.00,2930332224311991.50,-6000643842149.63,2663938385738.17
59,-5844054811730392.00,-20879264232832772.00,-5312777101573.08,-18981149302575.25
60,-8096623391.24,244774988320.82,-7360566.72,222522716.66
61,-569173096040.24,-61391571756.21,-517430087.31,-55810519.78
62,-4344576601836.00,-7471781423287.73,-3949615092.58,-6792528566.63
63,-116168146838137042108416.00,696797790374970074857472.00,-105607406216488222720.00,633452536704518324224.00
64,-51234935870.61,1481603245157.00,-46577214.43,1346912041.05
65,12126303756013190.00,-2777516076026244.00,11023912505466.54,-2525014614569.31
66,-218575162071.13,1921605953310.04,-198704692.79,1746914503.01
67,21087236352783.46,33282824217665.27,19170214866.17,30257112925.15
68,758379538621.13,675163191087.00,689435944.20,613784719.17
69,106931783071.89,161956197484.84,97210711.88,147232906.80
70,1347600867898479.75,2228687814773684.75,1225091698089.53,2026079831612.44
71,-167415586608408352.00,394030077754780992.00,-152195987825825.81,358209161595255.44
72,7231950325532629.00,6198100954267558.00,6574500295938.76,5634637231152.34
73,81820044697901248.00,38959969851469408.00,74381858816273.84,35418154410426.73
74,52025482195940.08,-6078624395306.98,47295892905.40,-5526022177.55
75,-11937773541757075456.00,-11937774407789094912.00,-10852521401597342.00,-10852522188899178.00
76,227807509015.14,113857150027.68,207097735.47,103506500.03
77,8326979934960.72,21084782552206.68,7569981759.06,19167984138.37
78,4246488202.86,-3886179874.74,3860443.82,-3532890.80
79,-4700507730839750.00,5195331629415463.00,-4273188846217.96,4723028754014.06
80,874111573.61,10376519981.25,794646.89,9433199.98
81,17540303621970.59,76053474695203.14,15945730565.43,69139522450.18
82,3853637870443981824.00,3853637398166526464.00,3503307154949074.50,3503306725605933.50
83,-36979541089596899328.00,63391305899114110976.00,-33617764626906272.00,57628459908285576.00
84,-3696373733849245.50,2891934923100034.50,-3360339758044.77,2629031748272.76
85,-19290308504.61,30685044785.68,-17536644.10,27895495.26
86,2551929.07,-1279644.91,2319.94,-1163.31
87,605913908385.74,370954863709.24,550830825.81,337231694.28
88,-44243506.18,70716968.55,-40221.37,64288.15
89,175994183102954.09,-5103280453120653.00,159994711911.78,-4639345866473.32
90,184540237843.10,483224683705.86,167763852.58,439295167.01
91,331256051.26,-57183478.71,301141.86,-51984.98
92,2922944118669.05,-2265307069306.61,2657221926.06,-2059370063.01
93,-589210.77,212570.33,-535.65,193.25
94,49384440.10,31892143.80,44894.95,28992.86
95,-83545874881438304.00,-94672282292474816.00,-75950795346762.09,-86065711174977.11
96,57390132223217176.00,-4782511228870692.00,52172847475651.97,-4347737480791.54
97,1524704.16,1174779.84,1386.09,1067.98
98,-972.85,-2069.51,-0.88,-1.88
99,-286351491232167215759360.00,33673742033462126182400.00,-1431757456160836026368.00,168368710167310630912.00
