particule,x,y,vx,vy
0,11320546378.61,745270942.50,32727756577822018111905083594637312.00,-9899804791409516405176924328951808.00
1,-10543648780253538304.00,8447127208324368384.00,-13179560975316924.00,10558909010405462.00
2,370941115952044244992.00,-668703785423600222208.00,463676394940055296.00,-835879731779500416.00
3,471349558612236844400640.00,-38725261332769955641294848.00,942699117224473657344.00,-77450522665539900276736.00
4,-430550866190538.94,-3218278199856540.50,-391409878355.04,-2925707454415.04
5,-4273053796744204124160.00,1748528451509895299072.00,-7121756327906952192.00,2914214085849765376.00
6,-104303858812419379011178725376.00,183826835468435390015410798592.00,-1043038588124193779116670976.00,1838268354684353988115038208.00
7,335.70,74.41,0.26,0.06
8,-169121576201377624203722752.00,35490866044587569986928640.00,-169121576201377653194752.00,35490866044587569315840.00
9,12037440842924843008.00,-2018822924662955776.00,12037440842924842.00,-2018822924662955.50
10,24492592544231.16,-12704209011170.01,27213991715.81,-14115787790.19
11,-66267611388468995487497715712.00,203343430871055448057235636224.00,-82834514235586245046566912.00,254179288588819277086195712.00
12,2493456558995068756907738005504.00,-3899770350807834565356952748032.00,6233641397487672156152135680.00,-9749425877019586325431451648.00
13,0.00,0.00,-33767855812845204.00,-22299359234451632.00
14,0.02,0.00,3.49,1.28
15,2679777962.85,66479249740.77,2436161.78,60435681.58
16,-4475683.55,1131053.52,-2983.79,754.04
17,7055664628301376515142057984.00,5747457594991271673843417088.00,17639161570753442318647296.00,14368643987478179957702656.00
18,-15577335806.64,148944861925.91,-11126668.43,106389187.09
19,-1122305329.89,-262718083.13,-1122305.33,-262718.08
20,23265773080393286504415232.00,-13331064010709518688190464.00,58164432700983218274304.00,-33327660026773796552704.00
21,-4147707298074724.50,1384424118552201.25,-4608563664527.47,1538249020613.56
22,2340985438103435140675928064.00,1115042763042678202433536000.00,2601094931226038823288832.00,1238936403380753349476352.00
23,0.57,-0.06,0.00,-0.00
24,14048399971497.77,-49713146269845.66,27924768886.93,-98974294813.80
25,-29159.01,-65239.92,-20.83,-46.60
26,-165763956821457174528.00,-193045212844432883712.00,-165763956821457152.00,-193045212844432928.00
27,0.00,-0.00,-459661289.60,-1223311701.35
28,-31646.85,-50811.22,-34.68,-55.57
29,-50.67,41.81,-0.05,0.04
30,34529703400.87,-77311857219.28,34529703.40,-77311857.22
31,-8789508245794518016.00,-16403477833974939648.00,-7990462041631379.00,-14912252576340856.00
32,4599765934854359744512.00,11837564746450321014784.00,7666276558090600448.00,19729274577417199616.00
33,-168396985258107.66,-521846103561557.12,-129536142506.24,-401420079662.74
34,-3255599572442643.00,2480222473493348.50,-2712999643702.20,2066852061244.46
35,7357808883583089.00,-4926240476160150.00,22188438489639.44,-15710253167228.44
36,-1095228751699135.50,42542787082664.79,-2189567667801.62,85088894658.69
37,-7483041860582658048.00,-14385519090428272640.00,-7483041860582657.00,-14385519090428270.00
38,-113680696745528848.00,154316643640230944.00,-113680696745528.84,154316643640230.94
39,-12338599247676927115264.00,-8418911857798138560512.00,-13709554719641030656.00,-9354346508664598528.00
40,8284502208374237036544.00,11914434359045260312576.00,8284502208374237184.00,11914434359045259264.00
41,1783892233260970.00,1177949291809594.25,1783892233260.97,1177949291809.59
42,517121676329087729664.00,5856907959770884096.00,574579640365653056.00,6507675510856538.00
43,-40482.09,-64917.91,-25.30,-40.57
44,1036718868004493972461322240.00,2212979954347315161922011136.00,1481026954292134422773760.00,3161399934781878551183360.00
45,-107372222361786428642295808.00,-168473467973170610604867584.00,-153388889088266367664128.00,-240676382818815143051264.00
46,-4006297138014087282688.00,-11244884856557870776320.00,-6677161896690145280.00,-18741474760929783808.00
47,-1458120362678.31,-1988327308909.62,-1121631048.21,-1529482545.32
48,-2451075239184389.00,7144935855288054.00,-4085125398640.65,11908226425480.09
49,-3342283474488562962799494766264320.00,7419425621265575146889728858521600.00,-11140944914961876993024945291264.00,24731418737551917156299096195072.00
50,1239790229692394957176832.00,-7781766387624300165201920.00,1239790229692395028480.00,-7781766387624301297664.00
51,93811358670500103454720.00,-228844584484798879236096.00,134016226672142991360.00,-326920834978284109824.00
52,77243544935926385319170724988230565888.00,-42243228070185620274828953014327312384.00,154487089871852768129584255951962112.00,-84486456140371235974865375748685824.00
53,22382730557.64,10400474209.82,24869699.26,11556081.74
54,15361164935.31,-8792127099.65,11816280.72,-6763174.69
55,-641471336481504969450443505664.00,115918308707387771694897692672.00,-1282942672963010073041305600.00,231836617414775549986865152.00
56,930941111635690651648.00,1836326551112864235520.00,846310101486991616.00,1669387773738967296.00
57,76708992754.26,5189437407.37,54792137.68,3706741.01
58,2104500313.84,16172166596.07,2630792.73,20215004.19
59,392823304417616930537472.00,179749781541787894022144.00,1964116522088084799488.00,898748907708939501568.00
60,-32137049836986638008320.00,632993428645736626520064.00,-40171312296233295872.00,791241785807170830336.00
61,-13618677446280302559232.00,57330149283051161518080.00,-68093315827476873216.00,286650678933345468416.00
62,-922293062230746292790906322944.00,967055064935293815079357644800.00,-3074310207435820814707982336.00,3223516883117646416768401408.00
63,-1336148386553702912.00,52538784280591168.00,-954391704681216.50,37527703057565.12
64,-605397450323502976.00,2176211151733101056.00,6632943052952801294768559248849764352.00,16587566693627991976434877053022502912.00
65,-106251422162303.88,-386635023458509.06,-118057135735.89,-429594470509.45
66,-27764448720357641285357535232.00,-11358320875970875018503520256.00,-92548162401192146322325504.00,-37861069586569588606238720.00
67,-259928.45,40931.87,-216.61,34.11
68,15918388.79,-107330781.77,9363.76,-63135.75
69,-10298775966342257538236416.00,10703074659211564967526400.00,-12873469957927822426112.00,13378843324014454112256.00
70,26997236630749.84,19609089687867.87,20767105100.58,15083915144.51
71,24155674087.75,-10975872749.37,16103782.73,-7317248.50
72,3177323371.01,-726711779.99,2118215.58,-484474.52
73,-490016294474689.44,-1701884877487900.75,-490016294474.69,-1701884877487.90
74,-619428.79,220892.80,-516.19,184.08
75,3375528292229.70,256394397036.23,5625880884.57,427328842.26
76,-19304.30,74109.07,-12.07,46.32
77,-1959703844846714224640.00,-605970563497055092736.00,-1781548949860649472.00,-550882330451868096.00
78,5796848996.93,-2183820799.40,4830707.50,-1819850.67
79,2002498617047410944.00,-2325336254560042496.00,2002498617047411.25,-2325336254560042.50
80,-811785408002802688.00,-1948881254547966464.00,-2029463520007006.75,-4872203136369916.00
81,-577.17,643.46,-0.52,0.58
82,-5493843502915886026597353914368.00,-3308188023622391788085754986496.00,-13734608757289715154454315008.00,-8270470059055979206331596800.00
83,21212309754465.09,-3289896053227.09,15151649824.62,-2349925752.31
84,94946435643662128.00,93503197989596384.00,73035719725893.95,71925536915074.14
85,0.00,-0.01,-45962.24,34911.32
86,-172943298548.01,-88613896829.56,-115295532.37,-59075931.22
87,-4380655304043984322560.00,2159533525172863107072.00,-3650546086703320576.00,1799611270977385984.00
88,506394796637275883044864.00,797052736049071693758464.00,5063947966372759207936.00,7970527360490717315072.00
89,-24285385674293.54,6057527441769.43,-17346704053.07,4326805315.55
90,-474353050054593.06,-171275517034201.94,-431230045504.18,-155705015485.64
91,1.88,6.63,0.00,0.00
92,210833323.69,275756483.42,131770.83,172347.80
93,-1412820838800171446602563584.00,-1946453586990256756673740800.00,-14128208388001714294226944.00,-19464535869902567566737408.00
94,13467244588.41,1764091485.89,7921908.58,1037700.87
95,13.66,62.23,0.01,0.04
96,44899559432603996784689152.00,-118781506222848599035740160.00,64142227760862852022272.00,-169687866032640837550080.00
97,-19.77,-8.06,-0.01,-0.00
98,-51244047061056381786948261380096.00,-388588755153747341291453564321792.00,-512440470610563843202230517760.00,-3885887551537473322842543095808.00
99,279378511127.41,-226596250762.43,253980464.66,-205996591.60
