particule,x,y,vx,vy
0,-788120.90,-2291463.84,-656.77,-1909.55
1,-37674546019.25,296942899374.98,-34249587.29,269948090.34
2,-1312077145154172.00,8189839078661942.00,-1093397620961.81,6824865898884.95
3,-4290098241674.08,-2840654280.36,-3900089313.59,-2582412.90
4,-89208735932095102976.00,-148404340913458380800.00,-81098850847359200.00,-134913037194053056.00
5,1643779067.94,1057035682.82,1643779.07,1057035.68
6,-5838838097108227666442377494528.00,-4925062692987647719222896754688.00,-29194190485541137628524445696.00,-24625313464938237012817739776.00
7,8065854364835970.00,-9801869171187568.00,8065854364835.97,-9801869171187.57
8,48405836165250.11,15165872693929.55,37235258588.65,11666055918.41
9,-5819452472018840.00,-7296390419148766.00,-4849543726682.37,-6080325349290.64
10,4487085039679385.00,1841775768794946.50,4079168217890.35,1674341607995.41
11,158736908620815584.00,461575003109886272.00,158736908620815.56,461575003109886.25
12,-399235844615168.38,224886876581714.84,-332696537179.31,187405730484.76
13,0.01,0.02,-1898330631061931556864.00,-6371263597311627886592.00
14,-1455.12,-9001.81,-1.12,-6.92
15,338153758660.97,503079564987.17,281794798.88,419232970.82
16,-1356295.07,927146.26,-1233.00,842.86
17,33682569325571688.00,-26540929116086668.00,28068807771309.74,-22117440930072.23
18,-475241908.85,13340476795.33,-432038.10,12127706.18
19,-1123761312.22,-106862382.14,-802686.65,-76330.27
20,-2750169238529146.00,-97945956652571808.00,-3055743598365.72,-108828840725079.78
21,-1532748715.79,3365168092.68,-1703054.13,3739075.66
22,76518600765009.12,-90918401027209.75,58860462126.93,-69937231559.39
23,8669985453.64,-933479584.02,6669219.58,-718061.22
24,2129912237410046976.00,-5824566057488210944.00,1936283852190952.00,-5295060052262010.00
25,-344.02,-382.83,-0.29,-0.32
26,-342038.26,-141589.46,-285.03,-117.99
27,168.77,229.05,0.13,0.18
28,-9365781259505368.00,7199330360462151.00,-7204447122696.44,5537946431124.73
29,7.46,0.78,0.01,0.00
30,-2471061482378393.00,10398145993923598.00,-2059217901981.99,8665121661603.00
31,125873111400694022144.00,-59249396173616414720.00,114430101273358176.00,-53863087430560368.00
32,1428351794051323.25,1452572728541907.00,1428351794051.32,1452572728541.91
33,-412678.94,-237988.44,-343.90,-198.32
34,-7301763214444320.00,11062004287064596.00,-5616740934187.94,8509234066972.77
35,614161141164398084096.00,-225648902050972991488.00,472431647049537152.00,-173576078500748480.00
36,-84358463073590.64,116708309144443.41,-64891125441.22,89775622418.80
37,277004535722.75,-26868387246.44,230837113.10,-22390322.71
38,43380167237.31,241748469597.65,33369359.41,185960361.23
39,561156047.36,843543019.86,431658.50,648879.25
40,11.55,-10.59,0.01,-0.01
41,10884220988897508720640.00,4650590238883464609792.00,9894746353543190528.00,4227809308075876864.00
42,2391675567099978752.00,820598506396385536.00,1839750436230753.00,631229620304912.00
43,-166248511.50,-177880550.56,-118748.94,-127057.54
44,4951139462502.18,9909290071435.21,3808568817.31,7622530824.18
45,21993413145525338381484032.00,-11129240495393300302266368.00,109967065727626695933952.00,-55646202476966505873408.00
46,89.21,-106.86,0.06,-0.07
47,-4.36,6.18,-0.00,0.00
48,-219222723623730.66,823912380391452.88,-168632864325.95,633778754147.27
49,-6628180261883.38,4771137590680.80,-5098600201.45,3670105838.99
50,-13514590782604676.00,-3579031565635152.50,-10395839063542.06,-2753101204334.73
51,273453074107750592.00,-93944989628215824.00,227877561756458.88,-78287491356846.53
52,868692149906241.88,476522569037793.69,723910124921.87,397102140864.83
53,-6259867.60,44728815.33,-4815.28,34406.78
54,121137643.50,18982765.54,110125.13,17257.06
55,-2710745715463789568.00,12966975160508608512.00,-2085189011895222.75,9974596277314312.00
56,1220929.06,347804.35,939.18,267.54
57,2.48,-6.59,0.00,-0.01
58,413402563.13,134978918.92,318001.97,103829.94
59,-1.20,-0.82,-0.00,-0.00
60,1039718588.34,-748454873.54,693145.73,-498969.92
61,1.13,0.37,0.00,0.00
62,0.01,-0.01,5.13,-9.88
63,-80125446.64,-53658229.50,-89028.27,-59620.26
64,-76.11,200.11,-0.05,0.13
65,10676618.64,-17852680.43,8212.78,-13732.83
66,-0.08,-0.09,50912186136131643899904.00,44487054200713441705984.00
67,-2607829968.50,-2480685074.15,-1862735.69,-1771917.91
68,-6805.02,-13280.54,-4.54,-8.85
69,3629127956.45,-1440129971.07,2419418.64,-960086.65
70,-137763605.77,-322708941.59,-105972.00,-248237.65
71,-37377604234.82,-10043193248.10,-31148003.53,-8369327.71
72,-1771569766.40,-14251739571.05,-1362745.97,-10962876.59
73,-585205647362990931968.00,-11638565406652877504512.00,-487671372802492352.00,-9698804505544060928.00
74,-120481.01,-32508.67,-86.06,-23.22
75,112160880175160768.00,135768068415803616.00,101964436522873.42,123425516741639.64
76,-12463.13,1583058.62,-8.31,1055.37
77,-8047438918953999.00,-2886489674433996.50,-5748170656395.71,-2061778338881.43
78,-82.69,850.96,-0.05,0.53
79,2500996174.95,-3136508250.42,1923843.21,-2412698.65
80,-2.87,-0.72,-0.00,-0.00
81,271741.65,-66833.85,194.10,-47.74
82,-59024188319320144.00,-49171248912589504.00,-53658353017563.77,-44701135375081.38
83,1469083.00,-3048615.63,1335.53,-2771.47
84,120580945590392.00,98420471379487.05,92754573531.07,75708054907.30
85,0.00,-0.00,-1064639554579922688.00,87011744561439904.00
86,-827944.88,820553.33,-487.03,482.68
87,-52013950.16,-274196.54,-34675.97,-182.80
88,0.00,0.00,-1065499095125183.88,-542352647878448.56
89,-50830136.61,100715974.77,-39100.11,77473.83
90,537928804.13,-1864329426.30,358619.20,-1242886.28
91,-12695.57,16127.61,-7.93,10.08
92,-84.06,-90.33,-0.06,-0.06
93,0.01,0.06,-44597793382186224478846976.00,-419217099182312007472775168.00
94,-0.15,-0.79,-0.00,-0.00
95,-318895447407952920576.00,720376095059517767680.00,-265746206173294080.00,600313412549598080.00
96,-30600504584469692416.00,31849536510929625088.00,-25500420487058076.00,26541280425774696.00
97,-125404188.45,31280271.47,-627028.94,156394.46
98,0.01,0.01,560.61,-610.86
99,183950.74,-283778.35,204.39,-315.31
