particule,x,y,vx,vy
0,25786518663690096476160.00,-15470443442997412495360.00,28651687404100108288.00,-17189381603330459648.00
1,-335317599056821500248064.00,274331498566305636679680.00,-372575110063134998528.00,304812776184784027648.00
2,-1365446211231991726080.00,2372081385901581664256.00,-1517162456924435200.00,2635645984335090688.00
3,18009536582395679997952.00,-19621161530187619237888.00,20010596202661867520.00,-21801290589097353216.00
4,-11292716570968563122176.00,86149400509216236503040.00,-12547462856631738368.00,95721556121351372800.00
5,-41713631781584484421337088.00,-50701114824127307266916352.00,-46348479757316087873536.00,-56334572026808120639488.00
6,-311983.68,-886894.57,-346.65,-985.44
7,-3573177288713689169395712.00,-2494704781805966193590272.00,-3970196987459654909952.00,-2771894202006628728832.00
8,2423852817230720512.00,14895535974020595712.00,2693169796923023.00,16550595526689550.00
9,-442706468060936011776.00,3639585976021062144.00,-491896075623262208.00,4043984417801181.00
10,-12454324191182916157440.00,-21928942784145512202240.00,-13838137990203240448.00,-24365491982383902720.00
11,2020907745007070666031104.00,-24922079620496053206253568.00,2245453050007856349184.00,-27691199578328950374400.00
12,1609214865317950914560.00,-456279772649249439744.00,1788016517019945216.00,-506977525165832704.00
13,374999999.99,375000000.00,375000.00,375000.00
14,-29313758372233728000.00,94114782158864465920.00,-32570842630481916.00,104571980176516080.00
15,-558891452182073114624.00,-713908987048254636032.00,-620990502424525696.00,-793232207831394048.00
16,569607930291552767705088.00,-624951593807717282611200.00,632897700323947577344.00,-694390659786352623616.00
17,-2033533294536476327936.00,-2498225749575198572544.00,-2259481438373862400.00,-2775806388416887296.00
18,-424728119347642074398720.00,-848944005413890519203840.00,-471920132608491257856.00,-943271117126545047552.00
19,329096582131508416.00,287147708192669184.00,365662869035009.19,319053009102965.75
20,-1230425.62,-614761.57,-1230.61,-614.80
21,1704676781675664132236378112.00,-185394093956831208781381632.00,1894085312972960250724352.00,-205993437729812522205184.00
22,-13910077718186248192.00,-19942451861656117248.00,-15455641909095828.00,-22158279846284576.00
23,41184906284196331520.00,52644809694707023872.00,45761006982440368.00,58494232994118912.00
24,-34866182708387093938176.00,40293618358114941140992.00,-38740203009318993920.00,44770687064572157952.00
25,225468933324439519232.00,8484185403893689344.00,250521037027155072.00,9426872670992990.00
26,10856066200862629822464.00,-4516940206687530254336.00,12062295778736254976.00,-5018822451875034112.00
27,-1463227273493760768.00,1608725408279256576.00,-1625808081659734.00,1787472675865840.25
28,-50988100867520503808.00,-39392546936614903808.00,-56653445408356120.00,-43769496596238784.00
29,-1202564085483993600.00,-484136513708753856.00,-1336182317204437.50,-537929459676393.19
30,-486810716372070498304.00,-1591145264132151050240.00,-540900795968967232.00,-1767939182369056768.00
31,-27809808903958022848512.00,-237514322179860235026432.00,-30899787671064469504.00,-263904802422066937856.00
32,5699267138474571670224896.00,-14226081740721350030393344.00,6332519042749524082688.00,-15806757489690388987904.00
33,5430817194791585972224.00,3184422414574623391744.00,6034241327546207232.00,3538247127305137152.00
34,219232158718439904.00,-11665555184586084352.00,243591287464933.25,-12961727982873426.00
35,-3028210572977373696.00,1488894648756474368.00,-3364678414419304.00,1654327387507194.00
36,-2922121942884756992.00,-6421052017918369792.00,-3246802158760841.50,-7134502242131523.00
37,-2887574529375564464128.00,861557592262558351360.00,-3208416143750627328.00,957286213625064448.00
38,2006294352834620160.00,-2034573574044240384.00,2229215947594022.25,-2260637304493600.50
39,13.91,-5.57,0.01,-0.01
40,-2711807126220601.00,6363126526828265.00,-3013119029134.00,7070140585364.74
41,-75232100215234525921280.00,-43070998338509784219648.00,-83591222461371695104.00,-47856664820566417408.00
42,-6962132724662734848.00,-25223982728270114816.00,-7735703027403039.00,-28026647475855684.00
43,546489690407332480.00,79550793090345712.00,607210767119258.25,88389770100384.14
44,-19939888836138598400.00,16164475169797158912.00,-22155432040154000.00,17960527966441294.00
45,-83715174559748338369685356544.00,-972661300526117355461313298432.00,-93016860621942601700868096.00,-1080734778362352517001510912.00
46,-7177962685577858.00,2569045250900336.50,-7975514095086.51,2854494723222.60
47,-0.02,0.00,-1.72,0.20
48,-3189949536973622272.00,-23929365196365385728.00,-3544388374415136.00,-26588183551517096.00
49,5113582108627847168.00,-597997140682510592.00,5681757898475385.00,-664441267425011.75
50,-2730110990874475520.00,4622063954981909504.00,-3033456656527195.00,5135626616646567.00
51,-309416757194532847616.00,-141243659746797092864.00,-343796396882814336.00,-156937399718663424.00
52,-2252247485183839698944.00,2766975269305179439104.00,-2502497205759822336.00,3074416965894644224.00
53,-44056554830523596800.00,-197685650724475174912.00,-48951727589470656.00,-219650723027194688.00
54,-538811198672387404988416.00,98016033756214772891648.00,-598679109635986030592.00,108906704173571964928.00
55,-7802390916987874304.00,230812466241668928.00,-8669323241097639.00,256458295824076.66
56,-1849285384932362240.00,-1897902521478059264.00,-2054761538813736.25,-2108780579420066.25
57,-104283507398668943360.00,188054691772250259456.00,-115870563776298832.00,208949657524722560.00
58,-54005794579346702336.00,23975445471643566080.00,-60006438421496352.00,26639383857381728.00
59,-47814993914157760512.00,-170830343723177213952.00,-53127771015730840.00,-189811493025752480.00
60,-66245100473793.66,2002704449897617.50,-73605667193.10,2225227166552.91
61,-4656870785783781.00,-502294678005331.62,-5174300873093.09,-558105197783.70
62,-35546535833203624.00,-61132757099626848.00,-39496150925781.80,-67925285666252.05
63,-950466655948394010951811072.00,5701072830340664978783076352.00,-1056074062164882200985600.00,6334525367045183133188096.00
64,-419194929850408.62,12122208369466362.00,-465772144278.23,13469120410518.18
65,99215212549198823424.00,-22725131531123814400.00,110239125054665360.00,-25250146145693128.00
66,-1788342235127452.00,15722230527082164.00,-1987046927919.39,17469145030091.30
67,172531933795501024.00,272314016326352192.00,191702148661667.75,302571129251502.50
68,6204923497809232.00,5524062472530003.00,6894359442010.26,6137847191700.00
69,874896406951842.00,1325096161239569.50,972107118835.38,1472329068043.97
70,11025825282805741568.00,18234718484511965184.00,12250916980895268.00,20260798316124404.00
71,-1369763890432431882240.00,3223882454357298905088.00,-1521959878258258176.00,3582091615952554496.00
72,59170502663448772608.00,50711735080370905088.00,65745002959387600.00,56346372311523360.00
73,669436729346464677888.00,318763389693840654336.00,743818588162738432.00,354181544104267328.00
74,425663036148600576.00,-49734199597966160.00,472958929054000.62,-55260221775517.96
75,-97672692614376068218880.00,-97672699700092585639936.00,-108525214015973408768.00,-108525221888991772672.00
76,1863879619214811.75,931558500226478.38,2070977354683.12,1035065000251.64
77,68129835831496832.00,172511857245327360.00,75699817590552.03,191679841383697.12
78,34743994387036.62,-31796017156977.79,38604438207.82,-35328907952.20
79,-38458699615961595904.00,42507258786126512128.00,-42731888462179552.00,47230287540140568.00
80,7151821965862.83,84898799846596.55,7946468850.96,94331999829.55
81,143511575088850240.00,622255702051662080.00,159457305654278.03,691395224501846.75
82,31529764394541669941248.00,31529760530453399339008.00,35033071549490745344.00,35033067256059334656.00
83,-302559881642156478169088.00,518656139174569956081664.00,-336177646269062709248.00,576284599082855694336.00
84,-30243057822402920448.00,23661285734454824960.00,-33603397580447692.00,26290317482727584.00
85,-157829796855865.44,251059457337370.94,-175366440950.96,278954952597.08
86,20879419701.73,-10469821960.19,23199355.22,-11633135.51
87,4957477432247003.00,3035085248530116.50,5508308258052.23,3372316942811.24
88,-361992323270.34,578593379056.89,-402213692.52,642881532.29
89,1439952407205987840.00,-41754112798259888128.00,1599947119117764.25,-46393458664733208.00
90,1509874673261758.50,3953656503047979.50,1677638525846.40,4392951670053.31
91,2710276783028.05,-467864825810.00,3011418647.81,-519849806.46
92,23914997334564964.00,-18534330567054048.00,26572219260627.73,-20593700630060.06
93,-4820815388.98,1739211819.31,-5356461.54,1932457.58
94,404054509926.36,260935722040.85,448949455.47,289928580.05
95,-683557158120858845184.00,-774591400574793809920.00,-759507953467620864.00,-860657111749771008.00
96,469555627280867721216.00,-39129637327123841024.00,521728474756519680.00,-43477374807915384.00
97,12474852242.03,9611835021.08,13860946.94,10679816.69
98,-7959645.14,-16932335.97,-8844.05,-18813.71
99,1.72,-0.20,-14317574561608361123512320.00,1683687101673106242011136.00
