//CSV contenant les positions et les vitesses de N=100 particules évoluant dans un espace infini durant T=1000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4,x5,y5,vx5,vy5,x6,y6,vx6,vy6,x7,y7,vx7,vy7,x8,y8,vx8,vy8,x9,y9,vx9,vy9,x10,y10,vx10,vy10,x11,y11,vx11,vy11,x12,y12,vx12,vy12,x13,y13,vx13,vy13,x14,y14,vx14,vy14,x15,y15,vx15,vy15,x16,y16,vx16,vy16,x17,y17,vx17,vy17,x18,y18,vx18,vy18,x19,y19,vx19,vy19,x20,y20,vx20,vy20,x21,y21,vx21,vy21,x22,y22,vx22,vy22,x23,y23,vx23,vy23,x24,y24,vx24,vy24,x25,y25,vx25,vy25,x26,y26,vx26,vy26,x27,y27,vx27,vy27,x28,y28,vx28,vy28,x29,y29,vx29,vy29,x30,y30,vx30,vy30,x31,y31,vx31,vy31,x32,y32,vx32,vy32,x33,y33,vx33,vy33,x34,y34,vx34,vy34,x35,y35,vx35,vy35,x36,y36,vx36,vy36,x37,y37,vx37,vy37,x38,y38,vx38,vy38,x39,y39,vx39,vy39,x40,y40,vx40,vy40,x41,y41,vx41,vy41,x42,y42,vx42,vy42,x43,y43,vx43,vy43,x44,y44,vx44,vy44,x45,y45,vx45,vy45,x46,y46,vx46,vy46,x47,y47,vx47,vy47,x48,y48,vx48,vy48,x49,y49,vx49,vy49,x50,y50,vx50,vy50,x51,y51,vx51,vy51,x52,y52,vx52,vy52,x53,y53,vx53,vy53,x54,y54,vx54,vy54,x55,y55,vx55,vy55,x56,y56,vx56,vy56,x57,y57,vx57,vy57,x58,y58,vx58,vy58,x59,y59,vx59,vy59,x60,y60,vx60,vy60,x61,y61,vx61,vy61,x62,y62,vx62,vy62,x63,y63,vx63,vy63,x64,y64,vx64,vy64,x65,y65,vx65,vy65,x66,y66,vx66,vy66,x67,y67,vx67,vy67,x68,y68,vx68,vy68,x69,y69,vx69,vy69,x70,y70,vx70,vy70,x71,y71,vx71,vy71,x72,y72,vx72,vy72,x73,y73,vx73,vy73,x74,y74,vx74,vy74,x75,y75,vx75,vy75,x76,y76,vx76,vy76,x77,y77,vx77,vy77,x78,y78,vx78,vy78,x79,y79,vx79,vy79,x80,y80,vx80,vy80,x81,y81,vx81,vy81,x82,y82,vx82,vy82,x83,y83,vx83,vy83,x84,y84,vx84,vy84,x85,y85,vx85,vy85,x86,y86,vx86,vy86,x87,y87,vx87,vy87,x88,y88,vx88,vy88,x89,y89,vx89,vy89,x90,y90,vx90,vy90,x91,y91,vx91,vy91,x92,y92,vx92,vy92,x93,y93,vx93,vy93,x94,y94,vx94,vy94,x95,y95,vx95,vy95,x96,y96,vx96,vy96,x97,y97,vx97,vy97,x98,y98,vx98,vy98,x99,y99,vx99,vy99
0,-39.00,41.00,-5.00,-3.00,-24.00,-66.00,2.00,3.00,-7.00,-85.00,-9.00,-7.00,-36.00,65.00,-10.00,-1.00,78.00,-96.00,-3.00,10.00,71.00,-76.00,6.00,2.00,74.00,-26.00,9.00,8.00,-88.00,-80.00,0.00,8.00,11.00,48.00,-6.00,-6.00,32.00,28.00,5.00,-4.00,-7.00,1.00,-3.00,-2.00,-85.00,-80.00,7.00,6.00,-76.00,-81.00,5.00,-9.00,-57.00,-8.00,2.00,1.00,16.00,-81.00,-4.00,-8.00,90.00,88.00,8.00,4.00,36.00,-52.00,8.00,-3.00,76.00,-75.00,2.00,5.00,-24.00,-86.00,-10.00,-9.00,-65.00,7.00,7.00,2.00,27.00,-25.00,4.00,5.00,17.00,35.00,-5.00,-5.00,4.00,-63.00,-5.00,8.00,-76.00,-88.00,1.00,-2.00,-40.00,29.00,4.00,5.00,4.00,20.00,-3.00,5.00,34.00,81.00,4.00,10.00,-62.00,3.00,2.00,-10.00,28.00,-67.00,3.00,8.00,68.00,22.00,-8.00,7.00,59.00,-13.00,2.00,-1.00,-51.00,-94.00,6.00,-2.00,-15.00,71.00,-8.00,8.00,-10.00,100.00,0.00,-1.00,80.00,38.00,-1.00,5.00,91.00,72.00,5.00,1.00,-96.00,17.00,-2.00,-5.00,-62.00,-10.00,-9.00,-2.00,77.00,-44.00,5.00,10.00,-38.00,72.00,-3.00,5.00,-8.00,-22.00,0.00,-4.00,-73.00,-98.00,6.00,0.00,-10.00,49.00,-6.00,1.00,20.00,-43.00,10.00,-9.00,24.00,-38.00,-6.00,-7.00,2.00,38.00,1.00,-3.00,94.00,-14.00,-4.00,-8.00,-92.00,-63.00,5.00,0.00,-35.00,87.00,7.00,5.00,39.00,-12.00,-8.00,-9.00,-64.00,75.00,0.00,2.00,82.00,-93.00,1.00,-10.00,-81.00,75.00,-7.00,-2.00,12.00,74.00,5.00,-3.00,-90.00,-48.00,-1.00,-1.00,-61.00,62.00,7.00,-2.00,-2.00,0.00,-10.00,-4.00,38.00,47.00,-5.00,2.00,22.00,-78.00,-9.00,-8.00,-71.00,-42.00,-7.00,6.00,83.00,75.00,-7.00,6.00,49.00,68.00,-8.00,0.00,70.00,-92.00,9.00,-8.00,20.00,45.00,-1.00,7.00,-55.00,-91.00,-10.00,-6.00,57.00,68.00,5.00,3.00,91.00,-14.00,5.00,7.00,-5.00,90.00,3.00,-8.00,65.00,-63.00,9.00,5.00,56.00,-30.00,-6.00,-5.00,-71.00,-52.00,-4.00,10.00,93.00,47.00,5.00,7.00,56.00,20.00,-9.00,1.00,-62.00,78.00,-9.00,3.00,-87.00,22.00,-3.00,-1.00,11.00,16.00,2.00,0.00,4.00,7.00,-6.00,-7.00,77.00,-91.00,-4.00,4.00,-43.00,68.00,2.00,8.00,-36.00,-79.00,4.00,-4.00,-9.00,-42.00,7.00,5.00,86.00,-27.00,-3.00,4.00,45.00,-45.00,-8.00,-8.00,71.00,-58.00,3.00,-7.00,49.00,-31.00,-6.00,-4.00,-21.00,-32.00,8.00,-5.00,86.00,86.00,-8.00,-5.00,57.00,-26.00,1.00,2.00,32.00,-98.00,-4.00,4.00,-75.00,-16.00,-3.00,4.00,39.00,74.00,7.00,6.00,67.00,57.00,8.00,9.00,-75.00,-33.00,-8.00,-10.00,-15.00,-28.00,-4.00,-1.00,-93.00,-74.00,4.00,-10.00,-50.00,-59.00,2.00,0.00,94.00,89.00,-7.00,-3.00,-28.00,-33.00,9.00,3.00,91.00,-36.00,-3.00,6.00,-80.00,4.00,3.00,10.00
10,-89.00,11.00,-5.00,-3.00,-4.00,-36.00,2.00,3.00,-97.00,-155.00,-9.00,-7.00,-136.00,55.00,-10.00,-1.00,47.20,4.65,-4.40,10.35,131.01,-56.13,6.00,1.99,164.00,54.00,9.00,8.00,-88.11,-0.00,-0.01,8.00,-51.31,-14.20,-7.15,-7.10,82.23,-12.11,5.07,-4.04,-36.99,-18.97,-3.00,-2.00,-14.99,-20.01,7.00,6.00,-25.99,-171.00,5.00,-9.00,-37.00,2.00,2.00,1.00,-24.02,-161.07,-4.00,-8.01,169.99,128.00,8.00,4.00,116.00,-82.00,8.00,-3.00,84.74,-36.26,0.87,3.87,-124.00,-176.00,-10.00,-9.00,5.00,27.00,7.00,2.00,65.54,-191.00,3.82,-19.00,-33.00,-15.00,-5.00,-5.00,-45.93,16.95,-4.98,7.99,-66.00,-108.00,1.00,-2.00,0.00,79.00,4.00,5.00,-26.05,69.98,-3.05,4.98,74.00,181.00,4.00,10.00,-42.00,-97.00,2.00,-10.00,57.75,13.57,2.97,8.11,-12.00,92.00,-8.00,7.00,79.00,-23.00,2.00,-1.00,260990844782.00,281242190855.13,130495422393.06,140621095483.13,-95.01,151.02,-8.00,8.00,-9.92,89.96,0.08,-1.04,70.00,88.00,-1.00,5.00,140.55,82.23,4.92,1.04,-116.00,-32.99,-2.00,-5.00,-314.66,-28.32,-36.11,-1.72,129.92,56.00,5.37,10.00,-67.88,-94.85,-2.99,-19.09,-7.69,-62.17,0.07,-4.04,-23.78,-88.26,4.80,1.08,-76.84,52.25,-7.14,-0.12,119.70,-132.91,9.90,-8.96,-36.00,-108.00,-6.00,-7.00,12.01,7.99,1.00,-3.00,54.13,-93.99,-3.99,-8.00,-32.32,-53.53,6.08,1.05,35.00,137.00,7.00,5.00,-41.00,-102.00,-8.00,-9.00,-64.02,94.97,-0.00,2.00,92.00,-193.00,1.00,-10.00,-151.00,55.00,-7.00,-2.00,62.02,43.98,5.00,-3.00,-100.02,-57.94,-1.00,-0.99,9.01,41.98,7.00,-2.00,-91.93,-50.11,-8.88,-5.12,-12.00,67.00,-5.00,2.00,-68.00,-158.00,-9.00,-8.00,-140.62,18.19,-6.92,6.04,12.81,135.88,-6.98,6.13,-27.63,64.63,-6.88,-1.12,160.00,-172.00,9.00,-8.00,10.00,113.73,-1.00,6.82,-154.82,-150.32,-9.98,-5.92,106.96,97.94,5.00,2.99,141.00,57.46,5.00,7.18,25.00,10.00,3.00,-8.00,155.00,-13.00,9.00,5.00,-4.00,-80.01,-6.00,-5.00,-111.60,47.98,-4.15,10.00,142.98,116.99,5.00,7.00,-34.00,30.00,-9.00,1.00,-151.25,108.38,-8.93,3.04,-117.00,12.00,-3.00,-1.00,31.00,16.00,2.00,-0.00,-55.77,-62.55,-5.96,-6.92,37.00,-51.00,-4.00,4.00,-23.00,148.00,2.00,8.00,4.00,-119.00,4.00,-4.00,61.00,8.00,7.00,5.00,55.92,13.01,-3.08,4.03,-34.98,-125.01,-8.00,-8.00,100.88,-128.00,2.99,-7.00,-11.00,-70.96,-6.00,-3.99,58.98,-81.96,8.00,-4.99,5.39,35.70,-8.08,-5.04,67.00,-6.00,1.00,2.00,-8.00,-58.00,-4.00,4.00,-104.89,24.10,-2.99,4.01,109.00,134.00,7.00,6.00,147.00,147.00,8.00,9.00,-154.91,-133.08,-7.99,-10.01,-55.00,-254.01,-4.00,-25.00,-150.78,-173.98,-20.44,-9.99,-30.00,-59.00,2.00,-0.00,23.99,59.00,-7.00,-3.00,62.00,-3.00,9.00,3.00,62.78,24.00,-2.80,6.00,-50.00,104.00,3.00,10.00
20,-139.00,-19.00,-5.00,-3.00,15.99,-6.00,2.00,3.00,-187.00,-225.00,-9.00,-7.00,-236.00,45.00,-10.00,-1.00,3.16,108.19,-4.40,10.35,191.01,-36.28,6.00,1.99,254.00,134.01,9.00,8.00,-88.22,80.00,-0.01,8.00,-122.86,-85.23,-7.15,-7.10,132.98,-52.48,5.07,-4.04,-67.76,-37.83,-3.09,-1.85,55.03,39.97,7.00,6.00,24.01,-261.00,5.00,-9.00,-16.99,12.00,2.00,1.00,-64.04,-241.14,-4.00,-8.01,249.99,168.00,8.00,4.00,196.00,-112.00,8.00,-3.00,93.62,2.56,0.89,3.88,-224.00,-265.99,-10.00,-9.00,74.99,47.01,7.00,2.00,103.72,-381.01,3.82,-19.00,-82.93,-65.03,-4.99,-5.00,-95.73,96.83,-4.98,7.99,-54.79,-129.20,2.22,-3.20,40.00,129.00,4.00,5.00,-56.59,119.80,-3.05,4.98,114.00,281.00,4.00,10.00,-22.00,-197.00,2.00,-10.00,89.82,95.43,3.21,8.19,-92.10,162.10,-8.01,7.01,99.00,-33.00,2.00,-1.00,1565945068712.62,1687453145686.42,130495422393.06,140621095483.13,-175.03,231.04,-8.00,8.00,-9.17,79.58,0.08,-1.04,60.00,138.00,-1.00,5.00,7401.06,-1716.50,1206.80,-300.48,-136.00,-82.98,-2.00,-5.00,-675.74,-45.51,-36.11,-1.72,183.58,156.00,5.37,10.00,-97.74,-285.80,-2.99,-19.09,-6.95,-102.57,0.07,-4.04,24.29,-77.45,4.81,1.08,-153.64,46.69,-8.94,-1.56,218.70,-222.48,9.90,-8.96,-95.99,-178.00,-6.00,-7.00,22.01,-22.02,1.00,-3.00,14.43,-173.89,-3.94,-7.98,28.43,-43.00,6.07,1.05,105.00,187.00,7.00,5.00,-121.00,-192.00,-8.00,-9.00,-64.03,114.95,-0.00,2.00,102.01,-293.01,1.00,-10.00,-211.09,20.89,-5.74,-3.76,112.05,13.96,5.00,-3.00,-110.05,-67.89,-1.00,-1.00,78.98,21.96,7.00,-2.00,-180.74,-101.33,-8.88,-5.12,-62.00,87.00,-5.00,2.00,-158.00,-238.00,-9.00,-8.00,-209.86,78.57,-6.92,6.04,-56.95,197.14,-6.98,6.13,-96.42,53.40,-6.88,-1.12,250.00,-252.00,9.00,-8.00,-0.00,181.91,-1.00,6.82,-254.62,-209.57,-9.98,-5.92,156.91,127.85,5.00,2.99,190.99,129.28,5.00,7.18,55.00,-70.00,3.00,-8.00,245.00,37.00,9.00,5.00,-64.00,-130.02,-6.00,-5.00,-153.09,147.94,-4.15,10.00,192.95,186.97,5.00,7.00,-123.99,40.01,-9.00,1.00,-240.50,138.75,-8.93,3.04,-147.00,2.00,-3.00,-1.00,51.00,16.00,2.00,-0.00,-115.39,-131.79,-5.96,-6.92,-2.99,-11.00,-4.00,4.00,-3.00,228.00,2.00,8.00,44.00,-159.00,4.00,-4.00,131.52,57.75,7.09,4.96,25.15,53.22,-3.08,4.02,-114.95,-205.03,-8.00,-8.00,130.77,-197.99,2.99,-7.00,-70.98,-110.87,-6.00,-3.99,138.95,-131.89,8.00,-4.99,-75.37,-14.69,-8.08,-5.04,77.00,14.00,1.00,2.00,-49.74,-17.66,-4.22,4.04,-134.77,64.22,-2.99,4.01,179.00,194.00,7.00,6.00,227.00,237.00,8.00,9.00,-234.79,-233.18,-7.99,-10.01,-95.00,-504.02,-4.00,-25.00,-355.22,-273.91,-20.44,-9.99,-10.00,-59.00,2.00,-0.00,-46.03,29.00,-7.00,-3.00,152.10,27.11,9.01,3.01,34.83,84.11,-2.79,6.01,-20.00,204.00,3.00,10.00
30,-189.00,-49.00,-5.00,-3.00,35.98,24.00,2.00,3.00,-277.00,-295.00,-9.00,-7.00,-336.00,35.00,-10.00,-1.00,-40.87,211.72,-4.40,10.35,251.02,-16.42,6.00,1.99,344.00,214.01,9.00,8.00,-88.33,160.00,-0.01,8.00,-194.41,-156.25,-7.15,-7.10,183.73,-92.86,5.07,-4.04,-98.63,-56.35,-3.09,-1.85,125.05,99.96,7.00,6.00,74.02,-351.01,5.00,-9.00,3.01,22.00,2.00,1.00,-104.06,-321.21,-4.00,-8.01,329.98,208.00,8.00,4.00,276.00,-142.00,8.00,-3.00,102.54,41.40,0.89,3.88,-323.99,-355.99,-10.00,-9.00,144.97,67.04,7.00,2.00,141.90,-571.01,3.82,-19.00,-132.84,-115.06,-4.99,-5.00,-145.52,176.72,-4.98,7.99,-32.63,-161.18,2.22,-3.20,80.00,179.00,4.00,5.00,-87.13,169.62,-3.05,4.98,154.00,381.00,4.00,10.00,-2.00,-297.00,2.00,-10.00,121.88,177.28,3.21,8.19,-172.19,232.19,-8.01,7.01,118.99,-43.00,2.00,-1.00,2870899292643.24,3093664100517.72,130495422393.06,140621095483.13,-255.05,311.07,-8.00,8.00,-8.41,69.21,0.08,-1.04,50.00,188.01,-1.00,5.00,19469.09,-4721.29,1206.80,-300.48,-156.00,-132.96,-2.00,-5.00,-1036.82,-62.71,-36.11,-1.72,237.24,256.00,5.37,10.00,-127.60,-476.75,-2.99,-19.09,-6.20,-142.97,0.07,-4.04,72.39,-66.66,4.81,1.08,-243.06,31.05,-8.94,-1.56,317.70,-312.04,9.90,-8.96,-155.99,-248.00,-6.00,-7.00,32.02,-52.03,1.00,-3.00,-25.01,-253.68,-3.94,-7.98,89.18,-32.48,6.07,1.05,175.00,237.00,7.00,5.00,-201.00,-281.99,-8.00,-9.00,-64.05,134.92,-0.00,2.00,112.01,-393.01,1.00,-10.00,-268.48,-16.74,-5.74,-3.76,162.08,-16.07,5.00,-3.00,-120.08,-77.85,-1.00,-1.00,148.96,1.93,7.00,-2.00,-269.56,-152.56,-8.88,-5.12,-112.00,107.00,-5.00,2.00,-248.00,-318.00,-9.00,-8.00,-279.11,138.95,-6.92,6.04,-126.71,258.40,-6.98,6.13,-165.20,42.17,-6.88,-1.12,340.00,-332.00,9.00,-8.00,-10.00,250.10,-1.00,6.82,-354.41,-268.82,-9.98,-5.92,206.86,157.76,5.00,2.99,240.98,201.11,5.00,7.18,85.00,-150.00,3.00,-8.00,335.00,87.00,9.00,5.00,-123.99,-180.03,-6.00,-5.00,-194.58,247.90,-4.15,10.00,-3364550633207181.00,12908859842195706.00,-1121516877735803.00,4302953280731823.50,-213.98,50.02,-9.00,1.00,-329.75,169.13,-8.93,3.04,-177.00,-8.00,-3.00,-1.00,71.00,16.00,2.00,-0.00,-175.02,-201.04,-5.96,-6.92,-42.99,28.99,-4.00,4.00,17.01,308.01,2.00,8.00,84.00,-199.00,4.00,-4.00,202.37,107.33,7.09,4.96,-5.63,93.38,-3.08,4.02,-194.93,-285.05,-8.00,-8.00,160.65,-267.99,2.99,-7.00,-130.96,-150.77,-6.00,-3.99,218.91,-181.82,8.00,-4.99,-156.12,-65.07,-8.08,-5.04,87.00,33.99,1.00,2.00,-91.93,22.77,-4.22,4.04,-164.65,104.34,-2.99,4.01,252.54,254.01,8.18,6.00,307.00,327.00,8.00,9.00,-314.68,-333.28,-7.99,-10.01,-135.01,-754.03,-4.00,-25.00,-559.66,-373.85,-20.44,-9.99,10.00,-59.00,2.00,-0.00,-116.05,-1.01,-7.00,-3.00,242.22,57.22,9.01,3.01,6.89,144.22,-2.79,6.01,10.00,304.00,3.00,10.00
40,-239.00,-79.00,-5.00,-3.00,55.98,53.99,2.00,3.00,-367.00,-365.00,-9.00,-7.00,-436.00,25.00,-10.00,-1.00,-84.91,315.25,-4.40,10.35,311.03,3.43,6.00,1.99,434.00,294.01,9.00,8.00,-88.44,240.00,-0.01,8.00,-265.96,-227.28,-7.15,-7.10,234.47,-133.23,5.07,-4.04,-129.51,-74.88,-3.09,-1.85,195.07,159.94,7.00,6.00,124.02,-441.01,5.00,-9.00,23.01,32.00,2.00,1.00,-144.09,-401.29,-4.00,-8.01,409.98,248.00,8.00,4.00,356.00,-172.00,8.00,-3.00,111.45,80.24,0.89,3.88,-423.99,-445.98,-10.00,-9.00,214.95,87.06,7.00,2.00,180.08,-761.02,3.82,-19.00,-182.75,-165.10,-4.99,-5.00,-195.32,256.60,-4.98,7.99,-10.46,-193.16,2.22,-3.20,120.00,229.00,4.00,5.00,-117.48,220.18,-3.04,5.05,194.00,481.00,4.00,10.00,18.00,-396.99,2.00,-10.00,153.95,259.14,3.21,8.19,-252.29,302.29,-8.01,7.01,138.98,-53.00,2.00,-1.00,4175853516573.86,4499875055349.02,130495422393.06,140621095483.13,-335.06,391.09,-8.00,8.00,-7.66,58.83,0.08,-1.04,40.00,238.02,-1.00,5.00,31537.13,-7726.09,1206.80,-300.48,-176.00,-182.95,-2.00,-5.00,-1397.90,-79.90,-36.11,-1.72,290.89,356.00,5.37,10.00,-157.45,-667.70,-2.99,-19.09,-5.46,-183.37,0.07,-4.04,120.48,-55.86,4.81,1.08,-332.48,15.40,-8.94,-1.56,416.71,-401.61,9.90,-8.96,-215.98,-318.00,-6.00,-7.00,42.02,-82.04,1.00,-3.00,-64.45,-333.47,-3.94,-7.98,149.92,-21.96,6.07,1.05,245.00,287.01,7.00,5.00,-281.01,-371.99,-8.00,-9.00,-64.07,154.90,-0.00,2.00,122.02,-493.01,1.00,-10.00,-325.86,-54.38,-5.74,-3.76,212.11,-46.09,5.00,-3.00,-130.11,-87.80,-1.00,-1.00,218.94,-18.11,7.00,-2.00,-358.37,-203.78,-8.88,-5.12,-162.00,127.00,-5.00,2.00,-338.00,-398.00,-9.00,-8.00,-348.35,199.33,-6.92,6.04,-196.47,319.65,-6.98,6.13,-233.98,30.95,-6.88,-1.12,430.00,-412.00,9.00,-8.00,-20.00,318.28,-1.00,6.82,-454.21,-328.07,-9.98,-5.92,256.82,187.67,5.00,2.99,290.97,272.93,5.00,7.18,115.00,-230.00,3.00,-8.00,425.00,137.00,9.00,5.00,-183.98,-230.04,-6.00,-5.00,-236.06,347.86,-4.15,10.00,-14579719410565216.00,55938392649513944.00,-1121516877735803.00,4302953280731823.50,-303.98,60.03,-9.00,1.00,-419.00,199.50,-8.93,3.04,-207.00,-18.00,-3.00,-1.00,91.01,16.00,2.00,-0.00,-234.64,-270.28,-5.96,-6.92,-82.99,68.99,-4.00,4.00,37.02,388.01,2.00,8.00,124.00,-238.99,4.00,-4.00,273.23,156.90,7.09,4.96,-36.42,133.53,-3.08,4.02,-274.90,-365.06,-8.00,-8.00,190.54,-337.98,2.99,-7.00,-190.94,-190.68,-6.00,-3.99,298.88,-231.74,8.00,-4.99,-236.88,-115.45,-8.08,-5.04,97.00,53.99,1.00,2.00,-134.11,63.20,-4.22,4.04,-194.53,144.45,-2.99,4.01,334.35,314.02,8.18,6.00,387.00,417.00,8.00,9.00,-394.56,-433.38,-7.99,-10.01,-175.01,-1004.04,-4.00,-25.00,-764.09,-473.79,-20.44,-9.99,30.00,-59.01,2.00,-0.00,-186.06,-31.01,-7.00,-3.00,332.34,87.34,9.01,3.01,-21.06,204.32,-2.79,6.01,39.92,404.03,2.98,10.01
50,-289.00,-109.00,-5.00,-3.00,75.97,83.99,2.00,3.00,-457.00,-435.00,-9.00,-7.00,-536.00,15.00,-10.00,-1.00,-128.94,418.79,-4.40,10.35,371.03,23.28,6.00,1.99,524.00,374.01,9.00,8.00,-88.54,320.00,-0.01,8.00,-337.51,-298.31,-7.15,-7.10,285.22,-173.60,5.07,-4.04,-160.38,-93.40,-3.09,-1.85,265.09,219.93,7.00,6.00,174.03,-531.01,5.00,-9.00,43.01,42.00,2.00,1.00,-184.11,-481.36,-4.00,-8.01,489.97,288.00,8.00,4.00,436.00,-202.00,8.00,-3.00,120.37,119.09,0.89,3.88,-523.99,-535.98,-10.00,-9.00,284.93,107.08,7.00,2.00,218.26,-951.02,3.82,-19.00,-232.66,-215.14,-4.99,-5.00,-245.12,336.49,-4.98,7.99,11.70,-225.14,2.22,-3.20,160.00,279.00,4.00,5.00,-147.93,270.68,-3.04,5.05,234.00,581.00,4.00,10.00,38.00,-496.99,2.00,-10.00,186.02,341.00,3.21,8.19,-332.39,372.38,-8.01,7.01,158.98,-63.00,2.00,-1.00,5480807740504.49,5906086010180.32,130495422393.06,140621095483.13,-415.08,471.12,-8.00,8.00,-6.90,48.45,0.08,-1.04,30.01,288.03,-1.00,5.00,43605.16,-10730.88,1206.80,-300.48,-196.00,-232.93,-2.00,-5.00,-1758.98,-97.09,-36.11,-1.72,344.55,456.01,5.37,10.00,-187.31,-858.65,-2.99,-19.09,-4.71,-223.77,0.07,-4.04,168.58,-45.07,4.81,1.08,-421.91,-0.24,-8.94,-1.56,515.71,-491.18,9.90,-8.96,-275.98,-388.00,-6.00,-7.00,52.03,-112.05,1.00,-3.00,-103.90,-413.26,-3.94,-7.98,210.67,-11.43,6.07,1.05,315.00,337.01,7.00,5.00,-361.01,-461.98,-8.00,-9.00,-64.08,174.88,-0.00,2.00,132.02,-593.01,1.00,-10.00,-383.25,-92.01,-5.74,-3.76,262.14,-76.12,5.00,-3.00,-140.14,-97.75,-1.00,-1.00,288.93,-38.14,7.00,-2.00,-447.18,-255.01,-8.88,-5.12,-212.00,147.00,-5.00,2.00,-428.00,-478.00,-9.00,-8.00,-417.59,259.71,-6.92,6.04,-266.22,380.91,-6.98,6.13,-302.76,19.72,-6.88,-1.12,525.19,-489.92,9.66,-7.72,-30.00,386.46,-1.00,6.82,-554.01,-387.32,-9.98,-5.92,306.77,217.58,5.00,2.99,340.97,344.75,5.00,7.18,145.00,-310.00,3.00,-8.00,515.00,187.00,9.00,5.00,-243.98,-280.04,-6.00,-5.00,-277.55,447.81,-4.15,10.00,-25794888187923256.00,98967925456832176.00,-1121516877735803.00,4302953280731823.50,-393.97,70.03,-9.00,1.00,-508.25,229.88,-8.93,3.04,-237.00,-28.00,-3.00,-1.00,111.01,16.00,2.00,-0.00,-294.26,-339.53,-5.96,-6.92,-122.98,108.99,-4.00,4.00,57.03,468.00,2.00,8.00,163.99,-278.99,4.00,-4.00,344.09,206.48,7.09,4.96,-67.20,173.68,-3.08,4.02,-354.88,-445.08,-8.00,-8.00,220.42,-407.98,2.99,-7.00,-250.92,-230.58,-6.00,-3.99,378.84,-281.67,8.00,-4.99,-317.64,-165.83,-8.08,-5.04,106.99,73.99,1.00,2.00,-176.29,103.63,-4.22,4.04,-224.41,184.56,-2.99,4.01,416.16,374.04,8.18,6.00,467.00,507.00,8.00,9.00,-474.45,-533.48,-7.99,-10.01,-215.01,-1254.05,-4.00,-25.00,-968.53,-573.72,-20.44,-9.99,50.00,-59.01,2.00,-0.00,-256.08,-61.01,-7.00,-3.00,422.45,117.46,9.01,3.01,-49.00,264.43,-2.79,6.01,69.69,504.15,2.98,10.01
