//CSV contenant les positions et les vitesses de N=100 particules évoluant dans un espace infini durant T=1000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4,x5,y5,vx5,vy5,x6,y6,vx6,vy6,x7,y7,vx7,vy7,x8,y8,vx8,vy8,x9,y9,vx9,vy9,x10,y10,vx10,vy10,x11,y11,vx11,vy11,x12,y12,vx12,vy12,x13,y13,vx13,vy13,x14,y14,vx14,vy14,x15,y15,vx15,vy15,x16,y16,vx16,vy16,x17,y17,vx17,vy17,x18,y18,vx18,vy18,x19,y19,vx19,vy19,x20,y20,vx20,vy20,x21,y21,vx21,vy21,x22,y22,vx22,vy22,x23,y23,vx23,vy23,x24,y24,vx24,vy24,x25,y25,vx25,vy25,x26,y26,vx26,vy26,x27,y27,vx27,vy27,x28,y28,vx28,vy28,x29,y29,vx29,vy29,x30,y30,vx30,vy30,x31,y31,vx31,vy31,x32,y32,vx32,vy32,x33,y33,vx33,vy33,x34,y34,vx34,vy34,x35,y35,vx35,vy35,x36,y36,vx36,vy36,x37,y37,vx37,vy37,x38,y38,vx38,vy38,x39,y39,vx39,vy39,x40,y40,vx40,vy40,x41,y41,vx41,vy41,x42,y42,vx42,vy42,x43,y43,vx43,vy43,x44,y44,vx44,vy44,x45,y45,vx45,vy45,x46,y46,vx46,vy46,x47,y47,vx47,vy47,x48,y48,vx48,vy48,x49,y49,vx49,vy49,x50,y50,vx50,vy50,x51,y51,vx51,vy51,x52,y52,vx52,vy52,x53,y53,vx53,vy53,x54,y54,vx54,vy54,x55,y55,vx55,vy55,x56,y56,vx56,vy56,x57,y57,vx57,vy57,x58,y58,vx58,vy58,x59,y59,vx59,vy59,x60,y60,vx60,vy60,x61,y61,vx61,vy61,x62,y62,vx62,vy62,x63,y63,vx63,vy63,x64,y64,vx64,vy64,x65,y65,vx65,vy65,x66,y66,vx66,vy66,x67,y67,vx67,vy67,x68,y68,vx68,vy68,x69,y69,vx69,vy69,x70,y70,vx70,vy70,x71,y71,vx71,vy71,x72,y72,vx72,vy72,x73,y73,vx73,vy73,x74,y74,vx74,vy74,x75,y75,vx75,vy75,x76,y76,vx76,vy76,x77,y77,vx77,vy77,x78,y78,vx78,vy78,x79,y79,vx79,vy79,x80,y80,vx80,vy80,x81,y81,vx81,vy81,x82,y82,vx82,vy82,x83,y83,vx83,vy83,x84,y84,vx84,vy84,x85,y85,vx85,vy85,x86,y86,vx86,vy86,x87,y87,vx87,vy87,x88,y88,vx88,vy88,x89,y89,vx89,vy89,x90,y90,vx90,vy90,x91,y91,vx91,vy91,x92,y92,vx92,vy92,x93,y93,vx93,vy93,x94,y94,vx94,vy94,x95,y95,vx95,vy95,x96,y96,vx96,vy96,x97,y97,vx97,vy97,x98,y98,vx98,vy98,x99,y99,vx99,vy99
0,-63.00,-32.00,-7.00,-1.00,-64.00,-21.00,3.00,-7.00,38.00,100.00,3.00,-6.00,33.00,29.00,-9.00,9.00,-43.00,74.00,1.00,2.00,88.00,-32.00,4.00,5.00,52.00,-36.00,-5.00,9.00,-50.00,-70.00,-10.00,-3.00,-2.00,-15.00,7.00,1.00,15.00,18.00,5.00,9.00,-32.00,7.00,-8.00,2.00,-64.00,85.00,-2.00,-9.00,58.00,-99.00,3.00,-1.00,-81.00,-54.00,-9.00,0.00,-40.00,21.00,-3.00,7.00,51.00,-63.00,-7.00,5.00,22.00,26.00,-5.00,-10.00,95.00,-91.00,7.00,8.00,-33.00,40.00,-1.00,10.00,24.00,-79.00,-10.00,6.00,73.00,-95.00,-8.00,-3.00,-49.00,56.00,8.00,-7.00,-24.00,87.00,8.00,8.00,74.00,-33.00,2.00,5.00,44.00,57.00,6.00,8.00,16.00,20.00,5.00,2.00,-91.00,12.00,-1.00,-2.00,33.00,-69.00,-8.00,-4.00,-64.00,42.00,3.00,0.00,-52.00,-41.00,1.00,1.00,96.00,-32.00,-1.00,7.00,-14.00,-75.00,2.00,10.00,82.00,-54.00,5.00,-5.00,16.00,-84.00,5.00,-4.00,28.00,-84.00,2.00,-9.00,-53.00,-77.00,-5.00,-3.00,16.00,11.00,7.00,-8.00,21.00,20.00,1.00,2.00,38.00,89.00,-1.00,7.00,-86.00,50.00,4.00,0.00,96.00,19.00,3.00,-9.00,35.00,-76.00,-3.00,-10.00,91.00,-4.00,-9.00,7.00,19.00,-13.00,-7.00,-5.00,49.00,-57.00,-3.00,-6.00,63.00,-14.00,6.00,6.00,-26.00,-30.00,1.00,-2.00,-81.00,-24.00,7.00,1.00,46.00,-73.00,1.00,-7.00,-99.00,-88.00,-6.00,-10.00,-42.00,-85.00,8.00,-6.00,-47.00,-100.00,-1.00,0.00,94.00,-40.00,4.00,-10.00,-4.00,5.00,5.00,-10.00,76.00,-20.00,-1.00,8.00,6.00,43.00,-3.00,8.00,20.00,86.00,-9.00,-5.00,48.00,-25.00,-5.00,-6.00,-10.00,-8.00,-4.00,4.00,-57.00,96.00,-9.00,8.00,-45.00,-36.00,9.00,4.00,70.00,99.00,5.00,4.00,-72.00,80.00,-1.00,-8.00,-28.00,49.00,-10.00,8.00,-16.00,-83.00,-8.00,-8.00,-8.00,-74.00,-6.00,-4.00,-32.00,-78.00,9.00,-1.00,-83.00,-31.00,-3.00,-2.00,34.00,-10.00,-9.00,1.00,-62.00,45.00,-6.00,-1.00,-26.00,87.00,1.00,-8.00,-14.00,35.00,9.00,4.00,52.00,-100.00,4.00,-2.00,77.00,-10.00,3.00,3.00,12.00,-49.00,-9.00,0.00,20.00,-97.00,8.00,5.00,-7.00,-74.00,-5.00,-8.00,22.00,54.00,-1.00,-3.00,-9.00,47.00,-2.00,-7.00,-19.00,80.00,7.00,6.00,30.00,-2.00,-7.00,-1.00,88.00,-48.00,-9.00,6.00,-47.00,8.00,-7.00,-1.00,12.00,-18.00,-9.00,4.00,8.00,84.00,7.00,-7.00,37.00,83.00,-1.00,2.00,29.00,-83.00,3.00,1.00,47.00,0.00,-4.00,-8.00,98.00,-30.00,-1.00,-2.00,-27.00,-15.00,-9.00,-7.00,94.00,64.00,0.00,8.00,-55.00,27.00,-1.00,4.00,10.00,-55.00,7.00,-2.00,-72.00,-92.00,9.00,-2.00,76.00,28.00,9.00,8.00,-73.00,61.00,9.00,9.00,82.00,-18.00,-3.00,-1.00,18.00,44.00,0.00,-4.00,8.00,30.00,-9.00,-3.00,-44.00,75.00,-10.00,-8.00
10,19784.46,29310.92,2198.27,3256.77,-457.55,108.52,-50.84,12.06,-1252803013.45,652120511.88,-139200334.83,72457834.65,-15791685.59,5262930.16,-1754631.73,584770.02,-62296082028.77,-42898264846.83,-31148041014.38,-21449132423.41,2709876.03,-2704993.18,301097.34,-300554.80,-50336315.58,-50324043.91,-5592923.95,-5591560.43,715867.56,-2519066.09,79540.84,-279896.23,-52624080771962.34,35906493553.40,-5847120085773.59,3989610394.82,5.27,-11.39,0.59,-1.27,-473.82,-58.80,-52.65,-6.53,4645227.91,-16153579.41,516136.43,-1794842.16,1569468372.30,806468570.17,174385374.70,89607618.91,0.42,2.18,0.05,0.24,-992.49,232.05,-110.28,25.78,57804022.94,-144301072.20,6422669.22,-16033452.47,3269444.32,4936662.11,363271.59,548518.01,-0.03,0.06,-0.00,0.01,-4231500.14,62539.13,-470166.68,6948.79,11589.64,-34.29,1287.74,-3.81,-48119.39,-21386.15,-5346.60,-2376.24,117315.72,312855.55,13035.08,34761.73,128030997936584880.00,-187183395507285600.00,64015498968292440.00,-93591697753642800.00,32552.41,74571.80,3616.93,8285.76,-0.24,0.32,-0.03,0.04,13308533498941578.00,-48449157465608.73,1478725944326842.25,-5383239718400.97,0.60,-0.13,0.60,-0.13,4784.87,-6412.46,531.65,-712.50,-3513107.86,2979237.38,-390345.32,331026.38,38.76,20.99,4.31,2.33,-3574510.41,-4406003.56,-397167.82,-489555.95,-14.18,-62.66,-1.58,-6.96,338.50,291.87,37.61,32.43,627734.29,-348941.36,69748.25,-38771.26,-3216151858726199.00,1303886221282681.00,-1072050619575399.75,434628740427560.31,-83.19,-236.04,-9.24,-26.23,304851.27,-31861438.99,33872.36,-3540159.89,-3.92,14.68,-0.44,1.63,-986.09,-10783.71,-109.57,-1198.19,167.48,-71.05,18.61,-7.89,-14.77,-6.13,-1.64,-0.68,-4649792.15,6497137248.12,-516643.57,721904138.68,-6652.99,-33013.56,-739.22,-3668.17,-47852.67,21354.21,-5316.96,2372.69,2.11,-43.05,0.23,-4.78,2684907.41,-1807368.45,298323.05,-200818.72,-12697.67,167.94,-1410.85,18.66,-99.09,-82.71,-11.01,-9.19,-196.98,-27.30,-21.89,-3.03,-4181163827.86,-245097249.97,-4181163827.86,-245097249.97,43216.69,23.11,4801.85,2.57,-78.34,31.50,-8.70,3.50,-4.41,21.69,-0.49,2.41,652.22,-5048.07,72.47,-560.90,2855705.96,1884808.66,317300.66,209423.18,-192.33,-330.83,-21.37,-36.76,50323261.09,-50331565.01,5591473.45,-5592396.11,-0.04,0.90,-0.00,0.10,5.38,-3.21,0.60,-0.36,-0.00,-0.01,-0.00,-0.00,-0.29,43202.05,-0.03,4800.23,3.07,-2.69,3.07,-2.69,121286.67,-26953.28,13476.30,-2994.81,-9.47,6.15,-1.05,0.68,497.87,3976.12,55.32,441.79,5905.64,1473.12,2952.82,736.56,7573.07,-2065.38,841.45,-229.49,-132196607346736824320.00,-93048481127433502720.00,-132196607346736824320.00,-93048481127433502720.00,-5480041.41,16865018.38,-608893.49,1873890.93,17.69,-18.84,1.97,-2.09,239.86,129.11,26.65,14.35,-27308488.65,4551272.09,-3034276.52,505696.90,-0.04,0.02,-0.00,0.00,-318.87,-3834.80,-35.43,-426.09,74.44,-42.89,8.27,-4.77,6113.70,15284.20,679.30,1698.24,-168.12,-317.43,-168.12,-317.43,-2062.31,-7561.17,-229.15,-840.13,42.43,-55.10,4.71,-6.12,0.05,-0.02,0.01,-0.00,3.05,-1.31,0.34,-0.15,3.16,2.61,0.35,0.29,-0.04,0.47,-0.00,0.05,-22747982955.24,-28018900470.34,-22747982955.24,-28018900470.34,1.08,0.41,0.12,0.05,-9036979589668963090432.00,107046237437426688589824.00,-9036979589668963090432.00,107046237437426688589824.00,-0.02,0.03,-0.00,0.00,54800.30,87127.32,6088.92,9680.81,-1.10,0.79,-0.12,0.09,1158677294471757074268160.00,-1784943521386081650999296.00,1158677294471757074268160.00,-1784943521386081650999296.00,-2.23,-8.47,-2.23,-8.46,1237.64,-1866.33,1237.64,-1866.34,3951.67,-3991.50,1975.83,-1995.75,-421507054.83,-363459325.55,-140502351.61,-121153108.52,4310645562792665398902784.00,2300838615583209855909888.00,4310645562792665398902784.00,2300838615583209855909888.00,23631.87,-7089.56,2625.76,-787.73,10579.38,-4298.41,10579.39,-4298.41,-0.70,-0.48,-0.08,-0.05,-33458297814744737976942592.00,-20563437927013719897800704.00,-33458297814744737976942592.00,-20563437927013719897800704.00,-10316.37,6001.21,-3438.79,2000.40
20,-359.94,-324.55,-44.99,-40.57,1111.90,-14532.48,1111.90,-14532.48,74242672476120.95,50616922386046.03,14848534495224.19,10123384477209.21,5932361352.00,-897052232.70,847480193.14,-128150318.96,141.84,-22.10,23.64,-3.68,45396714025640.17,-18705552162613.55,9079342805128.04,-3741110432522.71,0.37,0.24,0.05,0.03,-0.02,0.05,-0.00,0.01,3520.10,353.76,704.02,70.75,76.71,-46.11,8.52,-5.12,44.47,-23.56,14.82,-7.85,-450511384548535.19,-177937557380478.72,-64358769221219.31,-25419651054354.10,-0.06,0.34,-0.02,0.11,2218627459677944320.00,2829955769489106944.00,316946779953992064.00,404279395641300992.00,-0.02,-0.00,-0.00,-0.00,-393522224760732.50,266248102625418.84,-393522224760732.50,266248102625418.84,-1417366609.81,-814273432.37,-202480944.26,-116324776.05,-21601631219.41,23106731234.50,-21601631219.41,23106731234.50,-2272312717546.02,2115834125475.49,-324616102506.57,302262017925.07,-947008034235.54,586724800723.59,-118376004279.44,73340600090.45,0.01,-0.26,0.00,-0.03,424240.43,928760.98,141413.48,309586.99,10748176612060082176.00,858688233944555392.00,10748176612060082176.00,858688233944555392.00,12.47,7.03,1.56,0.88,651571782710244608.00,824649784802499968.00,325785891355122304.00,412324892401249984.00,-13343373407963076.00,4728446217430502.00,-3335843351990769.00,1182111554357625.50,-10685523962240364544.00,-151322842879344576.00,-3561841320746788352.00,-50440947626448192.00,-1.26,-2.82,-0.42,-0.94,-5722558160.54,-21178581484.67,-817508308.65,-3025511640.67,-0.87,0.58,-0.10,0.06,-222080425977.69,210061104782.06,-31725775139.67,30008729254.58,0.04,0.04,0.00,0.00,122453025.23,-959962897.98,30613256.31,-239990724.49,32094241.13,-163626696.54,10698080.38,-54542232.18,57499136291660000.00,6551002319953513.00,14374784072915000.00,1637750579988378.25,423672562499043072.00,219512669435949184.00,141224187499681024.00,73170889811983056.00,475303.76,6823252.52,67900.54,974750.36,-77629.16,1027783.21,-8625.46,114198.13,-475079665657.00,1604601069327.88,-59384958207.13,200575133665.99,-0.32,0.08,-0.04,0.01,114.69,216.15,12.74,24.02,-4.19,-2.73,-4.19,-2.74,193227947.89,-48259782.39,24153493.49,-6032472.80,0.50,-0.22,0.06,-0.03,-1304.79,932.25,-144.98,103.58,317.71,-621.77,45.39,-88.82,-92556556.36,228066350.23,-11569569.54,28508293.78,-80595776900326745964544.00,-507282023415471767814144.00,-40297888450163372982272.00,-253641011707735883907072.00,-496508408738482752.00,2109476061317773056.00,-165502802912827584.00,703158687105924352.00,2669282614877.65,2809070938848.70,444880435812.94,468178489808.12,-470.71,-238.00,-58.84,-29.75,0.03,-0.01,0.00,-0.00,-5.86,-17.95,-0.65,-1.99,789732051924807168.00,-994542934026262528.00,263244017308269056.00,-331514311342087488.00,77734.83,56232.19,38867.41,28116.09,-10751406952964.65,2266548798405.32,-5375703476482.33,1133274399202.66,-0.07,0.04,-0.01,0.01,-836379331.04,1687664486.00,-139396555.17,281277414.33,-0.00,-0.02,-0.00,-0.00,2476.50,664.34,247.65,66.43,-1.31,-17.05,-0.16,-2.13,-62614663.83,497357764.15,-8944951.98,71051109.16,1346.54,-6142.56,168.32,-767.82,-275904.27,-368904.37,-30656.03,-40989.37,-3593068965.96,265873656.01,-449133620.74,33234207.00,-13393446721.46,-39787438561.34,-1674180840.18,-4973429820.17,-17691714.81,-422262820.29,-2211464.35,-52782852.54,0.06,0.08,0.02,0.03,-91952.66,-337140.87,-13136.09,-48162.98,-4.53,5.59,-0.50,0.62,5443.57,1748.62,1360.89,437.15,27888168.19,-13095177.24,3984024.03,-1870739.61,27038595833856968.00,26387836866723356.00,27038595833856968.00,26387836866723356.00,4498168004938344.00,-4996217283917960.00,1124542001234585.88,-1249054320979490.00,4631.84,1343.68,4631.84,1343.68,-25146966.43,-99229227.86,-3143370.80,-12403653.48,0.56,-0.09,0.14,-0.02,-50109773582.42,43362941088.91,-6263721697.80,5420367636.11,-658744011621805796098048.00,-375979411290222911029248.00,-658744011621805796098048.00,-375979411290222911029248.00,1.77,-0.42,1.77,-0.42,30453080756092.48,189926553766051.19,30453080756092.48,189926553766051.19,148948947586573216.00,139263884444461264.00,148948947586573216.00,139263884444461264.00,135.28,629.25,22.55,104.88,0.01,0.03,0.00,0.00,-189092250855.28,9415112302.95,-27013178693.61,1345016043.28,-6857292890984.00,-20013558138805.23,-3428646445492.00,-10006779069402.62,0.02,-0.01,0.00,-0.00,19378741410299.00,-626873724250.80,19378741410299.00,-626873724250.80,4.50,-0.23,1.50,-0.08,8707415773987256544794771456.00,6559613572543506704796483584.00,8707415773987256544794771456.00,6559613572543506704796483584.00,1688581893749987072.00,-4709384367588050944.00,562860631249995712.00,-1569794789196016896.00,151577571578945497827639296.00,2266736941227307117867696128.00,151577571578945497827639296.00,2266736941227307117867696128.00,-1394428.14,-3768961.08,-174303.52,-471120.14,-1750723.41,-147795.74,-437680.85,-36948.93,-49688452098764360908800.00,158451426901568996245504.00,-49688452098764360908800.00,158451426901568996245504.00,164464751942.69,-269025811276.42,20558093992.84,-33628226409.55,-15.46,-158.34,-1.93,-19.79,-75743685.61,60595120.79,-12623947.60,10099186.80,123993669.02,739889373.63,123993669.02,739889373.63,-261425415089.50,-199987164378.50,-32678176886.19,-24998395547.31
30,4788930729888417826471936.00,2685710113536484111810560.00,1596310243296139186012160.00,895236704512161370603520.00,-0.19,3.30,-0.02,0.41,-240.37,-677.61,-48.07,-135.52,-17251280.52,-2603669.04,-2875213.42,-433944.84,-48811019047003676672.00,-651881229923372105728.00,-24405509523501838336.00,-325940614961686052864.00,107336323.50,141821062.46,21467264.70,28364212.49,-546438419.42,-1095360178.16,-546438419.42,-1095360178.16,-19491926443966670183596032.00,4067292385110159393816576.00,-19491926443966670183596032.00,4067292385110159393816576.00,1020108248190.47,-1153482079445.23,204021649638.09,-230696415889.05,-0.01,0.01,-0.00,0.00,3938892717463029599943673249792.00,4482356058789669739672184553472.00,3938892717463029599943673249792.00,4482356058789669739672184553472.00,-2679732331099379990528000.00,1514135230633937737875456.00,-1339866165549689995264000.00,757067615316968868937728.00,2665708411738468.00,2385583264159454.50,533141682347693.62,477116652831890.94,-2148593530892821978268303360.00,-364326059421933043087048704.00,-716197843630940613609783296.00,-121442019807311014362349568.00,44173894755319831068672.00,-39240820416818289049600.00,44173894755319831068672.00,-39240820416818289049600.00,11391.44,-5854.00,2847.86,-1463.50,9666618.58,2977523.49,2416654.64,744380.87,1167.51,-1806.02,194.58,-301.00,-37352.35,-17707.77,-7470.47,-3541.55,-7196996288748564480.00,-4474097301169233408.00,-1799249072187141120.00,-1118524325292308352.00,-1.14,-4.97,-0.23,-0.99,-1424355767478.78,1256683699690.45,-1424355767478.78,1256683699690.45,2181982551927838402413335034465918880734773248.00,-164841314685067639947260811908982361036947456.00,727327517309279520289886687664864689274224640.00,-54947104895022546649086937302994120345649152.00,-7.74,-0.55,-0.86,-0.06,-49599457790412128.00,50263101731954600.00,-16533152596804042.00,16754367243984866.00,45487532907305.73,-13287795976196.59,11371883226826.43,-3321948994049.15,6159644806847510085632.00,-13820022474313689989120.00,2053214935615836782592.00,-4606674158104563154944.00,-153839297407604480.00,133329511519873392.00,-153839297407604480.00,133329511519873392.00,22234439.20,63041519.97,3705739.87,10506919.99,-46620693447.17,218931631188.48,-6660099063.88,31275947312.64,-7.39,8.14,-3.69,4.07,0.33,0.17,0.33,0.17,68882277926.35,305227339661.78,13776455585.27,61045467932.36,9343574285619869696.00,-553961288169143040.00,9343574285619869696.00,-553961288169143040.00,-2025349503.06,-322615669.58,-506337375.76,-80653917.40,-0.02,0.03,-0.01,0.01,-4808563597418.38,452510459079.34,-686937656774.05,64644351297.05,-3167734949.87,37357617.93,-527955824.98,6226269.65,-62406435199375.79,-308186987651385.62,-62406435199375.79,-308186987651385.62,-25963293699310976.00,43895055952379792.00,-5192658739862195.00,8779011190475958.00,7484409150847061.00,14302054136559070.00,1871102287711765.25,3575513534139767.50,596.77,-1092.01,66.31,-121.33,43421129360316645244928.00,-34608276855972062822400.00,21710564680158322622464.00,-17304138427986031411200.00,-8812707758151784.00,-6243669232320580.00,-2203176939537946.00,-1560917308080145.00,8083.67,367.98,1154.81,52.57,-7690882.63,-6196893.78,-1281813.77,-1032815.63,258678.72,621102.94,129339.36,310551.47,403420.14,2609097.65,403420.14,2609097.65,136491607460736532480.00,-24017987560333094912.00,45497202486912180224.00,-8005995853444365312.00,42865325727150544.00,310676871993422208.00,8573065145430108.00,62135374398684448.00,3052395.45,6496643.89,763098.86,1624160.97,-246.17,-119.61,-24.62,-11.96,77748671.77,11997314.26,8638741.31,1333034.92,-4525093364689818091520.00,1849132535888264036352.00,-1508364454896606117888.00,616377511962754678784.00,134104292447168000.00,305743359695188544.00,67052146223584000.00,152871679847594272.00,5131066326201626624.00,4988771591939146752.00,1026213265240325248.00,997754318387829376.00,-27131.93,19621.53,-9043.98,6540.51,-2095937.18,-6643898.73,-523984.29,-1660974.68,-17088.49,20410.98,-1708.85,2041.10,1669617223722543.25,1791140985189367.50,556539074574181.06,597046995063122.50,0.03,-0.14,0.00,-0.02,-119332530183712751616.00,-10730803844822845440.00,-39777510061237583872.00,-3576934614940948480.00,42117299.31,-5223435.67,5264662.41,-652929.46,-90085437433.92,-3691860424.55,-30028479144.64,-1230620141.52,-22439745328.47,15413850072.56,-3739957554.75,2568975012.09,92891.06,130579.98,15481.84,21763.33,-7817280077204156317696.00,-2509029323964948152320.00,-3908640038602078158848.00,-1254514661982474076160.00,16343752.24,8024986.54,5447917.41,2674995.51,-3.82,4.29,-3.81,4.28,22.47,-50.98,2.50,-5.66,1.05,21.16,0.13,2.65,-2656.01,1429.99,-379.43,204.28,-306.02,-413.30,-76.50,-103.33,75242967838446714880.00,-123980909611170267136.00,18810741959611678720.00,-30995227402792566784.00,-796643.87,25015.60,-99580.48,3126.95,0.02,0.08,0.00,0.01,-6509076997721230336.00,4430293610426094080.00,-1084846166286871680.00,738382268404349056.00,138571829.88,-1292501385.19,23095304.98,-215416897.53,-392196374950937423870164992.00,3810813324601727692740493312.00,-392196374950937423870164992.00,3810813324601727692740493312.00,-0.34,-0.78,-0.04,-0.10,-6267875923.49,22101026017.59,-2089291974.50,7367008672.53,-7667023899012246528.00,-5167431179321840640.00,-3833511949506123264.00,-2583715589660920320.00,17371995.20,-17002534.25,2895332.53,-2833755.71,0.05,0.01,0.05,0.01,-34118880615120506880.00,-19577431472088580096.00,-34118880615120506880.00,-19577431472088580096.00,783838.86,2324414.65,156767.77,464882.93,0.03,-0.11,0.04,-0.11,2326627560.15,1705359372.27,465325512.03,341071874.45,5835183.30,-6620737.56,833597.61,-945819.65,0.10,0.07,0.01,0.01,171085184393637440.00,537319033865138432.00,57028394797879144.00,179106344621712800.00,0.25,0.85,0.25,0.83,-3119050.69,-932015.06,-445578.67,-133145.01,-5701602433324639322112.00,-7803427556687146385408.00,-2850801216662319661056.00,-3901713778343573192704.00,-0.01,0.03,-0.00,0.02,-1677527977338.95,-2999689074372592.00,-838763988669.48,-1499844537186296.00,-3860575024334683.50,1922913571628399.50,-1286858341444894.50,640971190542799.88,43553.16,191071.63,6221.88,27295.95,3208465815.81,-94523189.07,1604232907.91,-47261594.53,-65696582791016759296.00,-50656608874622738432.00,-32848291395508379648.00,-25328304437311369216.00
