i,x,y,vx,vy,ax,ay,fx,fy
0,16.335671,3.985793,0.838956,-0.119048,-1.185711,-0.754122,-1.185711,-0.754122
1,2.853502,2.532304,0.990745,-2.480111,0.990453,2.739564,0.990453,2.739564
2,13.297360,18.027663,0.797096,0.122254,-0.276104,0.097699,-0.276104,0.097699
3,5.863150,0.125797,-0.480071,0.467746,5.701698,-7.500552,5.701698,-7.500552
4,3.660156,18.158567,-0.422021,1.129663,6.074743,9.468130,6.074743,9.468130
5,8.337879,7.591605,0.897853,-1.158572,-0.494779,0.295869,-0.494779,0.295869
6,9.566814,16.945950,1.442941,-0.356540,-1.217499,-2.158720,-1.217499,-2.158720
7,17.363761,16.005118,1.180805,0.025698,0.985833,-0.022694,0.985833,-0.022694
8,3.862134,3.433774,-0.613563,1.413943,-0.983215,-1.157786,-0.983215,-1.157786
9,10.272021,2.763928,2.028038,0.335137,-1.587684,1.186968,-1.587684,1.186968
10,10.350136,19.341659,1.074978,1.018949,0.393396,0.125028,0.393396,0.125028
11,11.520618,4.656138,-1.402878,-1.055078,-1.520507,-0.937843,-1.520507,-0.937843
12,4.339065,10.331426,0.995616,0.944554,-0.009489,-0.204593,-0.009489,-0.204593
13,4.820876,19.086436,-0.756482,0.460677,0.394288,0.392545,0.394288,0.392545
14,13.995532,5.977342,1.016728,0.742965,9.227891,6.788568,9.227891,6.788568
15,9.079470,2.136228,-0.978621,-0.464814,1.675183,-0.358941,1.675183,-0.358941
16,2.151617,3.692728,2.042642,-0.423507,-0.510415,-1.698782,-0.510415,-1.698782
17,17.450114,6.681702,1.114699,-0.949017,-0.586997,-0.520347,-0.586997,-0.520347
18,14.843049,4.006542,-0.552989,0.079537,-0.292589,0.345167,-0.292589,0.345167
19,7.788971,10.602481,-2.011773,-0.398493,-0.915071,-0.824222,-0.915071,-0.824222
20,1.450443,8.024380,-1.749990,-0.161094,-0.255827,-1.815352,-0.255827,-1.815352
21,18.660214,2.648242,-0.693606,-1.123990,1.674444,-0.024127,1.674444,-0.024127
22,6.433495,7.999510,1.220086,0.025898,0.286478,0.309628,0.286478,0.309628
23,0.241913,1.899503,0.487942,-0.231205,-1.099111,1.403901,-1.099111,1.403901
24,11.077852,9.653889,-0.317324,-1.104094,-12.462552,-1.893033,-12.462552,-1.893033
25,5.185292,0.920667,0.250268,-0.043551,-8.167884,8.558326,-8.167884,8.558326
26,1.028646,10.292322,0.149608,0.753882,0.347161,-0.486448,0.347161,-0.486448
27,17.974699,5.093206,-1.236247,1.645861,0.479157,-0.388326,0.479157,-0.388326
28,0.317222,16.566224,0.143836,2.629596,0.181967,-2.204834,0.181967,-2.204834
29,4.063789,5.925168,0.395566,-0.493504,1.345157,-1.823585,1.345157,-1.823585
30,1.575028,4.650068,-1.266616,-0.064274,8.885642,16.878297,8.885642,16.878297
31,8.396769,15.560679,1.406367,-1.045637,2.506237,1.104311,2.506237,1.104311
32,2.300841,18.167103,0.117641,1.720439,1.993016,1.901088,1.993016,1.901088
33,3.931132,16.962859,-0.194712,0.766033,40.484471,-14.508528,40.484471,-14.508528
34,12.024341,19.298646,0.074502,0.804272,-0.336881,-0.252382,-0.336881,-0.252382
35,18.901533,10.099768,-0.458567,0.362839,-1.261633,1.295228,-1.261633,1.295228
36,13.137050,11.134564,1.320695,1.578406,-3.289602,-7.990028,-3.289602,-7.990028
37,13.264349,13.702834,0.523724,-0.806838,-1.718320,0.011995,-1.718320,0.011995
38,0.211187,3.049717,-0.723401,-0.878772,-3.067326,-1.976997,-3.067326,-1.976997
39,18.714771,1.401121,-0.692277,1.446068,0.698039,2.549767,0.698039,2.549767
40,18.879542,15.675405,-0.258303,-0.869882,-0.225638,0.481426,-0.225638,0.481426
41,18.918542,13.333822,-0.418730,0.966731,-1.045385,-0.064867,-1.045385,-0.064867
42,13.594390,7.654207,1.589036,-1.023335,-0.771596,-0.289927,-0.771596,-0.289927
43,9.644643,15.610329,-1.180842,1.841787,-2.101500,1.476416,-2.101500,1.476416
44,5.607498,6.113684,-1.325550,0.083147,-0.469058,-1.035914,-0.469058,-1.035914
45,3.765274,19.456361,-0.516996,-1.786525,-1.891856,-0.256403,-1.891856,-0.256403
46,10.362856,4.089320,1.184636,0.154459,1.891951,-1.125131,1.891951,-1.125131
47,16.006685,2.462976,-0.008610,1.402828,-0.072915,0.330814,-0.072915,0.330814
48,15.864064,6.587643,-0.209750,-1.068680,0.633893,0.267807,0.633893,0.267807
49,5.130598,15.914467,1.462223,-1.231196,-0.644455,0.570326,-0.644455,0.570326
50,18.919779,17.855740,-0.411842,-0.242294,-0.981941,0.613132,-0.981941,0.613132
51,7.133660,11.937525,0.694166,-0.351494,1.773790,-1.218803,1.773790,-1.218803
52,8.603868,12.070226,1.522831,0.112125,-1.534142,-0.721812,-1.534142,-0.721812
53,19.358983,8.521811,1.055596,-1.617547,-1.460782,6.908228,-1.460782,6.908228
54,15.678203,9.626539,-0.848274,-1.318961,1.044416,-2.295060,1.044416,-2.295060
55,2.662492,6.862724,1.880328,-0.443426,-1.255705,-0.500861,-1.255705,-0.500861
56,6.576454,1.442038,1.579159,0.986314,-1.759824,-1.453743,-1.759824,-1.453743
57,13.455196,12.135545,1.099838,0.480110,1.460334,8.884240,1.460334,8.884240
58,0.784084,15.352242,-0.000972,-0.234028,-0.640680,-0.195081,-0.640680,-0.195081
59,18.969587,19.452037,-0.134246,1.125310,-0.128747,-0.664814,-0.128747,-0.664814
60,0.979376,3.826113,-1.477955,0.273748,-7.912666,-11.585736,-7.912666,-11.585736
61,18.619137,11.349572,-1.125515,0.992230,0.442656,-2.186740,0.442656,-2.186740
62,19.586508,7.485922,-0.920985,1.344557,2.761536,-7.031237,2.761536,-7.031237
63,4.586666,8.334242,-1.089807,0.971311,0.196561,0.034385,0.196561,0.034385
64,6.827130,9.993201,0.043632,-0.043886,0.466376,0.912639,0.466376,0.912639
65,19.877215,4.726907,-0.454208,2.267198,1.231378,-0.710916,1.231378,-0.710916
66,2.356376,9.299939,0.917003,1.127544,-0.929696,-0.409512,-0.929696,-0.409512
67,15.653417,0.903120,-0.984434,-0.202897,0.189469,0.781882,0.189469,0.781882
68,11.908427,12.290951,0.035425,0.765491,1.455252,-0.211263,1.455252,-0.211263
69,12.099898,9.795111,-0.136936,-1.624491,12.923231,1.810141,12.923231,1.810141
70,4.533077,4.773272,-1.441487,-0.375764,-0.398563,1.440468,-0.398563,1.440468
71,2.370735,19.586731,1.288405,1.511458,2.099058,-1.719643,2.099058,-1.719643
72,17.408690,13.336936,-1.539159,0.984853,1.161418,-0.020828,1.161418,-0.020828
73,17.449913,9.670967,-1.419100,-0.908847,0.624780,0.196326,0.624780,0.196326
74,8.986827,0.674091,0.001351,-0.958412,0.243355,1.183060,0.243355,1.183060
75,12.085544,14.380935,0.427371,-1.804368,1.069195,-0.311570,1.069195,-0.311570
76,13.459494,4.334673,-1.038483,0.078654,2.785997,-4.397034,2.785997,-4.397034
77,13.376271,15.968962,0.908704,-0.129943,-0.495007,-0.063775,-0.495007,-0.063775
78,18.876350,3.840104,0.810053,-1.880504,1.523287,-0.650088,1.523287,-0.650088
79,13.160343,5.363841,-0.991441,1.111387,-10.842880,-2.416398,-10.842880,-2.416398
80,0.987350,6.920009,-0.078439,-0.454884,0.556929,-0.560205,0.556929,-0.560205
81,4.591134,13.339298,1.561587,0.959669,-0.941516,-0.202070,-0.941516,-0.202070
82,0.995082,14.100468,-0.075408,0.564477,-0.456510,2.314739,-0.456510,2.314739
83,6.434424,18.467839,1.191118,-1.552605,-0.557610,0.526763,-0.557610,0.526763
84,4.440954,2.035768,1.337756,-0.083492,-0.191948,-1.505738,-0.191948,-1.505738
85,1.478540,5.846277,-1.802274,-0.447306,10.171995,-0.635550,10.171995,-0.635550
86,3.850322,0.626373,-0.343400,-1.426470,2.069891,-0.927077,2.069891,-0.927077
87,7.639130,9.234239,-0.988658,1.223410,2.321237,1.783216,2.321237,1.783216
88,12.086970,8.013456,0.422599,0.059722,0.830229,0.346509,0.830229,0.346509
