i,x,y,vx,vy,ax,ay,fx,fy
0,16.456814,3.953708,0.680134,-0.308367,-1.003731,-1.728812,-1.003731,-1.728812
1,3.023269,2.163964,1.123247,-2.170999,0.713427,1.065838,0.713427,1.065838
2,13.421955,18.048049,0.763571,0.130317,-0.154965,0.013078,-0.154965,0.013078
3,5.854384,0.105158,0.048157,-0.367678,-2.093459,0.832020,-2.093459,0.832020
4,3.594340,18.272462,-0.639289,-1.283259,-2.883716,-23.360731,-2.883716,-23.360731
5,8.475567,7.408011,0.823606,-1.145092,-0.475779,-0.050481,-0.475779,-0.050481
6,9.786112,16.876281,1.450446,0.050636,7.013195,23.806575,7.013195,23.806575
7,17.568693,16.007427,1.406197,-0.009864,1.923775,-0.512517,1.923775,-0.512517
8,3.753491,3.658496,-0.753729,1.468019,-1.442454,1.179224,-1.442454,1.179224
9,10.584347,2.839600,1.909607,0.646753,-0.369651,2.429775,-0.369651,2.429775
10,10.528704,19.506294,1.169863,1.038139,0.876316,0.091569,0.876316,0.091569
11,11.369227,4.522244,0.799981,0.047642,20.202642,10.438249,20.202642,10.438249
12,4.498262,10.479840,0.995064,0.910070,0.022288,-0.226697,0.022288,-0.226697
13,4.732081,19.159155,-0.365900,0.468159,-0.180554,0.864214,-0.180554,0.864214
14,14.176574,6.115231,1.018490,0.869456,-1.752755,0.508529,-1.752755,0.508529
15,8.936067,2.053515,-0.851151,-0.583727,0.263961,-0.928131,0.263961,-0.928131
16,2.462495,3.627674,1.937606,-0.374469,1.450777,0.218467,1.450777,0.218467
17,17.625144,6.515358,1.093039,-1.182234,-0.006849,-1.488200,-0.006849,-1.488200
18,14.749217,4.022897,-0.627297,0.120521,-0.568429,0.183019,-0.568429,0.183019
19,7.573408,10.580739,-0.443290,0.275501,3.509233,0.356644,3.509233,0.356644
20,1.164422,7.976945,-1.835419,-0.409098,-0.690872,-1.046312,-0.690872,-1.046312
21,18.565251,2.571073,-0.596636,1.196952,-2.521406,11.870962,-2.521406,11.870962
22,6.633703,8.008676,1.288180,0.094924,0.510760,0.548868,0.510760,0.548868
23,0.309056,1.858987,0.387558,-0.425136,0.119705,-3.252491,0.119705,-3.252491
24,10.953194,9.465471,-0.797262,-1.199370,2.380582,-0.053210,2.380582,-0.053210
25,5.122926,1.020996,-0.683368,0.852803,1.409064,-4.863417,1.409064,-4.863417
26,1.056874,10.407288,0.202170,0.686284,0.308306,-0.370545,0.308306,-0.370545
