i,x,y,vx,vy,ax,ay,fx,fy
0,17.401616,3.751801,1.074507,-1.175245,-14.212619,-5.476826,-14.212619,-5.476826
1,4.090462,1.977606,1.573871,2.112490,0.027810,-2.139857,0.027810,-2.139857
2,14.024327,18.145586,0.723874,0.108352,0.019938,-0.010631,0.019938,-0.010631
3,6.227061,19.858148,1.361110,0.080318,-2.072426,0.416229,-2.072426,0.416229
4,2.910397,17.473005,-0.547211,-0.229863,0.695958,1.466298,0.695958,1.466298
5,9.152111,6.517812,1.599640,-0.437425,-1.977802,-1.038488,-1.977802,-1.038488
6,11.289798,17.939281,1.763998,1.227383,-0.000472,0.046071,-0.000472,0.046071
7,18.439284,16.371614,1.182178,0.654787,0.989495,0.178144,0.989495,0.178144
8,4.105637,3.081307,0.269579,-0.965368,-16.968005,11.861248,-16.968005,11.861248
9,12.176862,3.468460,1.937522,1.138488,2.183246,-3.859482,2.183246,-3.859482
10,10.933300,0.474735,0.087789,1.199072,0.320588,-0.241073,0.320588,-0.241073
11,11.738723,4.447561,-0.362490,-0.113629,-0.803773,5.380889,-0.803773,5.380889
12,5.445430,11.144960,1.205418,0.781188,0.620176,-2.646398,0.620176,-2.646398
13,4.800641,19.254465,-0.177350,-0.908429,-1.733717,1.747271,-1.733717,1.747271
14,14.566449,5.562381,-0.268288,-1.274845,0.260337,-1.782674,0.260337,-1.782674
15,8.628481,1.107910,-0.063466,-0.376276,-7.109421,16.610272,-7.109421,16.610272
16,2.028117,2.791504,-0.900315,-1.110574,0.011863,0.039163,0.011863,0.039163
17,17.527946,7.398819,-1.466949,1.046271,-0.504625,-0.288008,-0.504625,-0.288008
18,14.083126,4.216374,-0.744287,0.390718,9.583106,-6.961064,9.583106,-6.961064
19,7.062320,10.584047,-0.696566,-0.052453,-0.425993,-0.508025,-0.425993,-0.508025
20,0.433173,7.770630,1.737115,0.522332,1.594675,-1.462731,1.594675,-1.462731
21,17.693910,2.391137,-1.385506,0.788976,-5.584896,12.265786,-5.584896,12.265786
22,7.667497,8.415631,-1.011008,-0.405339,-2.740125,-0.657309,-2.740125,-0.657309
23,0.897831,0.616888,0.733680,-1.686577,0.178628,-0.576776,0.178628,-0.576776
24,10.926732,8.416425,-0.102765,-1.583365,0.742855,0.510065,0.742855,0.510065
25,5.019800,0.659586,0.005214,-0.696269,-0.035374,-1.751955,-0.035374,-1.751955
26,1.299806,10.869172,0.334609,0.437955,-0.105672,-0.412806,-0.105672,-0.412806
27,17.084045,5.099444,1.701162,-1.065337,-0.410351,-1.434446,-0.410351,-1.434446
28,0.422144,18.939455,0.499965,2.253088,1.305684,-0.070564,1.305684,-0.070564
29,4.604593,5.498844,0.907289,-0.840686,0.494444,0.012957,0.494444,0.012957
30,0.992080,4.558078,0.689390,-1.456124,-2.031376,1.095409,-2.031376,1.095409
31,8.952666,14.471309,0.634127,-0.608554,0.568445,1.460560,0.568445,1.460560
32,2.341503,19.401351,-0.025275,0.879295,1.995765,1.333525,1.995765,1.333525
33,4.800679,17.253340,1.362237,-1.168860,-0.667860,0.844450,-0.667860,0.844450
34,12.501731,19.938073,0.896694,0.580966,-0.544151,0.130165,-0.544151,0.130165
35,18.288768,10.721395,-0.480929,0.256001,-1.257289,1.792145,-1.257289,1.792145
36,13.974401,12.079435,0.573782,1.306926,1.571265,3.790329,1.571265,3.790329
37,13.922211,13.287817,1.095816,-0.872236,-3.226676,-0.857893,-3.226676,-0.857893
38,19.971041,2.606922,-0.128256,0.552442,-0.840562,2.278281,-0.840562,2.278281
39,18.179776,1.476270,-0.286679,-0.086855,6.525370,-11.541942,6.525370,-11.541942
40,19.119977,15.192062,0.867229,0.959035,0.171733,1.489791,0.171733,1.489791
41,18.093769,13.762315,-1.318510,-0.738620,0.059782,0.239697,0.059782,0.239697
42,14.871481,7.650385,1.512543,0.562303,1.734269,-0.260540,1.734269,-0.260540
43,9.029015,15.988031,-0.194406,-0.772676,0.685066,-0.143399,0.685066,-0.143399
44,5.450311,6.526978,0.445829,0.523732,-1.316968,-1.601213,-1.316968,-1.601213
45,3.874504,18.572956,-0.450046,1.013472,-0.547333,1.746606,-0.547333,1.746606
46,9.665664,3.089493,-0.796693,-1.172963,-0.065375,-0.088870,-0.065375,-0.088870
47,15.567420,3.581401,-0.665360,1.112256,-0.289803,0.567218,-0.289803,0.567218
48,15.830158,5.739015,-1.790497,0.480477,-0.880229,-0.700454,-0.880229,-0.700454
49,6.681644,15.070023,2.384213,0.533553,-0.767889,-0.993684,-0.767889,-0.993684
50,18.437179,17.546503,-0.536991,-0.804526,-0.025940,-1.844353,-0.025940,-1.844353
51,8.256733,11.457616,1.190415,-0.576696,-0.092446,-0.410153,-0.092446,-0.410153
52,9.678548,12.033822,0.730187,-0.161837,-0.892036,-0.363169,-0.892036,-0.363169
53,0.052721,9.675161,0.773575,1.203121,0.263499,0.177893,0.263499,0.177893
54,14.421445,9.532616,-1.202128,-0.027037,0.110216,-0.216576,0.110216,-0.216576
55,3.121977,7.867510,-0.795056,2.433486,-0.072342,0.751416,-0.072342,0.751416
56,7.585191,2.416876,0.164080,1.278412,0.220218,-0.263727,0.220218,-0.263727
