i,x,y,vx,vy,ax,ay,fx,fy
0,16.495724,3.931861,0.615403,-0.422821,-1.131361,-1.988144,-1.131361,-1.988144
1,3.091952,2.035300,1.166561,-2.123348,0.748790,0.540405,0.748790,0.540405
2,13.467508,18.055879,0.755212,0.130495,-0.124634,-0.006372,-0.124634,-0.006372
3,5.853046,0.085013,-0.097942,-0.300107,-2.613917,1.221270,-2.613917,1.221270
4,3.551536,18.175002,-0.780587,-1.736325,-2.129073,-0.365675,-2.129073,-0.365675
5,8.524107,7.339168,0.793969,-1.150576,-0.514785,-0.133755,-0.514785,-0.133755
6,9.889637,16.926660,1.977756,1.479834,5.338851,12.000601,5.338851,12.000601
7,17.656756,16.005739,1.532641,-0.049429,2.233063,-0.794718,2.233063,-0.794718
8,3.704878,3.747038,-0.881109,1.425225,-2.710669,-4.569897,-2.710669,-4.569897
9,10.698302,2.881983,1.893266,0.739237,0.096457,-0.146489,0.096457,-0.146489
10,10.600662,19.568718,1.232494,1.042026,1.232564,0.032638,1.232564,0.032638
11,11.433425,4.533177,1.126966,0.201560,-1.122500,-1.045002,-1.122500,-1.045002
12,4.558037,10.534028,0.998116,0.895983,0.086689,-0.245318,0.086689,-0.245318
13,4.708155,19.189341,-0.453922,0.547496,-2.298251,1.747019,-2.298251,1.747019
14,14.234859,6.168959,0.930474,0.932652,-1.170769,1.547885,-1.170769,1.547885
15,8.885364,2.016803,-0.840735,-0.640250,0.093773,-0.951450,0.093773,-0.951450
16,2.581648,3.605616,2.023239,-0.361399,0.161486,0.106063,0.161486,0.106063
17,17.690102,6.450934,1.064088,-0.621946,-0.450685,32.055703,-0.450685,32.055703
18,14.710544,4.030434,-0.661926,0.130350,-0.579609,0.146601,-0.579609,0.146601
19,7.548933,10.595756,-0.420683,0.204195,-1.253500,-1.775804,-1.253500,-1.775804
20,1.052953,7.950640,-1.882259,-0.466656,-0.883208,-0.940739,-0.883208,-0.940739
21,18.516697,2.634098,-1.170888,0.527331,-14.466255,-21.708335,-14.466255,-21.708335
22,6.711942,8.015428,1.320277,0.131578,0.559297,0.683426,0.559297,0.683426
23,0.332509,1.828662,0.391154,-0.561550,-0.144765,-1.073105,-0.144765,-1.073105
24,10.909815,9.393386,-0.647607,-1.204048,2.501342,-0.109124,2.501342,-0.109124
25,5.088652,1.053771,-0.388655,0.056367,7.585222,-21.038882,7.585222,-21.038882
26,1.069552,10.447816,0.220263,0.664959,0.295070,-0.341167,0.295070,-0.341167
27,17.702471,5.466458,-1.232073,1.245929,0.362509,-32.154077,0.362509,-32.154077
28,0.346805,17.115565,0.102562,2.443264,-0.428061,-0.074061,-0.428061,-0.074061
29,4.183998,5.795126,0.677834,-0.487713,-0.070330,2.700363,-0.070330,2.700363
30,1.386314,4.721001,-0.980522,-0.325235,-2.560524,-4.261760,-2.560524,-4.261760
31,8.618186,15.301927,0.216477,-1.555799,-2.268787,-1.650768,-2.268787,-1.650768
32,2.404325,18.571866,0.920077,1.894189,4.737381,-0.055903,4.737381,-0.055903
33,4.123424,17.085712,0.765080,0.778780,-2.079808,2.394661,-2.079808,2.394661
34,12.025834,19.471328,-0.099083,0.773976,-1.397829,-0.017475,-1.397829,-0.017475
35,18.776478,10.210797,-0.651023,0.634225,-0.549426,1.094712,-0.549426,1.094712
36,13.350747,11.287439,0.874363,0.551470,0.436941,2.483824,0.436941,2.483824
37,13.335329,13.511505,0.108117,-0.967950,-2.749449,1.121569,-2.749449,1.121569
38,19.967615,2.867860,-1.323111,-0.703270,11.183930,-7.061448,11.183930,-7.061448
39,18.592026,1.501018,-0.405416,-0.990732,0.610652,0.781755,0.610652,0.781755
40,18.802507,15.496583,-0.507580,-0.741858,-1.924081,0.829672,-1.924081,0.829672
41,18.807339,13.546037,-0.570978,0.969610,-0.452476,0.132518,-0.452476,0.132518
42,13.934727,7.410383,1.545461,-1.268246,0.331538,-2.281398,0.331538,-2.281398
43,9.452115,15.995486,-0.650478,0.608615,-3.452575,-9.980839,-3.452575,-9.980839
44,5.284832,6.108657,-1.671995,-0.129481,-1.103494,-0.716804,-1.103494,-0.716804
45,3.555510,19.332974,-0.988433,0.192236,11.911134,-46.395186,11.911134,-46.395186
46,10.410626,3.960085,-1.256743,-1.563221,1.469796,1.252192,1.469796,1.252192
47,16.008086,2.797209,0.050530,1.713589,0.673435,2.299796,0.673435,2.299796
48,15.824111,6.354866,-0.193284,-1.059410,-0.463164,-0.062793,-0.463164,-0.062793
49,5.442333,15.652443,1.387929,-1.167031,-0.162605,0.089588,-0.162605,0.089588
50,18.813996,17.810146,-0.516813,-0.196392,-0.077360,-0.055853,-0.077360,-0.055853
51,7.323290,11.819750,1.006640,-0.768819,1.117259,-2.470769,1.117259,-2.470769
52,8.909190,12.083271,1.276820,0.021160,-0.857085,-0.278518,-0.857085,-0.278518
53,19.511249,8.703208,0.612251,1.452631,0.216605,-1.023435,0.216605,-1.023435
54,15.431597,9.463332,-1.707321,0.380963,0.491879,-0.026569,0.491879,-0.026569
55,3.065403,6.749845,1.841681,-0.607116,0.493542,-1.110178,0.493542,-1.110178
56,6.895788,1.636348,1.377066,0.822847,-0.305476,-0.287484,-0.305476,-0.287484
57,13.736371,12.473445,1.221332,1.883950,-0.989622,-2.763915,-0.989622,-2.763915
58,0.774651,15.293992,-0.119690,-0.021550,-1.821367,8.481417,-1.821367,8.481417
59,18.937663,19.689554,-0.154076,1.058345,-0.081246,0.040153,-0.081246,0.040153
60,0.592755,3.806698,-1.721726,0.106071,-0.071928,1.996795,-0.071928,1.996795
61,18.383019,11.520848,-1.018338,0.584644,0.526114,-1.658611,0.526114,-1.658611
62,19.496189,7.237529,-0.150847,-1.821644,2.008701,-0.191512,2.008701,-0.191512
63,4.348551,8.549722,-1.084616,0.991211,-0.083161,0.136935,-0.083161,0.136935
64,6.511591,9.994770,-2.370062,-0.045519,3.671131,0.089301,3.671131,0.089301
65,19.748102,5.093949,-1.391044,-0.095736,-2.525363,-7.523312,-2.525363,-7.523312
66,2.542599,9.545560,0.798601,1.122879,-0.287096,0.118326,-0.287096,0.118326
