i,x,y,vx,vy,ax,ay,fx,fy
0,0.076887,6.978610,1.149832,-0.052720,-0.457047,0.307722,-0.457047,0.307722
1,8.631858,1.461068,0.699633,0.708099,3.744418,-32.852617,3.744418,-32.852617
2,13.974846,19.010101,-0.082283,0.325632,-0.899688,3.231492,-0.899688,3.231492
3,6.734870,1.533327,-0.589169,1.046107,-4.292479,0.283231,-4.292479,0.283231
4,1.890527,12.535143,0.025786,-1.847800,-0.936028,2.654954,-0.936028,2.654954
5,9.140793,3.400070,-0.529769,0.695969,-1.331689,-0.238927,-1.331689,-0.238927
6,9.162481,19.700541,-0.170082,-0.207970,-1.386178,-0.399247,-1.386178,-0.399247
7,0.565334,18.384085,-0.945271,1.041045,-0.872585,-2.277521,-0.872585,-2.277521
8,7.589108,0.865895,0.631153,-0.562056,2.738358,-1.784321,2.738358,-1.784321
9,10.764869,4.203559,1.824945,0.411417,-17.057743,-11.107504,-17.057743,-11.107504
10,11.552028,4.838169,-0.670774,0.731992,14.845939,12.264446,14.845939,12.264446
11,4.432358,3.313192,0.424478,0.240168,-0.672833,-0.201784,-0.672833,-0.201784
12,1.481016,13.807267,-0.051109,-2.600536,3.376577,-4.517882,3.376577,-4.517882
13,2.443428,16.396424,-0.204809,-1.135819,0.936741,-1.134194,0.936741,-1.134194
14,17.156682,13.204197,1.237443,-1.069161,-0.450488,-1.718252,-0.450488,-1.718252
15,8.156021,17.911100,0.336125,-0.612009,6.224026,-24.505696,6.224026,-24.505696
16,2.440169,2.571289,-0.823612,2.705687,-13.892585,-8.097343,-13.892585,-8.097343
17,19.879854,5.452281,-0.606276,-0.526839,6.771162,1.310561,6.771162,1.310561
18,14.391746,0.456213,1.739799,1.073029,-1.727593,-1.483770,-1.727593,-1.483770
19,4.619509,6.045772,1.718013,0.769145,-0.890592,-1.633031,-0.890592,-1.633031
20,8.453076,2.429035,0.428603,-1.453523,-5.009909,32.931613,-5.009909,32.931613
21,0.363439,15.817096,1.556478,-0.290482,0.672155,-1.512565,0.672155,-1.512565
