i,x,y,vx,vy,ax,ay,fx,fy
0,19.019384,7.046873,1.674483,-0.014735,0.999690,-3.479618,0.999690,-3.479618
1,8.700616,0.992118,0.459496,-0.749421,-0.826476,-1.994860,-0.826476,-1.994860
2,13.794296,18.498731,0.683526,0.912021,-1.464795,1.320313,-1.464795,1.320313
3,5.917935,1.127082,1.160570,-1.428550,1.322650,1.141794,1.322650,1.141794
4,1.580937,13.234754,0.448103,-0.409896,-0.988433,0.825616,-0.988433,0.825616
5,8.752336,2.946224,1.313071,0.592093,-2.342081,-0.426174,-2.342081,-0.426174
6,8.996764,19.819135,0.119987,1.073333,-1.132752,2.099214,-1.132752,2.099214
7,0.557948,17.498340,0.195868,1.145779,0.384828,-1.054148,0.384828,-1.054148
8,7.207660,0.865286,0.648254,-1.448435,-2.294893,-0.812327,-2.294893,-0.812327
9,10.886376,3.180236,-1.262119,0.886317,0.409602,0.721910,0.409602,0.721910
10,11.806599,4.446744,0.299288,0.096810,-1.001405,1.524038,-1.001405,1.524038
11,5.592805,3.895133,-1.529406,-1.143604,1.933248,0.030782,1.933248,0.030782
12,2.414961,15.214741,-0.881497,-2.116983,-0.537346,1.130017,-0.537346,1.130017
13,2.754179,16.919313,1.135152,-0.864639,-1.224312,-1.106026,-1.224312,-1.106026
14,16.066040,13.804259,2.021221,-1.374272,1.148577,-2.569715,1.148577,-2.569715
15,8.218207,17.414809,-0.253710,0.872415,0.897287,-1.660399,0.897287,-1.660399
16,2.332099,2.513325,0.355817,0.951518,-1.263418,0.459521,-1.263418,0.459521
17,0.195811,6.412647,-0.454488,-1.372139,-1.315387,1.642868,-1.315387,1.642868
18,13.422873,19.872777,1.467317,0.819622,-0.631939,-2.413566,-0.631939,-2.413566
19,4.637807,6.670213,-0.402892,-1.046334,15.309954,-8.690029,15.309954,-8.690029
20,7.537137,2.519605,1.476670,1.617351,1.356080,0.114844,1.356080,0.114844
21,19.779669,16.383566,-1.040641,-1.411428,-0.095933,3.617163,-0.095933,3.617163
22,6.045960,13.254741,1.253761,-1.818083,-1.281329,2.158191,-1.281329,2.158191
23,5.988207,18.836208,1.346981,1.226070,1.289077,0.589297,1.289077,0.589297
24,4.440492,8.354734,-0.008552,1.048678,1.690378,-5.030694,1.690378,-5.030694
25,3.985553,16.466901,-1.452668,-0.553555,-2.074649,0.698343,-2.074649,0.698343
26,2.745052,13.255266,-0.327038,-0.895502,-0.053819,-0.282470,-0.053819,-0.282470
27,16.719928,8.853667,0.784989,-0.261634,0.315768,-1.970418,0.315768,-1.970418
28,15.975236,18.295237,-0.311355,-0.190292,-1.332368,-1.182406,-1.332368,-1.182406
29,4.577818,1.751550,-0.248044,-0.191361,1.733464,0.605293,1.733464,0.605293
30,19.703051,5.423884,-1.679122,0.449583,-2.317039,-0.424308,-2.317039,-0.424308
31,11.770464,9.677212,-0.868096,-0.821976,-2.094666,1.187514,-2.094666,1.187514
32,5.678427,17.526542,-0.370066,-1.565972,0.390443,1.837687,0.390443,1.837687
33,8.774869,13.783138,-2.113999,-1.100710,5.005546,-15.257387,5.005546,-15.257387
34,7.364269,19.238817,-2.050149,-0.089604,-2.260602,1.172602,-2.260602,1.172602
35,13.827267,10.788771,-1.271155,-1.245930,-0.683188,-0.029511,-0.683188,-0.029511
36,17.250203,15.465508,1.555354,1.420222,-1.295908,-1.661072,-1.295908,-1.661072
37,12.569839,13.620433,1.167779,0.389596,-0.019145,-0.031908,-0.019145,-0.031908
38,18.562287,5.860136,-1.253795,-0.788956,3.489750,1.231562,3.489750,1.231562
39,18.687910,4.006970,1.154006,-0.318503,-0.909879,-1.517025,-0.909879,-1.517025
40,17.004298,16.565681,-0.178011,-0.172268,0.336424,-0.448495,0.336424,-0.448495
41,0.383241,13.735941,-0.033787,-0.664501,-0.223724,-0.079542,-0.223724,-0.079542
42,15.245050,12.440977,0.359795,1.249435,1.728120,0.893963,1.728120,0.893963
43,10.587324,9.880069,-0.603039,1.012183,1.205036,-3.084609,1.205036,-3.084609
44,1.236614,5.057178,-0.308447,-0.133246,-0.599032,-0.064080,-0.599032,-0.064080
45,1.959954,17.792830,0.086320,-0.165301,-0.223897,-2.350911,-0.223897,-2.350911
46,5.914518,2.451423,-1.415156,-0.131174,-0.469435,-1.449122,-0.469435,-1.449122
47,11.501662,5.717696,-2.594355,-0.596767,2.235342,-1.143313,2.235342,-1.143313
48,12.664373,6.389418,0.627190,0.104599,-1.803334,-1.089711,-1.803334,-1.089711
49,7.923032,15.950790,0.776785,-0.998056,1.053702,-1.055141,1.053702,-1.055141
50,19.910582,19.001286,-0.126981,1.426822,0.276124,-0.564246,0.276124,-0.564246
51,7.872268,13.163448,1.921965,-0.107686,-3.620516,1.523390,-3.620516,1.523390
52,10.813976,8.351581,0.005203,-1.243239,4.402737,-0.700677,4.402737,-0.700677
53,0.985106,10.148546,-0.158301,-0.825267,-0.034080,-0.051218,-0.034080,-0.051218
54,9.867440,8.854832,0.334234,-0.767144,-2.977498,4.080137,-2.977498,4.080137
55,8.663076,14.803775,1.210463,-1.024338,-3.201575,15.178989,-3.201575,15.178989
