i,x,y,vx,vy,ax,ay,fx,fy
0,16.804893,3.989356,1.483307,0.876533,-0.856445,0.192114,-0.856445,0.192114
1,3.483335,1.369660,1.450826,-2.564753,1.201132,-2.058642,1.201132,-2.058642
2,13.690128,18.093766,0.733285,0.119878,-0.039009,-0.047941,-0.039009,-0.047941
3,5.727382,0.002844,-0.446200,-0.679399,1.724881,-5.631224,1.724881,-5.631224
4,3.259842,17.778563,-0.883582,-0.914260,1.011114,-0.144241,1.011114,-0.144241
5,8.733081,6.979764,0.566715,-1.282287,-1.198659,-0.902849,-1.198659,-0.902849
6,10.471398,17.369131,1.822213,1.295762,-0.401367,-0.616953,-0.401367,-0.616953
7,18.010949,16.092159,0.651585,0.756582,1.536612,-1.363465,1.536612,-1.363465
8,3.813313,3.661676,0.623724,-1.373922,-1.351361,-0.504221,-1.351361,-0.504221
9,11.312908,3.025528,1.956829,0.585993,-1.254160,1.550752,-1.254160,1.550752
10,10.979762,19.887074,0.093483,1.268416,-17.183677,3.234198,-17.183677,3.234198
11,11.756388,4.552620,1.254689,-0.006904,2.614456,-0.135009,2.614456,-0.135009
12,4.875317,10.784899,1.191900,0.726051,1.543213,-1.316300,1.543213,-1.316300
13,4.587300,19.485578,0.697675,1.481546,10.956205,-7.279755,10.956205,-7.279755
14,14.612059,6.089191,1.654126,-1.329935,-1.909335,1.940087,-1.909335,1.940087
15,8.621656,1.781344,-1.011066,-0.926375,-1.885422,-0.814700,-1.885422,-0.814700
16,2.473881,3.310170,-1.142640,-1.185292,1.596845,0.581778,1.596845,0.581778
17,18.054508,6.866590,1.385942,1.497044,1.514397,-0.126514,1.514397,-0.126514
18,14.488116,4.075591,-0.809868,0.175017,-0.336886,0.219164,-0.336886,0.219164
19,7.370064,10.555615,-0.656566,-0.073072,0.922426,7.064252,0.922426,7.064252
20,0.436018,7.775643,-2.192763,-0.794997,-0.264521,-2.125393,-0.264521,-2.125393
21,18.116938,2.576265,-1.085221,-0.370898,1.342922,-0.908568,1.342922,-0.908568
22,7.132861,8.098004,1.472640,0.456176,0.323702,1.506028,0.323702,1.506028
23,0.545513,1.406314,0.898365,-1.923026,-1.187798,2.058522,-1.187798,2.058522
24,10.817929,9.022948,0.020852,-1.266084,2.258802,-0.030901,2.258802,-0.030901
25,5.005101,0.778936,-0.787211,-0.677683,-1.029319,6.358486,-1.029319,6.358486
26,1.147956,10.633487,0.298853,0.576537,0.221534,-0.266874,0.221534,-0.266874
27,17.299252,5.228876,-1.389400,-0.991195,-0.794812,-1.469219,-0.794812,-1.469219
28,0.357156,17.848369,-0.020278,2.439116,-0.139852,-0.085687,-0.139852,-0.085687
29,4.139415,5.814508,1.487400,-1.066712,0.236582,8.248197,0.236582,8.248197
30,1.022971,4.611030,-1.422348,-0.339233,0.012949,1.444565,0.012949,1.444565
31,8.703561,14.874933,0.443187,-1.153548,0.746324,1.671502,0.746324,1.671502
32,2.476150,19.020203,-0.603800,1.034191,3.067324,-1.717115,3.067324,-1.717115
33,4.341691,17.337211,0.744962,0.852604,-2.021522,1.674396,-2.021522,1.674396
34,11.978770,19.697873,0.988433,0.545331,17.029277,-3.270069,17.029277,-3.270069
35,18.559601,10.457182,-0.804914,1.048751,-0.720816,1.817592,-0.720816,1.817592
36,13.636411,11.557981,1.059410,1.255073,0.876793,2.353744,0.876793,2.353744
37,13.412164,13.497306,1.088818,-0.025390,-1.102993,-1.793546,-1.102993,-1.793546
38,19.988449,2.564865,-0.031730,-0.226545,0.103779,0.951588,0.103779,0.951588
39,18.486000,1.280833,-0.310310,-0.567438,0.416876,0.013909,0.416876,0.013909
40,18.768207,15.161694,0.450550,-1.703300,-1.413148,-0.415242,-1.413148,-0.415242
41,18.620932,13.856249,-0.651260,1.190734,0.043483,2.173976,0.043483,2.173976
42,14.318208,7.363084,1.052757,0.832137,0.574851,-2.193446,0.574851,-2.193446
43,9.226800,16.163158,-0.912420,0.612374,-1.503632,0.489330,-1.503632,0.489330
44,5.193856,6.209359,0.256052,0.536578,-0.665352,-0.245876,-0.665352,-0.245876
45,3.752194,18.772395,1.049567,-2.023943,-2.872665,0.184738,-2.872665,0.184738
46,10.050331,3.620297,-0.992790,-1.104710,1.688643,-0.664177,1.688643,-0.664177
47,15.887277,3.151639,-0.845958,0.656719,1.357902,1.929597,1.357902,1.929597
48,15.716370,6.038029,-0.575049,-1.046889,1.361463,-0.122847,1.361463,-0.122847
49,5.852782,15.297487,1.342470,-1.242038,-0.306300,-0.846627,-0.306300,-0.846627
50,18.663684,17.745172,-0.473771,-0.245083,0.148662,-0.266553,0.148662,-0.266553
51,7.663692,11.609992,1.288024,-0.191011,1.080899,1.996041,1.080899,1.996041
52,9.259234,12.078810,1.069929,-0.046713,-0.606916,-0.194681,-0.606916,-0.194681
53,19.710200,9.115738,0.720148,1.297294,0.283951,-0.657237,0.283951,-0.657237
54,14.990647,9.522129,-1.301118,0.078753,0.548862,-0.361979,0.548862,-0.361979
55,3.469927,6.739037,-0.804344,2.672925,0.402021,-1.123010,0.402021,-1.123010
56,7.318245,1.876534,1.555547,0.785529,2.127508,-0.210482,2.127508,-0.210482
57,14.239732,12.614087,1.610684,-0.081514,-2.856047,-0.314503,-2.856047,-0.314503
58,0.692371,15.481510,-0.279619,0.524178,0.283217,-2.261026,0.283217,-2.261026
59,18.884174,0.031064,-0.226262,1.320603,-0.575791,2.091005,-0.575791,2.091005
60,0.172655,3.892070,0.337747,0.652082,2.859264,-0.196256,2.859264,-0.196256
61,18.104984,11.617675,-0.817072,0.031009,0.869106,-2.180399,0.869106,-2.180399
62,19.205968,7.036745,-2.033893,0.617913,1.087607,-0.858013,1.087607,-0.858013
63,4.015769,8.856673,-1.152061,1.073707,-0.475485,0.517537,-0.475485,0.517537
64,5.957690,9.982659,-1.453599,-0.010013,1.631996,0.663609,1.631996,0.663609
65,19.397068,5.038804,-0.864576,-0.274678,2.347589,-1.574721,2.347589,-1.574721
66,2.776413,9.884721,0.788325,1.117675,0.299850,-0.309839,0.299850,-0.309839
67,15.154122,0.841233,-0.949271,-0.088587,0.019185,0.044320,0.019185,0.044320
68,12.010454,12.473545,-0.215093,-2.109148,1.018028,2.423515,1.018028,2.423515
69,12.135678,9.094883,-0.622334,0.392976,-1.793990,-1.624237,-1.793990,-1.624237
70,4.042319,4.764794,-0.129361,-0.340217,-0.653873,-7.493242,-0.653873,-7.493242
71,2.836126,0.425718,0.576136,1.707117,2.749349,-0.943089,2.749349,-0.943089
72,16.703107,13.849407,-1.242247,0.990164,0.283354,0.018775,0.283354,0.018775
73,16.833054,9.405487,-0.271431,0.849048,-1.240266,-2.001364,-1.240266,-2.001364
74,9.008168,0.307900,0.046918,-0.458649,-0.148119,1.021754,-0.148119,1.021754
75,12.208639,13.659705,-0.573155,1.386531,0.801979,-1.793859,0.801979,-1.793859
76,13.003890,4.540147,-1.007253,0.916472,-2.036876,2.090277,-2.036876,2.090277
77,13.819090,15.901307,0.827046,-0.123522,-0.044173,0.023255,-0.044173,0.023255
78,19.110707,3.739511,-1.931391,0.880847,-3.937647,-0.367213,-3.937647,-0.367213
79,12.715508,5.759005,-0.601068,0.204517,0.243898,-2.955380,0.243898,-2.955380
80,1.273217,6.823658,0.896193,0.178796,-4.528971,2.103178,-4.528971,2.103178
81,5.342016,13.833414,1.410783,1.014573,0.211446,0.844635,0.211446,0.844635
82,0.976683,14.244602,-0.019204,0.057226,-0.611699,2.304640,-0.611699,2.304640
83,7.055403,17.669884,1.318948,-1.589356,1.026576,-0.416378,1.026576,-0.416378
84,4.909676,2.290183,0.505836,0.806358,-0.647259,-1.131396,-0.647259,-1.131396
85,1.936835,5.952216,0.801153,0.505699,0.885722,-1.975869,0.885722,-1.975869
86,4.027285,0.349320,0.545898,0.607525,-14.637004,9.576431,-14.637004,9.576431
87,7.143123,9.538105,-1.570066,-0.330296,-3.275429,-10.443774,-3.275429,-10.443774
88,12.367812,7.957566,0.762608,-1.814557,-0.350215,1.523571,-0.350215,1.523571
89,16.797379,18.018211,-1.096038,-0.038514,0.310877,-0.090751,0.310877,-0.090751
90,16.247832,8.290875,-0.447573,-1.892117,0.741777,2.233050,0.741777,2.233050
91,3.364348,13.047738,0.594727,0.106143,0.098099,0.030461,0.098099,0.030461
92,10.961137,14.407971,1.411602,0.850978,1.221343,1.412511,1.221343,1.412511
93,7.761189,5.931646,0.967118,0.106895,0.937078,1.143704,0.937078,1.143704
94,0.178740,6.056989,0.703936,-1.473271,-0.286302,0.420732,-0.286302,0.420732
95,8.460930,17.127333,0.898246,-0.239292,0.608719,-1.518098,0.608719,-1.518098
96,8.629207,9.304840,-0.120473,-0.831458,-1.531303,0.289477,-1.531303,0.289477
97,2.150339,17.664557,-1.912952,1.159299,-0.134987,1.765230,-0.134987,1.765230
98,6.215209,4.114589,0.125145,-0.819690,-0.160263,0.017609,-0.160263,0.017609
99,11.001181,15.602965,-1.292715,-0.854460,-0.440783,-1.853085,-0.440783,-1.853085
