i,x,y,vx,vy,ax,ay,fx,fy
0,16.037557,3.999769,1.082701,-0.007994,8.941438,-0.152209,8.941438,-0.152209
1,2.904726,3.000917,-1.967930,0.040677,-6.231219,1.080973,-6.231219,1.080973
2,13.058076,18.001382,0.939011,0.043282,-0.875890,0.596043,-0.875890,0.596043
3,5.995154,19.966229,-0.181263,0.152480,-3.598907,17.755799,-3.598907,17.755799
4,3.938969,18.025642,-1.039255,0.590380,-0.665813,-0.160644,-0.665813,-0.160644
5,8.061248,7.954635,1.055587,-1.334840,0.935712,-9.899235,0.935712,-9.899235
6,9.093128,16.997918,1.889521,-0.068997,4.489035,-1.059775,4.489035,-1.059775
7,17.060470,16.000150,1.016405,0.005118,0.309211,0.091414,0.309211,0.091414
8,3.972830,2.992599,-0.151914,0.793346,2.723095,27.536795,2.723095,27.536795
9,9.996970,2.951356,-0.113058,-1.465843,-2.194286,-12.869840,-2.194286,-12.869840
10,10.060212,19.059959,1.007281,0.999212,0.137728,0.003451,0.137728,0.003451
11,11.914632,4.939297,-1.584864,-1.022006,-0.011625,-0.079237,-0.011625,-0.079237
12,4.059946,10.059773,0.998381,0.992343,-0.018658,-0.133224,-0.018658,-0.133224
13,5.011499,19.002145,-0.458469,0.094627,-12.495868,2.161407,-12.495868,2.161407
14,13.997866,5.997551,-0.074192,-0.084421,-1.393220,-1.550597,-1.393220,-1.550597
15,9.063529,2.005126,1.138265,1.115635,2.765654,21.288866,2.765654,21.288866
16,1.993234,3.899874,0.719300,-2.183929,20.369068,-11.319208,20.369068,-11.319208
17,17.084530,6.941681,1.570859,-0.948998,0.184073,0.586623,0.184073,0.586623
18,14.990356,3.999683,-0.371120,-0.012113,-5.678162,-0.155249,-5.678162,-0.155249
19,7.996990,10.951386,-0.109637,-1.457906,-1.791296,-12.410211,-1.791296,-12.410211
20,1.933223,7.976386,-1.321450,0.538063,-9.132970,21.355743,-9.132970,21.355743
21,18.926956,2.997283,-1.306830,-1.045545,1.629293,-21.104870,1.629293,-21.104870
22,6.080448,7.999542,1.422729,-0.013126,-1.214491,-0.059643,-1.214491,-0.059643
23,0.056840,2.021769,0.884095,-0.154044,-2.102373,-12.948870,-2.102373,-12.948870
24,11.026063,9.939007,0.104202,-1.037318,-3.868580,-0.428774,-3.868580,-0.428774
25,5.045832,0.996060,0.471595,-0.154029,-6.293978,-3.061912,-6.293978,-3.061912
26,1.001356,10.058028,0.040018,0.937648,0.501717,-0.899044,0.501717,-0.899044
27,18.062257,4.937796,1.080766,-1.078129,1.645988,-1.595322,1.645988,-1.595322
28,0.082370,16.058397,1.613435,0.939779,2.375301,-1.601101,2.375301,-1.601101
29,4.001864,5.998070,0.061704,-0.064573,1.025831,-1.109274,1.025831,-1.109274
30,1.937479,4.945313,-1.091475,-0.821849,-1.808744,0.485360,-1.808744,0.485360
31,8.062123,15.915671,1.068654,-1.561535,0.986487,0.070644,0.986487,0.070644
32,2.062610,18.023270,1.090956,-0.003855,1.740725,-6.235773,1.740725,-6.235773
