i,x,y,vx,vy,ax,ay,fx,fy
0,16.181633,3.997338,1.120041,-0.036307,-2.336450,-0.335899,-2.336450,-0.335899
1,2.715834,2.955145,0.201570,-2.178706,37.780410,-39.389909,37.780410,-39.389909
2,13.165459,18.009983,0.857983,0.093803,-0.514223,0.284220,-0.514223,0.284220
3,5.953735,0.025809,-0.471141,0.580781,-1.841258,0.908032,-1.841258,0.908032
4,3.810083,18.081304,-1.114732,0.324760,-0.760457,-1.937924,-0.760457,-1.937924
5,8.186690,7.785440,1.002079,-1.307693,-0.851059,1.917121,-0.851059,1.917121
6,9.316405,16.983843,1.722995,-0.157610,-2.497737,-0.669217,-2.497737,-0.669217
7,17.185103,16.001462,1.064962,0.016881,0.514514,0.097087,0.514514,0.097087
8,3.943841,3.182793,-0.383853,1.758596,-1.965341,-2.120697,-1.965341,-2.120697
9,9.982040,2.759406,0.376759,-1.126603,29.340474,24.082477,29.340474,24.082477
10,10.182252,19.180026,1.028276,1.003149,0.215101,0.063611,0.215101,0.063611
11,11.736990,4.818019,-1.373831,-0.997159,1.166803,0.115949,1.166803,0.115949
12,4.179656,10.177822,0.996978,0.974457,-0.008635,-0.166098,-0.008635,-0.166098
13,4.933434,19.025669,-0.652510,0.278031,0.095575,1.279878,0.095575,1.279878
14,13.977650,5.975091,-0.262788,-0.289557,-1.188437,-1.341623,-1.188437,-1.341623
15,9.202639,2.169509,0.659911,0.912619,-29.295661,-23.857728,-29.295661,-23.857728
16,2.080892,3.669863,-0.857811,-0.046465,-34.378590,41.571240,-34.378590,41.571240
17,17.259034,6.830135,1.312802,-0.920567,-2.052516,0.040310,-2.052516,0.040310
18,14.929689,3.998971,-0.538650,0.012359,-0.000977,0.429501,-0.000977,0.429501
19,7.978230,10.751369,-0.216440,-1.654147,-3.298295,2.515856,-3.298295,2.515856
20,1.732555,8.028052,-1.803751,0.120426,0.378717,-2.453049,0.378717,-2.453049
21,18.792058,2.836544,-0.960336,-1.281982,2.003045,1.840480,2.003045,1.840480
22,6.238918,7.998282,1.240069,-0.005104,-0.785266,0.111546,-0.785266,0.111546
23,0.149303,1.961373,0.674456,-0.554247,-1.326075,1.780917,-1.326075,1.780917
24,11.043475,9.815880,0.274756,-0.998792,2.292564,0.456960,2.292564,0.456960
25,5.103169,0.965595,0.564659,-0.301221,0.672861,-0.506213,0.672861,-0.506213
26,1.009319,10.164758,0.090784,0.845604,0.390786,-0.670716,0.390786,-0.670716
27,18.170777,4.833350,-0.392028,0.614342,-46.878045,55.124375,-46.878045,55.124375
28,0.265592,16.169602,1.104415,1.350239,-16.677167,22.804062,-16.677167,22.804062
29,4.017007,5.981467,0.193796,-0.220059,1.175387,-1.492117,1.175387,-1.492117
30,1.795781,4.820920,-1.254672,-1.339552,-1.245330,-4.442311,-1.245330,-4.442311
31,8.195901,15.744058,1.156466,-1.276739,0.760601,2.197356,0.760601,2.197356
32,2.207344,18.013361,1.284814,-0.006023,-1.069241,4.127537,-1.069241,4.127537
33,4.144129,16.785807,-1.162510,0.793195,-22.738208,20.842367,-22.738208,20.842367
34,12.010182,19.165856,0.089593,0.862074,0.147849,-0.495815,0.147849,-0.495815
35,18.956292,10.051262,-0.212669,0.340128,-1.696774,-2.701429,-1.696774,-2.701429
36,12.905065,10.859118,1.462427,1.576942,6.978582,10.499631,6.978582,10.499631
37,13.160049,13.834583,0.771551,-0.854167,-1.401325,0.548835,-1.401325,0.548835
38,0.240112,3.123571,0.915535,0.384857,-17.063249,-12.856522,-17.063249,-12.856522
39,18.835623,1.195301,-0.825218,1.171081,0.941999,1.049961,0.941999,1.049961
40,18.924513,15.821187,-0.349269,-0.954233,1.469441,0.553729,1.469441,0.553729
41,18.968081,13.178116,-0.169198,0.980404,-2.184312,-0.095951,-2.184312,-0.095951
42,13.325417,7.816547,1.809411,-1.017285,-2.106875,0.138332,-2.106875,0.138332
43,9.815493,15.323548,-1.018619,1.819529,0.051479,-1.319904,0.051479,-1.319904
44,5.821301,6.083379,-1.402081,0.330322,1.587449,-2.334700,1.587449,-2.334700
45,3.851493,19.731452,-0.650662,-1.620330,1.857025,-1.351278,1.857025,-1.351278
46,10.187711,4.046371,1.056291,0.406387,0.025715,-2.088915,0.025715,-2.088915
47,16.005788,2.235063,0.027238,1.500654,-0.339434,-1.674182,-0.339434,-1.674182
48,15.910202,6.765206,-0.400975,-1.178575,1.913631,1.331576,1.913631,1.331576
49,4.884425,16.122302,1.375012,-1.153948,19.854330,-17.755285,19.854330,-17.755285
50,18.968448,17.906842,-0.163035,-0.431070,-2.196381,1.895691,-2.196381,1.895691
51,7.048670,11.981104,0.338535,-0.201977,2.874942,-0.900695,2.874942,-0.900695
52,8.336018,12.038275,1.860084,0.327366,-2.810420,-2.234504,-2.810420,-2.234504
53,19.190067,8.785806,1.055950,-1.684323,-0.355820,1.808165,-0.355820,1.808165
54,15.823747,9.814713,-0.952849,-1.076495,0.379785,-0.798112,0.379785,-0.798112
55,2.331307,6.926738,2.341353,-0.379960,-3.665319,1.119143,-3.665319,1.119143
56,6.294476,1.259360,1.985259,1.336747,-3.068036,-2.843449,-3.068036,-2.843449
57,13.267831,12.085186,1.339820,0.390024,-2.724111,-1.739073,-2.724111,-1.739073
58,0.803220,15.335273,-0.810292,1.423367,15.075949,-25.297614,15.075949,-25.297614
59,18.988932,19.259304,-0.103364,1.318676,-0.291421,-1.972710,-0.291421,-1.972710
60,0.988583,3.799686,0.812671,-0.903691,13.432670,16.232704,13.432670,16.232704
61,18.803508,11.162876,-1.161511,1.299944,-0.262419,-0.176061,-0.262419,-0.176061
62,19.754260,7.266310,-1.203877,1.385486,2.649519,-1.356581,2.649519,-1.356581
63,4.766229,8.178676,-1.179907,0.977838,1.169798,-0.135468,1.169798,-0.135468
64,6.861225,9.999902,-0.509625,-0.013611,3.389424,-0.321642,3.389424,-0.321642
