i,x,y,vx,vy,ax,ay,fx,fy
0,16.452570,5.222226,0.038784,0.008325,-0.982589,12.079155,-0.982589,12.079155
1,6.418392,19.540306,-0.797939,1.361640,0.717494,-1.486001,0.717494,-1.486001
2,13.309767,18.402877,-1.250027,0.112535,0.429836,-0.037240,0.429836,-0.037240
3,6.806745,2.537515,0.763169,2.194900,-12.657376,-5.183597,-12.657376,-5.183597
4,1.532634,16.617782,-0.316605,-0.921289,1.659996,-4.253952,1.659996,-4.253952
5,11.498279,5.899725,-1.087121,-1.129744,0.893345,1.385942,0.893345,1.385942
6,13.817740,1.899908,2.361194,-0.877684,-0.956475,1.635404,-0.956475,1.635404
7,17.502248,18.925389,-1.346700,-0.017582,35.074660,31.062005,35.074660,31.062005
8,4.523122,1.623487,0.295697,0.198022,-0.018475,-0.089927,-0.018475,-0.089927
9,13.056114,2.942824,0.182202,-0.019952,-0.618536,-2.324987,-0.618536,-2.324987
10,11.783357,2.553877,-0.822836,0.750785,2.009674,0.515782,2.009674,0.515782
11,8.862409,4.024937,-1.903255,-0.948420,0.606605,-2.422268,0.606605,-2.422268
12,5.711764,11.698500,0.190776,0.644901,0.527270,1.283340,0.527270,1.283340
13,4.340807,18.843403,-0.056779,0.017684,-1.599599,0.949203,-1.599599,0.949203
14,14.655350,19.107012,-0.414657,-1.804557,0.304642,-1.824102,0.304642,-1.824102
15,8.514380,17.996057,-0.441176,-1.470963,-2.533583,1.286590,-2.533583,1.286590
16,19.439460,1.509517,0.801998,-1.075264,-3.986840,1.418238,-3.986840,1.418238
17,16.813179,9.111670,0.604359,0.220146,-0.768989,-0.570746,-0.768989,-0.570746
18,15.391528,1.279025,-0.673395,-1.854410,0.911057,-0.314975,0.911057,-0.314975
19,7.047279,7.495142,-0.799198,-1.716931,0.988369,0.517329,0.988369,0.517329
20,3.132316,6.423531,0.664514,-2.313165,0.894633,2.531155,0.894633,2.531155
21,16.756812,18.315658,3.113616,0.312915,-40.453912,-17.374163,-40.453912,-17.374163
22,4.541469,8.567610,-0.332759,1.811679,-0.166470,-2.899151,-0.166470,-2.899151
23,2.193940,0.878922,0.447851,-0.112052,0.434946,-0.402008,0.434946,-0.402008
24,8.869945,6.181608,-1.121786,-0.293057,1.729160,-0.022984,1.729160,-0.022984
25,6.807987,18.448648,0.364918,-0.425365,1.237774,-0.163379,1.237774,-0.163379
26,2.434927,13.462237,0.306920,-0.493188,-1.321298,-0.711431,-1.321298,-0.711431
27,17.603365,6.220865,2.111001,0.529694,-2.855600,-0.628986,-2.855600,-0.628986
28,16.537573,19.629015,-0.074230,-0.360761,4.362937,-0.558568,4.362937,-0.558568
29,5.199863,5.207815,-0.016313,0.380203,-5.084947,-8.520979,-5.084947,-8.520979
30,0.641431,4.225945,0.777556,1.379632,-2.652609,0.991637,-2.652609,0.991637
31,10.855068,11.909078,-1.072180,-0.111724,-17.052396,2.967376,-17.052396,2.967376
