i,x,y,vx,vy,ax,ay,fx,fy
0,18.969590,7.045766,1.645280,0.087187,0.966906,-3.262996,0.966906,-3.262996
1,8.686463,1.013685,0.484020,-0.688241,-0.825478,-2.014044,-0.825478,-2.014044
2,13.773112,18.471965,0.729682,0.872250,-1.616606,1.333682,-1.616606,1.333682
3,5.883748,1.170249,1.117766,-1.443859,1.453923,0.235394,1.453923,0.235394
4,1.567107,13.247428,0.471663,-0.435232,-0.619211,0.864004,-0.619211,0.864004
5,8.711901,2.928254,1.382106,0.606634,-2.260753,-0.542882,-2.260753,-0.542882
6,8.992634,19.787899,0.156160,1.008945,-1.268211,2.122480,-1.268211,2.122480
7,0.552192,17.463454,0.190211,1.181459,0.009415,-1.301266,0.009415,-1.301266
8,7.187218,0.908428,0.712891,-1.430351,-2.017865,-0.378252,-2.017865,-0.378252
9,10.924427,3.153976,-1.274670,0.864108,0.425391,0.758061,0.425391,0.758061
10,11.797191,4.444524,0.326942,0.051266,-0.840073,1.508938,-0.840073,1.508938
11,5.639450,3.929379,-1.571550,-1.133423,0.484500,-0.977768,0.484500,-0.977768
12,2.441749,15.278022,-0.950079,-2.044686,7.078820,-8.353693,7.078820,-8.353693
13,2.719590,16.944655,1.169118,-0.819366,-0.944204,-1.992568,-0.944204,-1.992568
14,16.005927,13.844350,1.986073,-1.299600,1.183043,-2.387864,1.183043,-2.387864
15,8.226244,17.387848,-0.283109,0.926835,1.064516,-1.972072,1.064516,-1.972072
16,2.320828,2.485021,0.396757,0.933717,-1.453767,0.731002,-1.453767,0.731002
17,0.208729,6.454257,-0.402109,-1.389928,-2.077313,-0.317890,-2.077313,-0.317890
18,13.378570,19.847103,1.486248,0.891924,-0.630500,-2.410780,-0.630500,-2.410780
19,4.658110,6.697129,-0.990036,-0.736027,21.624404,-10.617389,21.624404,-10.617389
20,7.493395,2.471104,1.442047,1.617713,0.937050,-0.148359,0.937050,-0.148359
21,19.810998,16.427371,-1.054392,-1.500989,0.958051,2.322856,0.958051,2.322856
22,6.007784,13.310274,1.287895,-1.882781,-0.702066,1.916169,-0.702066,1.916169
23,5.948310,18.799623,1.315447,1.215427,0.857281,0.181702,0.857281,0.181702
24,4.441405,8.321282,-0.047613,1.169384,0.930732,-3.060330,0.930732,-3.060330
25,4.028251,16.483798,-1.396314,-0.571891,-1.676578,0.523680,-1.676578,0.523680
26,2.754759,13.281991,-0.316771,-0.885657,-0.594860,-0.371747,-0.594860,-0.371747
27,16.696502,8.860633,0.777585,-0.203025,0.174100,-1.930115,0.174100,-1.930115
28,15.984006,18.300433,-0.274804,-0.157080,-1.089130,-1.018218,-1.089130,-1.018218
29,4.586060,1.757543,-0.302487,-0.207238,1.904958,0.452852,1.904958,0.452852
30,19.752537,5.410482,-1.626218,0.432675,-1.288465,1.410818,-1.288465,1.410818
31,11.795503,9.702255,-0.798099,-0.839216,-2.606776,-0.172303,-2.606776,-0.172303
32,5.689712,17.574416,-0.382525,-1.628233,0.423024,2.252754,0.423024,2.252754
33,8.839860,13.809464,-2.197180,-0.680666,1.387641,-11.110525,1.387641,-11.110525
34,7.424858,19.242021,-1.993539,-0.123516,-1.533162,1.090691,-1.533162,1.090691
35,13.865119,10.826139,-1.253387,-1.245407,-0.506039,-0.003620,-0.506039,-0.003620
36,17.203276,15.422354,1.559556,1.449136,0.921440,-0.415722,0.921440,-0.415722
37,12.534796,13.608730,1.168408,0.390568,-0.022745,-0.032871,-0.022745,-0.032871
38,18.601467,5.884369,-1.357584,-0.826503,3.394761,1.221063,3.394761,1.221063
39,18.652862,4.015809,1.183403,-0.269231,-1.054758,-1.773617,-1.054758,-1.773617
40,17.009818,16.570442,-0.190793,-0.137103,0.470307,-1.766322,0.470307,-1.766322
41,0.384127,13.755836,-0.024400,-0.661390,-0.367931,-0.145314,-0.367931,-0.145314
42,15.235021,12.403888,0.309302,1.223472,1.641060,0.837669,1.641060,0.837669
43,10.605953,9.848301,-0.638733,1.106312,1.183093,-3.184742,1.183093,-3.184742
44,1.245579,5.061144,-0.288351,-0.131100,-0.745157,-0.076532,-0.745157,-0.076532
45,1.957206,17.796812,0.100352,-0.104797,-0.792139,-1.592892,-0.792139,-1.592892
46,5.956803,2.454668,-1.405839,-0.083395,-0.144328,-1.728966,-0.144328,-1.728966
47,11.580534,5.735121,-2.664714,-0.566260,2.390792,-0.918939,2.390792,-0.918939
48,12.644692,6.385750,0.686805,0.141491,-2.107797,-1.337494,-2.107797,-1.337494
49,7.900239,15.980304,0.741086,-0.971557,1.327313,-0.722327,1.327313,-0.722327
50,19.914518,18.958220,-0.135632,1.444586,0.300341,-0.620134,0.300341,-0.620134
51,7.814187,13.167364,1.913032,-0.150135,2.559338,1.040241,2.559338,1.040241
52,10.815736,8.388641,-0.118236,-1.231770,3.701700,0.008947,3.701700,0.008947
53,0.989842,10.173281,-0.157467,-0.823794,-0.021915,-0.046906,-0.021915,-0.046906
54,9.856142,8.879629,0.414574,-0.882682,-2.263687,3.546090,-2.263687,3.546090
55,8.625233,14.840687,1.313166,-1.397371,-3.327417,8.873158,-3.327417,8.873158
56,6.163515,19.977422,-0.075218,0.995236,1.508478,0.719384,1.508478,0.719384
57,19.397033,14.508013,1.082736,-1.193883,-0.769941,-1.159206,-0.769941,-1.159206
58,7.014876,14.587839,0.502201,2.427473,-1.178167,0.472871,-1.178167,0.472871
59,19.226851,0.981759,-1.361539,-0.666374,-0.043000,0.250346,-0.043000,0.250346
60,3.033051,4.511944,-0.081944,0.206623,-0.949262,-1.798473,-0.949262,-1.798473
61,17.876268,14.288645,-0.458401,-1.423015,0.504954,4.011179,0.504954,4.011179
62,3.772890,7.160129,0.164287,0.956459,-20.659918,13.211906,-20.659918,13.211906
63,9.893157,13.202831,-0.658009,2.155630,-2.223522,13.816904,-2.223522,13.816904
64,5.124804,14.075942,-0.897724,1.032022,2.130103,-0.082474,2.130103,-0.082474
65,8.598569,12.314895,0.054531,1.269738,2.261516,2.454025,2.261516,2.454025
66,1.797516,16.091259,-2.384762,1.157115,-5.767087,10.995411,-5.767087,10.995411
67,1.953677,3.569881,2.096511,1.193985,1.170505,-0.039449,1.170505,-0.039449
68,8.111648,4.516686,0.116368,-0.952301,-0.814689,-0.594876,-0.814689,-0.594876
69,9.835553,12.174037,2.401843,-1.015145,-3.273900,-12.569757,-3.273900,-12.569757
70,3.933784,9.303577,0.591268,0.521126,0.116217,0.823403,0.116217,0.823403
71,3.533335,19.678010,-1.040526,2.266315,0.068866,0.011843,0.068866,0.011843
72,18.328287,15.421565,0.505469,2.971389,0.624437,-2.777904,0.624437,-2.777904
73,14.982712,8.821016,-0.597216,0.370460,0.512485,0.050495,0.512485,0.050495
74,15.252801,2.080855,0.876401,-0.044042,0.046275,0.033363,0.046275,0.033363
75,16.639011,12.727770,0.971977,-0.398776,-2.406006,1.852146,-2.406006,1.852146
76,19.201749,11.297094,1.971779,-0.741703,0.538974,0.684233,0.538974,0.684233
77,15.083157,17.576890,-0.826796,-0.116750,0.477004,1.300004,0.477004,1.300004
78,18.443686,2.634642,1.821480,-1.083666,-0.363454,1.808490,-0.363454,1.808490
79,8.237230,8.141738,-0.847767,0.970244,0.352401,0.182168,0.352401,0.182168
80,3.319667,10.229268,-1.392860,0.304249,0.097087,0.961362,0.097087,0.961362
81,5.921883,15.164839,0.937255,0.690405,1.042333,-2.896101,1.042333,-2.896101
82,0.025255,12.652764,-0.053151,-0.509581,0.576727,1.194267,0.576727,1.194267
83,9.478028,16.746820,0.498042,-1.008838,0.753057,0.358558,0.753057,0.358558
84,3.777144,3.144861,-0.916706,-0.507931,-0.830722,-0.075280,-0.830722,-0.075280
85,4.098566,12.848532,-0.235791,1.128035,-0.843500,0.908979,-0.843500,0.908979
86,1.205382,2.082710,-0.035421,0.968487,2.135317,1.231710,2.135317,1.231710
87,4.206828,10.938121,-0.179556,0.464037,-0.635167,-0.800014,-0.635167,-0.800014
88,6.559170,4.587823,-0.382302,1.689193,0.562952,-0.467834,0.562952,-0.467834
89,0.108637,15.359192,0.512437,-0.229991,0.858058,-0.713059,0.858058,-0.713059
90,16.118923,4.568247,-0.728053,0.787824,0.213497,-0.195978,0.213497,-0.195978
91,10.700338,16.592568,-1.558534,0.221203,-2.006670,2.661473,-2.006670,2.661473
92,12.449757,18.718220,0.270691,1.495312,2.377066,0.614346,2.377066,0.614346
93,5.863140,8.588142,1.878301,-0.305971,-1.572070,-0.291096,-1.572070,-0.291096
94,1.169470,8.116983,-1.203739,0.337564,-0.138959,-0.096024,-0.138959,-0.096024
95,10.912578,17.818766,0.412351,-0.070611,-0.393510,-2.354982,-0.393510,-2.354982
96,17.087706,7.742292,1.735119,-0.087851,-0.513707,1.829345,-0.513707,1.829345
97,17.440600,3.177740,0.056226,-0.276141,1.643318,0.468107,1.643318,0.468107
98,11.555053,0.496581,0.305688,-0.766889,0.255014,-0.253182,0.255014,-0.253182
99,12.184850,10.757521,0.782106,-0.212250,0.201638,-0.265418,0.201638,-0.265418
