i,x,y,vx,vy,ax,ay,fx,fy
0,16.921703,7.373381,1.409106,-0.292093,-1.162124,0.737662,-1.162124,0.737662
1,6.105354,1.198040,2.899325,0.343705,-13.215671,20.326369,-13.215671,20.326369
2,12.624331,18.319205,1.020473,-0.150141,-0.086153,-2.744717,-0.086153,-2.744717
3,5.563011,3.144911,-0.314622,-0.605261,9.294372,-15.432661,9.294372,-15.432661
4,1.333293,14.604170,0.071293,-0.849883,0.730968,-0.852191,0.730968,-0.852191
5,9.574349,3.693655,-0.538320,-0.441929,-1.398672,-0.526281,-1.398672,-0.526281
6,11.412962,19.385084,-1.375380,0.271833,-28.889134,-0.498246,-28.889134,-0.498246
7,0.103687,16.632298,0.368260,-0.247043,-0.607478,2.500655,-0.607478,2.500655
8,4.590234,19.283961,1.482667,-0.695536,-2.640788,10.785399,-2.640788,10.785399
9,12.598831,2.976061,-0.220933,-0.088056,1.070039,-0.502958,1.070039,-0.502958
10,11.485237,2.785226,-1.000161,-1.024804,0.075919,-1.226187,0.075919,-1.226187
11,6.036759,4.421860,-0.648203,-0.976949,-0.639360,-2.175993,-0.639360,-2.175993
12,4.513303,14.008950,1.227231,1.910887,2.105312,0.538179,2.105312,0.538179
13,3.273383,18.494029,-1.055577,-1.156600,1.287163,2.393974,1.287163,2.393974
14,13.955793,15.253955,2.025241,-1.850886,2.632628,-1.681669,2.632628,-1.681669
15,8.589391,17.581858,0.089818,0.131721,1.963324,-4.307745,1.963324,-4.307745
16,1.668175,1.223946,-0.474158,1.944641,2.192052,-1.392884,2.192052,-1.392884
17,0.526568,7.703766,0.041172,-1.404242,-1.091138,-2.565242,-1.091138,-2.565242
18,12.402314,19.387433,-0.709242,-0.697858,28.760072,2.470946,28.760072,2.470946
19,6.059624,8.219418,-0.350695,-0.110504,0.558196,-0.338079,0.558196,-0.338079
20,5.239760,1.912796,1.412623,-0.126390,0.422163,3.019928,0.422163,3.019928
21,18.939735,17.025635,1.065707,-0.215491,0.421870,-4.131601,0.421870,-4.131601
22,5.329976,11.465632,1.322388,1.259561,-0.108418,-0.468487,-0.108418,-0.468487
23,3.881457,0.295385,0.426341,-2.591243,-0.936583,-2.240520,-0.936583,-2.240520
24,5.601208,7.143184,-2.246713,0.007712,-0.327230,3.387864,-0.327230,3.387864
25,6.229624,16.770642,-1.044895,-0.840207,0.345348,-0.555847,0.345348,-0.555847
26,2.849297,14.457379,-0.868988,1.546348,-0.897923,1.088704,-0.897923,1.088704
27,16.736023,9.040771,-1.582118,1.586545,-0.299817,-0.590423,-0.299817,-0.590423
28,16.700893,18.609559,-0.568928,-0.182707,-0.760599,-1.687658,-0.760599,-1.687658
29,4.292206,3.200574,-0.609695,-0.661253,-2.311030,-5.179517,-2.311030,-5.179517
30,2.074399,5.524353,-0.734671,1.633523,1.748723,2.030571,1.748723,2.030571
31,11.884378,10.622319,0.274221,-0.420307,-0.657323,2.848289,-0.657323,2.848289
32,5.647971,17.980501,0.819697,1.087319,15.885165,-5.452981,15.885165,-5.452981
33,11.690466,13.941942,-1.511266,1.718203,-0.074189,0.745756,-0.074189,0.745756
34,8.775820,18.642497,-0.352683,-1.012278,2.828314,2.654594,2.828314,2.654594
35,14.246706,11.814662,-0.132402,-0.497804,0.981230,0.886216,0.981230,0.886216
