i,x,y,vx,vy,ax,ay,fx,fy
0,17.191803,3.857257,-1.187065,0.205162,1.770497,2.243253,1.770497,2.243253
1,4.825100,0.912069,0.046866,-1.789537,-2.346735,-1.803267,-2.346735,-1.803267
2,14.067473,18.533881,-0.453302,-0.352803,9.308835,-18.818824,9.308835,-18.818824
3,7.346499,0.117856,1.134418,0.405065,1.552885,0.471676,1.552885,0.471676
4,2.236882,17.327329,-0.912893,-1.170822,1.695755,0.825512,1.695755,0.825512
5,10.741295,5.832568,1.580230,-0.546855,2.100411,0.024160,2.100411,0.024160
6,13.625716,19.439205,1.723496,1.825415,-9.963760,19.884721,-9.963760,19.884721
7,19.204488,17.492385,-0.226260,1.105132,-1.692111,-0.367201,-1.692111,-0.367201
8,3.999020,1.801722,0.363902,-1.520680,1.631775,-2.010301,1.631775,-2.010301
9,12.884374,4.310271,-2.451058,-0.102590,-10.519319,1.191348,-10.519319,1.191348
10,11.078349,1.835294,0.125768,1.087487,0.080811,-0.049964,0.080811,-0.049964
11,11.484832,4.126569,-0.934686,-0.518811,1.618475,0.748417,1.618475,0.748417
12,6.035641,11.722201,-0.097985,0.410005,-0.193993,0.727158,-0.193993,0.727158
13,4.741815,18.702877,0.363529,0.018161,-3.973472,-2.837903,-3.973472,-2.837903
14,13.927779,4.211007,0.464529,-2.490146,9.753451,-1.344645,9.753451,-1.344645
15,8.471736,0.427941,-0.593595,-1.567229,-1.404663,0.104077,-1.404663,0.104077
16,0.774161,1.866461,-1.111696,-1.515035,-2.433769,3.655898,-2.433769,3.655898
17,15.790527,7.609829,-1.567512,0.285802,-1.247943,0.524903,-1.247943,0.524903
18,14.827493,2.861290,1.154323,-0.816716,0.112643,1.334243,0.112643,1.334243
19,6.371334,9.466211,-0.563084,0.310966,-3.935357,14.312310,-3.935357,14.312310
20,0.973963,7.932796,-0.684822,-0.479637,1.113211,-1.332665,1.113211,-1.332665
21,16.140689,0.788744,-1.678830,-1.472865,-0.304169,0.154205,-0.304169,0.154205
22,6.396090,8.436107,-1.198605,-0.682189,-0.665447,-12.602881,-0.665447,-12.602881
23,1.269661,0.907626,-0.364079,-0.056511,14.193822,5.732049,14.193822,5.732049
24,11.485272,7.644308,-0.249825,0.747192,-45.834299,27.906038,-45.834299,27.906038
25,5.282460,19.633827,0.868841,-0.454265,-0.429369,5.783305,-0.429369,5.783305
26,1.817198,11.730104,-0.820823,1.429036,0.014589,-1.040970,0.014589,-1.040970
27,17.610127,5.262765,0.570620,-0.563761,-11.540565,16.727170,-11.540565,16.727170
28,18.788534,0.231562,-1.640226,1.012502,0.858132,2.990493,0.858132,2.990493
29,5.766853,4.637598,0.976688,-0.740873,-0.658055,0.752981,-0.658055,0.752981
30,0.831945,3.367224,-1.091137,-0.844837,-0.592904,-0.011808,-0.592904,-0.011808
31,9.635077,13.353751,0.811473,-1.213989,-1.456463,0.791495,-1.456463,0.791495
32,2.913338,18.849003,1.282937,0.390381,1.474129,-0.464874,1.474129,-0.464874
33,6.388809,16.010070,1.407056,-0.928896,0.141084,0.200503,0.141084,0.200503
34,12.458405,0.332477,-1.177468,0.366764,1.085319,-0.660534,1.085319,-0.660534
35,17.423960,11.030782,0.675708,0.299939,1.990866,1.963466,1.990866,1.963466
36,15.414754,12.437962,0.340242,0.083795,-15.901101,13.980894,-15.901101,13.980894
37,14.490483,13.604245,-1.017408,-0.202458,11.263752,0.586478,11.263752,0.586478
38,19.466179,4.117375,-0.665394,1.572676,-1.838914,0.615820,-1.838914,0.615820
39,18.011540,1.641783,0.341982,0.307016,-6.737018,-14.902472,-6.737018,-14.902472
40,19.367696,15.062203,-0.729111,-0.128493,1.739693,0.032273,1.739693,0.032273
41,17.223386,13.451181,1.664386,0.462803,18.672938,1.180362,18.672938,1.180362
42,15.084004,8.759571,-0.455318,0.755384,0.916291,-1.804292,0.916291,-1.804292
43,9.338813,14.982365,0.775192,-0.784851,2.290596,-1.262379,2.290596,-1.262379
44,5.654770,6.538692,0.024256,-0.276807,-0.669545,-0.472151,-0.669545,-0.472151
45,3.461859,17.869575,-0.854926,-0.196759,-0.987861,-0.036502,-0.987861,-0.036502
46,8.449693,2.017250,-1.030024,0.207664,0.094176,-0.002790,0.094176,-0.002790
47,15.563507,4.174029,0.273952,-0.255185,-0.476741,-0.800711,-0.476741,-0.800711
48,14.273319,6.953311,0.875266,1.813393,-1.664516,-0.522188,-1.664516,-0.522188
49,8.287857,13.504529,0.617494,-1.991268,1.999973,0.033159,1.999973,0.033159
50,17.844220,17.235726,0.185598,-0.225181,1.569550,0.336984,1.569550,0.336984
51,9.754778,10.398559,1.146015,-1.056445,-4.041629,3.719765,-4.041629,3.719765
52,10.411737,11.862656,0.636093,-0.162044,-0.578654,-0.309041,-0.578654,-0.309041
53,0.638938,10.879651,0.380822,0.837055,1.168031,0.790093,1.168031,0.790093
54,12.866895,9.443139,-1.654394,-0.048294,2.246179,0.717897,2.246179,0.717897
55,2.954164,9.736679,1.019824,2.003308,0.234885,0.770048,0.234885,0.770048
56,8.732124,3.560672,1.663485,0.403864,-0.320670,-0.485906,-0.320670,-0.485906
57,16.214689,13.370171,2.263150,0.364810,-21.019829,-4.340453,-21.019829,-4.340453
58,1.352300,15.971560,0.670096,0.004601,0.199790,0.438731,0.199790,0.438731
59,19.140318,1.460021,-0.220642,1.146429,-1.894177,-0.089458,-1.894177,-0.089458
60,18.512751,2.530201,0.431390,-0.934643,9.191308,12.659789,9.191308,12.659789
61,16.252994,11.876827,-1.232616,-0.821351,18.356568,-12.706297,18.356568,-12.706297
62,17.076169,6.324469,0.076238,0.603376,26.926702,7.181132,26.926702,7.181132
63,3.316061,11.304704,1.628978,1.325587,-0.540017,0.978540,-0.540017,0.978540
64,5.480399,10.295068,1.282337,-0.397483,1.282897,-2.681198,1.282897,-2.681198
65,1.485079,4.809637,2.069226,1.735389,-0.434624,-0.617868,-0.434624,-0.617868
66,3.641034,12.418263,-0.636853,0.367823,1.066280,-0.110280,1.066280,-0.110280
67,14.406154,1.026669,0.687620,0.520032,0.177573,-0.235322,0.177573,-0.235322
68,11.847146,9.059193,-0.531883,-2.874427,-3.591866,-1.446274,-3.591866,-1.446274
69,10.813745,8.641588,-0.703445,-0.353348,0.675715,-0.573173,0.675715,-0.573173
