i,x,y,vx,vy,ax,ay,fx,fy
0,19.983688,6.983693,1.176323,-0.072178,-0.179078,0.148514,-0.179078,0.148514
1,8.576604,1.365054,0.725903,1.262620,-0.101189,2.242947,-0.101189,2.242947
2,13.979819,18.991204,-0.053343,0.172469,-0.065611,1.306500,-0.065611,1.306500
3,6.746994,1.466731,0.541643,0.435172,-19.362284,11.116738,-19.362284,11.116738
4,1.886363,12.691359,0.072280,-2.057970,-0.552729,2.703673,-0.552729,2.703673
5,9.180974,3.346216,-0.526498,0.594369,2.496291,3.788701,2.496291,3.788701
6,9.171955,19.716241,-0.069547,-0.189088,-1.178120,-0.068861,-1.178120,-0.068861
7,0.638631,18.293082,-0.894579,1.240052,-0.327651,-2.713904,-0.327651,-2.713904
8,7.568430,0.888295,-0.350689,0.200757,16.201387,-13.787045,16.201387,-13.787045
9,10.594093,4.159684,2.176362,0.568907,4.325422,-2.835298,4.325422,-2.835298
10,11.623234,4.794366,-0.886369,0.530599,-2.370613,-1.048816,-2.370613,-1.048816
11,4.426989,3.299952,-0.899656,-0.039190,37.113883,7.747345,37.113883,7.747345
12,1.527424,13.958962,-1.429287,-0.843096,17.963258,-22.120952,17.963258,-22.120952
13,2.463718,16.482416,-0.311029,-1.003039,1.527851,-1.891394,1.527851,-1.891394
14,17.050449,13.282800,1.497349,-0.876848,-5.935436,-3.025705,-5.935436,-3.025705
15,8.147741,17.892196,-0.042776,0.715791,1.251186,-2.957824,1.251186,-2.957824
16,2.476396,2.394112,0.124810,0.567475,-19.539266,59.084983,-19.539266,59.084983
17,19.955463,5.499844,-1.292902,-0.663510,7.387650,1.376590,7.387650,1.376590
18,14.252494,0.366552,1.630941,1.144993,6.323767,0.251553,6.323767,0.251553
19,4.481120,5.981112,1.611840,0.733703,10.584747,8.401612,10.584747,8.401612
20,8.413275,2.583038,0.540141,-1.927753,-2.317262,-4.878206,-2.317262,-4.878206
21,0.241010,15.836714,1.504421,-0.216282,0.685066,-0.380337,0.685066,-0.380337
22,5.564152,11.877144,-2.020751,-1.993893,-0.203724,-0.050244,-0.203724,-0.050244
23,4.962818,18.351034,-1.935206,-1.091887,0.092249,-0.133530,0.092249,-0.133530
24,4.554798,8.937146,0.003196,1.156500,1.280178,-6.958279,1.280178,-6.958279
25,3.940294,15.559131,0.106548,-1.209427,-14.175803,16.835810,-14.175803,16.835810
26,3.085024,12.757829,1.465400,-0.253535,-1.181163,1.341506,-1.181163,1.341506
27,17.343755,8.463951,1.057094,-0.680569,1.887286,-1.092292,1.887286,-1.092292
28,15.606415,18.006461,-0.670324,-0.446133,-2.242564,-0.272219,-2.242564,-0.272219
29,4.121593,1.426828,-1.257256,-0.584929,-1.017094,1.539280,-1.017094,1.539280
30,18.920113,5.252296,-0.719198,-0.271475,-6.072504,-1.556608,-6.072504,-1.556608
31,11.100555,9.361657,0.757747,0.999666,1.633569,4.010416,1.633569,4.010416
32,5.454880,16.391683,-0.339290,-1.649740,-8.501568,9.512812,-8.501568,9.512812
33,8.319930,13.564313,0.309498,0.567892,0.961761,-0.746027,0.961761,-0.746027
34,7.827867,18.934529,1.364550,-1.120037,-0.112258,3.210871,-0.112258,3.210871
35,13.572306,9.664945,0.445211,-1.794351,-4.458076,2.298671,-4.458076,2.298671
36,18.084791,16.095122,0.748296,1.660433,-2.076655,2.791850,-2.076655,2.791850
37,13.433974,13.901897,1.176793,0.372507,0.100285,-0.033016,0.100285,-0.033016
38,17.337436,5.590216,-1.539500,-0.337805,0.423742,-0.222470,0.423742,-0.222470
39,19.383896,3.584864,0.766502,-0.866092,-0.108339,-1.897469,-0.108339,-1.897469
40,17.045020,16.740981,0.945106,0.039817,0.947056,-1.902150,0.947056,-1.902150
41,0.622040,13.114551,0.716687,-1.037503,1.811607,1.451393,1.811607,1.451393
42,15.461464,13.427532,-1.059248,0.975709,0.725055,-0.059022,0.725055,-0.059022
43,10.251859,10.178562,-0.276968,0.027481,2.817647,-1.863822,2.817647,-1.863822
44,1.115038,4.843795,0.566171,-0.953191,-1.827101,0.658255,-1.827101,0.658255
45,1.781351,17.339075,-0.077514,-0.882248,-2.715187,2.212034,-2.715187,2.212034
46,5.404067,2.039076,0.073355,-1.230474,-0.653992,-0.662295,-0.653992,-0.662295
47,9.908792,4.983008,-2.764570,0.281875,-3.441943,3.123529,-3.441943,3.123529
