i,x,y,vx,vy,ax,ay,fx,fy
0,17.419073,3.629527,0.408370,-0.627174,3.199265,2.075755,3.199265,2.075755
1,4.728195,1.876740,0.184575,-1.122368,-13.327670,-10.289190,-13.327670,-10.289190
2,14.437504,18.199075,0.971732,0.072365,1.916211,-0.341814,1.916211,-0.341814
3,6.773710,19.940329,0.830829,0.197901,-0.393433,0.088668,-0.393433,0.088668
4,2.726868,17.526939,-0.010945,0.492651,1.917775,1.874688,1.917775,1.874688
5,9.855493,6.220680,1.213492,-0.599245,-0.054283,0.022096,-0.054283,0.022096
6,12.231841,18.605392,1.808722,1.309786,0.208765,0.335613,0.208765,0.335613
7,18.964728,16.715234,0.591368,1.349094,4.022714,-4.217150,4.022714,-4.217150
8,3.888251,2.712743,0.004488,-1.325625,2.235815,-1.387327,2.235815,-1.387327
9,13.116014,4.148308,-0.233415,1.954946,-1.226750,2.766834,-1.226750,2.766834
10,10.997150,1.084103,0.128591,1.118041,-0.024676,-0.052034,-0.024676,-0.052034
11,11.722063,4.608358,0.486306,0.503738,0.298574,-3.762133,0.298574,-3.762133
12,6.014909,11.361350,0.051997,1.019574,0.430449,-2.384438,0.430449,-2.384438
13,4.713150,19.088041,-0.719571,-0.667490,-6.204379,-11.364352,-6.204379,-11.364352
14,14.534096,5.085746,-1.126652,1.523608,-5.753599,5.935192,-5.753599,5.935192
15,8.568785,1.007880,0.000904,-0.256193,0.400603,0.518607,0.400603,0.518607
16,1.528607,2.223619,-1.015984,-1.033934,-0.379835,-0.375120,-0.379835,-0.375120
17,16.602623,7.731264,-2.049545,-0.179581,-2.036013,-3.157342,-2.036013,-3.157342
18,14.167452,3.797030,1.293251,-1.890373,-7.697062,-2.030760,-7.697062,-2.030760
19,6.660504,10.375635,-0.101622,-1.583180,-2.208667,0.535132,-2.208667,0.535132
20,1.371736,8.123545,1.839835,0.923722,2.194972,-1.483346,2.194972,-1.483346
21,17.116955,1.898613,-0.568696,-1.900285,1.811233,-0.362697,1.811233,-0.362697
22,7.075699,8.374668,-1.504218,0.225774,-1.924117,1.116679,-1.924117,1.116679
23,1.324301,0.712497,0.082705,2.223105,2.078401,-0.728207,2.078401,-0.728207
24,11.048327,7.793180,0.463387,-0.738209,0.545679,1.717815,0.545679,1.717815
25,5.024656,0.079336,0.136088,-0.837964,3.090661,10.471690,3.090661,10.471690
26,1.410979,10.999754,0.155749,0.102940,8.262195,5.564511,8.262195,5.564511
27,17.408744,4.906835,-0.159834,1.199972,1.876387,-2.466227,1.876387,-2.466227
28,19.777263,19.917367,-1.700317,1.039781,10.407370,-8.944915,10.407370,-8.944915
29,5.093077,5.046475,1.256639,-0.687850,3.278077,1.291847,3.278077,1.291847
30,1.204592,3.803843,0.130888,-1.519270,-1.659595,-0.466355,-1.659595,-0.466355
31,9.217410,14.255493,-0.312262,-0.784465,0.100361,4.633850,0.100361,4.633850
32,2.345045,19.270678,0.418661,-1.641446,-9.191454,-0.817267,-9.191454,-0.817267
33,5.487299,16.684929,1.269633,-1.027167,-0.000056,0.069388,-0.000056,0.069388
34,12.956174,0.257368,0.985448,0.643777,1.757577,0.480248,1.757577,0.480248
35,17.848826,11.079809,-1.220262,1.080438,-0.963162,0.509955,-0.963162,0.509955
36,14.507646,12.123792,1.268208,0.144227,0.682980,1.789503,0.682980,1.789503
37,14.376841,13.724262,2.130888,0.945312,9.136858,-0.875306,9.136858,-0.875306
38,19.822723,3.100608,-0.359043,1.216201,-1.236414,1.503104,-1.236414,1.503104
39,18.135017,1.319459,-0.113905,-0.219747,-1.129652,0.869600,-1.129652,0.869600
40,19.366532,15.357571,0.054424,-0.741681,1.817658,1.794394,1.817658,1.794394
41,17.371150,13.321893,-1.460097,-1.116082,-0.613577,-2.175539,-0.613577,-2.175539
42,15.393378,8.027938,1.171891,0.523375,2.453901,-1.098139,2.453901,-1.098139
43,8.937649,15.449240,0.397166,-1.950854,-7.509775,-1.223563,-7.509775,-1.223563
44,5.580902,6.637526,0.147129,-0.006760,-0.146594,-0.518905,-0.146594,-0.518905
45,3.758022,18.224255,-0.264644,-0.819548,-0.984016,1.915891,-0.984016,1.915891
46,9.201222,2.439852,-1.027100,-1.320151,-0.805838,-0.660031,-0.805838,-0.660031
47,15.118183,4.226345,0.551327,-0.121558,14.867062,-4.500292,14.867062,-4.500292
48,14.922132,6.133100,-1.320356,1.126440,1.531777,0.432785,1.531777,0.432785
49,7.838589,14.948441,1.881374,-1.966232,2.974932,1.731469,2.974932,1.731469
50,18.112953,17.371329,-0.706450,-0.193796,-3.374029,2.570641,-3.374029,2.570641
51,8.988844,11.185747,1.746411,-0.325279,0.526199,0.124187,0.526199,0.124187
52,9.900704,11.861515,0.021563,-0.576074,-0.482472,-0.396321,-0.482472,-0.396321
53,0.562836,10.391379,1.100970,1.457732,-7.841705,-5.728651,-7.841705,-5.728651
54,13.797310,9.494496,-1.164228,-0.099913,-0.039328,-0.023203,-0.039328,-0.023203
55,2.468576,8.570932,-1.715723,0.426144,-1.770475,-0.552670,-1.770475,-0.552670
