i,x,y,vx,vy,ax,ay,fx,fy
0,17.432693,7.286662,1.135294,-0.160982,-0.353571,0.153336,-0.353571,0.153336
1,7.060754,1.746392,2.168590,1.705603,1.048108,-1.364088,1.048108,-1.364088
2,13.017156,18.102948,0.978916,-0.085392,3.506269,7.831844,3.506269,7.831844
3,5.527618,2.887634,-0.385580,-1.870254,-0.698925,-8.109686,-0.698925,-8.109686
4,1.552055,14.192643,0.664626,-1.020698,-4.813073,0.599845,-4.813073,0.599845
5,9.248543,3.469290,-1.029675,-0.649262,-1.079443,-0.470116,-1.079443,-0.470116
6,10.619879,19.476751,-1.764347,0.172752,0.335771,-0.215255,0.335771,-0.215255
7,0.467307,16.947252,0.768255,0.807261,-1.768265,-0.647233,-1.768265,-0.647233
8,5.451711,19.835090,1.807359,1.504854,-13.136128,7.151181,-13.136128,7.151181
9,12.406694,2.880937,-0.774270,-0.322445,-0.323408,-0.154947,-0.323408,-0.154947
10,11.295204,3.080155,-0.001700,1.898964,0.257005,-0.681996,0.257005,-0.681996
11,5.702879,3.929193,-0.614279,0.260436,0.076057,6.123155,0.076057,6.123155
12,4.509737,14.967814,-0.202308,2.473858,1.317115,-0.389676,1.317115,-0.389676
13,2.951731,18.083539,-0.423956,-1.381973,1.382442,-0.569912,1.382442,-0.569912
14,14.493671,14.647020,0.648707,-0.684136,3.373497,-2.302702,3.373497,-2.302702
15,8.368660,17.044737,-0.844421,-1.577978,6.263590,9.470818,6.263590,9.470818
16,1.616138,1.895330,0.099466,1.306433,0.295301,-1.648966,0.295301,-1.648966
17,0.478948,7.354643,-0.288301,0.037857,0.896255,-1.918209,0.896255,-1.918209
18,12.338482,19.165861,-0.185007,-0.815321,0.800176,-2.189948,0.800176,-2.189948
19,5.807602,8.051589,0.331184,-1.476195,4.322302,-5.168233,4.322302,-5.168233
20,5.933801,1.795170,1.997992,-0.366737,1.061523,3.404342,1.061523,3.404342
21,19.344927,16.758133,0.738960,-0.766757,-0.911110,0.659880,-0.911110,0.659880
22,5.290940,11.610027,-0.289638,1.660910,5.937167,18.644289,5.937167,18.644289
23,3.981222,19.444171,1.761532,-1.468518,-0.774443,-2.189321,-0.774443,-2.189321
24,4.729431,7.433748,-1.941787,1.449020,0.612492,3.698183,0.612492,3.698183
25,5.588404,16.821298,-1.590861,0.427409,1.370620,-0.260040,1.370620,-0.260040
26,2.644124,14.266685,-0.648143,-0.837598,2.125507,0.647558,2.125507,0.647558
27,16.592907,9.163259,-0.146237,0.029346,-0.443442,-0.053391,-0.443442,-0.053391
28,16.505554,18.549953,-0.302783,0.030889,-0.528496,-0.918582,-0.528496,-0.918582
29,4.127728,2.794790,0.865337,-1.138792,3.293204,1.972116,3.293204,1.972116
30,1.643173,5.898151,-1.977363,-0.647256,2.434960,2.716742,2.434960,2.716742
31,11.936171,10.299136,-0.174061,-0.960555,-1.993431,2.969315,-1.993431,2.969315
32,6.051835,18.327707,0.546804,0.421313,-11.053175,-35.664163,-11.053175,-35.664163
33,11.102491,14.170158,-1.965325,0.771144,0.655770,-1.284545,0.655770,-1.284545
34,8.388793,18.862921,-1.276126,0.818387,0.812744,-1.213869,0.812744,-1.213869
35,14.234738,11.648544,0.034087,-0.362001,0.307030,0.077006,0.307030,0.077006
36,15.794819,14.550510,1.648282,-1.759686,-3.467587,-2.511214,-3.467587,-2.511214
37,12.090723,13.327757,-0.518093,-0.164466,-1.853711,1.157456,-1.853711,1.157456
38,19.581182,6.581410,-0.658093,-1.151329,1.628745,1.309135,1.628745,1.309135
39,18.003767,4.490743,0.001504,-0.285010,1.967914,5.466416,1.967914,5.466416
40,17.658438,15.946249,-1.043594,0.269106,1.228465,1.978724,1.228465,1.978724
41,0.316616,14.688304,-0.134247,0.497466,2.087815,-7.126947,2.087815,-7.126947
42,15.950198,10.817003,0.076299,2.935428,0.203225,0.147127,0.203225,0.147127
43,10.849847,10.746588,0.105291,-1.357736,2.450899,0.057944,2.450899,0.057944
44,2.571552,4.776217,-1.399274,0.237478,-0.120961,0.083436,-0.120961,0.083436
45,2.717272,19.165756,-1.366800,-0.879673,1.955806,1.958727,1.955806,1.958727
46,6.736933,2.784643,-0.656693,-0.113520,-4.547041,1.896136,-4.547041,1.896136
47,12.696267,4.932944,-0.684017,0.713712,-0.035945,-0.181293,-0.035945,-0.181293
48,13.779498,7.625255,0.468195,0.817273,0.657425,0.654333,0.657425,0.654333
49,6.689542,15.955658,0.740404,1.393829,6.927116,10.727372,6.927116,10.727372
50,19.336841,18.060277,-0.638083,-1.436685,-0.469667,-3.698805,-0.469667,-3.698805
51,6.425175,12.636191,0.311236,1.835937,-1.304034,0.168421,-1.304034,0.168421
52,11.048670,8.027154,-0.006952,0.314573,-0.386495,0.141825,-0.386495,0.141825
53,1.199155,11.205278,-0.176821,-0.843934,0.015250,0.052904,0.015250,0.052904
54,9.878258,9.476719,-0.255514,1.772782,-0.495300,2.453308,-0.495300,2.453308
55,7.833131,16.147101,0.407675,0.232501,-6.464472,-8.316493,-6.464472,-8.316493
56,6.307038,19.270890,-0.370363,-2.638955,21.819111,27.189327,21.819111,27.189327
57,19.077157,14.255677,0.254061,-0.852222,4.352757,0.614924,4.352757,0.614924
58,6.088872,15.111623,1.717000,-0.929259,-7.012361,-6.981472,-7.012361,-6.981472
59,19.588708,1.269614,0.900480,0.486234,0.551280,0.963245,0.551280,0.963245
60,3.250287,3.476807,0.647816,1.223334,0.575745,2.173085,0.575745,2.173085
61,15.850294,12.979391,2.294853,-0.301384,28.386914,-21.367659,28.386914,-21.367659
62,2.744454,6.689059,0.812308,0.687283,2.947831,-0.870523,2.947831,-0.870523
63,9.980144,13.317351,1.002515,-0.790882,1.444160,0.943954,1.444160,0.943954
64,4.087047,12.832542,0.124800,0.240938,1.016479,4.192192,1.016479,4.192192
65,6.003501,10.497932,2.500203,1.544706,8.912161,0.039773,8.912161,0.039773
66,2.188133,15.880117,-0.972293,1.034299,-0.181156,-0.819413,-0.181156,-0.819413
67,0.232214,2.660901,1.259377,-0.323104,0.309199,-1.323354,0.309199,-1.323354
68,8.875867,6.176660,-0.828329,-1.434020,-10.471210,-14.847532,-10.471210,-14.847532
69,9.230166,10.541341,0.755572,0.037093,1.971076,-1.947419,1.971076,-1.947419
70,3.367052,7.729854,0.415750,0.429698,0.357735,-2.293665,0.357735,-2.293665
71,4.522884,18.162932,-0.258724,-0.229492,-0.123367,1.587831,-0.123367,1.587831
72,18.188891,17.159165,1.932427,0.309366,2.463602,-1.897099,2.463602,-1.897099
73,14.593586,9.007330,-0.568141,-2.244715,0.069171,-0.895937,0.069171,-0.895937
74,14.179296,2.162745,0.878744,-0.091785,-0.222785,0.101304,-0.222785,0.101304
75,15.076809,13.579907,1.182118,-0.404851,-27.643184,25.344638,-27.643184,25.344638
76,17.125325,12.070994,0.055382,1.065793,-1.113056,0.193982,-1.113056,0.193982
77,15.818618,17.633945,-0.715741,-0.214816,0.686978,0.785959,0.686978,0.785959
78,17.641362,3.489873,1.170179,-0.736497,-2.663794,-6.499830,-2.663794,-6.499830
79,9.461195,7.005086,-1.123870,0.881209,10.712997,15.017826,10.712997,15.017826
80,4.402819,9.757786,-0.162036,0.418140,-1.952006,-7.181614,-1.952006,-7.181614
81,5.834279,14.047948,0.644701,-0.449085,-0.779254,-2.589878,-0.779254,-2.589878
82,0.157975,13.516690,-0.881472,-0.241705,-0.663713,3.740121,-0.663713,3.740121
83,9.462282,17.850989,-0.114283,-0.590292,-0.330942,-1.401808,-0.330942,-1.401808
84,4.538621,3.953920,-1.024266,-0.727730,0.006497,-3.915963,0.006497,-3.915963
85,3.943718,11.767813,1.527650,2.506460,2.144026,-5.479961,2.144026,-5.479961
86,2.195098,0.756643,-1.501116,0.509498,-0.807959,1.488510,-0.807959,1.488510
87,4.975199,10.651978,-1.334371,-0.227510,-14.229078,-11.724612,-14.229078,-11.724612
88,7.861932,2.957230,-1.087751,-0.805980,-0.535011,-0.858499,-0.535011,-0.858499
89,19.751021,15.600248,0.709198,-0.602125,-3.256469,5.965083,-3.256469,5.965083
90,15.422580,5.264072,1.036765,-1.080375,0.022436,0.056586,0.022436,0.056586
91,11.387560,15.637393,0.457094,1.867796,-0.282880,-0.655776,-0.282880,-0.655776
92,12.346115,17.289830,-0.960549,1.177259,-5.307546,-5.781488,-5.307546,-5.781488
93,4.916433,8.613650,-0.872194,0.136766,-8.122705,4.212994,-8.122705,4.212994
94,1.767729,7.150316,1.867716,1.566436,-5.247042,-0.347728,-5.247042,-0.347728
95,10.527697,17.209642,1.247206,0.807496,-1.620208,1.010932,-1.620208,1.010932
96,15.658904,7.598582,0.622779,0.049242,0.002733,0.510483,0.002733,0.510483
97,16.810764,2.265461,-0.033264,1.179932,0.705410,1.065428,0.705410,1.065428
98,11.280809,1.446094,0.153638,-0.906533,0.182171,0.799518,0.182171,0.799518
99,11.837978,11.510890,-0.303217,-0.547290,-1.660183,-3.439708,-1.660183,-3.439708
