i,x,y,vx,vy,ax,ay,fx,fy
0,16.158765,3.997999,1.166559,-0.029952,-2.291571,-0.299774,-2.291571,-0.299774
1,2.720649,2.989454,-0.761462,-1.171220,53.444677,-55.588441,53.444677,-55.588441
2,13.148195,18.008166,0.868712,0.087751,-0.559272,0.321554,-0.559272,0.321554
3,5.962789,0.014362,-0.434079,0.565312,-1.870032,0.641816,-1.870032,0.641816
4,3.832222,18.074408,-1.099114,0.366067,-0.780822,-2.181151,-0.780822,-2.181151
5,8.166476,7.811992,1.019381,-1.348994,-0.874616,2.204620,-0.874616,2.204620
6,9.281437,16.986863,1.774623,-0.144651,-2.655785,-0.630915,-2.655785,-0.630915
7,17.163904,16.001144,1.055080,0.014911,0.474029,0.099703,0.474029,0.099703
8,3.951112,3.147239,-0.341771,1.791587,-2.255895,-1.075859,-2.255895,-1.075859
9,9.979514,2.786160,-0.042125,-1.490421,12.928979,12.400390,12.928979,12.400390
10,10.161729,19.159975,1.024120,1.001979,0.200647,0.053319,0.200647,0.053319
11,11.764719,4.837989,-1.400865,-1.000349,1.538365,0.201176,1.538365,0.201176
12,4.159715,10.158300,0.997154,0.977721,-0.009025,-0.160298,-0.009025,-0.160298
13,4.946523,19.020363,-0.658316,0.252679,0.476071,1.258805,0.476071,1.258805
14,13.982645,5.980591,-0.234719,-0.258681,-1.575139,-1.705659,-1.575139,-1.705659
15,9.184439,2.147074,1.078130,1.273059,-12.907887,-12.291821,-12.907887,-12.291821
16,2.089769,3.680511,0.056385,-1.100300,-51.641137,57.964278,-51.641137,57.964278
17,17.232355,6.848557,1.356303,-0.921787,-2.296867,0.082111,-2.296867,0.082111
18,14.940459,3.998808,-0.538079,0.004124,-0.065153,0.391379,-0.065153,0.391379
19,7.982024,10.784863,-0.173479,-1.687731,-1.192547,1.003147,-1.192547,1.003147
20,1.768674,8.025103,-1.804385,0.180515,-0.382933,-3.655792,-0.382933,-3.655792
21,18.811681,2.862563,-1.003498,-1.321013,2.328577,2.061277,2.328577,2.061277
22,6.213947,7.998406,1.258431,-0.007242,-1.055949,0.102636,-1.055949,0.102636
23,0.135543,1.972787,0.702101,-0.583894,-1.442891,1.127918,-1.442891,1.127918
24,11.038446,9.835951,0.227496,-1.008589,2.413967,0.517145,2.413967,0.517145
25,5.092035,0.971519,0.546134,-0.291128,1.199800,-0.507755,1.199800,-0.507755
26,1.007582,10.147711,0.082909,0.859294,0.396714,-0.698426,0.396714,-0.698426
27,18.169080,4.832175,0.519819,-0.439679,-38.498867,43.690157,-38.498867,43.690157
28,0.240478,16.146598,1.374772,1.006437,-10.222736,11.558529,-10.222736,11.558529
29,4.013365,5.985573,0.170517,-0.190864,1.152315,-1.427243,1.152315,-1.427243
30,1.820633,4.846774,-1.231199,-1.241654,-1.119757,-5.292935,-1.119757,-5.292935
31,8.172919,15.770045,1.142079,-1.323386,0.683160,2.467435,0.683160,2.467435
32,2.181560,18.014180,1.282930,-0.065061,1.050949,1.982148,1.050949,1.982148
33,4.161457,16.775356,-0.433476,0.127325,-50.097348,45.761277,-50.097348,45.761277
34,12.008423,19.148513,0.085987,0.872429,0.213158,-0.540278,0.213158,-0.540278
35,18.960209,10.043845,-0.179359,0.409192,-1.625498,-4.232215,-1.625498,-4.232215
36,12.878060,10.830627,1.128522,1.150776,28.885245,34.775365,28.885245,34.775365
37,13.144339,13.851779,0.799249,-0.865734,-1.368502,0.607664,-1.368502,0.607664
38,0.218699,3.113598,1.194293,0.581774,-10.754265,-6.721169,-10.754265,-6.721169
39,18.852316,1.172086,-0.844220,1.150786,0.957576,0.982731,0.957576,0.982731
40,18.931805,15.840383,-0.381342,-0.965470,1.739345,0.570324,1.739345,0.570324
41,18.971021,13.158489,-0.124294,0.982332,-2.296369,-0.096781,-2.296369,-0.096781
42,13.288799,7.836922,1.853159,-1.020231,-2.259221,0.154235,-2.259221,0.154235
43,9.835884,15.286876,-1.021192,1.849295,0.199294,-1.648801,0.199294,-1.648801
44,5.849674,6.076292,-1.436363,0.379633,1.825441,-2.594929,1.825441,-2.594929
45,3.864880,19.763594,-0.688237,-1.594565,1.898563,-1.216208,1.898563,-1.216208
46,10.166586,4.037816,1.056619,0.450077,-0.053133,-2.272147,-0.053133,-2.272147
47,16.005175,2.204704,0.034031,1.536207,-0.336884,-1.865229,-0.336884,-1.865229
48,15.918615,6.789057,-0.441422,-1.207726,2.129610,1.587671,2.129610,1.587671
49,4.862270,16.140582,0.703677,-0.549273,47.205453,-42.716219,47.205453,-42.716219
50,18.971264,17.915853,-0.118019,-0.470967,-2.294642,2.091256,-2.294642,2.091256
51,7.042483,11.984961,0.279418,-0.183438,3.028173,-0.954925,3.028173,-0.954925
52,8.298247,12.031268,1.917557,0.374579,-2.922958,-2.476732,-2.922958,-2.476732
53,19.168871,8.819874,1.064147,-1.724118,-0.459147,2.143075,-0.459147,2.143075
54,15.842878,9.836090,-0.960066,-1.061720,0.342722,-0.681673,0.342722,-0.681673
55,2.283790,6.934655,2.405027,-0.422754,-2.588968,3.336408,-2.588968,3.336408
56,6.254167,1.232055,2.044224,1.393692,-2.782448,-2.833307,-2.782448,-2.833307
57,13.240482,12.077039,1.395872,0.424564,-2.879816,-1.717854,-2.879816,-1.717854
58,0.822120,15.302299,-1.046355,1.818684,8.391041,-14.215953,8.391041,-14.215953
59,18.990939,19.232523,-0.097119,1.360621,-0.334207,-2.221699,-0.334207,-2.221699
60,0.974885,3.820674,0.571206,-1.159985,10.621172,9.225901,10.621172,9.225901
61,18.826675,11.136906,-1.153998,1.290161,-0.491571,1.207273,-0.491571,1.207273
62,19.778878,7.238308,-1.258895,1.416840,2.842078,-1.773143,2.842078,-1.773143
63,4.790074,8.159091,-1.205834,0.980822,1.428064,-0.162828,1.428064,-0.162828
64,6.872087,10.000113,-0.575595,-0.007851,3.208415,-0.254423,3.208415,-0.254423
65,19.969183,4.293323,-0.524092,2.619447,-2.184493,-1.708367,-2.184493,-1.708367
