i,x,y,vx,vy,ax,ay,fx,fy
0,16.733026,5.421861,0.213449,-0.595342,-0.473273,-1.037699,-0.473273,-1.037699
1,5.654972,0.688755,-0.856414,1.233165,-1.282226,1.820512,-1.282226,1.820512
2,12.341798,18.474010,-0.341048,-0.089837,-0.335779,-2.402809,-0.335779,-2.402809
3,6.121565,3.246826,-1.468389,-0.875236,3.248246,0.608914,3.248246,0.608914
4,1.872441,15.244346,0.644112,-0.546704,-3.768626,22.140110,-3.768626,22.140110
5,10.428801,4.821168,-0.073291,-0.973372,-10.493127,-0.962600,-10.493127,-0.962600
6,13.464164,0.743587,-2.270385,-1.170081,1.010717,-0.923739,1.010717,-0.923739
7,18.396103,18.058082,-0.284419,0.616445,-6.999178,22.310940,-6.999178,22.310940
8,4.890427,1.752136,0.528083,-0.147064,1.407004,-1.586463,1.407004,-1.586463
9,12.555897,2.874533,0.092253,0.880203,19.035727,-15.917745,19.035727,-15.917745
10,11.747356,3.466187,-0.489436,1.643952,-19.086206,15.093432,-19.086206,15.093432
11,7.310702,3.498227,-1.384101,0.156639,2.488890,21.992992,2.488890,21.992992
12,5.241468,11.686104,-0.928563,-0.556980,-0.531655,-0.072749,-0.531655,-0.072749
13,4.081425,18.746016,-0.060144,-0.715793,-2.145994,0.857477,-2.145994,0.857477
14,12.986180,17.023535,-2.532936,-1.498177,-0.291079,0.658572,-0.291079,0.658572
15,8.897158,17.564576,0.600797,-0.457084,-3.160822,-1.037584,-3.160822,-1.037584
16,0.184220,0.504099,0.753662,-0.832532,-0.213331,-0.173883,-0.213331,-0.173883
17,17.737626,9.053480,2.871628,-0.657821,-1.128314,0.286485,-1.128314,0.286485
18,14.813234,19.841410,-1.008992,-0.176209,0.186763,0.112186,0.186763,0.112186
19,6.534508,7.792387,-0.157895,0.603271,-1.000838,1.005942,-1.000838,1.005942
20,3.328360,4.246822,-0.908560,-1.500752,-1.980019,0.737648,-1.980019,0.737648
21,17.345891,17.447970,1.778748,-1.117100,4.257978,-4.259792,4.257978,-4.259792
22,4.769428,10.090661,-0.758395,2.047302,0.534075,-2.262627,0.534075,-2.262627
23,2.691016,0.963795,0.131319,0.438227,0.436037,-1.971372,0.436037,-1.971372
24,8.594195,6.243459,-2.314908,-0.166487,-3.712376,-2.439647,-3.712376,-2.439647
25,7.257321,17.680949,-0.173859,-0.372088,-1.285450,4.157275,-1.285450,4.157275
26,2.928316,13.418827,-0.659817,0.440673,-2.434175,-0.252451,-2.434175,-0.252451
27,17.655513,6.555829,-0.952100,-0.005265,-0.786103,-0.997185,-0.786103,-0.997185
28,17.375346,18.504172,1.684939,-0.414242,-2.194778,8.766562,-2.194778,8.766562
