i,x,y,vx,vy,ax,ay,fx,fy
0,16.457815,5.505471,0.036758,0.796894,-0.652743,0.169728,-0.652743,0.169728
1,6.198431,19.891222,-0.627544,0.947302,0.122432,-0.350470,0.122432,-0.350470
2,12.927753,18.422595,-1.166613,-0.045630,-0.051855,-1.068232,-0.051855,-1.068232
3,6.694984,3.150534,-0.248307,2.032752,1.190785,1.855228,1.190785,1.855228
4,1.489142,16.149727,0.265675,-0.916366,12.204853,31.391876,12.204853,31.391876
5,11.141430,5.579124,-1.185566,-0.950031,0.056066,-0.107159,0.056066,-0.107159
6,14.586846,1.630684,2.573370,-0.956983,0.591208,0.369949,0.591208,0.369949
7,17.697466,18.570905,0.171905,-1.683685,-0.029931,24.294429,-0.029931,24.294429
8,4.617006,1.682442,0.292310,0.170631,0.001575,-0.089213,0.001575,-0.089213
9,13.071210,2.872153,-0.119928,-0.307806,-1.173793,-0.142461,-1.173793,-0.142461
10,11.603822,2.810193,-0.339629,0.826545,1.235171,0.047772,1.235171,0.047772
11,8.301602,3.660191,-1.382455,0.022818,1.206661,9.540804,1.206661,9.540804
12,5.684561,11.814612,-0.325797,0.119913,0.913351,1.662705,0.913351,1.662705
13,4.244317,18.902980,-0.550841,0.375054,-1.680149,1.321137,-1.680149,1.321137
14,14.516401,18.459695,-1.360456,-1.979269,-14.870018,0.505044,-14.870018,0.505044
15,8.337986,17.634181,0.211322,-0.228950,4.976601,5.726212,4.976601,5.726212
16,19.532602,1.210724,-0.155770,-0.853645,-2.657070,0.372518,-2.657070,0.372518
17,16.978483,9.160126,0.454684,0.101584,-0.271943,-0.216992,-0.271943,-0.216992
18,15.223218,0.715101,-0.458093,-1.554582,1.596856,0.291261,1.596856,0.291261
19,6.781284,7.250971,-0.979139,1.367027,-1.120043,-1.981336,-1.120043,-1.981336
20,3.368649,5.739589,0.790454,-2.100316,0.471815,-0.123189,0.471815,-0.123189
21,16.710854,18.157138,1.374733,-0.397936,-4.537637,-2.564586,-4.537637,-2.564586
22,4.452967,9.108681,0.285387,2.671607,3.726688,9.313449,3.726688,9.313449
23,2.368686,0.811105,0.679069,-0.357679,1.092645,-1.275954,1.092645,-1.275954
24,8.586959,6.083213,-0.700909,-0.332864,0.729012,-0.266900,0.729012,-0.266900
25,6.974470,18.312836,0.717973,-0.557456,1.532108,-1.618646,1.532108,-1.618646
